Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"41,462,439","+437,441","1,135,703","+6,855","30,904,306","9,422,430","74,109","5,319",145.7,0,0
China,"85,715",+11,"4,634",0,"80,834",247,3,60,3,"160,000,000","111,163"
USA,"8,584,819","+63,663","227,409","+1,225","5,602,116","2,755,294","15,686","25,889",686,"128,650,157","387,967"
India,"7,705,158","+56,000","116,653",+703,"6,871,895","716,610","8,944","5,567",84,"97,200,379","70,223"
Brazil,"5,300,649","+25,832","155,459",+571,"4,756,489","388,701","8,318","24,883",730,"17,900,000","84,028"
Russia,"1,447,335","+15,700","24,952",+317,"1,096,560","325,823","2,300","9,916",171,"55,171,784","378,008"
Spain,"1,046,641","+16,973","34,366",+156,0,0,"1,930","22,383",735,"15,503,165","331,545"
Argentina,"1,037,325","+18,326","27,519",+419,"840,520","169,286","4,573","22,887",607,"2,702,220","59,621"
Colombia,"981,700","+7,561","29,464",+192,"884,895","67,341","2,115","19,231",577,"4,564,070","89,406"
France,"957,421","+26,676","34,048",+163,"107,652","815,721","2,248","14,658",521,"13,931,849","213,292"
Peru,"876,885","+2,767","33,937",+62,"792,892","50,056","1,076","26,483","1,025","4,293,748","129,675"
Mexico,"860,714","+5,788","86,893",+555,"627,584","146,237","2,617","6,654",672,"2,207,837","17,069"
UK,"789,229","+26,688","44,158",+191,0,0,629,"11,607",649,"30,187,915","443,967"
South Africa,"708,359","+2,055","18,741",+85,"641,706","47,912",546,"11,898",315,"4,607,883","77,396"
Iran,"545,286","+5,616","31,346",+312,"438,709","75,231","4,861","6,467",372,"4,599,554","54,548"
Chile,"495,637","+1,159","13,719",+17,"468,269","13,649",767,"25,859",716,"3,974,189","207,350"
Italy,"449,648","+15,199","36,832",+127,"257,374","155,442",926,"7,440",609,"13,962,029","231,029"
Iraq,"438,265","+3,667","10,418",+52,"369,010","58,837",466,"10,823",257,"2,685,744","66,325"
Bangladesh,"393,131","+1,545","5,723",+24,"308,845","78,563",0,"2,380",35,"2,206,411","13,357"
Germany,"391,355","+10,457","9,999",+44,"302,100","79,256",943,"4,666",119,"19,276,507","229,847"
Indonesia,"373,109","+4,267","12,857",+123,"297,509","62,743",0,"1,360",47,"4,167,210","15,186"
Philippines,"362,243","+1,509","6,747",+60,"311,506","43,990","1,562","3,292",61,"4,450,230","40,447"
Turkey,"353,426","+2,013","9,513",+68,"308,446","35,467","1,504","4,177",112,"12,759,069","150,787"
Saudi Arabia,"343,373",+405,"5,235",+18,"329,715","8,423",804,"9,817",150,"7,509,140","214,678"
Pakistan,"324,744",+667,"6,692",+19,"308,674","9,378",559,"1,462",30,"4,148,739","18,672"
Ukraine,"315,826","+6,719","5,927",+141,"132,219","177,680",177,"7,235",136,"2,880,105","65,979"
