Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"15,642,265","+276,278","635,675","+6,318","9,530,110","5,476,480","66,261","2,007",81.6,0,0
China,"83,729",+22,"4,634",0,"78,855",240,6,58,3,"90,410,000","62,814"
USA,"4,170,318","+69,443","147,349","+1,166","1,979,617","2,043,352","19,155","12,594",445,"51,552,175","155,688"
Brazil,"2,289,951","+58,080","84,207","+1,317","1,570,237","635,507","8,318","10,768",396,"4,911,063","23,094"
India,"1,288,130","+48,446","30,645",+755,"817,593","439,892","8,944",933,22,"15,075,369","10,918"
Russia,"795,038","+5,848","12,892",+147,"580,330","201,816","2,300","5,448",88,"26,000,908","178,163"
South Africa,"408,052","+13,104","6,093",+153,"236,260","165,699",539,"6,875",103,"2,632,106","44,347"
Peru,"371,096","+4,546","17,654",+199,"255,945","97,497","1,372","11,246",535,"2,158,770","65,420"
Mexico,"362,274","+6,019","41,190",+790,"231,403","89,681","3,883","2,808",319,"861,852","6,680"
Chile,"338,759","+2,357","8,838",+116,"311,431","18,490","1,670","17,712",462,"1,464,640","76,578"
Spain,"317,246","+2,615","28,429",+3,0,0,617,"6,785",608,"6,320,836","135,188"
UK,"297,146",+769,"45,554",+53,0,0,110,"4,376",671,"13,974,097","205,779"
Iran,"284,034","+2,621","15,074",+221,"247,230","21,730","3,667","3,379",179,"2,254,123","26,817"
Pakistan,"269,191","+1,763","5,709",+32,"213,175","50,307","1,382","1,217",26,"1,799,290","8,137"
Saudi Arabia,"260,394","+2,238","2,635",+34,"213,490","44,269","2,170","7,473",76,"2,894,426","83,065"
Italy,"245,338",+306,"35,092",+10,"197,842","12,404",49,"4,058",580,"6,415,041","106,111"
Colombia,"226,373","+7,945","7,688",+315,"107,951","110,734","1,456","4,446",151,"1,320,935","25,944"
Turkey,"223,315",+913,"5,563",+18,"206,365","11,387","1,251","2,646",66,"4,446,374","52,686"
Bangladesh,"216,110","+2,856","2,801",+50,"119,208","94,101",1,"1,311",17,"1,079,007","6,548"
Germany,"205,142",+672,"9,187",+5,"189,000","6,955",239,"2,448",110,"7,418,812","88,529"
France,"179,398","+1,062","30,182",+10,"80,472","68,744",436,"2,748",462,"2,982,302","45,683"
Argentina,"148,027","+6,127","2,702",+114,"62,815","82,510",902,"3,273",60,"593,044","13,114"
Canada,"112,672",+432,"8,874",+4,"98,519","5,279","2,219","2,984",235,"3,697,322","97,910"
Qatar,"108,244",+373,164,+1,"105,018","3,062",113,"38,551",58,"459,323","163,588"
Iraq,"102,226","+2,361","4,122",+80,"69,405","28,699",375,"2,538",102,"861,165","21,384"
Indonesia,"93,657","+1,906","4,576",+117,"52,164","36,917",0,342,17,"1,310,924","4,790"
Egypt,"90,413",+668,"4,480",+40,"31,066","54,867",41,883,44,"135,000","1,318"
Sweden,"78,763",+53,"5,676",+10,0,0,58,"7,796",562,"751,213","74,354"
