Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"136,646,152","+642,747","2,949,471","+8,227","109,877,058","23,819,623","103,369","17,530",378.4,0,0
China,"90,410",+10,"4,636",0,"85,488",286,4,63,3,"160,000,000","111,163"
USA,"31,918,601","+47,874","575,829",+276,"24,480,522","6,862,250","9,172","95,993","1,732","419,387,504","1,261,275"
India,"13,525,379","+169,914","170,209",+904,"12,153,713","1,201,457","8,944","9,727",122,"256,626,850","184,553"
Brazil,"13,482,543","+37,537","353,293","+1,824","11,880,803","1,248,447","8,318","63,081","1,653","28,600,000","133,812"
France,"5,058,680","+34,895","98,750",+176,"309,787","4,650,143","5,838","77,367","1,510","69,627,924","1,064,877"
Russia,"4,641,390","+8,702","102,986",+337,"4,265,509","272,895","2,300","31,794",705,"123,700,000","847,358"
UK,"4,369,775","+1,730","127,087",+7,"3,972,029","270,659",406,"64,108","1,864","135,566,677","1,988,855"
Turkey,"3,849,011","+50,678","33,939",+237,"3,331,411","483,661","2,824","45,260",399,"41,591,854","489,069"
Italy,"3,769,805","+15,737","114,254",+331,"3,122,555","532,996","3,585","62,422","1,892","53,054,866","878,500"
Spain,"3,362,810","+9,107","76,460",+66,"3,095,922","190,428","2,050","71,903","1,635","43,458,915","929,227"
Germany,"3,009,541","+16,738","78,964",+106,"2,671,200","259,377","4,515","35,831",940,"51,559,277","613,857"
Poland,"2,574,634","+21,706","58,420",+244,"2,171,301","344,913","3,459","68,086","1,545","12,912,603","341,474"
Colombia,"2,536,198","+17,483","65,889",+281,"2,383,785","86,524","3,079","49,435","1,284","13,314,269","259,520"
Argentina,"2,532,562","+15,262","57,779",+132,"2,233,140","241,643","3,789","55,639","1,269","9,590,737","210,704"
Mexico,"2,278,420","+6,356","209,212",+51,"1,807,676","261,532","4,798","17,529","1,610","6,265,261","48,200"
Iran,"2,070,141","+21,063","64,490",+258,"1,710,974","294,677","4,392","24,405",760,"13,673,466","161,194"
Ukraine,"1,853,249","+12,112","37,014",+235,"1,410,860","405,375",177,"42,575",850,"8,622,424","198,086"
Peru,"1,647,694","+7,927","54,903",+234,"1,566,543","26,248","2,302","49,439","1,647","10,001,832","300,106"
Czechia,"1,580,208","+2,201","27,875",+77,"1,466,223","86,110","1,220","147,346","2,599","14,308,617","1,334,206"
Indonesia,"1,566,995","+4,127","42,530",+87,"1,414,507","109,958",0,"5,682",154,"13,386,975","48,545"
South Africa,"1,558,458",+931,"53,322",+66,"1,483,296","21,840",546,"26,023",890,"10,138,936","169,298"
Netherlands,"1,350,665","+8,218","16,771",+17,0,0,781,"78,690",977,"11,292,587","657,909"
Chile,"1,076,499","+7,945","24,346",+133,"1,005,860","46,293","3,155","55,941","1,265","11,897,931","618,281"
Canada,"1,060,158","+7,619","23,315",+28,"963,396","73,447",928,"27,900",614,"28,999,787","763,172"
