Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"247,856,728","+345,258","5,020,500","+4,966","224,551,976","18,284,252","73,381","31,798",644.1,0,0
China,"97,243",+92,"4,636",0,"91,738",869,33,68,3,"160,000,000","111,163"
USA,"46,931,284","+48,839","767,436",+550,"36,881,836","9,282,012","12,193","140,685","2,301","702,200,603","2,104,976"
India,"34,285,814",+202,"458,470",0,"33,668,560","158,784","8,944","24,523",328,"609,201,294","435,739"
Brazil,"21,814,693","+3,838","607,954",+94,"21,003,105","203,634","8,318","101,665","2,833","63,776,166","297,222"
UK,"9,096,992","+39,970","140,672",+40,"7,390,121","1,566,199",946,"133,072","2,058","334,310,027","4,890,324"
Russia,"8,554,192","+40,402","239,693","+1,155","7,381,726","932,773","2,300","58,583","1,642","209,700,000","1,436,125"
Turkey,"8,061,666","+28,678","70,828",+217,"7,519,421","471,417","1,405","94,235",828,"97,321,334","1,137,616"
France,"7,168,743","+1,866","117,689",+6,"6,945,828","105,226","1,049","109,503","1,798","151,204,954","2,309,666"
Iran,"5,934,495","+9,857","126,456",+153,"5,521,931","286,108","3,859","69,470","1,480","35,620,381","416,977"
Argentina,"5,289,945","+1,138","115,989",+39,"5,156,473","17,483",596,"115,631","2,535","25,142,279","549,575"
Spain,"5,011,148",0,"87,368",0,"4,864,318","59,462",411,"107,124","1,868","66,213,858","1,415,463"
Colombia,"5,003,977","+1,590","127,311",+30,"4,847,217","29,449",342,"96,966","2,467","26,845,376","520,202"
Italy,"4,774,780","+2,815","132,120",+20,"4,558,941","83,719",364,"79,127","2,189","104,398,683","1,730,082"
Germany,"4,619,273","+11,315","96,297",+38,"4,286,900","236,076","1,984","54,899","1,144","77,993,513","926,936"
Indonesia,"4,244,761",+403,"143,423",+18,"4,089,419","11,919",0,"15,303",517,"46,951,291","169,268"
Mexico,"3,807,211","+1,446","288,365",+89,"3,168,911","349,935","4,798","29,121","2,206","11,346,642","86,789"
Poland,"3,030,154","+4,897","77,012",+13,"2,713,002","240,140",603,"80,181","2,038","22,229,709","588,223"
Ukraine,"2,936,238","+13,936","68,027",+298,"2,442,098","426,113",177,"67,682","1,568","14,455,647","333,209"
South Africa,"2,922,222",+106,"89,179",+2,"2,814,411","18,632",546,"48,457","1,479","18,558,387","307,742"
Philippines,"2,790,353","+3,095","43,276",+104,"2,703,789","43,288","2,047","25,020",388,"23,037,025","206,565"
Malaysia,"2,476,268","+4,626","28,975",+63,"2,380,060","67,233",569,"75,224",880,"34,387,378","1,044,622"
Peru,"2,202,189",+393,"200,276",+30,0,0,860,"65,573","5,963","19,107,779","568,960"
Netherlands,"2,139,746","+7,694","18,423",+12,"1,988,010","133,313",223,"124,509","1,072","17,988,698","1,046,740"
Iraq,"2,056,401","+1,153","23,196",+26,"2,004,345","28,860",200,"49,643",560,"15,831,552","382,189"
Thailand,"1,920,189","+8,165","19,260",+55,"1,801,702","99,227","2,225","27,418",275,"14,913,135","212,943"
Czechia,"1,765,700","+2,769","30,798",+26,"1,677,795","57,107",221,"164,473","2,869","40,637,471","3,785,342"
Japan,"1,722,880",+245,"18,268",+7,"1,700,446","4,166",122,"13,678",145,"26,486,665","210,279"
Canada,"1,718,502","+2,980","29,023",+55,"1,665,179","24,300",765,"45,007",760,"46,092,312","1,207,134"
Chile,"1,696,786","+1,738","37,777",+20,"1,643,486","15,523",465,"87,758","1,954","23,632,242","1,222,256"
Romania,"1,655,024","+6,993","48,078",+311,"1,415,606","191,340","1,876","86,803","2,522","14,781,683","775,274"
Bangladesh,"1,569,753",+214,"27,870",+2,"1,533,625","8,258","1,381","9,407",167,"10,369,604","62,140"
Belgium,"1,360,650",0,"25,994",0,"1,214,256","120,400",258,"116,725","2,230","21,692,310","1,860,901"
Israel,"1,328,376",+731,"8,103",+3,"1,312,441","7,832",219,"142,438",869,"29,512,944","3,164,588"
Pakistan,"1,273,560",+482,"28,456",+7,"1,222,559","22,545","1,338","5,620",126,"20,839,791","91,967"
Sweden,"1,174,273",+632,"15,006",+2,"1,139,320","19,947",24,"115,314","1,474","13,154,558","1,291,787"
Serbia,"1,148,645","+5,896","10,018",+63,"1,007,042","131,585",290,"132,174","1,153","6,332,571","728,685"
Portugal,"1,091,142",+491,"18,162",+5,"1,041,040","31,940",60,"107,427","1,788","19,902,849","1,959,513"
Cuba,"952,634",+633,"8,240",+4,"940,663","3,731",96,"84,174",728,"10,541,921","931,480"
Morocco,"946,283",+138,"14,678",+10,"927,024","4,581",347,"25,239",391,"10,107,841","269,589"
Kazakhstan,"940,612","+1,395","12,114",+18,"887,705","40,793",221,"49,309",635,"11,575,012","606,785"
Vietnam,"926,720","+5,598","22,131",+48,"822,065","82,524",0,"9,408",225,"60,535,102","614,532"
Switzerland,"877,100","+4,546","11,264",+17,"830,374","35,462",93,"100,366","1,289","11,718,380","1,340,929"
Hungary,"874,630","+11,211","30,881",+152,"800,207","43,542",299,"90,846","3,208","7,452,355","774,060"
Jordan,"864,661","+2,120","11,052",+14,"832,152","21,457",608,"83,638","1,069","11,006,263","1,064,628"
Austria,"835,504","+4,523","11,369",+12,"777,067","47,068",292,"92,067","1,253","97,531,102","10,747,325"
Nepal,"813,011",+441,"11,416",+9,"792,277","9,318",0,"27,251",383,"4,428,242","148,427"
Greece,"747,751","+5,581","15,990",+52,"688,273","43,488",430,"72,211","1,544","26,090,236","2,519,552"
UAE,"739,983",+78,"2,136",0,"734,242","3,605",0,"73,633",213,"93,641,439","9,317,906"
Georgia,"721,388","+2,141","10,089",+44,"665,599","45,700",0,"181,301","2,536","10,252,005","2,576,560"
Tunisia,"712,776",+29,"25,244",+3,"686,181","1,351",68,"59,480","2,107","3,076,634","256,741"
Lebanon,"642,225",+201,"8,509",+7,"616,936","16,780",200,"94,658","1,254","4,780,275","704,572"
Bulgaria,"608,499","+6,007","24,309",+310,"481,778","102,412",669,"88,462","3,534","5,621,877","817,296"
Belarus,"602,058","+1,890","4,646",+15,"575,555","21,857",0,"63,742",492,"9,652,240","1,021,923"
Guatemala,"601,657",+85,"15,137",+43,"581,127","5,393",5,"32,776",825,"2,910,582","158,556"
Costa Rica,"560,563",+219,"7,078",+18,"505,468","48,017",240,"108,718","1,373","2,544,016","493,397"
Saudi Arabia,"548,666",+49,"8,796",+2,"537,605","2,265",61,"15,440",248,"30,389,463","855,175"
Sri Lanka,"541,639",+566,"13,760",+17,"513,092","14,787",0,"25,154",639,"5,381,256","249,908"
Azerbaijan,"532,570","+1,200","7,101",+27,"495,353","30,116",0,"51,902",692,"5,202,697","507,037"
