Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"227,804,789","+574,795","4,683,459","+9,270","204,471,434","18,649,896","101,102","29,225",600.8,0,0
China,"95,493",+80,"4,636",0,"89,980",877,4,66,3,"160,000,000","111,163"
USA,"42,634,054","+151,142","688,486","+1,871","32,347,726","9,597,842","25,209","127,897","2,065","615,684,393","1,846,976"
India,"33,380,522","+34,649","444,278",+318,"32,590,868","345,376","8,944","23,905",318,"547,701,729","392,229"
Brazil,"21,069,017","+34,407","589,277",+637,"20,173,064","306,676","8,318","98,277","2,749","57,095,219","266,322"
UK,"7,339,009","+26,911","134,805",+158,"5,907,029","1,297,175","1,081","107,426","1,973","288,664,707","4,225,384"
Russia,"7,214,520","+19,594","195,835",+794,"6,452,398","566,287","2,300","49,411","1,341","185,100,000","1,267,721"
France,"6,934,732","+8,128","115,894",+65,"6,595,439","223,399","2,000","105,958","1,771","134,787,318","2,059,455"
Turkey,"6,767,008","+28,118","60,903",+262,"6,262,690","443,415",633,"79,207",713,"81,422,835","953,044"
Iran,"5,378,408","+18,021","116,072",+453,"4,682,704","579,632","6,981","63,060","1,361","30,123,729","353,191"
Argentina,"5,234,851","+2,493","114,101",+132,"5,087,120","33,630","1,614","114,557","2,497","24,252,818","530,737"
Colombia,"4,936,052","+1,484","125,782",+29,"4,774,661","35,609",542,"95,776","2,441","24,920,135","483,534"
Spain,"4,926,324","+4,075","85,739",+101,"4,625,052","215,533","1,058","105,316","1,833","63,040,355","1,347,688"
Italy,"4,623,155","+5,117","130,167",+47,"4,376,646","116,342",531,"76,600","2,157","88,516,407","1,466,612"
Indonesia,"4,181,309","+3,145","139,919",+237,"3,968,152","73,238",0,"15,094",505,"35,557,405","128,359"
Germany,"4,129,138","+11,875","93,454",+57,"3,863,000","172,684","1,217","49,093","1,111","70,379,237","836,776"
Mexico,"3,542,189","+13,217","269,912",+897,"2,888,616","383,661","4,798","27,129","2,067","10,281,923","78,748"
Poland,"2,895,947",+722,"75,464",+10,"2,658,636","161,847",95,"76,619","1,997","20,373,472","539,031"
South Africa,"2,873,415","+4,214","85,779",+310,"2,706,293","81,343",546,"47,722","1,425","17,236,691","286,272"
Ukraine,"2,331,540","+5,744","54,651",+101,"2,226,629","50,260",177,"53,702","1,259","12,377,327","285,087"
Philippines,"2,304,192","+21,261","36,018",+277,"2,090,228","177,946","3,170","20,695",323,"20,047,991","180,060"
Peru,"2,164,380","+1,068","198,891",+31,0,0,"1,071","64,558","5,932","17,377,197","518,321"
Malaysia,"2,049,750","+18,815","22,355",+346,"1,800,278","227,117","1,234","62,366",680,"28,070,385","854,076"
Netherlands,"1,979,114","+2,098","18,097",+7,"1,888,344","72,673",205,"115,194","1,053","16,873,290","982,108"
Iraq,"1,967,187","+3,923","21,683",+52,"1,846,158","99,346",626,"47,620",525,"14,895,398","360,579"
Czechia,"1,684,885",+526,"30,427",+3,"1,649,989","4,469",29,"156,982","2,835","37,131,801","3,459,595"
Japan,"1,657,004","+6,806","16,959",+65,"1,539,958","100,087","1,743","13,150",135,"23,638,872","187,598"
Chile,"1,645,820",+587,"37,293",+32,"1,602,703","5,824",463,"85,212","1,931","21,081,270","1,091,483"
Canada,"1,564,089","+4,679","27,325",+20,"1,493,619","43,145",638,"41,007",716,"41,861,477","1,097,525"
Bangladesh,"1,538,203","+1,862","27,109",+51,"1,494,090","17,004","1,432","9,229",163,"9,363,609","56,181"
Thailand,"1,434,237","+13,897","14,953",+188,"1,290,556","128,728","4,387","20,486",214,"9,201,621","131,430"
Pakistan,"1,215,821","+3,012","27,004",+66,"1,112,236","76,581","5,039","5,378",119,"18,682,730","82,644"
Belgium,"1,215,114","+3,008","25,486",+9,"1,127,982","61,646",218,"104,297","2,188","19,331,853","1,659,306"
Israel,"1,208,403","+6,191","7,465",+13,"1,117,027","83,911",654,"129,574",800,"20,314,879","2,178,306"
Sweden,"1,143,973",0,"14,711",0,"1,099,571","29,691",48,"112,426","1,446","12,167,135","1,195,749"
Romania,"1,135,027","+4,441","35,286",+71,"1,073,552","26,189",741,"59,480","1,849","12,125,293","635,416"
Portugal,"1,059,409","+1,062","17,888",+6,"1,006,356","35,165",103,"104,265","1,760","17,806,549","1,752,483"
Morocco,"913,423","+2,432","13,775",+46,"872,976","26,672",884,"24,398",368,"9,447,326","252,342"
Kazakhstan,"851,661","+3,343","10,549",+58,"775,106","66,006",221,"44,712",554,"11,575,012","607,684"
Serbia,"846,114","+7,602","7,664",+31,"748,262","90,188",156,"97,313",881,"5,342,565","614,455"
Switzerland,"820,980","+2,262","11,010",0,"733,095","76,875",261,"94,030","1,261","10,315,436","1,181,465"
Hungary,"816,680",+458,"30,118",+4,"779,433","7,129",40,"84,800","3,127","6,753,395","701,237"
Jordan,"811,463",+904,"10,586",+12,"788,398","12,479",518,"78,589","1,025","9,706,117","940,022"
Nepal,"781,989","+1,165","11,002",+11,"745,215","25,772",0,"26,269",370,"4,068,591","136,674"
Cuba,"776,125","+7,628","6,601",+78,"730,673","38,851",458,"68,573",583,"8,835,501","780,641"
UAE,"731,307",+564,"2,069",+1,"722,723","6,515",0,"72,878",206,"79,589,959","7,931,546"
Austria,"718,091","+2,198","10,870",+14,"684,548","22,673",202,"79,185","1,199","82,216,463","9,066,186"
Tunisia,"697,421","+1,142","24,383",+9,"668,072","4,966",400,"58,274","2,037","2,830,291","236,490"
Vietnam,"656,129","+10,489","16,425",+239,"423,551","216,153",0,"6,668",167,"42,517,091","432,102"
Greece,"625,083","+2,322","14,354",+43,"584,356","26,373",359,"60,328","1,385","17,406,729","1,679,947"
Lebanon,"616,179",+647,"8,224",+6,"576,672","31,283",200,"90,768","1,211","4,780,275","704,175"
Georgia,"589,727","+2,176","8,390",+43,"554,618","26,719",0,"148,176","2,108","8,556,007","2,149,800"
Saudi Arabia,"546,336",+85,"8,645",+5,"535,309","2,382",405,"15,404",244,"28,248,324","796,451"
Guatemala,"521,093","+1,107","12,907",+48,"468,216","39,970",5,"28,452",705,"2,373,843","129,612"
Belarus,"510,481","+1,967","3,966",+13,"498,655","7,860",0,"54,045",420,"8,118,970","859,554"
Ecuador,"505,860",0,"32,559",0,"443,880","29,421",759,"28,156","1,812","1,798,012","100,078"
Costa Rica,"502,362","+2,901","5,919",+30,"404,719","91,724",489,"97,541","1,149","2,214,843","430,043"
Sri Lanka,"498,694","+2,271","11,817",+118,"428,590","58,287",0,"23,172",549,"4,950,195","230,009"
