Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"125,423,655","+591,507","2,756,138","+10,443","101,279,821","21,387,696","91,598","16,091",353.6,0,0
China,"90,125",+10,"4,636",0,"85,331",158,0,63,3,"160,000,000","111,163"
USA,"30,704,292","+66,538","558,422","+1,405","23,126,210","7,019,660","8,623","92,367","1,680","393,863,548","1,184,853"
Brazil,"12,227,179","+90,564","301,087","+2,244","10,689,646","1,236,446","8,318","57,228","1,409","28,600,000","133,858"
India,"11,787,013","+53,419","160,726",+249,"11,229,591","396,696","8,944","8,481",116,"236,438,861","170,117"
Russia,"4,483,471","+8,861","96,219",+401,"4,098,400","288,852","2,300","30,713",659,"118,100,000","809,014"
France,"4,378,446","+33,389","93,153",+245,"283,507","4,001,786","4,634","66,970","1,425","60,773,434","929,559"
UK,"4,312,908","+5,605","126,382",+98,"3,729,155","457,371",711,"63,290","1,855","118,204,895","1,734,591"
Italy,"3,440,847","+21,252","106,339",+460,"2,773,215","561,293","3,588","56,971","1,761","47,759,055","790,753"
Spain,"3,241,345","+7,026","74,064",+320,"3,000,670","166,611","1,855","69,307","1,584","41,884,958","895,590"
Turkey,"3,091,282","+29,762","30,462",+146,"2,881,643","179,177","1,720","36,369",358,"36,990,175","435,187"
Germany,"2,709,872","+20,667","75,911",+203,"2,445,300","188,661","3,209","32,268",904,"47,578,793","566,555"
Colombia,"2,353,210","+5,986","62,394",+120,"2,244,522","46,294","1,982","45,892","1,217","12,386,993","241,571"
Argentina,"2,269,877","+8,300","54,946",+123,"2,049,035","165,896","3,574","49,890","1,208","8,477,597","186,332"
Mexico,"2,203,041","+5,881","199,048",+809,"1,744,262","259,731","4,798","16,957","1,532","5,931,263","45,654"
Poland,"2,120,670","+29,977","50,340",+575,"1,707,846","362,484","2,537","56,078","1,331","11,400,455","301,469"
Iran,"1,823,317","+7,605","62,045",+94,"1,562,709","198,563","3,874","21,508",732,"12,349,804","145,681"
Ukraine,"1,579,906","+14,174","30,773",+342,"1,276,272","272,861",177,"36,285",707,"7,778,231","178,639"
South Africa,"1,540,009","+1,048","52,372",+121,"1,466,595","21,042",546,"25,731",875,"9,690,815","161,914"
Peru,"1,492,519","+11,260","50,656",+182,"1,406,304","35,559","2,253","44,814","1,521","8,881,594","266,674"
