Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"64,179,802","+577,229","1,485,785","+11,894","44,431,218","18,262,799","106,026","8,234",190.6,0,0
China,"86,542",+12,"4,634",0,"81,631",277,8,60,3,"160,000,000","111,163"
USA,"14,108,606","+182,276","276,979","+2,614","8,333,255","5,498,372","25,722","42,519",835,"196,207,048","591,310"
India,"9,499,710","+36,456","138,159",+500,"8,931,798","429,753","8,944","6,856",100,"141,349,298","102,007"
Brazil,"6,388,526","+52,248","173,862",+697,"5,656,498","558,166","8,318","29,966",816,"25,700,000","120,548"
Russia,"2,322,056","+26,402","40,464",+569,"1,803,467","478,125","2,300","15,909",277,"76,755,901","525,866"
France,"2,230,571","+8,083","53,506",+466,"164,029","2,013,036","3,605","34,141",819,"20,669,628","316,367"
Spain,"1,673,202","+8,257","45,511",+442,0,0,"2,578","35,781",973,"22,992,742","491,693"
UK,"1,643,086","+13,430","59,051",+603,0,0,"1,415","24,150",868,"43,729,581","642,744"
Italy,"1,620,901","+19,350","56,361",+785,"784,595","779,945","3,663","26,825",933,"22,127,199","366,197"
Argentina,"1,432,570","+8,037","38,928",+198,"1,263,251","130,391","3,946","31,576",858,"3,926,286","86,541"
Colombia,"1,324,792","+7,986","36,934",+168,"1,217,647","70,211","2,376","25,921",723,"6,479,003","126,767"
Mexico,"1,113,543","+6,472","105,940",+285,"823,586","184,017","3,335","8,599",818,"2,866,225","22,133"
Germany,"1,085,661","+15,898","17,359",+497,"758,800","309,502","3,926","12,940",207,"27,859,242","332,066"
Poland,"999,892","+9,073","17,599",+449,"597,589","384,704","2,032","26,432",465,"6,275,392","165,888"
Iran,"975,951","+13,881","48,628",+382,"677,963","249,360","5,840","11,558",576,"6,168,637","73,052"
Peru,"965,228","+1,623","36,031",+65,"896,978","32,219",958,"29,105","1,086","5,085,775","153,356"
South Africa,"792,299","+2,295","21,644",+109,"732,531","38,124",546,"13,289",363,"5,383,078","90,289"
Ukraine,"745,123","+12,498","12,548",+221,"355,172","377,403",177,"17,081",288,"4,528,772","103,818"
Turkey,"668,957","+30,110","13,936",+190,"409,320","245,701","5,303","7,896",164,"18,772,604","221,589"
Belgium,"577,345",+746,"16,645",+98,"37,474","523,226",900,"49,725","1,434","5,906,234","508,683"
Iraq,"554,767","+2,218","12,306",+48,"484,570","57,891",274,"13,666",303,"3,512,920","86,535"
Chile,"552,864","+1,121","15,430",+20,"528,034","9,400",695,"28,818",804,"5,357,133","279,237"
Indonesia,"543,975","+5,092","17,081",+136,"454,879","72,015",0,"1,980",62,"5,746,979","20,918"
Czechia,"528,474","+5,176","8,407",+112,"455,177","64,890",689,"49,310",784,"3,085,514","287,899"
Netherlands,"527,523","+4,045","9,438",+62,0,0,501,"30,758",550,"4,043,482","235,760"
Romania,"479,634","+4,272","11,530",+199,"360,934","107,170","1,259","25,003",601,"4,122,192","214,885"
Bangladesh,"467,225","+2,293","6,675",+31,"383,224","77,326",0,"2,825",40,"2,788,202","16,860"
Philippines,"432,919","+1,292","8,418",+27,"398,773","25,728","1,401","3,929",76,"5,804,014","52,673"
Pakistan,"400,482","+2,458","8,091",+66,"343,286","49,105","2,165","1,799",36,"5,549,779","24,924"
Canada,"383,468","+5,329","12,211",+81,"304,888","66,369",492,"10,123",322,"11,573,322","305,520"
Morocco,"359,844","+3,508","5,915",+69,"310,193","43,736","1,036","9,701",159,"3,974,785","107,157"
Saudi Arabia,"357,623",+263,"5,907",+11,"347,176","4,540",649,"10,206",169,"9,662,314","275,756"
Israel,"338,127","+1,281","2,877",+12,"324,449","10,801",264,"36,763",313,"5,605,071","609,406"
Switzerland,"330,874","+3,802","4,940",+125,"250,200","75,734",497,"38,114",569,"2,753,942","317,232"
Portugal,"300,462","+2,401","4,577",+72,"220,877","75,008",521,"29,503",449,"4,353,234","427,453"
Austria,"285,489","+3,033","3,325",+141,"227,497","54,667",691,"31,623",368,"3,121,510","345,760"
Sweden,"260,758",0,"6,798",+24,0,0,221,"25,752",671,"3,174,798","313,539"
Nepal,"233,452",0,"1,529",+21,"216,594","15,329",0,"7,953",52,"1,746,330","59,492"
Jordan,"223,617","+4,187","2,802",+51,"162,959","57,856",426,"21,826",273,"2,577,281","251,553"
Hungary,"221,073","+3,951","4,977",+154,"64,802","151,294",662,"22,909",516,"1,653,780","171,377"
Ecuador,"193,673",+988,"13,501",+40,"169,804","10,368",375,"10,908",760,"655,192","36,903"
Serbia,"183,437","+7,999","1,652",+48,"31,536","150,249",269,"21,030",189,"1,800,419","206,412"
UAE,"170,149","+1,289",576,+4,"155,667","13,906",0,"17,117",58,"16,857,641","1,695,894"
Panama,"167,311","+1,505","3,098",+19,"145,518","18,695",166,"38,524",713,"916,423","211,011"
Bulgaria,"148,775","+3,475","4,188",+153,"53,000","91,587",493,"21,480",605,"982,307","141,824"
Japan,"148,694","+1,934","2,139",+20,"125,470","21,085",493,"1,177",17,"3,545,916","28,073"
Bolivia,"144,708",+86,"8,957",+5,"121,702","14,049",71,"12,327",763,"361,298","30,777"
Dominican Republic,"144,302",+314,"2,333",+2,"115,530","26,439",183,"13,247",214,"720,805","66,169"
Kuwait,"142,992",+357,881,+1,"137,625","4,486",82,"33,278",205,"1,101,146","256,268"
Costa Rica,"140,172",+534,"1,731",+5,"87,721","50,720",224,"27,412",339,"398,784","77,985"
Georgia,"139,343","+3,759","1,303",+36,"117,560","20,480",0,"34,959",327,"1,183,319","296,874"
Qatar,"139,001",+168,238,+1,"136,306","2,457",30,"49,505",85,"1,116,081","397,492"
Belarus,"138,219","+1,572","1,166",+8,"115,587","21,466",0,"14,629",123,"3,279,137","347,072"
Armenia,"135,967",+843,"2,193",+29,"110,365","23,409",0,"45,848",739,"512,617","172,856"
Kazakhstan,"132,348",+689,"1,990",0,"116,863","13,495",221,"7,014",105,"4,206,738","222,927"
Croatia,"131,342","+2,900","1,861",+75,"108,231","21,250",245,"32,077",455,"759,014","185,373"
Lebanon,"129,455","+1,511","1,033",+15,"83,034","45,388",361,"19,003",152,"1,632,412","239,620"
Azerbaijan,"125,602","+4,426","1,433",+41,"76,897","47,272",0,"12,341",141,"1,746,198","171,576"
Oman,"123,908",+209,"1,430",+7,"115,441","7,037",105,"24,013",277,"571,472","110,748"
Guatemala,"122,774",+712,"4,178",+7,"111,574","7,022",5,"6,801",231,"538,797","29,845"
Egypt,"116,303",+392,"6,666",+16,"102,816","6,821",46,"1,128",65,"1,000,000","9,696"
Ethiopia,"110,554",+480,"1,709",+3,"74,917","33,928",330,952,15,"1,641,697","14,136"
Moldova,"108,863","+1,499","2,323",+19,"95,918","10,622",294,"27,013",576,"464,494","115,259"
