Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"181,538,122","+368,987","3,932,622","+7,543","166,066,146","11,539,354","80,687","23,290",504.5,0,0
China,"91,718",+25,"4,636",0,"86,608",474,14,64,3,"160,000,000","111,163"
USA,"34,490,134","+6,586","619,343",+150,"28,912,906","4,957,885","3,833","103,601","1,860","503,457,674","1,512,279"
India,"30,232,320","+49,851","395,780","+1,256","29,243,335","593,205","8,944","21,698",284,"401,811,892","288,379"
Brazil,"18,386,894","+64,134","512,819","+1,547","16,582,053","1,292,022","8,318","85,902","2,396","53,196,856","248,530"
France,"5,768,443","+2,128","110,951",+12,"5,601,814","55,678","1,349","88,181","1,696","92,238,273","1,410,031"
Russia,"5,430,753","+21,665","132,683",+619,"4,943,986","354,084","2,300","37,198",909,"147,900,000","1,013,041"
Turkey,"5,404,144","+5,266","49,524",+51,"5,269,294","85,326",733,"63,406",581,"59,890,147","702,678"
UK,"4,717,811","+18,270","128,089",+23,"4,314,125","275,597",259,"69,139","1,877","207,164,164","3,035,948"
Argentina,"4,393,142","+18,555","92,317",+338,"4,010,346","290,479","6,998","96,333","2,024","16,367,985","358,918"
Italy,"4,257,289",+838,"127,458",+40,"4,072,099","57,732",298,"70,515","2,111","70,994,111","1,175,902"
Colombia,"4,126,340","+33,594","104,014",+693,"3,829,487","192,839","8,155","80,254","2,023","19,519,944","379,647"
Spain,"3,782,463",0,"80,779",0,"3,575,883","125,801",641,"80,869","1,727","51,240,666","1,095,527"
Germany,"3,734,136",+494,"91,303",+22,"3,618,400","24,433",889,"44,429","1,086","63,091,197","750,659"
Iran,"3,157,983","+7,034","83,711",+123,"2,822,704","251,568","3,195","37,131",984,"22,945,493","269,791"
Poland,"2,879,567",+98,"74,974",+21,"2,651,360","153,233",171,"76,167","1,983","17,249,401","456,264"
Mexico,"2,498,357","+5,270","232,346",+278,"1,985,459","280,552","4,798","19,179","1,784","7,425,434","57,003"
Ukraine,"2,233,546",+756,"52,269",+35,"2,161,972","19,305",177,"51,376","1,202","10,780,868","247,981"
Indonesia,"2,093,962","+21,095","56,729",+358,"1,842,457","194,776",0,"7,577",205,"19,440,301","70,342"
Peru,"2,046,057","+2,795","191,584",+137,0,0,"2,441","61,217","5,732","14,042,806","420,154"
South Africa,"1,913,861","+17,956","59,778",+157,"1,702,070","152,013",546,"31,875",996,"12,912,828","215,058"
Netherlands,"1,682,773",+552,"17,740",0,"1,619,726","45,307",157,"97,994","1,033","14,596,733","850,020"
Czechia,"1,666,822",+137,"30,296",0,"1,634,737","1,789",13,"155,363","2,824","28,784,959","2,683,023"
Chile,"1,542,642","+5,171","32,163",+151,"1,478,841","31,638","3,091","80,022","1,668","16,767,781","869,806"
Canada,"1,412,768",+542,"26,214",+17,"1,377,730","8,824",512,"37,112",689,"36,527,044","959,530"
Philippines,"1,391,896","+6,856","24,244",+92,"1,314,138","53,514","1,957","12,538",218,"14,745,954","132,830"
Iraq,"1,321,232","+4,814","17,061",+28,"1,226,959","77,212",560,"32,141",415,"11,541,261","280,762"
Sweden,"1,088,896",0,"14,584",0,"1,053,886","20,426",64,"107,162","1,435","10,574,760","1,040,695"
Belgium,"1,082,476",+568,"25,160",+8,"1,025,525","31,791",175,"93,002","2,162","15,022,137","1,290,641"
Romania,"1,080,584",+62,"33,177",+6,"1,045,351","2,056",97,"56,542","1,736","9,721,376","508,679"
Pakistan,"953,842",+935,"22,188",+36,"898,944","32,710","1,995","4,237",99,"14,371,850","63,847"
Bangladesh,"883,138","+4,334","14,053",+77,"800,854","68,231","1,165","5,310",85,"6,482,381","38,979"
Portugal,"873,051","+1,568","17,083",+2,"825,209","30,759",113,"85,868","1,680","12,926,064","1,271,326"
Israel,"840,823",+185,"6,429",0,"833,237","1,157",26,"90,159",689,"14,891,479","1,596,770"
Hungary,"807,910",0,"29,980",0,"737,233","40,697",22,"83,841","3,111","6,094,415","632,453"
Japan,"792,832","+1,708","14,626",+28,"760,243","17,963",577,"6,288",116,"16,174,842","128,275"
Jordan,"749,319",+273,"9,718",+8,"733,113","6,488",470,"72,730",943,"7,789,302","756,042"
Malaysia,"728,462","+5,803","4,884",+81,"662,932","60,646",866,"22,227",149,"14,277,789","435,651"
Serbia,"716,238",+66,"7,029",+5,"706,816","2,393",11,"82,301",808,"4,384,783","503,844"
Switzerland,"702,507",0,"10,882",0,"680,251","11,374",60,"80,591","1,248","8,221,551","943,174"
Austria,"650,192",+176,"10,699",0,"637,238","2,255",72,"71,789","1,181","53,713,546","5,930,623"
Nepal,"632,326","+1,174","8,975",+30,"581,327","42,024",0,"21,326",303,"3,317,039","111,869"
UAE,"624,814","+2,282","1,792",+10,"603,541","19,481",0,"62,432",179,"56,653,430","5,660,904"
Lebanon,"544,291",+126,"7,841",+2,"531,749","4,701",54,"80,098","1,154","4,731,376","696,273"
Morocco,"529,224",+493,"9,273",+5,"515,863","4,088",118,"14,173",248,"6,785,755","181,726"
Saudi Arabia,"482,003","+1,301","7,760",+17,"463,004","11,239","1,450","13,637",220,"21,506,148","608,443"
Ecuador,"453,365","+1,131","21,485",+52,"415,508","16,372",452,"25,319","1,200","1,525,681","85,204"
Bolivia,"431,360","+2,182","16,496",+82,"351,317","63,547",200,"36,465","1,394","1,774,683","150,023"
Bulgaria,"421,515",+28,"18,027",+1,"394,106","9,382",196,"61,117","2,614","3,139,291","455,180"
Greece,"420,670",+375,"12,637",+12,"402,776","5,257",238,"40,555","1,218","10,505,135","1,012,755"
Paraguay,"416,843","+1,523","12,365",+150,"360,030","44,448",546,"57,745","1,713","1,505,947","208,619"
Kazakhstan,"416,442","+1,730","4,295",+14,"390,571","21,576",221,"21,921",226,"11,575,012","609,293"
Belarus,"414,730",+778,"3,103",+10,"407,528","4,099",0,"43,904",328,"6,736,776","713,169"
Tunisia,"403,493","+4,664","14,579",+90,"346,290","42,624",526,"33,793","1,221","1,671,661","140,003"
Panama,"399,877","+1,057","6,514",+9,"381,549","11,814",84,"91,266","1,487","2,952,703","673,910"
Slovakia,"391,531",+41,"12,505",0,"378,479",547,30,"71,679","2,289","2,944,540","539,071"
Uruguay,"364,859","+1,279","5,474",+27,"340,352","19,033",345,"104,677","1,570","2,756,703","790,887"
Georgia,"362,937",+754,"5,255",+18,"348,705","8,977",0,"91,153","1,320","5,722,064","1,437,121"
Costa Rica,"361,005",0,"4,602",0,"287,248","69,155",440,"70,236",895,"1,411,469","274,612"
Croatia,"359,607",+86,"8,197",+1,"350,850",560,13,"88,133","2,009","2,132,353","522,599"
Kuwait,"349,923","+1,661","1,919",+6,"329,423","18,581",265,"80,765",443,"2,921,345","674,271"
Azerbaijan,"335,796",+55,"4,967",0,"330,026",803,0,"32,828",486,"3,722,499","363,914"
Dominican Republic,"322,071",+998,"3,796",+7,"262,865","55,410",410,"29,400",347,"1,690,555","154,320"
Palestine,"313,520",0,"3,556",0,"307,236","2,728",6,"60,089",682,"1,889,327","362,107"
Denmark,"292,769",+195,"2,531",0,"287,101","3,137",17,"50,371",435,"67,541,103","11,620,395"
Guatemala,"290,852","+1,865","9,008",+48,"261,133","20,711",5,"15,945",494,"1,573,177","86,245"
Egypt,"280,005",+409,"16,062",+31,"209,395","54,548",90,"2,686",154,"2,869,589","27,532"
Lithuania,"278,657",+46,"4,379",0,"267,335","6,943",50,"103,792","1,631","3,729,362","1,389,090"
Ethiopia,"275,881",+112,"4,309",+7,"258,491","13,081",164,"2,343",37,"2,850,570","24,208"
Ireland,"270,920",+443,"4,989",0,"255,310","10,621",13,"54,271",999,"4,729,538","947,423"
Venezuela,"268,349","+1,397","3,055",+17,"249,039","16,255",331,"9,463",108,"3,359,014","118,457"
Bahrain,"264,995",+302,"1,341",+6,"259,234","4,420",102,"150,623",762,"4,990,387","2,836,533"
Honduras,"258,349","+1,531","6,902",+23,"92,253","159,194",563,"25,683",686,"785,273","78,065"
