Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"406,305,453","+2,488,454","5,807,778","+11,104","326,120,047","74,377,628","89,248","52,125",745.1,0,0
China,"106,663",+29,"4,636",0,"100,599","1,428",4,74,3,"160,000,000","111,163"
USA,"79,052,681","+179,237","939,427","+2,465","49,435,538","28,677,716","17,454","236,596","2,812","923,990,953","2,765,402"
India,"42,536,137","+58,077","507,208",+659,"41,331,158","697,771","8,944","30,343",362,"746,196,071","532,302"
Brazil,"27,125,512","+165,359","636,111",+922,"23,446,849","3,042,552","8,318","126,171","2,959","63,776,166","296,647"
France,"21,372,278","+153,025","134,207",+310,"15,867,601","5,370,470","3,622","326,265","2,049","238,632,994","3,642,923"
UK,"18,162,199","+66,638","159,158",+206,"15,681,335","2,321,706",430,"265,298","2,325","463,984,342","6,777,478"
Russia,"13,527,845","+197,076","338,091",+701,"10,909,397","2,280,357","2,300","92,634","2,315","263,100,000","1,801,621"
Turkey,"12,653,276","+98,602","89,741",+264,"11,755,917","807,618","1,128","147,476","1,046","135,764,979","1,582,365"
Italy,"11,923,631","+75,861","150,221",+325,"9,960,136","1,813,274","1,322","197,677","2,490","178,984,246","2,967,306"
Germany,"11,897,002","+247,128","120,196",+224,"8,487,100","3,289,706","2,274","141,269","1,427","89,622,218","1,064,208"
Spain,"10,555,196","+53,055","95,606",+393,"7,264,623","3,194,967","1,633","225,616","2,044","66,213,858","1,415,312"
Argentina,"8,700,437","+25,110","123,707",+263,"8,327,294","249,436","2,321","189,705","2,697","33,323,292","726,585"
Iran,"6,730,608","+33,681","133,294",+130,"6,238,083","359,231","3,097","78,517","1,555","45,505,835","530,854"
Colombia,"6,002,570","+8,269","136,583",+179,"5,804,357","61,630",342,"115,980","2,639","32,629,729","630,463"
Netherlands,"5,523,354","+86,779","21,358",+15,"3,378,733","2,123,263",209,"321,202","1,242","21,107,399","1,227,469"
Poland,"5,313,111","+42,095","107,466",+262,"4,451,403","754,242","1,169","140,633","2,845","31,998,267","846,965"
Mexico,"5,192,008","+24,898","310,627",+743,"4,405,695","475,686","4,798","39,600","2,369","14,494,313","110,549"
Indonesia,"4,667,554","+40,618","144,858",+74,"4,234,510","288,186","1,365","16,779",521,"76,138,437","273,706"
Ukraine,"4,421,741","+41,694","102,167",+280,"3,729,976","589,598",177,"102,093","2,359","18,842,668","435,055"
South Africa,"3,634,811","+3,169","96,705",+203,"3,494,016","44,090",546,"60,068","1,598","22,591,175","373,338"
Philippines,"3,626,849","+3,849","54,782",0,"3,478,984","93,083",312,"32,404",489,"27,659,085","247,118"
Japan,"3,566,188","+97,946","19,742",+155,"2,674,869","871,577","1,270","28,336",157,"35,727,121","283,879"
Peru,"3,397,637",0,"207,536",0,0,0,"1,365","100,789","6,156","26,171,623","776,365"
Belgium,"3,386,223","+22,333","29,497",+68,"2,239,193","1,117,533",433,"290,146","2,527","30,909,004","2,648,411"
Israel,"3,347,657","+31,422","9,399",+62,"3,011,502","326,756","1,159","358,960","1,008","41,373,364","4,436,346"
Czechia,"3,340,390","+29,048","37,687",+42,"2,986,627","316,076",227,"310,996","3,509","51,438,806","4,789,038"
Canada,"3,170,550","+10,540","35,231",+131,"2,988,622","146,697","1,140","82,837",920,"57,195,710","1,494,357"
Portugal,"3,025,421","+27,651","20,401",+47,"2,388,235","616,785",168,"298,104","2,010","33,409,187","3,291,913"
Malaysia,"2,975,422","+19,090","32,075",+10,"2,835,464","107,883",158,"90,074",971,"45,749,772","1,384,975"
