Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"40,635,791","+338,345","1,122,761","+4,392","30,348,243","9,164,787","72,709","5,213",144.0,0,0
China,"85,685",+13,"4,634",0,"80,802",249,4,60,3,"160,000,000","111,163"
USA,"8,456,653","+57,327","225,222",+442,"5,503,268","2,728,163","15,501","25,503",679,"127,057,107","383,176"
India,"7,594,736","+46,498","115,236",+594,"6,730,617","748,883","8,944","5,487",83,"95,083,976","68,698"
Brazil,"5,251,127","+15,783","154,226",+321,"4,681,659","415,242","8,318","24,651",724,"17,900,000","84,031"
Russia,"1,415,316","+15,982","24,366",+179,"1,075,904","315,046","2,300","9,697",167,"54,300,208","372,038"
Spain,"1,015,795","+12,214","33,992",+73,0,0,"1,857","21,723",727,"15,503,165","331,545"
Argentina,"1,002,662","+12,982","26,716",+449,"803,965","171,981","4,392","22,124",589,"2,626,406","57,952"
Colombia,"965,883","+6,311","29,102",+132,"867,961","68,820","2,115","18,922",570,"4,467,051","87,511"
France,"910,277","+13,243","33,623",+146,"105,935","770,719","2,099","13,936",515,"13,765,883","210,754"
Peru,"870,876","+2,201","33,820",+61,"784,056","53,000","1,094","26,303","1,021","4,249,458","128,347"
Mexico,"851,227","+4,119","86,167",+108,"619,036","146,024","2,617","6,581",666,"2,183,272","16,880"
UK,"741,212","+18,804","43,726",+80,0,0,592,"10,901",643,"29,922,135","440,070"
South Africa,"705,254","+1,461","18,492",+21,"635,257","51,505",546,"11,846",311,"4,565,980","76,697"
Iran,"534,631","+4,251","30,712",+337,"431,360","72,559","4,771","6,341",364,"4,540,455","53,851"
Chile,"493,305","+1,545","13,676",+41,"465,021","14,608",769,"25,739",714,"3,929,612","205,034"
Iraq,"430,678","+4,044","10,317",+63,"363,532","56,829",454,"10,637",255,"2,644,770","65,321"
Italy,"423,578","+9,338","36,616",+73,"252,959","134,003",797,"7,009",606,"13,639,444","225,689"
Bangladesh,"390,206","+1,637","5,681",+21,"305,599","78,926",0,"2,362",34,"2,178,714","13,190"
Germany,"373,731","+6,750","9,899",+33,"294,800","69,032",851,"4,456",118,"19,276,507","229,851"
Indonesia,"365,240","+3,373","12,617",+106,"289,243","63,380",0,"1,331",46,"4,092,595","14,915"
Philippines,"359,135","+2,604","6,673",+24,"310,273","42,189","1,562","3,264",61,"4,398,498","39,980"
Turkey,"349,519","+2,026","9,371",+75,"305,427","34,721","1,447","4,131",111,"12,524,561","148,024"
Saudi Arabia,"342,583",+381,"5,201",+16,"328,895","8,487",844,"9,795",149,"7,403,020","211,662"
Pakistan,"323,452",+433,"6,659",+5,"307,409","9,384",526,"1,456",30,"4,101,115","18,460"
Israel,"304,876","+1,767","2,263",+54,"278,394","24,219",634,"33,147",246,"4,226,477","459,520"
Ukraine,"303,638","+4,766","5,673",+66,"126,489","171,476",177,"6,956",130,"2,815,833","64,505"
Netherlands,"236,226","+7,992","6,768",+17,0,0,406,"13,777",395,"2,872,319","167,517"
Belgium,"222,253","+9,138","10,413",+21,"21,158","190,682",412,"19,152",897,"4,112,480","354,374"
Canada,"201,437","+3,289","9,778",+18,"169,671","21,988",188,"5,323",258,"8,748,075","231,175"
Poland,"183,248","+7,482","3,614",+41,"94,014","85,620",672,"4,843",96,"4,008,471","105,949"
