Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"80,194,887","+472,452","1,756,991","+8,419","56,465,183","21,972,713","105,799","10,288",225.4,0,0
China,"86,913",+14,"4,634",0,"81,959",320,6,60,3,"160,000,000","111,163"
USA,"19,210,166","+98,840","338,263","+1,197","11,257,711","7,614,192","28,652","57,872","1,019","243,166,047","732,550"
India,"10,169,818","+22,350","147,379",+251,"9,739,382","283,057","8,944","7,335",106,"166,305,762","119,941"
Brazil,"7,448,560","+22,967","190,515",+483,"6,459,335","798,710","8,318","34,922",893,"28,600,000","134,089"
Russia,"2,992,706","+29,018","53,659",+563,"2,398,254","540,793","2,300","20,503",368,"88,094,380","603,531"
France,"2,547,771","+20,262","62,427",+159,"189,445","2,295,899","2,625","38,990",955,"33,086,957","506,352"
UK,"2,221,312","+32,725","70,195",+570,0,0,"1,529","32,638","1,031","52,257,588","767,826"
Turkey,"2,118,255","+17,543","19,371",+256,"1,970,803","128,081","4,702","24,986",228,"23,426,941","276,334"
Italy,"2,028,354","+19,037","71,359",+459,"1,377,109","579,886","2,584","33,572","1,181","25,904,694","428,755"
Spain,"1,869,610",0,"49,824",0,0,0,"1,907","39,980","1,065","25,991,493","555,806"
Germany,"1,632,737","+18,411","29,968",+287,"1,206,100","396,669","5,354","19,457",357,"33,708,381","401,701"
Colombia,"1,574,707","+14,941","41,690",+236,"1,430,709","102,308","2,578","30,789",815,"7,802,635","152,559"
Argentina,"1,574,554","+2,874","42,422",+30,"1,384,277","147,855","3,390","34,684",934,"4,597,960","101,284"
Mexico,"1,362,564","+12,485","121,172",+861,"1,015,256","226,136","3,913","10,515",935,"3,483,572","26,882"
Poland,"1,248,909","+8,907","26,992",+240,"984,683","237,234","1,603","33,017",714,"6,976,460","184,434"
Iran,"1,189,203","+6,021","54,440",+132,"933,736","201,027","5,345","14,071",644,"7,303,238","86,417"
Ukraine,"1,012,167","+11,035","17,581",+186,"646,772","347,814",177,"23,212",403,"5,348,820","122,665"
Peru,"1,005,546","+1,564","37,368",+51,"941,668","26,510","1,141","30,294","1,126","5,446,927","164,097"
South Africa,"983,359","+14,796","26,276",+293,"830,251","126,832",546,"16,480",440,"6,378,007","106,889"
Netherlands,"744,057","+11,487","10,924",+98,0,0,600,"43,377",637,"5,514,008","321,454"
Indonesia,"700,097","+7,259","20,847",+258,"570,304","108,946",0,"2,547",76,"6,987,576","25,417"
Czechia,"664,900","+4,363","10,903",+89,"563,342","90,655",618,"62,032","1,017","3,600,093","335,872"
Belgium,"634,904","+2,583","19,038",+99,"43,749","572,117",514,"54,667","1,639","6,748,910","581,095"
Romania,"612,373","+3,812","15,023",+111,"530,308","67,042","1,233","31,936",783,"4,706,490","245,451"
