Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"199,565,208","+477,904","4,248,363","+7,866","180,032,295","15,284,550","91,644","25,602",545.0,0,0
China,"93,103",+98,"4,636",0,"87,376","1,091",24,65,3,"160,000,000","111,163"
USA,"35,895,980","+56,369","629,862",+213,"29,717,537","5,548,581","11,889","107,760","1,891","532,141,068","1,597,498"
India,"31,725,399","+30,031","425,228",+420,"30,888,702","411,469","8,944","22,747",305,"469,645,494","336,732"
Brazil,"19,953,501","+15,143","557,359",+473,"18,687,203","708,939","8,318","93,154","2,602","55,034,721","256,933"
Russia,"6,312,185","+23,508","160,137",+785,"5,640,783","511,265","2,300","43,233","1,097","166,200,000","1,138,337"
France,"6,151,803","+5,184","111,936",+51,"5,708,964","330,903","1,232","94,021","1,711","106,056,280","1,620,903"
UK,"5,902,354","+21,952","129,743",+24,"4,536,152","1,236,459",889,"86,452","1,900","246,411,086","3,609,200"
Turkey,"5,770,833","+22,898","51,519",+91,"5,465,846","253,468",543,"67,635",604,"68,390,501","801,549"
Argentina,"4,947,030","+11,183","106,045",+273,"4,594,873","246,112","3,819","108,379","2,323","19,546,728","428,229"
Colombia,"4,801,050","+6,636","121,216",+218,"4,598,176","81,658","8,155","93,277","2,355","22,643,447","439,927"
Spain,"4,502,983","+18,647","81,643",+53,"3,739,662","681,678","1,856","96,270","1,745","57,177,901","1,222,417"
Italy,"4,358,533","+3,190","128,088",+20,"4,137,428","93,017",249,"72,203","2,122","77,795,178","1,288,742"
Iran,"3,940,708","+37,189","91,407",+411,"3,404,533","444,768","5,607","46,275","1,073","25,857,430","303,641"
Germany,"3,779,778","+1,502","92,183",+11,"3,656,300","31,295",376,"44,957","1,096","67,083,026","797,897"
Indonesia,"3,462,800","+22,404","97,291","+1,568","2,842,345","523,164",0,"12,516",352,"26,630,797","96,258"
Poland,"2,883,120",+91,"75,261",0,"2,653,900","153,959",38,"76,270","1,991","18,657,673","493,569"
Mexico,"2,854,992","+6,740","241,034",+128,"2,215,884","398,074","4,798","21,894","1,848","8,484,584","65,065"
South Africa,"2,461,758","+5,574","72,437",+246,"2,238,388","150,933",546,"40,948","1,205","14,926,582","248,284"
Ukraine,"2,253,534",+265,"52,955",+4,"2,187,170","13,409",177,"51,867","1,219","11,404,184","262,478"
Peru,"2,114,445","+1,244","196,518",+80,0,0,"1,783","63,175","5,872","15,573,179","465,295"
Netherlands,"1,869,909","+2,094","17,829",0,"1,670,062","182,018",197,"108,867","1,038","16,061,819","935,129"
Czechia,"1,673,774",+76,"30,377",+1,"1,641,063","2,334",8,"155,982","2,831","33,124,048","3,086,890"
Iraq,"1,648,727","+12,734","18,802",+68,"1,480,827","149,098",868,"40,019",456,"13,176,183","319,822"
Chile,"1,617,852",+910,"35,616",+88,"1,573,007","9,229","1,369","83,852","1,846","18,786,396","973,682"
