Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"177,021,682","+301,564","3,827,515","+6,748","161,209,977","11,984,190","84,608","22,710",491.0,0,0
China,"91,451",+23,"4,636",0,"86,344",471,13,64,3,"160,000,000","111,163"
USA,"34,335,239","+10,010","615,232",+205,"28,436,981","5,283,026","4,403","103,155","1,848","495,219,762","1,487,818"
India,"29,570,035","+62,597","377,061","+1,452","28,272,780","920,194","8,944","21,229",271,"379,624,626","272,542"
Brazil,"17,454,861","+40,865","488,404",+928,"15,854,264","1,112,193","8,318","81,566","2,282","50,801,042","237,392"
France,"5,741,354",+689,"110,454",+63,"5,498,659","132,241","2,068","87,773","1,689","89,335,868","1,365,761"
Turkey,"5,336,073","+5,626","48,795",+74,"5,206,836","80,442",929,"62,629",573,"57,223,789","671,629"
Russia,"5,222,408","+13,721","126,801",+371,"4,809,647","285,960","2,300","35,771",869,"143,100,000","980,177"
UK,"4,573,419","+7,742","127,907",+3,"4,289,778","155,734",161,"67,034","1,875","195,734,654","2,868,941"
Italy,"4,245,779",+907,"127,038",+36,"3,960,951","157,790",536,"70,321","2,104","68,684,085","1,137,585"
Argentina,"4,145,482","+21,292","86,029",+686,"3,748,794","310,659","7,969","90,929","1,887","15,288,817","335,354"
Colombia,"3,777,600","+24,376","96,366",+588,"3,510,709","170,525","8,155","73,497","1,875","18,252,274","355,114"
Spain,"3,741,767","+2,674","80,517",+6,"3,526,831","134,419",917,"80,000","1,721","51,240,666","1,095,541"
Germany,"3,724,201",+907,"90,527",+57,"3,580,600","53,074","1,598","44,315","1,077","62,263,057","740,883"
Iran,"3,039,432","+10,715","82,217",+119,"2,666,601","290,614","3,416","35,752",967,"21,619,536","254,305"
Poland,"2,877,604",+136,"74,574",+1,"2,648,859","154,171",303,"76,113","1,972","16,660,303","440,666"
Mexico,"2,454,176","+1,707","230,148",+53,"1,954,252","269,776","4,798","18,846","1,767","7,228,942","55,513"
Ukraine,"2,223,978",+420,"51,692",+13,"2,130,665","41,621",177,"51,146","1,189","10,516,186","241,846"
Peru,"2,004,252",+627,"188,921",+213,0,0,"2,535","59,993","5,655","13,471,110","403,231"
Indonesia,"1,919,547","+8,189","53,116",+237,"1,751,234","115,197",0,"6,948",192,"17,994,502","65,133"
South Africa,"1,752,630","+5,548","57,879",+114,"1,611,447","83,304",546,"29,201",964,"12,223,448","203,660"
Netherlands,"1,673,596",+852,"17,714",+3,"1,576,017","79,865",264,"97,467","1,032","14,444,249","841,201"
Czechia,"1,665,139",+42,"30,229",+2,"1,630,911","3,999",22,"155,216","2,818","26,855,604","2,503,341"
Chile,"1,482,663","+6,190","30,804",+97,"1,406,555","45,304","3,290","76,933","1,598","16,031,930","831,867"
Canada,"1,403,285","+1,157","25,944",+13,"1,361,387","15,954",670,"36,873",682,"35,785,462","940,317"
Philippines,"1,322,042","+6,415","22,845",+57,"1,239,738","59,459","1,704","11,914",206,"14,106,147","127,121"
Iraq,"1,259,683","+5,040","16,736",+31,"1,176,576","66,371",464,"30,666",407,"11,014,936","268,151"
Sweden,"1,083,456",0,"14,537",0,"1,029,008","39,911",106,"106,648","1,431","10,423,085","1,025,977"
Romania,"1,079,776",+50,"31,861",+10,"1,044,404","3,511",217,"56,488","1,667","9,404,663","491,999"
Belgium,"1,076,338",+573,"25,088",+7,"1,003,023","48,227",274,"92,488","2,156","14,533,263","1,248,816"
Pakistan,"942,189","+1,019","21,723",+34,"878,740","41,726","2,676","4,188",97,"13,857,250","61,599"
Portugal,"858,072",+625,"17,047",0,"815,622","25,403",77,"84,386","1,676","12,374,151","1,216,927"
Israel,"839,690",+24,"6,430",0,"833,029",231,30,"90,038",689,"14,758,111","1,582,470"
Bangladesh,"829,972","+3,050","13,172",+54,"768,830","47,970","1,194","4,992",79,"6,195,714","37,268"
Hungary,"807,045",+255,"29,925",+21,"730,588","46,532",47,"83,745","3,105","5,991,170","621,687"
Japan,"775,231","+1,386","14,071",+38,"730,446","30,714",849,"6,147",112,"15,431,320","122,367"
Jordan,"743,877",+546,"9,602",+10,"726,932","7,343",540,"72,225",932,"7,563,575","734,369"
Serbia,"715,015",+124,"6,970",+8,"703,771","4,274",24,"82,150",801,"4,282,416","492,017"
Switzerland,"700,735",+684,"10,861",+2,"668,678","21,196",86,"80,407","1,246","7,999,355","917,902"
Malaysia,"662,457","+4,949","3,968",+60,"586,864","71,625",921,"20,222",121,"13,290,585","405,697"
Austria,"648,732",+112,"10,662",+1,"634,123","3,947",99,"71,641","1,177","48,458,730","5,351,422"
Nepal,"610,521","+2,049","8,465",+53,"536,252","65,804",0,"20,602",286,"3,224,163","108,800"
UAE,"599,823","+1,837","1,730",+4,"579,045","19,048",0,"59,959",173,"53,558,809","5,353,780"
Lebanon,"542,649",+45,"7,801",+3,"527,645","7,203",77,"79,845","1,148","4,599,186","676,720"
Morocco,"523,999",+109,"9,213",+2,"511,440","3,346",110,"14,038",247,"6,634,272","177,738"
Saudi Arabia,"466,906","+1,109","7,590",+18,"449,241","10,075","1,596","13,216",215,"20,438,923","578,541"
Ecuador,"439,139",+205,"21,051",+3,"398,645","19,443",444,"24,537","1,176","1,471,040","82,193"
Bulgaria,"420,493",+157,"17,915",+15,"390,388","12,190",242,"60,954","2,597","3,000,226","434,909"
Greece,"415,401",+468,"12,437",+18,"393,123","9,841",353,"40,041","1,199","10,079,010","971,519"
Bolivia,"406,954","+1,607","15,542",+57,"321,665","69,747",200,"34,417","1,314","1,635,214","138,294"
Belarus,"406,360",+697,"2,987",+9,"399,174","4,199",0,"43,018",316,"6,544,800","692,838"
Kazakhstan,"402,239",+967,"4,171",+11,"377,642","20,426",221,"21,182",220,"11,575,012","609,529"
Paraguay,"393,482","+2,046","10,954",+120,"327,670","54,858",617,"54,531","1,518","1,416,727","196,338"
Slovakia,"391,038",+12,"12,441",+2,"377,282","1,315",44,"71,590","2,278","2,893,322","529,703"
Panama,"388,325",+483,"6,451",+7,"372,341","9,533",105,"88,674","1,473","2,805,213","640,573"
Tunisia,"370,224","+1,316","13,567",+52,"323,201","33,456",424,"31,017","1,137","1,568,353","131,395"
Croatia,"358,581",+18,"8,152",+13,"349,582",847,26,"87,864","1,997","2,080,792","509,859"
Georgia,"354,276",+311,"5,060",+12,"340,328","8,888",0,"88,972","1,271","5,370,271","1,348,682"
Costa Rica,"343,604",+866,"4,388",+19,"262,852","76,364",485,"66,871",854,"1,351,949","263,110"
Uruguay,"340,818","+2,305","5,036",+41,"303,880","31,902",443,"97,790","1,445","2,556,998","733,675"
Azerbaijan,"335,196",+25,"4,955",+2,"328,699","1,542",0,"32,779",485,"3,627,573","354,738"
Kuwait,"329,526","+1,563","1,828",+8,"311,559","16,139",172,"76,094",422,"2,763,860","638,228"
Palestine,"311,690",+156,"3,539",+6,"304,138","4,013",13,"59,783",679,"1,859,716","356,698"
Dominican Republic,"309,477",+827,"3,708",+1,"252,803","52,966",475,"28,259",339,"1,627,049","148,571"
Denmark,"290,111",+237,"2,526",+1,"279,072","8,513",20,"49,919",435,"62,737,139","10,795,115"
Lithuania,"277,813",+67,"4,344",+5,"263,442","10,027",97,"103,431","1,617","3,604,579","1,341,994"
Ethiopia,"274,346",+159,"4,250",+8,"251,107","18,989",238,"2,332",36,"2,791,959","23,729"
Egypt,"273,795",+613,"15,654",+31,"201,739","56,402",90,"2,628",150,"2,869,589","27,549"
Guatemala,"271,990",+287,"8,465",+10,"247,134","16,391",5,"14,920",464,"1,498,396","82,195"
Ireland,"267,061",+242,"4,941",0,"250,376","11,744",23,"53,517",990,"4,729,538","947,766"
Bahrain,"259,523",+792,"1,236",+15,"246,074","12,213",276,"147,676",703,"4,831,727","2,749,399"
Slovenia,"256,469",+26,"4,406",+2,"249,321","2,742",42,"123,349","2,119","1,318,742","634,251"
Moldova,"255,830",+33,"6,154",0,"248,733",943,56,"63,560","1,529","1,181,446","293,525"
Venezuela,"252,883","+1,197","2,845",+16,"233,028","17,010",287,"8,917",100,"3,359,014","118,446"
Honduras,"247,728",+654,"6,631",+25,"88,164","152,933",556,"24,640",660,"752,488","74,844"
Oman,"236,440","+1,806","2,532",+19,"211,494","22,414",373,"45,213",484,"1,550,000","296,395"
Sri Lanka,"225,922","+2,284","2,260",+124,"190,464","33,198",0,"10,509",105,"3,633,410","169,006"
Armenia,"223,723",+41,"4,488",+4,"215,228","4,007",0,"75,365","1,512","1,127,455","379,804"
Qatar,"219,887",+157,579,+2,"217,143","2,165",85,"78,313",206,"2,084,963","742,560"
Bosnia and Herzegovina,"204,668",+6,"9,495",+4,"177,976","17,197",0,"62,756","2,911","1,004,976","308,148"
Thailand,"199,264","+3,355","1,466",+17,"157,944","39,854","1,169","2,848",21,"8,124,896","116,125"
Libya,"189,284",+225,"3,165",+4,"174,976","11,143",0,"27,196",455,"1,071,035","153,884"
Kenya,"175,681",+344,"3,421",+11,"120,359","51,901",113,"3,200",62,"1,870,479","34,075"
Nigeria,"167,078",+12,"2,117",0,"163,469","1,492",11,792,10,"2,231,409","10,577"
Cuba,"159,057","+1,349","1,098",+11,"150,855","7,104",150,"14,051",97,"4,638,018","409,718"
North Macedonia,"155,540",+4,"5,472",+1,"149,642",426,25,"74,661","2,627","835,436","401,017"
S. Korea,"148,273",+399,"1,988",+3,"139,022","7,263",153,"2,890",39,"10,165,497","198,114"
Myanmar,"145,826",+223,"3,248",+4,"132,969","9,609",0,"2,663",59,"2,651,053","48,415"
Latvia,"136,104",+74,"2,456",0,"130,823","2,825",51,"72,928","1,316","2,788,786","1,494,302"
Algeria,"133,742",+354,"3,579",+8,"93,094","37,069",30,"2,999",80,"230,861","5,176"
Albania,"132,461",+2,"2,453",0,"129,865",143,18,"46,077",853,"760,285","264,465"
Estonia,"130,538",+28,"1,266",0,"125,798","3,474",9,"98,342",954,"1,474,832","1,111,081"
Norway,"128,277",+195,789,0,"88,952","38,536",10,"23,487",144,"5,847,413","1,070,649"
Zambia,"113,134","+1,388","1,416",+27,"98,994","12,724",664,"5,995",75,"1,697,859","89,973"
Kyrgyzstan,"110,829",+459,"1,899",+9,"102,890","6,040",102,"16,726",287,"1,196,570","180,578"
Uzbekistan,"103,813",+303,708,0,"99,733","3,372",23,"3,060",21,"1,377,915","40,611"
Montenegro,"99,964",+8,"1,602",+1,"97,951",411,60,"159,142","2,550","431,433","686,840"
Ghana,"94,493",0,789,0,"92,589","1,115",5,"2,982",25,"1,208,386","38,134"
Finland,"93,850",+29,964,0,"46,000","46,886",9,"16,913",174,"5,209,487","938,829"
Afghanistan,"93,272","+1,804","3,683",+71,"61,706","27,883","1,124","2,346",93,"533,222","13,411"
Cameroon,"80,090",0,"1,310",0,"77,305","1,475",152,"2,948",48,"1,718,937","63,263"
Mongolia,"78,347","+2,263",369,+4,"57,025","20,953",126,"23,539",111,"3,071,861","922,929"
El Salvador,"75,351",0,"2,299",+4,"70,150","2,902",18,"11,562",353,"1,017,902","156,183"
Cyprus,"73,247",+57,374,+1,"71,638","1,235",11,"60,250",308,"7,253,944","5,966,793"
Mozambique,"71,568",+30,841,0,"69,889",838,17,"2,231",26,"568,719","17,726"
