Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"73,790,805","+587,319","1,640,774","+12,696","51,807,751","20,342,280","106,909","9,467",210.5,0,0
China,"86,758",+17,"4,634",0,"81,812",312,7,60,3,"160,000,000","111,163"
USA,"17,143,942","+200,035","311,073","+2,981","10,007,956","6,824,913","28,305","51,655",937,"224,938,642","677,747"
India,"9,932,908","+26,401","144,130",+384,"9,455,793","332,985","8,944","7,166",104,"155,560,655","112,221"
Brazil,"6,974,258","+44,849","182,854",+909,"6,067,862","723,542","8,318","32,705",857,"25,700,000","120,515"
Russia,"2,707,945","+26,689","47,968",+577,"2,149,610","510,367","2,300","18,552",329,"83,439,508","571,647"
France,"2,391,447","+11,532","59,072",+428,"179,087","2,153,288","2,881","36,600",904,"29,323,706","448,787"
Turkey,"1,898,447","+32,102","16,881",+235,"1,661,191","220,375","5,988","22,400",199,"21,490,195","253,563"
UK,"1,888,116","+18,450","64,908",+506,0,0,"1,288","27,746",954,"48,488,168","712,544"
Italy,"1,870,576","+14,844","65,857",+846,"1,137,416","667,303","3,003","30,959","1,090","24,482,190","405,194"
Spain,"1,771,488","+9,452","48,401",+388,0,0,"2,027","37,882","1,035","24,918,644","532,870"
Argentina,"1,510,203","+6,981","41,204",+163,"1,344,300","124,699","3,475","33,275",908,"4,338,785","95,599"
Colombia,"1,444,646","+10,130","39,356",+161,"1,328,430","76,860","2,376","28,254",770,"7,186,191","140,547"
Germany,"1,378,518","+21,377","23,692",+805,"1,003,300","351,526","4,735","16,429",282,"30,494,036","363,427"
Mexico,"1,255,974","+5,930","114,298",+345,"927,754","213,922","3,550","9,695",882,"3,202,327","24,719"
Poland,"1,147,446","+6,907","23,309",+349,"879,748","244,389","1,739","30,334",616,"6,726,375","177,817"
Iran,"1,123,474","+7,704","52,670",+223,"833,276","237,528","5,704","13,298",623,"6,797,469","80,460"
Peru,"987,675","+1,545","36,817",+63,"922,314","28,544","1,078","29,766","1,110","5,284,292","159,258"
Ukraine,"909,082","+8,416","15,480",+233,"522,868","370,734",177,"20,845",355,"5,084,649","116,587"
