Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"403,449,678","+2,420,318","5,795,043","+11,707","323,142,527","74,512,108","89,790","51,759",743.4,0,0
China,"106,634",+110,"4,636",0,"100,503","1,495",4,74,3,"160,000,000","111,163"
USA,"78,824,393","+227,458","935,922","+2,785","49,217,354","28,671,117","18,147","235,916","2,801","922,130,734","2,759,878"
India,"42,478,060","+67,084","506,549","+1,241","41,180,751","790,760","8,944","30,303",361,"744,684,750","531,238"
Brazil,"26,960,153","+183,533","635,189","+1,295","23,303,192","3,021,772","8,318","125,404","2,955","63,776,166","296,653"
France,"21,039,639",0,"133,614",0,"15,042,541","5,863,484","3,622","321,189","2,040","238,632,994","3,642,945"
UK,"18,000,119","+68,214","158,953",+276,"15,596,741","2,244,425",430,"262,934","2,322","463,984,342","6,777,574"
Russia,"13,330,769","+183,103","337,390",+669,"10,803,305","2,190,074","2,300","91,285","2,310","263,100,000","1,801,623"
Turkey,"12,554,674","+108,563","89,477",+266,"11,667,985","797,212","1,128","146,331","1,043","135,314,935","1,577,165"
Italy,"11,847,436","+81,367","149,896",+384,"9,822,915","1,874,625","1,350","196,413","2,485","178,300,531","2,955,959"
Germany,"11,649,874","+238,410","119,972",+246,"8,373,900","3,156,002","2,274","138,336","1,425","89,622,218","1,064,217"
Spain,"10,502,141","+62,839","95,213",+282,"7,167,440","3,239,488","1,700","224,482","2,035","66,213,858","1,415,314"
Argentina,"8,675,327","+27,252","123,444",+217,"8,282,532","269,351","2,428","189,163","2,692","33,247,684","724,954"
Iran,"6,696,927","+39,085","133,164",+116,"6,215,909","347,854","2,853","78,127","1,553","45,505,835","530,872"
Colombia,"5,994,301","+8,785","136,404",+207,"5,792,059","65,838",342,"115,824","2,636","32,585,489","629,626"
Netherlands,"5,436,575","+86,538","21,343",+7,"3,349,701","2,065,531",213,"316,158","1,241","21,107,399","1,227,476"
Poland,"5,271,016","+46,872","107,204",+310,"4,406,780","757,032","1,189","139,519","2,838","31,854,747","843,164"
Mexico,"5,167,110","+6,343","309,884",+132,"4,374,580","482,646","4,798","39,411","2,364","14,449,822","110,213"
Indonesia,"4,626,936","+46,843","144,784",+65,"4,216,328","265,824","1,365","16,634",520,"75,752,374","272,326"
Ukraine,"4,380,047","+38,257","101,887",+240,"3,713,348","564,812",177,"101,129","2,352","18,758,148","433,097"
South Africa,"3,631,642","+5,628","96,502",+213,"3,491,626","43,514",546,"60,018","1,595","22,555,062","372,754"
Philippines,"3,623,176","+3,651","54,690",+69,"3,472,160","96,326",315,"32,372",489,"27,659,085","247,127"
Japan,"3,468,242","+95,945","19,587",+141,"2,600,309","848,346","1,212","27,558",156,"35,468,310","281,820"
Peru,"3,397,637","+13,091","207,536",+224,0,0,"1,365","100,793","6,157","26,171,623","776,394"
Belgium,"3,363,890","+19,057","29,429",+92,"2,224,043","1,110,418",440,"288,235","2,522","30,838,614","2,642,411"
Israel,"3,316,235","+29,955","9,337",+34,"2,978,360","328,538","1,159","355,590","1,001","41,373,364","4,436,346"
Czechia,"3,311,152","+37,627","37,612",+21,"2,968,509","305,031",214,"308,275","3,502","51,324,424","4,778,413"
Canada,"3,158,718","+9,847","35,100",+131,"2,966,765","156,853","1,140","82,530",917,"57,137,952","1,492,883"
Portugal,"2,997,770","+34,023","20,354",+52,"2,370,709","606,707",163,"295,377","2,006","33,409,187","3,291,886"
Malaysia,"2,956,332","+17,134","32,065",+9,"2,829,752","94,515",147,"89,500",971,"45,523,380","1,378,169"
Australia,"2,796,361","+15,990","4,366",+63,"2,568,696","223,299",274,"107,656",168,"61,952,528","2,385,089"
Thailand,"2,531,051","+13,182","22,347",+24,"2,409,877","98,827",542,"36,116",319,"17,270,775","246,439"
Romania,"2,482,394","+27,346","61,092",+171,"2,038,716","382,586","1,120","130,436","3,210","19,942,022","1,047,841"
Switzerland,"2,478,754","+17,324","13,008",+13,"1,540,827","924,919",203,"283,083","1,486","17,694,672","2,020,801"
Chile,"2,466,098","+33,362","40,111",+24,"1,793,391","632,596",678,"127,252","2,070","31,022,081","1,600,750"
Vietnam,"2,404,651","+23,956","38,614",+93,"2,196,602","169,435","2,771","24,352",391,"77,450,281","784,346"
Sweden,"2,372,637",0,"16,323",0,"1,471,817","884,497",93,"232,602","1,600","17,101,699","1,676,571"
Iraq,"2,263,525","+4,681","24,600",+30,"2,167,362","71,563",220,"54,319",590,"17,646,332","423,472"
Austria,"2,149,623","+38,309","14,293",+22,"1,789,727","345,603",185,"236,510","1,573","148,610,573","16,350,717"
Greece,"2,109,999","+19,616","24,410",+78,"1,865,964","219,625",515,"204,037","2,360","59,885,829","5,790,957"
Denmark,"2,045,988","+51,858","3,948",+21,"1,465,037","577,003",34,"351,245",678,"122,224,780","20,982,921"
Bangladesh,"1,887,271","+8,016","28,703",+33,"1,633,582","224,986","1,516","11,279",172,"12,855,142","76,828"
Serbia,"1,806,086","+12,532","14,171",+58,"1,518,628","273,287",174,"208,054","1,632","8,414,160","969,280"
Hungary,"1,671,547","+13,932","42,170",+101,"1,400,137","229,240",101,"173,740","4,383","10,354,374","1,076,232"
Pakistan,"1,470,161","+4,251","29,601",+48,"1,354,298","86,262","1,731","6,454",130,"25,527,042","112,071"
Jordan,"1,396,430","+21,977","13,409",+27,"1,205,818","177,203","1,176","134,715","1,294","15,290,191","1,475,063"
Georgia,"1,375,615","+25,161","15,351",+51,"1,141,231","219,033",0,"345,904","3,860","15,084,839","3,793,147"
Kazakhstan,"1,279,842","+3,231","13,397",+16,"1,188,471","77,974",528,"66,877",700,"11,575,012","604,840"
Ireland,"1,230,539","+5,677","6,291",+63,"995,785","228,463",68,"244,818","1,252","11,098,583","2,208,080"
Slovakia,"1,166,842","+20,582","18,014",+19,"925,386","223,442",298,"213,555","3,297","5,877,491","1,075,697"
Morocco,"1,151,081","+1,499","15,698",+41,"1,112,921","22,462",293,"30,603",417,"11,237,010","298,753"
S. Korea,"1,131,248","+49,567","6,943",+21,"719,627","404,678",285,"22,034",135,"15,804,065","307,831"
Cuba,"1,056,846",+919,"8,450",+3,"1,042,273","6,123",48,"93,398",747,"12,828,848","1,133,740"
Bulgaria,"1,018,851","+7,263","34,152",+108,"722,347","262,352",608,"148,425","4,975","8,770,628","1,277,695"
Croatia,"998,463","+7,868","14,281",+37,"936,652","47,530",186,"245,649","3,514","4,361,912","1,073,147"
Lebanon,"993,095","+8,488","9,769",+19,"682,977","300,349",186,"146,553","1,442","4,795,578","707,694"
Nepal,"970,462","+1,851","11,852",+14,"928,369","30,241",100,"32,373",395,"5,303,562","176,916"
Norway,"962,407","+25,086","1,512",0,"88,952","871,943",26,"175,324",275,"9,852,076","1,794,772"
Tunisia,"954,726","+4,151","26,889",+65,"858,730","69,107",200,"79,447","2,238","4,163,784","346,486"
Bolivia,"877,139","+2,233","21,199",+28,"736,113","119,827",220,"73,532","1,777","2,666,178","223,510"
UAE,"862,514","+1,538","2,273",+4,"791,318","68,923",0,"85,548",225,"129,582,084","12,852,476"
Slovenia,"816,299","+5,076","6,028",+16,"636,513","173,758",146,"392,565","2,899","2,532,661","1,217,979"
Belarus,"797,188","+8,254","6,190",+15,"783,649","7,349",0,"84,409",655,"12,010,784","1,271,745"
Lithuania,"776,794","+11,256","8,031",+15,"663,334","105,429",101,"291,889","3,018","7,472,667","2,807,934"
Ecuador,"769,149",0,"34,739",0,0,0,759,"42,558","1,922","2,470,170","136,676"
Uruguay,"749,554","+8,100","6,696",+20,"683,519","59,339",165,"214,583","1,917","5,432,191","1,555,135"
Costa Rica,"745,949","+6,105","7,730",+18,"587,261","150,958",140,"144,317","1,496","3,324,431","643,170"
Panama,"735,235","+3,028","7,898",+12,"694,816","32,521",83,"166,200","1,785","5,354,024","1,210,278"
