Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"252,633,256","+508,696","5,095,307","+6,946","228,550,601","18,987,348","77,003","32,410",653.7,0,0
China,"98,001",+62,"4,636",0,"92,119","1,246",20,68,3,"160,000,000","111,163"
USA,"47,693,516","+43,596","780,775",+539,"37,729,489","9,183,252","11,310","142,947","2,340","716,695,749","2,148,087"
India,"34,414,186","+12,516","462,690",+501,"33,800,925","150,571","8,944","24,609",331,"619,902,064","443,276"
Brazil,"21,926,526","+15,144","610,323",+243,"21,130,382","185,821","8,318","102,167","2,844","63,776,166","297,165"
UK,"9,448,402","+42,408","142,533",+195,"7,729,312","1,576,557","1,008","138,193","2,085","343,761,954","5,027,873"
Russia,"8,952,472","+40,759","251,691","+1,237","7,687,317","1,013,464","2,300","61,310","1,724","214,900,000","1,471,720"
Turkey,"8,340,322","+24,898","72,910",+197,"7,817,991","449,421","1,405","97,464",852,"100,908,115","1,179,201"
France,"7,256,643","+12,603","118,073",+17,"6,996,516","142,054","1,049","110,839","1,803","151,204,954","2,309,527"
Iran,"6,019,947","+7,539","127,809",+123,"5,656,447","235,691","3,582","70,446","1,496","36,278,187","424,532"
Argentina,"5,302,445","+1,460","116,209",+25,"5,168,548","17,688",651,"115,875","2,540","25,549,823","558,345"
Spain,"5,042,803","+4,286","87,647",+30,"4,888,554","66,602",395,"107,800","1,874","66,213,858","1,415,448"
Colombia,"5,024,263","+2,644","127,680",+40,"4,866,467","30,116",342,"97,331","2,473","27,262,081","528,126"
Germany,"4,925,928","+50,377","97,822",+223,"4,432,600","395,506","2,616","58,538","1,162","77,993,513","926,855"
Italy,"4,835,435","+8,569","132,618",+51,"4,595,897","106,920",422,"80,135","2,198","109,317,358","1,811,666"
Indonesia,"4,249,758",+435,"143,608",+16,"4,096,664","9,486",0,"15,317",518,"49,400,048","178,046"
Mexico,"3,834,815","+3,556","290,374",+264,"3,198,058","346,383","4,798","29,324","2,220","11,522,912","88,112"
Poland,"3,162,804","+19,074","78,524",+274,"2,764,351","319,929","1,006","83,694","2,078","22,561,469","597,019"
Ukraine,"3,155,519","+24,747","74,857",+652,"2,572,738","507,924",177,"72,748","1,726","15,067,107","347,361"
South Africa,"2,924,978",+356,"89,452",+17,"2,819,130","16,396",546,"48,487","1,483","18,835,534","312,232"
Philippines,"2,811,248","+1,974","44,866",+142,"2,737,722","28,660","1,292","25,199",402,"23,471,922","210,390"
Malaysia,"2,528,821","+6,323","29,535",+49,"2,435,459","63,827",538,"76,794",897,"35,369,388","1,074,084"
Netherlands,"2,253,031","+16,287","18,663",+26,"2,010,652","223,716",332,"131,093","1,086","18,498,260","1,076,327"
Peru,"2,211,366","+1,237","200,554",+22,0,0,883,"65,822","5,970","19,503,585","580,529"
Iraq,"2,066,905",+863,"23,445",+30,"2,020,856","22,604",154,"49,867",566,"16,014,876","386,384"
Thailand,"1,996,969","+7,496","19,883",+57,"1,880,636","96,450","1,997","28,513",284,"14,913,135","212,928"
Czechia,"1,856,574","+13,510","31,327",+65,"1,704,563","120,684",524,"172,929","2,918","41,561,373","3,871,208"
Canada,"1,741,583","+1,604","29,266",+17,"1,687,828","24,489",545,"45,600",766,"47,095,842","1,233,125"
