Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"261,358,908","+483,328","5,212,644","+6,012","236,066,327","20,079,937","83,130","33,530",668.7,0,0
China,"98,608",+25,"4,636",0,"93,163",809,7,69,3,"160,000,000","111,163"
USA,"49,077,695","+22,612","799,312",+127,"38,861,714","9,416,669","12,438","147,059","2,395","748,307,879","2,242,266"
India,"34,572,523","+8,774","468,554",+621,"33,988,797","115,172","8,944","24,711",335,"638,247,889","456,201"
Brazil,"22,076,863","+9,233","614,236",+236,"21,288,281","174,346","8,318","102,836","2,861","63,776,166","297,074"
UK,"10,110,408","+39,567","144,724",+131,"8,951,833","1,013,851",925,"147,841","2,116","358,682,719","5,244,911"
Russia,"9,536,825","+33,946","271,531","+1,239","8,237,465","1,027,829","2,300","65,311","1,860","223,500,000","1,530,587"
Turkey,"8,724,400","+23,759","76,233",+192,"8,258,603","389,564","1,405","101,905",890,"106,612,299","1,245,283"
France,"7,588,400","+37,218","118,871",+34,"7,098,647","370,882","1,563","115,895","1,815","162,981,031","2,489,157"
Iran,"6,105,101","+3,045","129,549",+87,"5,853,066","122,486","3,356","71,403","1,515","38,439,240","449,573"
Germany,"5,744,517","+49,311","101,340",+170,"4,803,100","840,077","4,202","68,257","1,204","83,816,414","995,915"
Argentina,"5,325,560","+1,521","116,517",+12,"5,189,507","19,536",593,"116,335","2,545","26,111,525","570,395"
Spain,"5,131,012",0,"87,955",0,"4,914,286","128,771",597,"109,683","1,880","66,213,858","1,415,424"
Colombia,"5,063,177","+2,620","128,394",+51,"4,903,231","31,552",342,"98,040","2,486","27,975,654","541,700"
Italy,"4,994,891","+12,877","133,627",+90,"4,682,318","178,946",624,"82,783","2,215","117,823,171","1,952,754"
Indonesia,"4,255,672",+404,"143,807",+11,"4,103,639","8,226",0,"15,331",518,"53,681,387","193,388"
Mexico,"3,879,836","+3,445","293,614",+165,"3,236,518","349,704","4,798","29,655","2,244","11,808,599","90,256"
Poland,"3,487,252","+26,180","82,986",+378,"2,978,108","426,158","1,752","92,284","2,196","24,217,580","640,874"
Ukraine,"3,414,540","+14,200","84,717",+568,"2,899,967","429,856",177,"78,740","1,954","15,793,678","364,207"
South Africa,"2,958,548","+3,220","89,791",+8,"2,847,083","21,674",546,"49,017","1,488","19,383,834","321,147"
Philippines,"2,830,969",+691,"48,205",+188,"2,765,599","17,165","1,170","25,361",432,"24,070,626","215,633"
Malaysia,"2,619,577","+5,097","30,280",+40,"2,522,045","67,252",510,"79,507",919,"37,457,825","1,136,879"
Netherlands,"2,577,446","+22,031","19,272",+55,"2,089,332","468,842",540,"149,955","1,121","19,205,114","1,117,348"
Peru,"2,232,749","+1,574","201,071",+45,0,0,954,"66,419","5,981","20,204,659","601,037"
Czechia,"2,110,545","+20,344","32,793",+90,"1,822,612","255,140",924,"196,570","3,054","43,387,814","4,041,004"
Thailand,"2,100,959","+6,073","20,675",+32,"2,000,502","79,782","1,595","29,994",295,"14,913,135","212,905"
Iraq,"2,079,084",+563,"23,772",+7,"2,040,978","14,334",114,"50,113",573,"16,287,958","392,598"
Canada,"1,784,354","+2,183","29,628",+10,"1,728,330","26,396",480,"46,703",775,"48,485,587","1,269,033"
Romania,"1,775,572","+1,727","56,169",+161,"1,675,184","44,219","1,265","93,170","2,947","15,954,011","837,159"
Chile,"1,757,077","+2,634","38,282",+37,"1,650,209","68,586",674,"90,821","1,979","25,412,845","1,313,558"
Japan,"1,726,935",+112,"18,357",+4,"1,707,625",953,50,"13,713",146,"27,752,215","220,374"
Belgium,"1,701,633","+21,772","26,840",+47,"1,307,154","367,639",669,"145,932","2,302","24,287,332","2,082,879"
Bangladesh,"1,575,579",+155,"27,975",+2,"1,540,018","7,586","1,362","9,435",168,"10,832,247","64,867"
Israel,"1,341,881",+340,"8,184",+2,"1,327,046","6,651",128,"143,886",878,"31,188,024","3,344,202"
Pakistan,"1,283,886",+411,"28,704",+7,"1,241,589","13,593",935,"5,658",127,"21,876,689","96,413"
Serbia,"1,248,719","+2,211","11,537",+53,"1,180,992","56,190",212,"143,731","1,328","6,773,079","779,598"
Sweden,"1,198,848",0,"15,113",0,"1,155,281","28,454",32,"117,676","1,483","13,586,095","1,333,579"
