Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"449,509,280","+1,605,053","6,035,566","+6,937","383,876,561","59,597,153","69,516","57,668",774.3,0,0
China,"111,520",+325,"4,636",0,"102,832","4,052",9,77,3,"160,000,000","111,163"
USA,"81,012,955","+29,632","987,615","+1,128","55,215,670","24,809,670","5,421","242,363","2,955","960,060,830","2,872,172"
India,"42,975,883","+4,575","515,386",+145,"42,413,566","46,931","8,944","30,636",367,"774,310,567","551,978"
Brazil,"29,144,964","+75,495","652,936",+518,"27,344,949","1,147,079","8,318","135,497","3,036","63,776,166","296,499"
France,"23,164,872","+93,050","139,618",+167,"21,836,839","1,188,415","2,484","353,575","2,131","246,629,975","3,764,416"
UK,"19,307,014","+61,900","162,359",+212,"18,086,708","1,057,947",268,"281,916","2,371","487,512,832","7,118,532"
Russia,"17,081,394","+66,576","357,601",+652,"14,802,351","1,921,442","2,300","116,964","2,449","273,400,000","1,872,095"
Germany,"16,144,363","+193,013","125,299",+583,"12,525,000","3,494,064","2,494","191,661","1,488","104,701,826","1,242,988"
Turkey,"14,425,638","+37,407","95,811",+130,"13,882,425","447,402",975,"168,007","1,116","146,830,957","1,710,057"
Italy,"13,109,527","+60,191","156,201",+184,"11,941,805","1,011,521",592,"217,360","2,590","190,499,871","3,158,548"
Spain,"11,159,574","+23,149","100,859",+285,"10,174,079","884,636",773,"238,528","2,156","471,036,328","10,068,063"
Argentina,"8,949,362","+6,474","126,901",+59,"8,749,376","73,085",961,"195,008","2,765","34,590,190","753,725"
Iran,"7,102,159","+5,841","138,260",+144,"6,747,070","216,829","3,428","82,777","1,611","47,884,518","558,106"
Netherlands,"6,837,874","+66,231","21,624",+12,"5,052,333","1,763,917",163,"397,584","1,257","21,107,399","1,227,277"
Colombia,"6,073,416",+760,"139,154",+34,"5,903,279","30,983",342,"117,262","2,687","33,400,734","644,880"
Indonesia,"5,800,253","+30,148","150,831",+401,"5,226,530","422,892","2,771","20,836",542,"87,959,504","315,968"
Poland,"5,760,498","+13,152","112,768",+217,"5,142,672","505,058",605,"152,487","2,985","34,203,025","905,393"
Mexico,"5,566,669","+1,684","319,901",+42,"4,853,879","392,889","4,798","42,426","2,438","15,238,167","116,138"
Japan,"5,434,108","+40,575","25,049",+114,"4,784,648","624,411","1,348","43,187",199,"40,106,416","318,745"
Ukraine,"4,879,339","+4,332","106,739",+60,0,0,177,"112,707","2,466","19,521,252","450,916"
S. Korea,"4,869,691","+202,714","9,282",+186,"969,524","3,890,885","1,007","94,846",181,"15,804,065","307,812"
Vietnam,"4,776,873","+162,435","40,977",+86,"2,789,342","1,946,554","4,258","48,344",415,"80,574,910","815,457"
South Africa,"3,686,556","+1,436","99,625",+16,"3,569,441","17,490",546,"60,870","1,645","23,285,855","384,481"
Israel,"3,684,810","+4,171","10,322",+5,"3,625,478","49,010",419,"395,112","1,107","41,373,364","4,436,346"
Malaysia,"3,680,953","+31,490","33,384",+79,"3,340,889","306,680",373,"111,334","1,010","51,052,539","1,544,128"
