Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"93,520,324","+759,686","2,001,828","+15,631","66,812,338","24,706,158","111,904","11,998",256.8,0,0
China,"87,844",+138,"4,635",+1,"82,324",885,24,61,3,"160,000,000","111,163"
USA,"23,852,376","+234,419","398,067","+4,142","14,112,143","9,342,166","29,232","71,834","1,199","279,473,753","841,661"
India,"10,528,508","+15,677","151,954",+189,"10,162,082","214,472","8,944","7,589",110,"184,232,305","132,798"
Brazil,"8,326,115","+68,656","207,160","+1,151","7,339,703","779,252","8,318","39,021",971,"28,600,000","134,037"
Russia,"3,495,816","+24,763","63,940",+570,"2,882,044","549,832","2,300","23,949",438,"95,000,000","650,826"
UK,"3,260,258","+48,682","86,015","+1,248","1,406,967","1,767,276","3,496","47,890","1,263","61,779,630","907,475"
France,"2,851,670","+21,228","69,550",+401,"206,802","2,575,318","2,726","43,636","1,064","38,891,670","595,114"
Turkey,"2,364,801","+8,962","23,495",+170,"2,236,938","104,368","2,512","27,878",277,"26,899,442","317,108"
Italy,"2,336,277","+17,244","80,848",+522,"1,694,051","561,378","2,557","38,671","1,338","28,460,704","471,098"
Spain,"2,211,967","+35,878","53,079",+201,0,0,"2,849","47,300","1,135","28,775,103","615,318"
Germany,"2,004,011","+22,957","45,492","+1,088","1,620,200","338,319","5,230","23,878",542,"36,353,196","433,143"
Colombia,"1,849,101","+17,121","47,491",+367,"1,683,835","117,775","3,482","36,133",928,"8,921,191","174,328"
Argentina,"1,770,715","+13,286","45,125",+142,"1,549,490","176,100","3,634","38,986",994,"5,415,971","119,244"
Mexico,"1,571,901","+15,873","136,917","+1,235","1,176,658","258,326","5,270","12,123","1,056","3,959,944","30,541"
Poland,"1,414,525","+9,599","32,458",+383,"1,155,823","226,244","1,630","37,397",858,"7,872,232","208,127"
Iran,"1,311,810","+6,471","56,538",+81,"1,101,599","153,673","4,437","15,511",669,"8,370,587","98,978"
South Africa,"1,296,806","+18,503","35,852",+712,"1,049,740","211,214",546,"21,718",600,"7,433,571","124,494"
Ukraine,"1,138,764","+7,925","20,376",+162,"837,063","281,325",177,"26,124",467,"5,733,555","131,531"
Peru,"1,048,662","+5,022","38,564",+91,"976,202","33,896","1,550","31,569","1,161","5,767,641","173,628"
Netherlands,"895,687","+6,466","12,774",+89,0,0,693,"52,210",745,"6,352,647","370,300"
Indonesia,"869,600","+11,557","25,246",+295,"711,205","133,149",0,"3,161",92,"8,133,444","29,568"
Czechia,"866,573","+10,892","13,936",+143,"717,160","135,477","1,103","80,839","1,300","5,322,698","496,533"
Canada,"688,891","+7,563","17,538",+155,"593,398","77,955",874,"18,167",462,"14,870,942","392,162"
Romania,"684,917","+3,525","17,035",+66,"614,545","53,337","1,101","35,733",889,"5,104,229","266,291"
Belgium,"670,249","+2,927","20,250",+56,"46,417","603,582",356,"57,696","1,743","7,427,553","639,376"
Chile,"656,712","+4,187","17,294",+90,"614,267","25,151","1,000","34,196",901,"7,076,660","368,487"
Iraq,"606,186",+770,"12,922",+7,"564,359","28,905",125,"14,893",317,"5,010,080","123,086"
Israel,"529,814","+9,754","3,870",+53,"447,308","78,636","1,088","57,604",421,"9,296,155","1,010,716"
Bangladesh,"525,723",+813,"7,849",+16,"470,405","47,469",0,"3,175",47,"3,418,114","20,644"
Sweden,"523,486","+4,707","10,289",+3,0,0,365,"51,660","1,015","4,717,676","465,564"
Portugal,"517,806","+10,698","8,384",+148,"387,607","121,815",611,"50,862",824,"6,247,758","613,694"
Pakistan,"511,921","+3,097","10,818",+46,"467,234","33,869","2,410","2,294",48,"7,243,650","32,456"
Philippines,"494,598","+1,905","9,739",+40,"459,186","25,673",727,"4,482",88,"7,179,573","65,053"
Switzerland,"492,832","+2,474","8,586",+65,"317,600","166,646",358,"56,721",988,"3,953,594","455,024"
Morocco,"456,334","+1,279","7,854",+44,"431,167","17,313",643,"12,285",211,"5,125,588","137,986"
Austria,"389,260","+3,510","6,921",+53,"362,931","19,408",361,"43,088",766,"3,980,936","440,655"
Serbia,"368,072","+1,881","3,687",+23,"31,536","332,849",195,"42,219",423,"2,448,761","280,877"
Saudi Arabia,"364,440",+169,"6,310",+6,"356,201","1,929",302,"10,382",180,"11,535,208","328,596"
Hungary,"347,636","+1,926","11,066",+118,"220,304","116,266",344,"36,036","1,147","2,898,998","300,506"
Jordan,"312,043","+1,075","4,107",+16,"294,802","13,134",165,"30,420",400,"3,515,132","342,684"
Japan,"302,623","+5,308","4,233",+88,"233,665","64,725",920,"2,397",34,"5,615,256","44,472"
Panama,"291,285","+2,877","4,651",+57,"230,702","55,932",237,"66,944","1,069","1,490,448","342,539"
Nepal,"266,546",+403,"1,943",+6,"260,177","4,426",0,"9,061",66,"2,002,041","68,057"
Georgia,"244,612","+1,357","2,867",+21,"228,359","13,386",0,"61,383",719,"2,032,580","510,056"
UAE,"242,969","+3,382",726,+3,"215,820","26,423",0,"24,408",73,"22,956,796","2,306,142"
Lebanon,"237,132","+5,196","1,781",+41,"147,746","87,605",655,"34,827",262,"2,307,989","338,970"
Azerbaijan,"226,200",+380,"2,971",+14,"213,279","9,950",0,"22,202",292,"2,295,612","225,316"
Ecuador,"226,002","+1,687","14,246",+17,"193,581","18,175",462,"12,706",801,"797,515","44,838"
Croatia,"223,097",+980,"4,517",+45,"213,370","5,210",176,"54,527","1,104","1,102,552","269,474"
Belarus,"219,663","+1,967","1,554",+10,"202,446","15,663",0,"23,251",164,"4,191,207","443,625"
Slovakia,"217,978","+2,923","3,260",+97,"160,401","54,317",489,"39,915",597,"1,580,412","289,396"
Bulgaria,"210,951",+535,"8,396",+47,"150,370","52,185",343,"30,484","1,213","1,254,976","181,356"
Dominican Republic,"187,487","+1,104","2,428",0,"140,524","44,535",318,"17,190",223,"932,589","85,508"
Denmark,"186,661","+1,502","1,703",+43,"163,939","21,019",128,"32,165",293,"11,669,318","2,010,832"
Costa Rica,"183,242","+1,086","2,401",+17,"140,573","40,268",240,"35,795",469,"535,554","104,617"
Bolivia,"178,818","+2,057","9,493",+39,"140,671","28,654",71,"15,208",807,"463,886","39,451"
Tunisia,"170,895","+2,327","5,478",+63,"124,610","40,807",363,"14,379",461,"724,551","60,963"
Kazakhstan,"165,311",+834,"2,349",0,"151,172","11,790",221,"8,748",124,"5,942,556","314,464"
Lithuania,"164,411","+1,368","2,346",+32,"97,511","64,554",156,"60,858",868,"1,777,327","657,894"
Armenia,"163,576",+448,"2,963",+12,"151,849","8,764",0,"55,146",999,"616,520","207,846"
Ireland,"163,057","+3,913","2,488",+28,"23,364","137,205",169,"32,825",501,"2,722,356","548,039"
Kuwait,"156,434",+560,946,0,"150,061","5,427",49,"36,342",220,"1,369,781","318,224"
Egypt,"153,741","+1,022","8,421",+59,"121,072","24,248",90,"1,487",81,"1,000,000","9,674"
Moldova,"151,687",+741,"3,211",+18,"140,983","7,493",230,"37,650",797,"587,963","145,937"
Palestine,"150,505",+736,"1,665",+7,"136,247","12,593",91,"29,141",322,"949,360","183,819"
Malaysia,"147,855","+3,337",578,+15,"113,288","33,989",195,"4,537",18,"3,797,952","116,542"
Greece,"147,283",+595,"5,387",+33,"9,989","131,907",328,"14,168",518,"3,724,902","358,323"
Guatemala,"146,937",+951,"5,151",+34,"133,082","8,704",5,"8,121",285,"691,030","38,193"
Qatar,"146,689",+209,246,0,"143,261","3,182",29,"52,243",88,"1,306,477","465,302"
Slovenia,"145,478","+1,773","3,093",+23,"119,149","23,236",199,"69,972","1,488","735,437","353,730"
Myanmar,"132,865",+605,"2,912",+10,"116,100","13,853",0,"2,433",53,"2,074,577","37,991"
Oman,"131,264",+178,"1,509",+1,"123,593","6,162",21,"25,361",292,"883,340","170,669"
Honduras,"131,009","+1,204","3,320",+26,"59,647","68,042",220,"13,115",332,"336,727","33,710"
Ethiopia,"129,922",+467,"2,008",+2,"114,749","13,165",229,"1,115",17,"1,870,415","16,058"
Paraguay,"119,640","+1,048","2,466",+15,"94,983","22,191",185,"16,664",343,"598,304","83,334"
Venezuela,"118,415",+604,"1,090",+6,"111,999","5,326",104,"4,171",38,"2,463,702","86,774"
Bosnia and Herzegovina,"117,011",+343,"4,411",+12,"84,650","27,950",0,"35,786","1,349","556,009","170,048"
Libya,"107,434",+764,"1,645",+16,"84,245","21,544",0,"15,522",238,"589,397","85,155"
Nigeria,"105,478","+1,479","1,405",+23,"83,830","20,243",10,505,7,"1,135,535","5,437"
Algeria,"103,127",+267,"2,822",+3,"69,992","30,313",42,"2,329",64,0,0
Kenya,"98,693",+138,"1,723",+3,"81,933","15,037",26,"1,814",32,"1,107,121","20,350"
Bahrain,"96,812",+342,356,0,"93,329","3,127",19,"55,869",205,"2,520,171","1,454,363"
North Macedonia,"87,986",+396,"2,672",+15,"69,137","16,177",138,"42,233","1,283","425,888","204,427"
Kyrgyzstan,"82,723",+136,"1,378",+3,"78,563","2,782",50,"12,568",209,"622,230","94,537"
Uzbekistan,"77,777",+61,618,0,"76,276",883,158,"2,306",18,"1,377,915","40,852"
S. Korea,"70,728",+524,"1,195",+10,"55,772","13,761",380,"1,379",23,"4,925,359","96,024"
