Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"433,304,746","+1,617,793","5,956,508","+8,511","362,934,559","64,413,679","77,823","55,589",764.2,0,0
China,"108,604",+224,"4,636",0,"101,714","2,254",18,75,3,"160,000,000","111,163"
USA,"80,532,307","+76,258","972,200","+1,853","52,866,250","26,693,857","8,981","240,967","2,909","947,131,392","2,833,985"
India,"42,905,844","+11,499","513,512",+254,"42,270,482","121,850","8,944","30,595",366,"764,599,181","545,214"
Brazil,"28,671,194","+90,199","648,267",+781,"25,994,566","2,028,361","8,318","133,322","3,014","63,776,166","296,562"
France,"22,593,109","+58,138","137,958",+188,"20,465,162","1,989,989","3,055","344,871","2,106","243,529,298","3,717,334"
UK,"18,804,765","+31,933","161,224",+120,"17,153,253","1,490,288",289,"274,625","2,355","480,341,745","7,014,918"
Russia,"16,052,028","+123,460","349,365",+787,"13,139,971","2,562,692","2,300","109,917","2,392","273,400,000","1,872,119"
Germany,"14,504,151","+193,099","123,130",+235,"10,629,300","3,751,721","2,494","172,205","1,462","104,701,826","1,243,107"
Turkey,"13,913,625","+71,736","93,805",+266,"13,133,955","685,865","1,128","162,096","1,093","142,584,707","1,661,130"
Italy,"12,694,305","+41,933","154,206",+193,"11,363,190","1,176,909",799,"210,466","2,557","186,386,005","3,090,203"
Spain,"10,977,524","+27,527","99,410",+248,"9,181,728","1,696,386","1,053","234,639","2,125","471,036,328","10,068,180"
Argentina,"8,887,973","+9,487","125,958",+86,"8,644,638","117,377","1,247","193,723","2,745","34,170,424","744,780"
Iran,"7,023,904","+11,972","136,166",+214,"6,602,417","285,321","4,197","81,896","1,588","46,780,865","545,448"
Netherlands,"6,272,493","+37,540","21,539",+8,"4,127,399","2,123,555",173,"364,734","1,252","21,107,399","1,227,358"
Colombia,"6,058,715","+2,159","138,501",+80,"5,883,546","36,668",342,"117,015","2,675","33,118,905","639,640"
Poland,"5,637,646","+16,724","111,056",+198,"5,020,672","505,918",901,"149,230","2,940","33,459,332","885,678"
Mexico,"5,473,489","+18,252","317,303",+362,"4,734,808","421,378","4,798","41,729","2,419","15,012,028","114,450"
Indonesia,"5,457,775","+49,447","147,586",+244,"4,736,234","573,955","2,911","19,612",530,"83,510,051","300,078"
Ukraine,"4,809,624",0,"105,505",0,"4,058,020","646,099",177,"111,076","2,437","19,521,252","450,835"
Japan,"4,750,496","+65,657","22,755",+226,"3,946,025","781,716","1,503","37,751",181,"38,325,794","304,565"
South Africa,"3,669,671","+2,111","99,145",+127,"3,536,503","34,023",546,"60,614","1,638","23,020,001","380,232"
Philippines,"3,658,797","+1,576","56,223",+58,"3,547,335","55,239",299,"32,672",502,"28,128,384","251,177"
Israel,"3,607,511","+5,607","10,114",+9,"3,502,941","94,456",657,"386,823","1,084","41,373,364","4,436,346"
Czechia,"3,559,590","+10,025","38,544",+50,"3,400,257","120,789",235,"331,379","3,588","52,502,401","4,887,691"
Belgium,"3,537,675","+8,634","30,101",+25,"2,800,643","706,931",289,"303,069","2,579","31,588,948","2,706,193"
Peru,"3,508,642","+2,567","210,229",+113,0,0,"1,051","104,024","6,233","27,224,498","807,147"
Malaysia,"3,367,871","+30,644","32,591",+57,"3,040,850","294,430",332,"101,903",986,"49,033,599","1,483,623"
Canada,"3,277,094","+7,398","36,474",+97,"3,127,071","113,549",736,"85,591",953,"58,032,175","1,515,675"
