Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"28,931,415","+282,372","924,080","+4,983","20,800,189","7,207,146","60,887","3,712",118.6,0,0
China,"85,174",+6,"4,634",0,"80,386",154,2,59,3,"160,000,000","111,163"
USA,"6,676,601","+39,282","198,128",+707,"3,950,354","2,528,119","14,366","20,147",598,"91,703,503","276,720"
India,"4,751,788","+94,409","78,614","+1,108","3,699,298","973,876","8,944","3,437",57,"55,189,226","39,914"
Brazil,"4,315,858","+31,880","131,274",+800,"3,553,421","631,163","8,318","20,275",617,"14,505,652","68,145"
Russia,"1,057,362","+5,488","18,484",+119,"873,535","165,343","2,300","7,245",127,"40,200,000","275,442"
Peru,"722,832","+6,162","30,593",+123,"559,321","132,918","1,463","21,862",925,"3,509,997","106,162"
Colombia,"708,964","+6,876","22,734",+216,"592,820","93,410",863,"13,904",446,"3,132,861","61,439"
Mexico,"658,299","+5,935","70,183",+534,"463,764","124,352","2,892","5,095",543,"1,496,322","11,581"
South Africa,"648,214","+1,816","15,427",+49,"576,423","56,364",539,"10,902",259,"3,902,786","65,640"
Spain,"576,697",0,"29,747",0,0,0,"1,136","12,334",636,"9,987,326","213,594"
Argentina,"546,481","+10,776","11,263",+115,"409,771","125,447","2,962","12,069",249,"1,540,101","34,014"
Chile,"432,666","+2,131","11,895",+45,"404,919","15,852",918,"22,595",621,"2,791,831","145,795"
Iran,"399,940","+2,139","23,029",+116,"344,516","32,395","3,768","4,750",273,"3,532,873","41,955"
France,"373,911","+10,561","30,910",+17,"89,059","253,942",635,"5,726",473,"10,000,000","153,133"
UK,"365,174","+3,497","41,623",+9,0,0,79,"5,374",612,"19,293,329","283,901"
Bangladesh,"336,044","+1,282","4,702",+34,"238,271","93,071",0,"2,036",28,"1,715,481","10,396"
Saudi Arabia,"325,050",+643,"4,240",+27,"301,836","18,974","1,343","9,308",121,"5,686,255","162,833"
Pakistan,"300,955",+584,"6,373",+3,"288,536","6,046",534,"1,357",29,"2,908,379","13,117"
Turkey,"289,635","+1,509","6,999",+48,"257,731","24,905","1,241","3,427",83,"8,423,463","99,662"
Iraq,"286,778","+4,106","7,941",+60,"221,283","57,554",575,"7,099",197,"1,883,048","46,613"
Italy,"286,297","+1,501","35,603",+6,"213,191","37,503",182,"4,737",589,"9,745,975","161,241"
Germany,"260,546",+821,"9,427",+4,"235,300","15,819",233,"3,108",112,"13,436,301","160,265"
Philippines,"257,844","+4,916","4,292",+186,"187,096","66,456","1,048","2,347",39,"3,040,790","27,676"
Indonesia,"214,746","+3,806","8,650",+106,"152,458","53,638",0,783,32,"2,620,004","9,559"
Israel,"152,722","+4,158","1,103",+13,"113,496","38,123",495,"16,605",120,"2,710,687","294,717"
Ukraine,"151,859","+3,103","3,148",+72,"68,346","80,365",177,"3,477",72,"1,834,165","41,991"
Canada,"136,141",+515,"9,170",+7,"120,075","6,896",53,"3,601",243,"6,069,252","160,526"
Bolivia,"125,172",+967,"7,250",+57,"81,240","36,682",71,"10,694",619,"269,472","23,023"
Qatar,"121,523",+236,205,0,"118,475","2,843",48,"43,280",73,"685,839","244,262"
Ecuador,"116,451","+1,719","10,864",+28,"91,242","14,345",381,"6,581",614,"352,675","19,930"
Kazakhstan,"106,729",+68,"1,634",0,"100,518","4,577",221,"5,671",87,"2,571,562","136,630"
Dominican Republic,"103,092",+860,"1,953",+12,"76,531","24,608",210,"9,484",180,"408,014","37,537"
Romania,"102,386","+1,311","4,127",+27,"42,811","55,448",467,"5,330",215,"2,066,860","107,587"
Panama,"101,041",+711,"2,155",+15,"73,476","25,410",158,"23,345",498,"394,728","91,200"
Egypt,"100,856",+148,"5,627",+20,"83,261","11,968",41,982,55,"135,000","1,314"
Kuwait,"94,211",+736,558,+1,"84,404","9,249",94,"21,996",130,"673,003","157,132"
Belgium,"91,537",+969,"9,919",+2,"18,689","62,929",67,"7,891",855,"2,566,088","221,218"
Oman,"88,337",0,762,0,"83,325","4,250",161,"17,214",148,"309,212","60,256"
Sweden,"86,505",0,"5,846",0,0,0,13,"8,555",578,"1,250,488","123,664"
