Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"25,157,524","+257,929","845,981","+5,304","17,501,168","6,810,375","61,262","3,227",108.5,0,0
China,"85,022",+9,"4,634",0,"80,126",262,5,59,3,"90,410,000","62,814"
USA,"6,139,078","+42,843","186,855",+954,"3,408,799","2,543,424","16,025","18,529",564,"81,102,397","244,786"
Brazil,"3,846,965","+34,360","120,498",+904,"3,006,812","719,655","8,318","18,077",566,"14,352,484","67,444"
India,"3,539,712","+78,472","63,657",+944,"2,712,520","763,535","8,944","2,561",46,"40,406,609","29,234"
Russia,"985,346","+4,941","17,025",+111,"804,383","163,938","2,300","6,751",117,"36,000,000","246,669"
Peru,"639,435","+9,474","28,607",+136,"446,675","164,153","1,524","19,350",866,"3,156,679","95,526"
South Africa,"622,551","+2,419","13,981",+238,"536,694","71,876",539,"10,476",235,"3,652,970","61,468"
Colombia,"599,914","+9,394","19,064",+297,"440,574","140,276","1,493","11,770",374,"2,685,355","52,685"
Mexico,"585,738","+5,824","63,146",+552,"404,667","117,925","3,221","4,535",489,"1,319,957","10,220"
Spain,"455,621",0,"29,011",0,0,0,751,"9,744",620,"8,517,446","182,161"
Chile,"408,009","+2,037","11,181",+49,"381,183","15,645",959,"21,314",584,"2,365,753","123,584"
Argentina,"401,239","+9,230","8,353",+82,"287,220","105,666","2,192","8,865",185,"1,222,359","27,006"
Iran,"371,816","+1,905","21,359",+110,"319,847","30,610","3,791","4,418",254,"3,184,857","37,841"
UK,"332,752","+1,108","41,498",+12,0,0,60,"4,897",611,"16,273,209","239,508"
Saudi Arabia,"313,911",+987,"3,840",+27,"288,441","21,630","1,555","8,995",110,"5,026,127","144,015"
Bangladesh,"308,925","+2,131","4,206",+32,"198,863","105,856",0,"1,873",25,"1,525,815","9,250"
Pakistan,"295,372",+319,"6,284",+1,"280,340","8,748",642,"1,333",28,"2,581,695","11,652"
France,"272,530","+5,453","30,602",+6,"86,177","155,751",387,"4,174",469,"6,175,223","94,571"
Turkey,"267,064","+1,549","6,284",+39,"242,812","17,968",917,"3,161",74,"6,937,088","82,110"
Italy,"266,853","+1,444","35,473",+1,"208,224","23,156",79,"4,415",587,"8,509,618","140,778"
Germany,"242,825",+711,"9,363",+3,"217,484","15,978",245,"2,897",112,"11,208,091","133,703"
Iraq,"227,446","+3,834","6,891",+77,"169,020","51,535",579,"5,635",171,"1,567,133","38,826"
Philippines,"213,112","+3,618","3,418",+93,"135,084","74,610",837,"1,941",31,"2,515,352","22,905"
Indonesia,"169,195","+3,308","7,261",+92,"122,802","39,132",0,618,27,"2,198,403","8,024"
Canada,"127,673",+315,"9,113",+5,"113,501","5,059",50,"3,378",241,"5,402,249","142,933"
Qatar,"118,407",+211,196,0,"115,251","2,960",67,"42,171",70,"620,128","220,859"
Ukraine,"116,978","+2,481","2,492",+41,"56,138","58,348",177,"2,677",57,"1,516,712","34,716"
Bolivia,"114,409","+1,280","4,846",+55,"54,914","54,649",71,"9,780",414,"239,073","20,436"
Israel,"113,465","+1,465",906,+12,"92,104","20,455",438,"12,336",99,"2,217,857","241,135"
Ecuador,"112,906",+765,"6,537",+33,"95,429","10,940",357,"6,384",370,"326,552","18,464"
Kazakhstan,"105,558",+150,"1,523",0,"95,888","8,147",221,"5,611",81,"2,434,444","129,404"
Egypt,"98,497",+212,"5,376",+14,"71,302","21,819",41,960,52,"135,000","1,315"
Dominican Republic,"93,732",+342,"1,673",+25,"66,320","25,739",235,"8,627",154,"363,807","33,483"
Panama,"91,337",+713,"1,983",+17,"65,119","24,235",155,"21,116",458,"326,597","75,504"
Romania,"85,833","+1,365","3,539",+32,"37,388","44,906",490,"4,467",184,"1,780,963","92,681"
Oman,"85,005",0,650,0,"79,608","4,747",153,"16,581",127,"309,212","60,315"
Kuwait,"84,224",+646,528,+3,"75,993","7,703",92,"19,676",123,"611,639","142,885"
Sweden,"83,958",0,"5,821",0,0,0,21,"8,305",576,"1,094,856","108,299"
Belgium,"83,952",+452,"9,886",+2,"18,382","55,684",77,"7,239",852,"2,234,172","192,636"
Guatemala,"73,679",+758,"2,728",+19,"61,163","9,788",5,"4,101",152,"240,745","13,399"
Belarus,"71,523",+177,671,+4,"70,207",645,0,"7,570",71,"1,517,128","160,563"
Netherlands,"69,632",+501,"6,224",+4,0,0,38,"4,062",363,"1,455,274","84,900"
UAE,"69,328",+427,379,0,"60,202","8,747",0,"6,996",38,"6,923,940","698,711"
Japan,"66,423",+850,"1,255",+17,"55,341","9,827",230,525,10,"1,440,826","11,398"
Poland,"66,239",+759,"2,032",+14,"45,536","18,671",87,"1,751",54,"2,660,665","70,314"
Morocco,"60,056","+1,567","1,078",+26,"44,618","14,360",31,"1,624",29,"1,890,964","51,134"
Honduras,"58,810","+1,141","1,827",+24,"10,076","46,907",45,"5,923",184,"141,114","14,211"
Portugal,"57,448",+374,"1,818",+3,"41,766","13,864",40,"5,637",178,"1,976,482","193,930"
Singapore,"56,717",+51,27,0,"55,447","1,243",0,"9,682",5,"1,832,813","312,883"
Nigeria,"53,727",+250,"1,011",0,"41,314","11,402",7,260,5,"398,304","1,925"
Bahrain,"51,391",+278,189,0,"48,275","2,927",32,"30,046",111,"1,095,373","640,417"
Ethiopia,"49,654","+1,514",770,+12,"18,116","30,768",329,430,7,"869,430","7,534"
Venezuela,"44,946","+1,067",375,+9,"36,175","8,396",86,"1,581",13,"1,754,575","61,732"
Ghana,"44,118",+169,270,0,"42,581","1,267",6,"1,415",9,"439,246","14,090"
Algeria,"43,781",+378,"1,491",+8,"30,717","11,573",28,996,34,0,0
Kyrgyzstan,"43,712",+125,"1,057",0,"37,973","4,682",24,"6,683",162,"267,718","40,928"
Armenia,"43,626",+175,872,+3,"37,563","5,191",0,"14,718",294,"203,979","68,815"
Switzerland,"41,722",+376,"2,005",+1,"35,200","4,517",18,"4,815",231,"1,000,884","115,510"
Uzbekistan,"41,160",+337,309,+6,"38,359","2,492",133,"1,227",9,"1,377,915","41,075"
Costa Rica,"39,699","+1,214",418,+11,"15,737","23,544",133,"7,782",82,"146,047","28,627"
Afghanistan,"38,143",+3,"1,402",0,"29,063","7,678",31,976,36,"102,381","2,621"
Nepal,"37,340",+884,207,+12,"20,555","16,578",0,"1,278",7,"669,626","22,917"
Moldova,"36,404",+500,990,+9,"25,139","10,275",575,"9,028",246,"207,925","51,564"
Azerbaijan,"36,174",+188,529,+2,"33,576","2,069",0,"3,563",52,"910,890","89,708"
Kenya,"33,794",+164,572,+5,"19,590","13,632",44,626,11,"445,722","8,261"
Serbia,"31,282",+75,710,+1,"29,825",747,40,"3,583",81,"920,852","105,464"
Ireland,"28,720",+142,"1,777",0,"23,364","3,579",5,"5,806",359,"824,712","166,721"
Austria,"26,985",+395,733,0,"22,866","3,386",30,"2,993",81,"1,160,743","128,760"
Australia,"25,547",+99,600,+17,"20,856","4,091",32,"1,000",23,"6,114,456","239,337"
El Salvador,"25,537",+122,708,+6,"13,799","11,030",275,"3,934",109,"310,444","47,823"
Czechia,"24,094",+317,421,+2,"17,541","6,132",32,"2,249",39,"891,140","83,189"
Palestine,"21,668",+417,147,+2,"14,631","6,890",0,"4,232",29,"263,288","51,425"
Bosnia and Herzegovina,"19,550",+336,594,+3,"12,858","6,098",0,"5,965",181,"183,974","56,135"
S. Korea,"19,400",+323,321,+5,"14,765","4,314",64,378,6,"1,909,329","37,236"
Cameroon,"19,142",0,411,0,"17,651","1,080",30,718,15,"149,000","5,591"
Ivory Coast,"17,893",+96,115,0,"16,440","1,338",0,676,4,"125,972","4,757"
Denmark,"16,779",+79,624,0,"14,989","1,166",4,"2,895",108,"2,400,103","414,128"
Paraguay,"16,474",+601,294,+14,"8,854","7,326",85,"2,305",41,"188,559","26,384"
Lebanon,"16,275",+662,155,+7,"4,484","11,636",91,"2,386",23,"511,468","74,992"
Bulgaria,"16,164",+99,605,+2,"11,253","4,306",61,"2,329",87,"403,213","58,103"
Madagascar,"14,791",+95,190,+3,"13,753",848,49,532,7,"57,254","2,059"
North Macedonia,"14,293",+130,596,+6,"11,014","2,683",3,"6,861",286,"147,002","70,560"
Senegal,"13,456",+72,282,+3,"9,233","3,941",42,800,17,"143,852","8,557"
Sudan,"13,189",+107,823,0,"6,612","5,754",0,300,19,401,9
Libya,"12,958",+329,231,+5,"1,333","11,394",0,"1,882",34,"103,850","15,081"
Zambia,"11,902",+123,284,+1,"11,092",526,0,645,15,"113,355","6,140"
Norway,"10,611",+29,264,0,"9,348",999,1,"1,955",49,"686,202","126,416"
DRC,"10,007",+13,258,+3,"9,068",681,0,111,3,0,0
Greece,"9,977",+177,260,+1,"3,804","5,913",36,958,25,"931,002","89,395"
Croatia,"9,861",+312,183,+3,"7,024","2,654",12,"2,405",45,"165,716","40,409"
Malaysia,"9,317",+11,125,0,"9,038",154,8,287,4,"1,232,927","38,015"
Albania,"9,279",+84,275,+4,"5,020","3,984",19,"3,225",96,"56,815","19,746"
Guinea,"9,251",0,59,0,"8,282",910,24,702,4,"23,588","1,789"
French Guiana,"9,076",+54,58,0,"8,620",398,13,"30,266",193,"52,668","175,634"
Tajikistan,"8,516",+35,68,0,"7,309","1,139",0,890,7,0,0
Gabon,"8,505",0,53,0,"7,187","1,265",2,"3,807",24,"116,252","52,041"
Haiti,"8,174",+13,201,0,"5,743","2,230",0,715,18,"23,322","2,041"
Finland,"8,049",+7,335,0,"7,200",514,1,"1,452",60,"636,019","114,760"
Maldives,"7,578",+109,28,0,"4,925","2,625",12,"13,980",52,"110,249","203,394"
Namibia,"7,116",+210,69,+4,"2,817","4,230",16,"2,793",27,"58,610","23,001"
Mauritania,"7,012",0,158,0,"6,407",447,3,"1,502",34,"69,937","14,981"
Luxembourg,"6,625",+45,124,0,0,0,2,"10,556",198,"633,773","1,009,847"
Zimbabwe,"6,406",+18,196,+1,"5,056","1,154",0,430,13,"149,748","10,052"
Hungary,"5,669",+158,614,0,"3,759","1,296",7,587,64,"417,890","43,277"
Malawi,"5,528",+5,174,0,"3,143","2,211",4,288,9,"44,296","2,306"
Djibouti,"5,385",+2,60,0,"5,314",11,0,"5,438",61,"66,859","67,515"
Equatorial Guinea,"4,941",0,83,0,"3,884",974,1,"3,504",59,"51,944","36,842"
Hong Kong,"4,787",+18,86,+2,"4,287",414,23,638,11,"780,415","103,960"
Montenegro,"4,727",+64,93,+1,"3,839",795,0,"7,526",148,"48,030","76,471"
CAR,"4,700",0,61,0,"1,784","2,855",2,970,13,"31,042","6,410"
Eswatini,"4,510",+49,91,0,"3,359","1,060",11,"3,881",78,"30,007","25,821"
Nicaragua,"4,494",0,137,0,"2,913","1,444",0,677,21,0,0
Congo,"3,979",0,78,0,"1,742","2,159",0,718,14,0,0
Suriname,"3,954",+106,67,+1,"2,991",896,24,"6,730",114,"8,309","14,143"
Cuba,"3,925",+59,94,+2,"3,273",558,5,347,8,"388,194","34,276"
Rwanda,"3,843",+101,16,0,"1,904","1,923",0,296,1,"399,400","30,719"
Slovakia,"3,842",+114,33,0,"2,254","1,555",11,704,6,"332,393","60,877"
Cabo Verde,"3,778",+33,39,+1,"2,855",884,0,"6,783",70,"76,576","137,489"
Mozambique,"3,760",+63,22,+1,"2,078","1,660",0,120,0.7,"92,998","2,963"
Tunisia,"3,572",+111,76,+2,"1,536","1,960",15,302,6,"139,527","11,786"
Thailand,"3,411",+1,58,0,"3,242",111,1,49,0.8,"749,213","10,729"
Somalia,"3,310",+35,97,+2,"2,481",732,0,207,6,0,0
Mayotte,"3,301",0,40,0,"2,964",297,1,"12,055",146,"13,000","47,474"
Sri Lanka,"2,995",+6,12,0,"2,849",134,0,140,0.6,"219,162","10,228"
Gambia,"2,895",+98,96,0,751,"2,048",0,"1,193",40,"12,460","5,134"
Uganda,"2,847",+91,29,+1,"1,288","1,530",0,62,0.6,"367,423","7,995"
Lithuania,"2,839",+29,86,0,"1,833",920,5,"1,045",32,"634,751","233,729"
Slovenia,"2,834",+37,133,0,"2,268",433,2,"1,363",64,"157,467","75,742"
Mali,"2,757",+21,126,0,"2,121",510,0,136,6,"36,970","1,818"
Syria,"2,628",+65,106,+3,599,"1,923",0,150,6,0,0
Angola,"2,551",+80,107,+1,"1,041","1,403",24,77,3,"64,747","1,961"
South Sudan,"2,519",+1,47,0,"1,290","1,182",0,225,4,"12,044","1,074"
Estonia,"2,363",+20,64,0,"2,086",213,0,"1,781",48,"147,237","110,981"
Guinea-Bissau,"2,205",0,34,0,"1,127","1,044",5,"1,116",17,"1,500",759
Benin,"2,145",0,40,0,"1,738",367,0,176,3,"118,206","9,711"
Bahamas,"2,135",+78,50,0,782,"1,303",83,"5,421",127,"11,037","28,023"
Iceland,"2,100",+8,10,0,"1,979",111,0,"6,147",29,"212,169","621,096"
Sierra Leone,"2,019",+6,70,0,"1,591",358,0,252,9,0,0
Jamaica,"2,011",+141,19,0,888,"1,104",4,679,6,"56,494","19,065"
Aruba,"1,975",+69,10,+1,765,"1,200",7,"18,486",94,"20,869","195,329"
Yemen,"1,946",+3,563,0,"1,113",270,0,65,19,120,4
