Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"481,860,107","+990,417","6,147,936","+2,376","416,325,749","59,386,422","58,720","61,818",788.7,0,0
China,"143,240","+1,254","4,638",0,"111,035","27,567",53,100,3,"160,000,000","111,163"
USA,"81,621,888","+4,952","1,003,467",+42,"64,457,026","16,161,395","2,257","244,111","3,001","978,483,799","2,926,407"
India,"43,020,723","+1,270","521,066",+32,"42,483,829","15,828","8,944","30,653",371,"786,922,965","560,688"
Brazil,"29,842,418","+10,239","658,926",+114,"28,497,468","686,024","8,318","138,689","3,062","63,776,166","296,391"
France,"25,029,573","+110,174","141,672",+41,"22,930,191","1,957,710","1,564","381,993","2,162","254,106,036","3,878,083"
UK,"20,691,123",0,"164,454",0,"18,783,177","1,743,492",302,"302,045","2,401","500,714,605","7,309,330"
Germany,"20,251,037","+80,907","128,947",+190,"15,718,500","4,403,590","2,494","240,375","1,531","104,701,826","1,242,784"
Russia,"17,762,742","+23,280","367,351",+338,"16,654,231","741,160","2,300","121,627","2,515","273,400,000","1,872,054"
Turkey,"14,800,677","+11,194","97,800",+64,"14,456,857","246,020",975,"172,281","1,138","152,666,015","1,777,040"
Italy,"14,364,723","+59,555","158,782",+82,"12,943,050","1,262,891",464,"238,190","2,633","199,024,140","3,300,135"
S. Korea,"11,815,841","+318,130","14,899",+282,0,0,"1,216","230,124",290,"15,804,065","307,798"
Spain,"11,451,676",0,"102,392",0,"10,755,608","593,676",510,"244,766","2,189","471,036,328","10,067,861"
Argentina,"9,026,075",+818,"127,909",+5,"8,838,674","59,492",556,"196,587","2,786","35,271,802","768,217"
Vietnam,"9,011,473","+91,916","42,306",+48,"5,351,978","3,617,189","3,447","91,159",428,"83,920,695","848,927"
Netherlands,"7,753,878","+25,013","21,898",+6,"6,250,601","1,481,379",161,"450,793","1,273","21,107,399","1,227,137"
Iran,"7,151,088","+2,299","140,021",+50,"6,854,816","156,251","1,577","83,293","1,631","48,991,010","570,631"
Japan,"6,334,154","+47,338","27,699",+98,"5,880,936","425,519",694,"50,349",220,"42,788,405","340,114"
Colombia,"6,083,643",+352,"139,573",+15,"5,916,624","27,446",342,"117,395","2,693","33,829,312","652,800"
Indonesia,"5,998,953","+3,077","154,670",+100,"5,714,662","129,621","2,771","21,538",555,"91,472,487","328,410"
Poland,"5,943,227","+3,494","114,828",+7,"5,283,971","544,428",340,"157,333","3,040","35,437,379","938,121"
Mexico,"5,649,977","+2,936","322,735",+101,"4,947,014","380,228","4,798","43,038","2,458","15,519,390","118,218"
Ukraine,"4,952,913",0,"107,811",0,0,0,177,"114,442","2,491","19,521,252","451,058"
Australia,"4,279,337","+46,476","5,891",+9,"3,808,457","464,989",99,"164,513",226,"66,035,230","2,538,634"
Malaysia,"4,138,867","+16,863","34,751",0,"3,870,937","233,179",299,"125,102","1,050","55,749,903","1,685,107"
Israel,"3,864,155","+16,134","10,485",+25,"3,782,095","71,575",287,"414,342","1,124","41,373,364","4,436,346"
Czechia,"3,788,076","+3,520","39,556",+17,"3,680,877","67,643",100,"352,596","3,682","54,568,880","5,079,301"
Belgium,"3,782,085",0,"30,686",0,"3,498,355","253,044",167,"323,893","2,628","32,630,945","2,794,472"
South Africa,"3,713,252",+989,"99,966",+1,"3,599,563","13,723",546,"61,272","1,650","23,744,362","391,800"
Austria,"3,698,511",0,"15,665",0,"3,252,752","430,094",238,"406,636","1,722","173,506,959","19,076,386"
Philippines,"3,676,991",+330,"59,015",+131,"3,575,141","42,835",289,"32,799",526,"28,851,194","257,356"
Peru,"3,545,403",+541,"212,128",+26,0,0,501,"104,996","6,282","28,566,991","846,004"
Portugal,"3,534,003",0,"21,545",0,0,0,64,"348,341","2,124","39,734,174","3,916,538"
Thailand,"3,529,085","+25,821","24,802",+84,"3,252,350","251,933","1,496","50,341",354,"17,270,775","246,362"
Chile,"3,450,094","+7,076","56,381",+83,"2,931,593","462,120",670,"177,837","2,906","35,257,498","1,817,367"
Canada,"3,441,488","+2,215","37,424",+4,"3,267,279","136,785",409,"89,821",977,"59,181,662","1,544,604"
Switzerland,"3,403,549",0,"13,646",0,"2,728,386","661,517",150,"388,346","1,557","20,493,186","2,338,281"
Greece,"2,930,321","+13,429","27,268",+52,"2,657,700","245,353",342,"283,536","2,638","72,938,059","7,057,453"
Denmark,"2,896,593","+3,195","5,585",+2,"2,803,867","87,141",25,"497,054",958,"126,711,987","21,743,717"
Romania,"2,840,788","+1,939","64,905",+8,"2,606,660","169,223",394,"149,393","3,413","21,969,296","1,155,337"
Sweden,"2,481,736",0,"18,155",0,"2,423,315","40,266",32,"243,110","1,778","18,382,831","1,800,772"
Iraq,"2,317,977",+230,"25,150",+1,"2,279,609","13,218",56,"55,475",602,"18,294,182","437,824"
Serbia,"1,969,044","+1,273","15,758",+12,"1,917,068","36,218",38,"226,942","1,816","9,128,244","1,052,073"
Bangladesh,"1,951,282",+43,"29,118",0,"1,877,804","44,360","1,264","11,647",174,"13,787,954","82,301"
Hungary,"1,839,358",0,"45,258",0,"1,693,393","100,707",70,"191,244","4,706","11,053,112","1,149,226"
Jordan,"1,689,314",0,"14,003",0,"1,668,852","6,459",276,"162,770","1,349","16,575,546","1,597,103"
Slovakia,"1,687,425","+5,560","19,270",+19,"1,553,860","114,295",176,"308,813","3,527","6,824,373","1,248,920"
Georgia,"1,646,316",+357,"16,708",+4,"1,618,403","11,205",0,"414,073","4,202","16,314,971","4,103,458"
Pakistan,"1,523,900",+310,"30,345",+5,"1,485,316","8,239",428,"6,675",133,"27,360,248","119,835"
Ireland,"1,422,945",0,"6,710",0,"1,285,502","130,733",52,"282,707","1,333","11,724,746","2,329,445"
Norway,"1,397,638",+727,"2,339",0,0,0,20,"254,364",426,"9,852,076","1,793,034"
Kazakhstan,"1,305,040",+23,"13,658",0,"1,287,000","4,382",528,"68,093",713,"11,575,012","603,949"
Morocco,"1,162,974",+51,"16,057",0,"1,146,288",629,293,"30,874",426,"11,237,010","298,317"
Bulgaria,"1,133,464",+362,"36,437",+8,"907,675","189,352",242,"165,279","5,313","9,549,663","1,392,509"
Hong Kong,"1,128,507","+8,037","7,252",+151,0,0,115,"148,443",954,"36,260,319","4,769,656"
Croatia,"1,094,059",+961,"15,520",+11,"1,068,334","10,205",40,"269,378","3,821","4,658,673","1,147,052"
Lebanon,"1,090,782",+284,"10,283",+5,"1,049,584","30,915",186,"161,060","1,518","4,795,578","708,093"
Cuba,"1,087,183",+822,"8,509",0,"1,074,743","3,931",23,"96,086",752,"12,920,253","1,141,905"
Singapore,"1,072,005","+4,848","1,250",+4,"1,016,799","53,956",22,"180,776",211,"23,477,384","3,959,081"
Tunisia,"1,033,731",0,"28,165",0,0,0,63,"85,910","2,341","4,500,701","374,038"
Lithuania,"1,015,046","+2,030","8,831",+14,"938,992","67,223",58,"382,094","3,324","8,033,158","3,023,927"
Nepal,"978,332",+15,"11,951",0,"964,823","1,558",100,"32,563",398,"5,529,353","184,043"
Belarus,"959,276",+784,"6,785",+7,"928,536","23,955",0,"101,576",718,"12,815,911","1,357,051"
Slovenia,"956,742","+1,250","6,475",+4,"911,616","38,651",52,"460,098","3,114","2,609,024","1,254,680"
Bolivia,"901,292",+184,"21,487",0,"829,710","50,095",220,"75,430","1,798","2,682,016","224,462"
UAE,"890,112",+315,"2,302",0,"863,079","24,731",0,"88,154",228,"146,965,658","14,554,972"
Uruguay,"884,081",+727,"7,151",+1,"868,744","8,186",46,"252,987","2,046","5,966,754","1,707,433"
Ecuador,"857,299",0,"35,418",0,0,0,759,"47,347","1,956","2,470,170","136,422"
Finland,"844,713",0,"2,985",0,"46,000","795,728",32,"152,046",537,"10,331,340","1,859,618"
Costa Rica,"834,726",0,"8,266",0,"792,603","33,857",73,"161,310","1,597","3,913,872","756,354"
Guatemala,"824,502",+343,"17,285",+7,"795,350","11,867",5,"44,594",935,"4,204,067","227,380"
Azerbaijan,"791,750",+55,"9,681",+2,"781,741",328,0,"76,888",940,"6,685,296","649,221"
Latvia,"790,620","+1,137","5,575",+3,"736,915","48,130",31,"427,340","3,013","7,027,307","3,798,351"
Panama,"763,483",+203,"8,164",+1,"752,769","2,550",10,"172,253","1,842","5,678,637","1,281,183"
