Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"149,326,503","+838,130","3,148,214","+14,836","127,458,069","18,720,220","111,092","19,157",403.9,0,0
China,"90,610",+11,"4,636",0,"85,658",316,4,63,3,"160,000,000","111,163"
USA,"32,927,091","+52,046","587,383",+884,"25,521,913","6,817,795","9,862","99,000","1,766","442,210,652","1,329,575"
India,"17,988,637","+362,902","201,165","+3,285","14,807,704","2,979,768","8,944","12,931",145,"280,979,877","201,981"
Brazil,"14,446,541","+76,085","395,324","+3,120","12,992,442","1,058,775","8,318","67,571","1,849","43,538,104","203,640"
France,"5,534,313","+30,317","103,603",+333,"4,442,319","988,391","5,943","84,633","1,584","75,122,498","1,148,799"
Russia,"4,779,425","+8,053","108,980",+392,"4,402,678","267,767","2,300","32,739",747,"128,200,000","878,167"
Turkey,"4,710,582","+43,301","39,057",+346,"4,167,263","504,262","3,549","55,365",459,"46,435,343","545,768"
UK,"4,409,631","+2,685","127,451",+17,"4,202,311","79,869",227,"64,678","1,869","152,823,630","2,241,515"
Italy,"3,981,509","+10,401","119,912",+373,"3,413,451","448,146","2,748","65,931","1,986","57,574,570","953,400"
Spain,"3,496,134","+7,665","77,855",+117,"3,186,967","231,312","2,331","74,752","1,665","46,199,597","987,811"
Germany,"3,326,778","+19,009","82,698",+354,"2,931,400","312,680","5,049","39,603",984,"54,061,332","643,557"
Argentina,"2,905,172","+25,495","62,599",+512,"2,563,223","279,350","5,134","63,800","1,375","10,887,878","239,106"
Colombia,"2,804,881","+17,578","72,235",+436,"2,616,821","115,825","6,006","54,647","1,407","14,541,843","283,316"
Poland,"2,768,032","+5,707","65,897",+460,"2,467,036","235,099","3,041","73,204","1,743","14,122,423","373,485"
Iran,"2,438,193","+20,963","70,532",+462,"1,907,190","460,471","5,287","28,728",831,"15,435,147","181,862"
Mexico,"2,329,534","+1,143","215,113",+166,"1,853,789","260,632","4,798","17,914","1,654","6,544,421","50,325"
Ukraine,"2,038,248","+7,915","42,950",+432,"1,596,829","398,469",177,"46,838",987,"9,292,051","213,525"
Peru,"1,775,062","+6,876","60,416",+403,"1,688,091","26,555","2,642","53,229","1,812","10,964,758","328,801"
Indonesia,"1,651,794","+4,656","44,939",+168,"1,506,599","100,256",0,"5,987",163,"14,414,113","52,245"
