Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"143,536,571","+825,154","3,056,981","+13,948","122,151,633","18,327,957","109,490","18,414",392.2,0,0
China,"90,520",+10,"4,636",0,"85,573",311,5,63,3,"160,000,000","111,163"
USA,"32,536,470","+60,317","582,456",+883,"25,105,535","6,848,479","10,048","97,837","1,751","431,941,723","1,298,844"
India,"15,609,004","+294,290","182,570","+2,020","13,269,863","2,156,571","8,944","11,223",131,"269,414,035","193,703"
Brazil,"14,050,885","+73,172","378,530","+3,481","12,561,689","1,110,666","8,318","65,729","1,771","28,600,000","133,789"
France,"5,339,920","+43,098","101,597",+375,"4,181,381","1,056,942","5,984","81,663","1,554","72,873,077","1,114,447"
Russia,"4,718,854","+8,164","106,307",+379,"4,343,229","269,318","2,300","32,324",728,"126,200,000","864,474"
UK,"4,393,307","+2,524","127,307",+33,"4,161,433","104,567",318,"64,445","1,867","145,197,408","2,129,871"
Turkey,"4,384,624","+61,028","36,613",+346,"3,792,129","555,882","3,375","51,544",430,"44,409,756","522,067"
Italy,"3,891,063","+12,074","117,633",+390,"3,290,715","482,715","3,151","64,432","1,948","55,535,217","919,604"
Spain,"3,435,840","+7,486","77,216",+114,"3,147,281","211,343","2,289","73,464","1,651","44,374,223","948,789"
Germany,"3,180,810","+16,363","81,086",+312,"2,803,600","296,124","4,932","37,867",965,"52,737,238","627,833"
Argentina,"2,743,620","+29,145","59,792",+316,"2,407,853","275,975","4,366","60,263","1,313","10,320,622","226,688"
Poland,"2,704,571","+9,246","62,734",+601,"2,354,652","287,185","3,287","71,524","1,659","13,687,251","361,969"
Colombia,"2,684,101","+16,965","69,177",+429,"2,505,738","109,186","5,306","52,304","1,348","13,978,773","272,401"
Mexico,"2,306,910","+1,308","212,466",+127,"1,833,132","261,312","4,798","17,743","1,634","6,412,677","49,322"
Iran,"2,286,927","+25,492","67,525",+395,"1,810,531","408,871","4,911","26,952",796,"14,613,010","172,217"
Ukraine,"1,961,956","+8,940","40,367",+367,"1,499,752","421,837",177,"45,079",928,"8,958,482","205,836"
Peru,"1,719,088","+11,301","57,954",+417,"1,645,100","16,034","2,580","51,564","1,738","10,524,419","315,680"
Indonesia,"1,614,849","+5,549","43,777",+210,"1,468,142","102,930",0,"5,854",159,"13,939,364","50,535"
Czechia,"1,606,074","+3,330","28,683",+67,"1,517,568","59,823",888,"149,751","2,674","15,989,327","1,490,856"
South Africa,"1,568,366",+853,"53,887",+130,"1,494,630","19,849",546,"26,180",900,"10,379,089","173,255"
Netherlands,"1,417,772","+6,822","16,965",+27,"1,184,607","216,200",821,"82,595",988,"11,781,337","686,346"
Canada,"1,139,043","+7,270","23,713",+46,"1,027,458","87,872","1,167","29,969",624,"30,168,562","793,761"
Chile,"1,136,435","+5,095","25,317",+40,"1,067,662","43,456","3,372","59,043","1,315","12,472,168","647,985"
Romania,"1,034,003","+2,931","26,618",+237,"950,242","57,143","1,432","54,039","1,391","7,950,663","415,517"
Iraq,"993,158","+8,208","15,060",+34,"870,927","107,171",486,"24,258",368,"8,891,116","217,167"
Philippines,"953,106","+7,379","16,141",+93,"809,959","127,006",750,"8,606",146,"11,242,391","101,514"
Belgium,"951,626","+1,630","23,782",+35,"804,194","123,650",931,"81,825","2,045","12,004,992","1,032,237"
