Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"180,350,952","+430,350","3,907,029","+8,702","165,074,316","11,369,607","81,566","23,137",501.2,0,0
China,"91,653",+24,"4,636",0,"86,503",514,16,64,3,"160,000,000","111,163"
USA,"34,449,004","+12,942","618,294",+326,"28,846,304","4,984,406","3,925","103,482","1,857","501,368,853","1,506,077"
India,"30,082,169","+54,319","392,014",+978,"29,056,609","633,546","8,944","21,592",281,"395,973,198","284,211"
Brazil,"18,170,778","+114,139","507,240","+2,343","16,483,635","1,179,903","8,318","84,897","2,370","52,820,657","246,786"
France,"5,762,322","+2,320","110,862",+33,"5,583,247","68,213","1,509","88,089","1,695","91,430,049","1,397,701"
Turkey,"5,387,545","+5,809","49,358",+65,"5,248,862","89,325",763,"63,216",579,"59,221,265","694,891"
Russia,"5,368,513","+17,594","130,895",+548,"4,902,110","335,508","2,300","36,772",897,"146,400,000","1,002,770"
UK,"4,667,870","+16,135","128,027",+19,"4,308,504","231,339",250,"68,410","1,876","204,758,457","3,000,821"
Argentina,"4,326,101","+27,319","90,986",+705,"3,944,323","290,792","7,241","94,870","1,995","16,071,070","352,434"
Italy,"4,255,434",+951,"127,352",+30,"4,059,463","68,619",344,"70,483","2,109","70,388,886","1,165,863"
Colombia,"4,027,016","+29,995","101,947",+645,"3,741,459","183,610","8,155","78,329","1,983","19,168,055","372,835"
Spain,"3,773,032","+4,341","80,748",+29,"3,567,842","124,442",683,"80,668","1,726","51,240,666","1,095,530"
Germany,"3,732,423","+1,136","91,146",+64,"3,611,500","29,777",889,"44,409","1,084","63,091,197","750,678"
Iran,"3,128,395","+11,059","83,329",+112,"2,784,014","261,052","3,236","36,787",980,"22,821,277","268,358"
Poland,"2,879,192",+165,"74,893",+35,"2,650,839","153,460",208,"76,157","1,981","17,055,537","451,132"
Mexico,"2,482,784","+4,233","231,505",+261,"1,977,071","274,208","4,798","19,061","1,777","7,357,804","56,488"
Ukraine,"2,230,977",+835,"52,123",+70,"2,155,261","23,593",177,"51,314","1,199","10,717,176","246,504"
Peru,"2,036,449","+2,843","191,073",+167,0,0,"2,474","60,936","5,717","13,886,987","415,539"
Indonesia,"2,033,421","+15,308","55,594",+303,"1,817,303","160,524",0,"7,358",201,"19,026,856","68,852"
South Africa,"1,861,065","+17,493","59,258",+166,"1,671,391","130,416",546,"30,998",987,"12,703,421","211,592"
Netherlands,"1,680,880",+652,"17,734",+4,"1,611,192","51,954",180,"97,885","1,033","14,596,733","850,035"
Czechia,"1,666,325",+131,"30,289",0,"1,633,550","2,486",12,"155,319","2,823","28,305,756","2,638,397"
Chile,"1,528,409","+2,746","31,746",+56,"1,462,966","33,697","3,229","79,290","1,647","16,578,381","860,041"
Canada,"1,410,927",+721,"26,175",+20,"1,375,107","9,645",535,"37,066",688,"36,344,745","954,809"
Philippines,"1,372,232","+4,353","23,928",+119,"1,298,442","49,862","2,029","12,362",216,"14,580,142","131,350"
Iraq,"1,305,000","+6,297","16,968",+33,"1,213,952","74,080",509,"31,752",413,"11,414,059","277,717"
Sweden,"1,088,518",0,"14,578",0,"1,049,741","24,199",68,"107,130","1,435","10,574,760","1,040,748"
Romania,"1,080,389",+66,"32,626",+11,"1,045,303","2,460",141,"56,529","1,707","9,635,151","504,139"
Belgium,"1,080,035",+395,"25,144",+3,"1,021,987","32,904",184,"92,795","2,160","14,868,945","1,277,524"
Pakistan,"950,768",+930,"22,073",+39,"895,690","33,005","2,173","4,224",98,"14,232,960","63,240"
Portugal,"868,323","+1,497","17,077",+3,"822,234","29,012",100,"85,401","1,680","12,864,237","1,265,215"
Bangladesh,"866,877","+5,727","13,787",+85,"791,553","61,537","1,176","5,213",83,"6,405,075","38,518"
Israel,"840,225",+146,"6,428",0,"833,191",606,26,"90,095",689,"14,807,155","1,587,728"
Hungary,"807,775",+91,"29,971",+8,"736,387","41,417",32,"83,826","3,110","6,073,516","630,271"
Japan,"787,650","+1,437","14,496",+42,"754,334","18,820",646,"6,246",115,"15,956,332","126,539"
Jordan,"748,103",+599,"9,693",+10,"732,006","6,404",470,"72,618",941,"7,739,084","751,228"
Serbia,"716,016",+103,"7,013",+3,"706,407","2,596",18,"82,273",806,"4,361,392","501,140"
Malaysia,"711,006","+5,244","4,637",+83,"645,553","60,816",879,"21,697",142,"14,053,346","428,847"
Switzerland,"702,278",+154,"10,876",+1,"676,492","14,910",59,"80,570","1,248","8,176,521","938,064"
Austria,"649,845",+117,"10,686",+2,"636,740","2,419",69,"71,754","1,180","52,553,372","5,802,796"
Nepal,"627,854","+1,511","8,894",+81,"568,440","50,520",0,"21,178",300,"3,295,514","111,160"
UAE,"618,148","+1,988","1,773",+6,"597,008","19,367",0,"61,772",177,"55,802,956","5,576,469"
Lebanon,"543,865",+167,"7,832",+3,"530,689","5,344",54,"80,033","1,153","4,731,376","696,247"
Morocco,"527,696",+522,"9,254",+7,"514,624","3,818",112,"14,133",248,"6,745,484","180,665"
Saudi Arabia,"478,135","+1,253","7,716",+13,"459,091","11,328","1,472","13,529",218,"21,219,115","600,398"
Ecuador,"449,107","+1,931","21,367",+52,"415,508","12,232",437,"25,084","1,193","1,511,364","84,415"
Bolivia,"424,478","+1,667","16,243",+69,"344,609","63,626",200,"35,887","1,373","1,734,914","146,677"
Bulgaria,"421,339",+93,"18,013",+5,"393,870","9,456",201,"61,088","2,612","3,108,203","450,644"
Greece,"419,455",+512,"12,589",+14,"401,379","5,487",271,"40,436","1,214","10,392,583","1,001,865"
Belarus,"412,353",+802,"3,072",+9,"405,045","4,236",0,"43,652",325,"6,686,521","707,847"
Kazakhstan,"411,771","+1,248","4,261",+12,"387,295","20,215",221,"21,677",224,"11,575,012","609,352"
Paraguay,"411,615","+2,148","11,973",+124,"352,014","47,628",570,"57,027","1,659","1,486,135","205,895"
Panama,"396,526","+1,077","6,491",+8,"378,954","11,081",84,"90,513","1,482","2,912,226","664,756"
Slovakia,"391,420",+35,"12,502",0,"378,191",727,30,"71,659","2,289","2,931,288","536,647"
Tunisia,"391,411","+3,638","14,318",+95,"340,834","36,259",484,"32,784","1,199","1,637,228","137,131"
Georgia,"360,828",+773,"5,211",+12,"346,792","8,825",0,"90,622","1,309","5,621,563","1,411,857"
Uruguay,"360,247","+1,786","5,374",+24,"332,112","22,761",364,"103,356","1,542","2,710,714","777,714"
Croatia,"359,302",+43,"8,190",+2,"350,595",517,18,"88,054","2,007","2,119,459","519,413"
Costa Rica,"357,523","+1,903","4,567",+21,"283,935","69,021",452,"69,564",889,"1,411,469","274,632"
Kuwait,"344,799","+1,870","1,894",+6,"324,578","18,327",259,"79,592",437,"2,879,549","664,704"
Azerbaijan,"335,625",+57,"4,965",+2,"329,794",866,0,"32,813",485,"3,698,172","361,562"
Dominican Republic,"319,254",+886,"3,773",+4,"261,222","54,259",433,"29,145",344,"1,676,356","153,036"
Palestine,"313,015",0,"3,555",0,"306,532","2,928",6,"60,003",681,"1,878,685","360,134"
Denmark,"292,179",+223,"2,531",0,"285,891","3,757",15,"50,271",435,"66,479,390","11,438,056"
Guatemala,"284,741","+2,028","8,845",+60,"257,397","18,499",5,"15,613",485,"1,550,640","85,023"
Egypt,"278,761",+466,"15,967",+32,"207,411","55,383",90,"2,675",153,"2,869,589","27,536"
Lithuania,"278,529",+57,"4,372",+1,"266,819","7,338",48,"103,733","1,628","3,702,033","1,378,752"
Ethiopia,"275,502",+111,"4,292",+2,"256,787","14,423",187,"2,340",36,"2,835,342","24,084"
Ireland,"269,793",+298,"4,989",+10,"254,071","10,733",13,"54,050",999,"4,729,538","947,508"
Venezuela,"264,551","+1,179","3,007",+18,"245,519","16,025",331,"9,329",106,"3,359,014","118,454"
Bahrain,"264,107",+418,"1,330",+4,"256,933","5,844",132,"150,160",756,"4,951,227","2,815,054"
Slovenia,"257,116",+50,"4,417",+1,"251,496","1,203",26,"123,660","2,124","1,336,856","642,961"
Moldova,"256,324",+92,"6,178",+3,"249,312",834,49,"63,686","1,535","1,227,308","304,937"
Honduras,"255,117",+923,"6,818",+46,"91,943","156,356",544,"25,365",678,"776,113","77,164"
Oman,"254,656","+2,047","2,816",+34,"222,344","29,496",445,"48,666",538,"1,550,000","296,213"
Sri Lanka,"246,109","+2,196","2,769",+65,"211,186","32,154",0,"11,446",129,"3,743,577","174,112"
Thailand,"228,539","+3,174","1,744",+51,"189,777","37,018","1,436","3,266",25,"8,129,670","116,186"
Armenia,"224,430",+100,"4,503",+1,"216,230","3,697",0,"75,600","1,517","1,160,290","390,847"
Qatar,"221,273",+154,586,+2,"218,787","1,900",69,"78,806",209,"2,131,383","759,092"
Bosnia and Herzegovina,"204,910",+24,"9,651",+3,"180,862","14,397",0,"62,840","2,960","1,022,709","313,633"
Libya,"191,476",+223,"3,183",+2,"176,869","11,424",0,"27,502",457,"1,098,734","157,812"
Kenya,"180,498",+622,"3,514",+30,"123,363","53,621",113,"3,286",64,"1,920,018","34,959"
Cuba,"172,909","+2,055","1,193",+13,"162,531","9,185",151,"15,275",105,"4,882,665","431,336"
Nigeria,"167,375",+44,"2,118",0,"163,917","1,340",11,793,10,"2,266,591","10,737"
North Macedonia,"155,645",+5,"5,478",+1,"149,916",251,25,"74,711","2,629","861,692","413,621"
S. Korea,"152,545",+644,"2,007",+1,"144,379","6,159",146,"2,973",39,"10,409,949","202,874"
Myanmar,"149,927",+680,"3,269",+2,"134,093","12,565",0,"2,738",60,"2,689,792","49,114"
Latvia,"137,077",+102,"2,497",0,"132,721","1,859",40,"73,469","1,338","2,864,605","1,535,347"
Algeria,"137,049",+370,"3,660",+10,"95,331","38,058",29,"3,071",82,"230,861","5,174"
