Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"126,053,303","+628,838","2,766,752","+10,387","101,715,771","21,570,780","92,192","16,171",354.9,0,0
China,"90,136",+11,"4,636",0,"85,335",165,0,63,3,"160,000,000","111,163"
USA,"30,774,033","+67,046","559,744","+1,165","23,196,209","7,018,080","8,696","92,576","1,684","395,353,300","1,189,315"
Brazil,"12,324,765","+97,586","303,726","+2,639","10,772,549","1,248,490","8,318","57,683","1,422","28,600,000","133,856"
India,"11,846,082","+59,069","160,983",+257,"11,262,503","422,596","8,944","8,523",116,"237,503,882","170,878"
Russia,"4,492,692","+9,221","96,612",+393,"4,109,281","286,799","2,300","30,776",662,"118,500,000","811,753"
France,"4,424,087","+45,641","93,378",+225,"286,607","4,044,102","4,709","67,668","1,428","61,448,493","939,878"
UK,"4,319,128","+6,220","126,445",+63,"3,748,042","444,641",683,"63,380","1,855","120,074,421","1,762,001"
Italy,"3,464,543","+23,696","106,799",+460,"2,794,888","562,856","3,620","57,363","1,768","48,108,527","796,543"
Spain,"3,247,738","+6,393","74,420",+356,"3,007,623","165,695","1,853","69,444","1,591","41,884,958","895,589"
Turkey,"3,120,013","+28,731","30,619",+157,"2,900,829","188,565","1,790","36,706",360,"37,212,928","437,795"
Germany,"2,732,130","+22,258","76,116",+205,"2,456,200","199,814","3,209","32,533",906,"48,979,281","583,226"
Colombia,"2,359,942","+6,732","62,519",+125,"2,250,063","47,360","1,982","46,022","1,219","12,439,138","242,581"
Argentina,"2,278,115","+8,238","55,092",+146,"2,056,472","166,551","3,585","50,070","1,211","8,517,821","187,212"
Mexico,"2,208,755","+5,714","199,627",+579,"1,748,317","260,811","4,798","17,001","1,537","5,957,631","45,856"
Poland,"2,154,823","+34,153","50,862",+522,"1,722,856","381,105","2,620","56,981","1,345","11,503,034","304,182"
Iran,"1,830,823","+7,506","62,142",+97,"1,569,697","198,984","3,889","21,596",733,"12,349,804","145,675"
Ukraine,"1,596,575","+16,669","31,135",+362,"1,283,020","282,420",177,"36,668",715,"7,836,049","179,970"
South Africa,"1,541,563","+1,554","52,535",+163,"1,467,254","21,774",546,"25,756",878,"9,722,821","162,444"
Peru,"1,500,465","+7,946","50,831",+175,"1,414,106","35,528","2,276","45,051","1,526","8,950,031","268,719"
Czechia,"1,495,454","+8,841","25,552",+163,"1,299,270","170,632","1,874","139,456","2,383","11,490,915","1,071,562"
Indonesia,"1,482,559","+6,107","40,081",+98,"1,317,199","125,279",0,"5,379",145,"12,351,241","44,810"
Netherlands,"1,228,647","+7,702","16,397",+26,0,0,619,"71,589",955,"9,747,836","567,969"
Chile,"954,762","+6,979","22,524",+122,"892,973","39,265","2,416","49,634","1,171","10,810,199","561,979"
Canada,"951,562","+5,192","22,790",+31,"889,850","38,922",638,"25,052",600,"26,977,663","710,244"
Romania,"919,794","+6,651","22,719",+140,"825,208","71,867","1,348","48,047","1,187","7,122,737","372,071"
Belgium,"849,090","+6,315","22,786",+23,"55,928","770,376",601,"73,031","1,960","10,693,594","919,760"
Israel,"830,845",+817,"6,163",+9,"813,014","11,668",484,"90,333",670,"13,314,415","1,447,598"
Portugal,"819,210",+423,"16,814",+9,"770,448","31,948",154,"80,513","1,652","8,920,337","876,699"
Iraq,"815,605","+6,513","14,128",+33,"732,252","69,225",484,"19,953",346,"7,793,654","190,661"
Sweden,"780,018","+6,356","13,365",+1,0,0,294,"76,885","1,317","6,627,544","653,264"
Philippines,"693,018","+8,743","13,095",+56,"580,026","99,897",785,"6,264",118,"9,871,613","89,220"
Pakistan,"640,988","+3,946","14,028",+63,"588,975","37,985","2,587","2,861",63,"9,934,373","44,348"
Hungary,"603,347","+9,637","19,224",+272,"387,570","196,553","1,467","62,572","1,994","4,403,317","456,663"
Switzerland,"590,164","+2,046","10,284",+8,"541,208","38,672",168,"67,828","1,182","5,808,823","667,616"
Bangladesh,"584,395","+3,587","8,797",+34,"529,594","46,004",0,"3,523",53,"4,514,731","27,216"
Serbia,"571,895","+5,226","5,075",+36,"480,400","86,420",242,"65,648",583,"3,330,762","382,338"
Jordan,"571,290","+8,433","6,277",+96,"463,893","101,120",729,"55,589",611,"5,664,285","551,160"
Austria,"526,393","+3,124","9,178",+27,"483,460","33,755",446,"58,204","1,015","6,568,554","726,293"
Morocco,"493,353",+511,"8,788",+2,"481,074","3,491",265,"13,252",236,"5,904,687","158,603"
Japan,"460,897","+1,854","8,938",+30,"437,702","14,257",325,"3,652",71,"9,490,701","75,208"
