Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"113,083,709","+438,560","2,507,820","+10,886","88,709,234","21,866,655","91,856","14,508",321.7,0,0
China,"89,864",+12,"4,636",0,"84,858",370,1,62,3,"160,000,000","111,163"
USA,"28,974,623","+75,299","518,363","+2,525","19,340,329","9,115,931","16,072","87,203","1,560","352,532,421","1,060,990"
India,"11,046,470","+17,144","156,742",+144,"10,736,550","153,178","8,944","7,954",113,"213,036,275","153,393"
Brazil,"10,326,008","+65,387","250,079","+1,433","9,281,018","794,911","8,318","48,356","1,171","28,600,000","133,931"
Russia,"4,200,902","+11,749","84,430",+383,"3,751,562","364,910","2,300","28,778",578,"109,800,000","752,182"
UK,"4,144,577","+9,938","121,747",+442,"2,666,466","1,356,364","2,273","60,844","1,787","87,621,588","1,286,312"
France,"3,661,410","+31,519","85,321",+277,"253,450","3,322,639","3,436","56,012","1,305","51,434,422","786,847"
Spain,"3,170,644","+9,212","68,468",+389,"2,589,996","512,180","3,241","67,797","1,464","38,491,517","823,056"
Italy,"2,848,564","+16,424","96,666",+318,"2,362,465","389,433","2,157","47,159","1,600","38,873,708","643,565"
Turkey,"2,665,194","+9,561","28,285",+72,"2,540,293","96,616","1,200","31,381",333,"32,684,747","384,848"
Germany,"2,416,037","+10,774","69,610",+396,"2,217,700","128,727","3,037","28,776",829,"42,872,730","510,641"
Colombia,"2,237,542","+3,953","59,260",+142,"2,134,054","44,228","2,509","43,672","1,157","11,302,192","220,593"
Argentina,"2,085,411","+8,183","51,650",+140,"1,882,568","151,193","3,504","45,868","1,136","7,272,015","159,946"
Mexico,"2,052,266","+8,634","181,809","+1,273","1,607,869","262,588","4,798","15,809","1,401","5,319,005","40,974"
Poland,"1,661,110","+12,147","42,808",+372,"1,391,981","226,321","1,321","43,922","1,132","9,656,731","255,337"
