Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"120,041,619","+442,537","2,659,174","+8,138","96,620,235","20,762,210","89,228","15,400",341.1,0,0
China,"90,034",+7,"4,636",0,"85,214",184,0,63,3,"160,000,000","111,163"
USA,"30,043,662","+48,808","546,605","+1,037","22,108,596","7,388,461","11,359","90,396","1,645","379,092,735","1,140,618"
Brazil,"11,439,250","+70,934","277,216","+1,940","10,036,947","1,125,087","8,318","53,551","1,298","28,600,000","133,887"
India,"11,358,644","+25,153","158,642",+159,"10,987,855","212,147","8,944","8,175",114,"225,839,273","162,538"
Russia,"4,380,525","+9,908","91,695",+475,"3,985,897","302,933","2,300","30,008",628,"114,800,000","786,419"
UK,"4,253,820","+5,534","125,464",+121,"3,460,508","667,848","1,110","62,432","1,841","103,053,938","1,512,497"
France,"4,045,319","+29,759","90,315",+169,"272,615","3,682,389","4,070","61,879","1,382","56,824,073","869,209"
Italy,"3,201,827","+26,051","101,881",+317,"2,579,896","520,050","2,982","53,011","1,687","44,349,338","734,266"
Spain,"3,183,704",0,"72,258",0,"2,857,714","253,732","2,186","68,075","1,545","40,292,390","861,548"
Turkey,"2,866,012","+15,082","29,421",+65,"2,685,560","151,031","1,350","33,729",346,"34,993,578","411,829"
Germany,"2,569,850","+10,554","73,907",+117,"2,352,600","143,343","2,848","30,604",880,"46,319,641","551,614"
Colombia,"2,299,082","+4,465","61,046",+96,"2,199,508","38,528","1,982","44,851","1,191","11,959,552","233,309"
Argentina,"2,192,025","+6,278","53,646",+68,"1,981,157","157,222","3,454","48,192","1,179","7,972,452","175,277"
Mexico,"2,157,771","+6,743","193,851",+709,"1,696,739","267,181","4,798","16,614","1,493","5,737,083","44,173"
Poland,"1,889,373","+21,062","47,068",+343,"1,546,151","296,154","2,011","49,960","1,245","10,609,077","280,533"
Iran,"1,739,360","+7,802","61,142",+73,"1,485,179","193,039","3,836","20,526",722,"11,651,917","137,501"
South Africa,"1,528,414","+1,541","51,261",+82,"1,452,988","24,165",546,"25,546",857,"9,426,589","157,559"
Ukraine,"1,451,744","+13,276","28,158",+243,"1,219,773","203,813",177,"33,336",647,"7,328,468","168,279"
Indonesia,"1,414,741","+4,607","38,329",+100,"1,237,470","138,942",0,"5,134",139,"11,579,224","42,024"
Peru,"1,407,963","+5,353","48,841",+177,"1,313,763","45,359","2,169","42,292","1,467","8,234,401","247,345"
Czechia,"1,392,164","+14,946","23,146",+172,"1,209,679","159,339","1,968","129,831","2,159","9,583,435","893,738"
Netherlands,"1,151,218","+6,396","16,046",+22,0,0,554,"67,082",935,"6,970,400","406,168"
Canada,"906,201","+2,968","22,434",+30,"852,543","31,224",543,"23,864",591,"25,787,846","679,113"
