Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"269,414,815","+615,470","5,311,695","+7,923","242,267,462","21,835,658","89,002","34,563",681.4,0,0
China,"99,517",+63,"4,636",0,"93,659","1,222",29,69,3,"160,000,000","111,163"
USA,"50,705,257","+136,839","817,326","+1,574","39,951,693","9,936,238","14,839","151,904","2,449","772,474,927","2,314,205"
India,"34,682,736","+7,992","475,128",+393,"34,105,066","102,542","8,944","24,782",339,"653,376,628","466,854"
Brazil,"22,184,824","+7,765","616,733",+229,"21,407,699","160,392","8,318","103,313","2,872","63,776,166","297,000"
UK,"10,719,165","+58,194","146,255",+120,"9,414,117","1,158,793",900,"156,714","2,138","374,468,898","5,474,735"
Russia,"9,956,679","+30,873","287,180","+1,176","8,673,518","995,981","2,300","68,185","1,967","230,400,000","1,577,816"
Turkey,"9,002,968","+18,561","78,778",+176,"8,568,914","355,276","1,128","105,119",920,"111,213,349","1,298,537"
France,"8,105,785",0,"120,168",0,"7,252,376","733,241","2,461","123,787","1,835","170,480,237","2,603,487"
Germany,"6,463,737","+58,969","105,931",+496,"5,329,300","1,028,506","4,636","76,794","1,259","87,852,398","1,043,753"
Iran,"6,150,843","+2,971","130,603",+79,"5,957,017","63,223","3,154","71,906","1,527","39,846,085","465,819"
Argentina,"5,354,440","+3,573","116,748",+29,"5,211,264","26,428",706,"116,928","2,549","26,619,622","581,307"
Spain,"5,290,190","+17,012","88,381",+60,"4,943,735","258,074","1,056","113,084","1,889","66,213,858","1,415,405"
Italy,"5,185,270","+20,497","134,669",+118,"4,787,453","263,148",816,"85,943","2,232","124,925,626","2,070,576"
Colombia,"5,089,695","+1,687","129,011",+42,"4,930,529","30,155",342,"98,516","2,497","28,559,483","552,799"
Indonesia,"4,258,752",+192,"143,923",+5,"4,109,675","5,154",0,"15,337",518,"57,596,611","207,416"
Mexico,"3,911,714","+3,180","296,186",+293,"3,266,965","348,563","4,798","29,887","2,263","12,024,114","91,870"
Poland,"3,785,034","+24,989","87,928",+571,"3,237,017","460,089","2,070","100,168","2,327","25,430,252","672,991"
Ukraine,"3,543,684","+11,327","90,343",+442,"3,158,426","294,915",177,"81,736","2,084","16,234,638","374,456"
South Africa,"3,112,469","+19,017","90,080",+20,"2,878,855","143,534",546,"51,544","1,492","20,071,560","332,395"
Netherlands,"2,846,126","+17,471","20,004",+85,"2,216,825","609,297",651,"165,574","1,164","19,205,114","1,117,260"
Philippines,"2,836,004",+183,"49,961",+25,"2,774,013","12,030",899,"25,394",447,"24,522,686","219,581"
Malaysia,"2,683,523","+5,058","30,831",+44,"2,591,819","60,873",393,"81,411",935,"39,027,002","1,183,976"
Czechia,"2,312,795","+14,243","34,315",+97,"2,008,114","270,366","1,086","215,392","3,196","45,289,898","4,217,882"
Peru,"2,251,027","+1,356","201,650",+123,0,0,993,"66,930","5,996","20,753,581","617,067"
Thailand,"2,160,780","+4,193","21,110",+28,"2,082,951","56,719","1,369","30,845",301,"14,913,135","212,886"
Iraq,"2,087,247",+545,"23,959",+16,"2,054,081","9,207",84,"50,271",577,"16,527,739","398,069"
Belgium,"1,914,527","+16,029","27,463",+47,"1,411,414","475,650",825,"164,164","2,355","25,683,360","2,202,265"
Canada,"1,827,755","+4,745","29,900",+24,"1,764,867","32,988",469,"47,824",782,"49,829,014","1,303,794"
Romania,"1,791,502",+931,"57,531",+72,"1,711,942","22,029",706,"94,028","3,020","16,357,744","858,548"
Chile,"1,779,865","+1,495","38,638",+38,"1,676,752","64,475",682,"91,971","1,997","26,225,407","1,355,150"
Japan,"1,728,410",+173,"18,371",+2,"1,709,126",913,27,"13,726",146,"28,364,634","225,261"
Bangladesh,"1,578,819",+269,"28,017",+1,"1,543,740","7,062","1,369","9,451",168,"11,082,954","66,345"
Vietnam,"1,382,272","+14,839","27,402",+216,"1,052,341","302,529","7,681","14,019",278,"70,692,311","716,966"
Israel,"1,349,385",+426,"8,210",0,"1,335,236","5,939",92,"144,691",880,"35,924,740","3,852,106"
Pakistan,"1,288,366",+313,"28,812",+9,"1,250,069","9,485",758,"5,674",127,"22,428,325","98,777"
Serbia,"1,271,794","+1,387","12,113",+38,"1,223,753","35,928",187,"146,408","1,394","6,955,451","800,704"
Sweden,"1,229,217",0,"15,158",0,"1,166,352","47,707",48,"120,631","1,488","13,934,770","1,367,504"
Austria,"1,221,095","+3,659","13,076",+65,"1,129,438","78,581",598,"134,476","1,440","114,403,886","12,599,013"
Portugal,"1,185,036","+3,742","18,626",+16,"1,101,911","64,499",137,"116,708","1,834","22,443,244","2,210,312"
Hungary,"1,182,922","+6,884","36,429",+166,"968,897","177,596",573,"122,901","3,785","8,768,881","911,051"
Switzerland,"1,106,573","+5,213","11,783",+11,"887,573","207,217",273,"126,527","1,347","13,030,943","1,489,977"
Jordan,"1,003,428","+4,936","11,917",+38,"924,702","66,809","1,218","96,960","1,152","12,619,199","1,219,374"
Greece,"994,901","+5,087","19,085",+103,"905,524","70,292",702,"96,128","1,844","40,028,300","3,867,577"
Kazakhstan,"978,362",+648,"12,828",+14,"946,451","19,083",528,"51,223",672,"11,575,012","606,025"
Cuba,"963,493",+65,"8,311",0,"954,741",441,15,"85,139",734,"11,289,974","997,642"
Morocco,"951,267",+175,"14,795",+1,"934,373","2,099",347,"25,340",394,"10,547,914","280,977"
Georgia,"882,822","+3,454","12,631",+49,"825,442","44,749",0,"221,918","3,175","12,040,027","3,026,549"
Nepal,"823,786",+232,"11,552",+3,"806,237","5,997",114,"27,560",386,"4,702,838","157,336"
Slovakia,"764,112","+6,620","15,236",+57,"636,055","112,821",605,"139,859","2,789","4,825,139","883,167"
UAE,"742,641",+74,"2,151",+2,"737,749","2,741",0,"73,804",214,"104,174,110","10,352,857"
Tunisia,"719,247",+241,"25,419",+3,"692,463","1,365",50,"59,954","2,119","3,220,850","268,480"
Bulgaria,"713,083","+1,719","29,459",+77,"586,208","97,416",628,"103,750","4,286","6,866,448","999,034"
Lebanon,"686,725","+1,563","8,824",+10,"638,964","38,937",186,"101,266","1,301","4,795,578","707,165"
Belarus,"671,432","+1,800","5,245",+18,"661,296","4,891",0,"71,090",555,"10,626,257","1,125,085"
Croatia,"648,003","+3,797","11,516",+71,"609,663","26,824",326,"159,262","2,830","3,559,322","874,786"
Guatemala,"621,844",+516,"16,029",+9,"604,817",998,5,"33,810",872,"3,180,830","172,945"
Ireland,"614,952","+4,097","5,788",0,"475,058","134,106",110,"122,570","1,154","9,313,992","1,856,427"
Azerbaijan,"602,137","+1,109","8,055",+17,"573,034","21,048",0,"58,627",784,"5,655,385","550,632"
Sri Lanka,"571,426",+754,"14,573",+18,"544,200","12,653",0,"26,525",676,"5,726,599","265,828"
Costa Rica,"567,995",+89,"7,332",+4,"558,639","2,024",64,"110,054","1,421","2,839,020","550,083"
Saudi Arabia,"550,136",+48,"8,851",+1,"539,338","1,947",29,"15,456",249,"31,908,463","896,462"
Bolivia,"549,638","+1,746","19,281",+5,"501,698","28,659",220,"46,180","1,620","2,593,083","217,868"
Denmark,"542,794","+6,599","2,996",+13,"467,910","71,888",65,"93,238",515,"97,849,184","16,808,029"
Ecuador,"530,865",0,"33,498",0,"443,880","53,487",759,"29,446","1,858","2,053,558","113,907"
Myanmar,"526,024",+274,"19,170",+8,"502,325","4,529",0,"9,575",349,"5,766,977","104,978"
S. Korea,"503,606","+7,022","4,130",+53,"426,441","73,035",852,"9,811",80,"15,804,065","307,875"
Lithuania,"488,081","+1,704","6,941",+16,"452,508","28,632",121,"182,970","2,602","6,324,027","2,370,723"
Panama,"480,217",+127,"7,385",+3,"469,905","2,927",14,"108,832","1,674","4,296,722","973,769"
Paraguay,"463,650",+70,"16,500",+8,"446,487",663,55,"63,876","2,273","1,975,521","272,163"
Slovenia,"437,689","+1,323","5,384",+19,"408,339","23,966",242,"210,493","2,589","1,988,559","956,337"
Venezuela,"437,113",+511,"5,229",+6,"424,783","7,101",681,"15,435",185,"3,359,014","118,610"
Palestine,"433,547",+330,"4,568",+6,"425,257","3,722",55,"82,238",866,"2,776,809","526,724"
Kuwait,"413,637",+29,"2,466",0,"410,835",336,3,"94,840",565,"5,531,858","1,268,360"
Dominican Republic,"409,862",+372,"4,218",+4,"403,895","1,749",116,"37,245",383,"2,496,351","226,849"
Uruguay,"402,149",+252,"6,141",+1,"393,681","2,327",15,"115,194","1,759","4,195,353","1,201,740"
Mongolia,"384,912",+286,"2,028",+2,"313,256","69,628",192,"114,754",605,"4,030,048","1,201,484"
Honduras,"378,547",+124,"10,419",+3,"122,570","245,558",53,"37,364","1,028","1,126,359","111,177"
Libya,"377,450",+577,"5,540",+11,"362,177","9,733",0,"53,877",791,"1,946,252","277,809"
Ethiopia,"372,868",+157,"6,822",+3,"350,191","15,855",169,"3,132",57,"3,924,351","32,962"
Moldova,"369,013",+516,"9,333",+18,"353,011","6,669",234,"91,784","2,321","2,241,776","557,592"
Egypt,"367,456",+822,"20,966",+47,"305,652","40,838",90,"3,496",199,"3,693,367","35,138"
Armenia,"342,115",+347,"7,767",+20,"324,224","10,124",0,"115,143","2,614","2,433,927","819,168"
Norway,"310,781","+5,413","1,136",+1,"88,952","220,693",108,"56,688",207,"8,837,513","1,612,019"
Oman,"304,679",0,"4,113",0,"300,066",500,1,"57,560",777,"25,000,000","4,723,011"
Bosnia and Herzegovina,"280,980",+511,"12,918",+36,"192,218","75,844",0,"86,418","3,973","1,426,356","438,687"
Bahrain,"277,997",+33,"1,394",0,"276,292",311,1,"155,613",780,"7,588,957","4,248,023"
Singapore,"272,433",+454,783,+4,"265,242","6,408",40,"46,046",132,"21,098,774","3,566,045"
Latvia,"260,658",+650,"4,360",+11,"246,049","10,249",113,"140,429","2,349","5,433,502","2,927,297"
Kenya,"255,932",+136,"5,342",+3,"248,488","2,102",2,"4,614",96,"2,879,290","51,904"
Qatar,"245,030",+163,612,+1,"242,081","2,337",13,"87,267",218,"3,050,843","1,086,558"
Estonia,"227,446",+592,"1,845",+7,"211,800","13,801",25,"171,293","1,389","2,391,504","1,801,075"
Australia,"225,640","+1,728","2,084",+2,"208,521","15,035",87,"8,703",80,"49,631,719","1,914,387"
North Macedonia,"218,723",+361,"7,710",+15,"205,393","5,620",0,"104,991","3,701","1,496,479","718,338"
Nigeria,"216,451",+533,"2,981",0,"207,661","5,809",11,"1,014",14,"3,629,527","17,002"
Algeria,"212,434",+210,"6,132",+6,"146,006","60,296",19,"4,722",136,"230,861","5,131"
Zambia,"210,724",+162,"3,668",0,"206,546",510,23,"11,019",192,"2,769,654","144,830"
Albania,"203,215",+352,"3,130",+2,"194,452","5,633",23,"70,726","1,089","1,416,414","492,962"
Finland,"201,051","+1,794","1,421",+15,"46,000","153,630",54,"36,205",256,"8,150,123","1,467,667"
Botswana,"196,090",0,"2,421",0,"192,452","1,217",1,"81,033","1,000","1,929,047","797,163"
Uzbekistan,"195,246",+148,"1,430",+2,"191,976","1,840",23,"5,714",42,"1,377,915","40,329"
Kyrgyzstan,"183,863",+53,"2,766",+2,"178,905","2,192",131,"27,528",414,"1,861,786","278,752"
Zimbabwe,"161,998","+6,181","4,729",+6,"129,442","27,827",12,"10,676",312,"1,685,321","111,065"
Montenegro,"159,433",+219,"2,347",+7,"154,887","2,199",60,"253,801","3,736","923,783","1,470,571"
Afghanistan,"157,611",+24,"7,324",+2,"141,506","8,781","1,124","3,922",182,"801,994","19,956"
Mozambique,"152,965",+379,"1,942",+1,"149,943","1,080",8,"4,705",60,"997,829","30,690"
Cyprus,"140,030",+662,607,0,"124,370","15,053",44,"114,778",498,"9,477,138","7,768,069"
Ghana,"131,246",0,"1,228",0,"129,326",692,5,"4,101",38,"1,933,408","60,409"
Namibia,"131,230",+554,"3,575",0,"125,846","1,809",3,"50,336","1,371","810,348","310,826"
Uganda,"127,877",+81,"3,265",+2,"97,739","26,873",100,"2,674",68,"2,008,652","42,009"
Cambodia,"120,327",+15,"2,978",+4,"116,680",669,0,"7,057",175,"2,725,832","159,855"
El Salvador,"119,803",0,"3,792",+1,"102,982","13,029",246,"18,337",580,"1,440,742","220,522"
