Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"256,926,903","+598,923","5,155,335","+7,843","231,969,867","19,801,701","79,231","32,961",661.4,0,0
China,"98,427",+24,"4,636",0,"92,585","1,206",14,68,3,"160,000,000","111,163"
USA,"48,521,596","+111,829","791,098","+1,332","38,413,809","9,316,689","11,767","145,411","2,371","730,798,349","2,190,078"
India,"34,499,925","+10,302","465,349",+267,"33,897,921","136,655","8,944","24,665",333,"629,387,540","449,963"
Brazil,"22,003,317","+13,355","612,411",+234,"21,214,823","176,083","8,318","102,509","2,853","63,776,166","297,120"
UK,"9,766,153","+44,242","143,716",+157,"8,011,285","1,611,152",923,"142,824","2,102","351,529,646","5,140,898"
Russia,"9,257,068","+37,156","261,589","+1,254","7,956,254","1,039,225","2,300","63,395","1,791","219,400,000","1,502,524"
Turkey,"8,527,030","+23,810","74,646",+218,"8,028,494","423,890","1,405","99,623",872,"103,736,487","1,211,973"
France,"7,372,544","+21,220","118,423",+50,"7,042,175","211,946","1,049","112,604","1,809","151,204,954","2,309,416"
Iran,"6,069,559","+5,784","128,734",+100,"5,759,378","181,447","3,431","71,007","1,506","37,359,561","437,066"
Argentina,"5,313,607","+1,518","116,360",+19,"5,178,639","18,608",560,"116,096","2,542","25,854,639","564,895"
Germany,"5,293,087","+59,266","99,399",+230,"4,588,200","605,488","2,828","62,897","1,181","81,975,529","974,109"
Spain,"5,080,663","+6,636","87,810",+6,"4,901,074","91,779",458,"108,608","1,877","66,213,858","1,415,436"
Colombia,"5,042,822","+2,157","128,013",+50,"4,884,383","30,426",342,"97,668","2,479","27,610,201","534,747"
Italy,"4,904,441","+10,544","133,082",+48,"4,634,229","137,130",512,"81,282","2,206","113,434,021","1,879,950"
Indonesia,"4,252,705",+360,"143,714",+5,"4,100,837","8,154",0,"15,324",518,"51,483,621","185,513"
