Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"108,713,574","+423,327","2,392,701","+12,420","80,882,080","25,438,793","99,392","13,947",307.0,0,0
China,"89,748",+12,"4,636",0,"84,292",820,12,62,3,"160,000,000","111,163"
USA,"28,106,704","+100,288","492,521","+2,908","18,040,312","9,573,871","19,927","84,607","1,483","332,129,922","999,777"
India,"10,892,550","+12,137","155,588",+104,"10,598,709","138,253","8,944","7,845",112,"204,789,784","147,502"
Brazil,"9,765,694","+49,396","237,601","+1,204","8,678,327","849,766","8,318","45,742","1,113","28,600,000","133,962"
Russia,"4,042,837","+15,089","79,194",+507,"3,559,142","404,501","2,300","27,696",543,"106,000,000","726,160"
UK,"4,013,799","+15,144","116,287",+758,"2,094,007","1,803,505","3,036","58,934","1,707","81,044,007","1,189,955"
France,"3,427,386","+20,701","81,448",+429,"238,753","3,107,185","3,337","52,436","1,246","47,466,482","726,197"
Spain,"3,056,035","+14,581","64,747",+530,0,0,"4,432","65,347","1,384","35,782,465","765,138"
Italy,"2,697,296","+13,908","93,045",+316,"2,202,077","402,174","2,095","44,652","1,540","35,690,405","590,836"
Turkey,"2,572,190","+7,763","27,284",+97,"2,461,204","83,702","1,250","30,297",321,"31,289,306","368,547"
Germany,"2,330,422","+9,207","65,036",+523,"2,101,000","164,386","3,736","27,760",775,"41,758,675","497,423"
Colombia,"2,185,169","+5,528","57,196",+213,"2,072,793","55,180","3,482","42,664","1,117","10,770,359","210,286"
Argentina,"2,015,496","+7,151","50,029",+155,"1,814,160","151,307","3,538","44,343","1,101","6,739,079","148,268"
Mexico,"1,968,566","+10,677","171,234","+1,474","1,528,304","269,028","4,798","15,170","1,320","5,016,163","38,655"
Poland,"1,577,035","+6,378","40,425",+248,"1,330,127","206,483","1,277","41,697","1,069","9,128,691","241,367"
Iran,"1,503,753","+7,298","58,809",+58,"1,285,014","159,930","3,762","17,763",695,"9,938,625","117,401"
South Africa,"1,487,681","+2,781","47,670",+288,"1,383,626","56,385",546,"24,890",798,"8,641,447","144,579"
Ukraine,"1,262,867","+4,773","24,174",+116,"1,106,155","132,538",177,"28,985",555,"6,447,576","147,981"
Peru,"1,220,748","+8,439","43,255",+210,"1,130,923","46,570","2,051","36,709","1,301","6,825,553","205,250"
Indonesia,"1,201,859","+9,869","32,656",+275,"1,004,117","165,086",0,"4,365",119,"9,933,751","36,082"
Czechia,"1,074,067","+9,001","17,985",+120,"963,189","92,893","1,075","100,181","1,678","6,853,674","639,258"
Netherlands,"1,021,643","+4,341","14,727",+65,0,0,534,"59,542",858,"6,970,400","406,239"
Canada,"820,306","+3,143","21,162",+74,"762,200","36,944",672,"21,617",558,"22,883,055","603,033"
Portugal,"781,223","+2,854","15,034",+149,"652,739","113,450",846,"76,754","1,477","7,766,721","763,072"
Chile,"768,471","+4,164","19,345",+83,"725,945","23,181","1,544","39,988","1,007","8,615,052","448,290"
Romania,"757,676","+2,550","19,277",+77,"703,966","34,433",973,"39,549","1,006","5,685,927","296,795"
Belgium,"733,100","+2,149","21,551",+39,"50,362","661,187",303,"63,085","1,855","8,778,942","755,447"
Israel,"718,746","+3,934","5,304",+21,"651,522","61,920","1,002","78,145",577,"11,358,022","1,234,891"
Iraq,"639,438","+2,530","13,157",+13,"604,822","21,459",259,"15,682",323,"6,151,665","150,866"
Sweden,"608,411",0,"12,428",+35,0,0,226,"60,012","1,226","5,510,486","543,535"
Pakistan,"560,363","+1,270","12,218",+33,"518,164","29,981","1,743","2,507",55,"8,360,823","37,404"
Philippines,"545,295","+2,017","11,495",+26,"500,648","33,152",807,"4,936",104,"8,246,989","74,647"
Switzerland,"540,727","+1,253","9,747",+18,"317,600","213,380",225,"62,197","1,121","4,674,340","537,666"
Bangladesh,"539,975",+404,"8,253",+5,"486,393","45,329",0,"3,259",50,"3,822,345","23,068"
Morocco,"477,656",+496,"8,450",+10,"457,956","11,250",320,"12,847",227,"5,504,749","148,055"
Austria,"430,870","+1,731","8,170",+32,"408,426","14,274",262,"47,672",904,"4,786,728","529,611"
Serbia,"417,871","+1,928","4,199",+16,"31,536","382,136",129,"47,946",482,"2,753,786","315,965"
Japan,"411,751","+1,739","6,774",+96,"378,024","26,953",701,"3,262",54,"7,481,377","59,265"
Hungary,"383,735","+1,860","13,543",+99,"289,520","80,672",299,"39,785","1,404","3,338,289","346,112"
Saudi Arabia,"372,073",+353,"6,424",+4,"362,947","2,702",447,"10,586",183,"12,899,937","367,022"
Jordan,"343,563","+1,579","4,433",+12,"324,711","14,419",154,"33,467",432,"4,159,350","405,170"
UAE,"342,974","+3,307",986,+12,"323,191","18,797",0,"34,421",99,"27,722,025","2,782,191"
Lebanon,"334,093","+2,934","3,915",+49,"224,380","105,798",886,"49,085",575,"2,777,796","408,114"
Panama,"330,985",+910,"5,595",+23,"306,634","18,756",202,"75,974","1,284","1,782,418","409,134"
Slovakia,"273,904","+2,431","5,733",+104,"255,300","12,871",585,"50,154","1,050","1,881,532","344,522"
Nepal,"272,557",+127,"2,054",+2,"268,796","1,707",0,"9,252",70,"2,111,649","71,681"
Belarus,"265,284","+1,733","1,830",+10,"254,032","9,422",0,"28,080",194,"4,643,526","491,514"
Georgia,"264,665",+507,"3,336",+15,"256,684","4,645",0,"66,425",837,"2,406,994","604,103"
Ecuador,"263,517","+1,304","15,220",+46,"220,398","27,899",497,"14,798",855,"933,000","52,392"
Malaysia,"258,306","+3,318",953,+17,"205,774","51,579",258,"7,918",29,"5,474,691","167,824"
Croatia,"237,080",+371,"5,282",+19,"229,327","2,471",91,"57,973","1,292","1,255,786","307,075"
Bolivia,"233,854","+1,352","11,044",+48,"174,329","48,481",71,"19,867",938,"630,026","53,523"
Azerbaijan,"231,840",+191,"3,173",+3,"226,345","2,322",0,"22,739",311,"2,485,483","243,779"
Bulgaria,"229,010",+966,"9,594",+33,"196,204","23,212",304,"33,114","1,387","1,513,852","218,896"
Dominican Republic,"227,764","+1,050","2,917",+13,"173,882","50,965",264,"20,867",267,"1,127,561","103,303"
Tunisia,"221,455",+977,"7,461",+32,"181,198","32,796",354,"18,618",627,"918,123","77,186"
Ireland,"207,720",+919,"3,865",+19,"23,364","180,491",169,"41,779",777,"3,288,084","661,344"
Denmark,"203,793",+428,"2,280",+11,"195,625","5,888",68,"35,107",393,"14,925,205","2,571,165"
Kazakhstan,"200,044",+951,"2,540",0,"181,974","15,530",221,"10,576",134,"6,399,596","338,330"
Costa Rica,"199,187",+431,"2,714",+4,"160,946","35,527",168,"38,882",530,"629,031","122,789"
Lithuania,"189,731",+534,"3,040",+21,"172,736","13,955",128,"70,308","1,127","2,006,910","743,699"
Slovenia,"178,133","+1,055","3,692",+15,"160,953","13,488",155,"85,677","1,776","851,403","409,503"
Kuwait,"176,052","+1,021",992,+7,"164,537","10,523",122,"40,852",230,"1,651,287","383,177"
Egypt,"172,602",+609,"9,899",+42,"134,215","28,488",90,"1,667",96,"1,000,000","9,660"
Greece,"170,244","+1,372","6,077",+21,"150,901","13,266",293,"16,383",585,"4,648,406","447,333"
Armenia,"168,830",+154,"3,138",+3,"160,838","4,854",0,"56,909","1,058","676,431","228,010"
Moldova,"168,826","+1,280","3,626",+19,"156,198","9,002",286,"41,912",900,"662,707","164,520"
Guatemala,"166,283",+751,"6,057",+34,"152,920","7,306",5,"9,177",334,"845,614","46,670"
Palestine,"166,200",+665,"1,918",+8,"155,362","8,920",56,"32,122",371,"1,071,752","207,139"
Honduras,"158,355",+887,"3,838",+32,"62,991","91,526",416,"15,833",384,"404,607","40,454"
Qatar,"156,351",+450,254,0,"147,939","8,158",80,"55,684",90,"1,455,165","518,257"
Ethiopia,"145,548",+686,"2,177",+6,"127,864","15,507",260,"1,247",19,"2,033,790","17,427"
Nigeria,"144,521","+1,005","1,734",+24,"118,866","23,921",10,691,8,"1,398,630","6,683"
Paraguay,"142,598",+823,"2,904",+13,"118,750","20,944",243,"19,842",404,"693,803","96,542"
Myanmar,"141,543",+21,"3,188",+4,"129,287","9,068",0,"2,591",58,"2,473,356","45,270"
Oman,"136,622",0,"1,539",0,"128,461","6,622",45,"26,344",297,"1,550,000","298,877"
Venezuela,"132,259",+431,"1,267",+7,"124,253","6,739",107,"4,659",45,"2,764,178","97,379"
Libya,"126,881",+520,"2,014",+5,"109,262","15,605",0,"18,312",291,"692,111","99,888"
Bosnia and Herzegovina,"125,402",+279,"4,881",+13,"104,135","16,386",0,"38,371","1,494","625,798","191,486"
Bahrain,"111,312",+896,395,+2,"103,878","7,039",59,"64,063",227,"2,874,570","1,654,383"
Algeria,"110,303",+254,"2,932",+2,"75,628","31,743",42,"2,488",66,0,0
Kenya,"102,613",+260,"1,794",0,"84,873","15,946",31,"1,883",33,"1,233,920","22,642"
North Macedonia,"96,518",+366,"2,971",+5,"87,324","6,223",131,"46,329","1,426","482,026","231,374"
Albania,"90,835","+1,059","1,531",+14,"55,243","34,061",37,"31,585",532,"402,000","139,785"
Kyrgyzstan,"85,398",+70,"1,439",+2,"82,098","1,861",50,"12,958",218,"693,811","105,276"
S. Korea,"82,837",+403,"1,507",+11,"72,936","8,394",161,"1,615",29,"6,093,369","118,787"
Uzbekistan,"79,340",+37,622,0,"77,780",938,153,"2,350",18,"1,377,915","40,805"
Latvia,"75,509",+808,"1,431",+15,"62,844","11,234",97,"40,311",764,"1,296,148","691,949"
Ghana,"74,347",+790,505,+11,"66,333","7,509",109,"2,362",16,"822,643","26,140"
Sri Lanka,"74,056",+940,384,+5,"66,984","6,688",0,"3,449",18,"1,831,420","85,306"
Montenegro,"68,004",+563,880,+11,"58,561","8,563",68,"108,267","1,401","251,153","399,852"
Zambia,"67,681","+1,083",931,+17,"61,302","5,448",372,"3,620",50,"1,004,884","53,742"
Norway,"66,236",+425,592,0,"57,004","8,640",18,"12,159",109,"3,562,573","653,989"
