Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"238,632,896","+302,225","4,867,023","+4,602","215,813,834","17,952,039","82,493","30,614",624.4,0,0
China,"96,398",+24,"4,636",0,"91,031",731,1,67,3,"160,000,000","111,163"
USA,"45,204,373","+24,694","733,575",+517,"34,664,963","9,805,835","17,124","135,556","2,200","657,413,900","1,971,408"
India,"33,971,293","+19,018","450,814",+193,"33,285,879","234,600","8,944","24,313",323,"582,595,693","416,952"
Brazil,"21,575,820","+8,639","601,047",+167,"20,678,858","295,915","8,318","100,594","2,802","63,776,166","297,348"
UK,"8,154,306","+34,574","137,735",+38,"6,651,464","1,365,107",808,"119,319","2,015","311,519,071","4,558,362"
Russia,"7,775,365","+28,647","216,415",+962,"6,858,119","700,831","2,300","53,251","1,482","196,800,000","1,347,814"
Turkey,"7,444,552","+28,370","66,180",+196,"6,893,476","484,896",633,"87,077",774,"89,847,975","1,050,928"
France,"7,056,511","+3,991","117,052",+8,"6,839,804","99,655","1,200","107,803","1,788","146,046,715","2,231,168"
Iran,"5,702,890","+11,256","122,592",+222,"5,217,999","362,299","5,304","66,809","1,436","32,619,228","382,134"
Argentina,"5,265,859",+331,"115,473",+15,"5,132,401","17,985",971,"115,167","2,525","24,252,818","530,422"
Spain,"4,973,619",0,"86,778",0,"4,800,693","86,148",550,"106,324","1,855","65,473,038","1,399,659"
Colombia,"4,972,236","+1,518","126,623",+38,"4,814,956","30,657",342,"96,411","2,455","25,971,968","503,596"
Italy,"4,700,316","+2,278","131,301",+27,"4,484,207","84,808",364,"77,886","2,176","95,331,171","1,579,677"
Germany,"4,329,382","+5,951","95,033",+17,"4,087,700","146,649","1,336","51,464","1,130","73,348,901","871,902"
Indonesia,"4,227,932",+894,"142,651",+39,"4,060,851","24,430",0,"15,252",515,"41,624,406","150,158"
Mexico,"3,720,545","+6,153","281,958",+348,"3,076,904","361,683","4,798","28,476","2,158","10,896,583","83,399"
Poland,"2,922,401","+1,527","75,869",+5,"2,668,521","178,011",226,"77,325","2,007","21,270,038","562,792"
