Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"247,447,467","+327,238","5,014,798","+4,611","224,113,645","18,319,024","72,763","31,745",643.4,0,0
China,"97,151",+71,"4,636",0,"91,701",814,33,67,3,"160,000,000","111,163"
USA,"46,823,938","+19,975","766,299",+162,"36,715,313","9,342,326","12,284","140,366","2,297","698,692,194","2,094,493"
India,"34,285,612","+12,935","458,470",+251,"33,661,349","165,793","8,944","24,524",328,"608,319,915","435,120"
Brazil,"21,810,855","+6,761","607,860",+96,"20,996,772","206,223","8,318","101,649","2,833","63,776,166","297,228"
UK,"9,057,629","+38,009","140,632",+74,"7,356,576","1,560,421",946,"132,498","2,057","331,717,146","4,852,464"
Russia,"8,513,790","+40,993","238,538","+1,158","7,358,539","916,713","2,300","58,307","1,634","209,100,000","1,432,017"
Turkey,"8,032,988","+23,948","70,611",+201,"7,490,125","472,252","1,405","93,903",825,"96,964,691","1,133,480"
France,"7,166,877","+6,329","117,683",+12,"6,939,960","109,234","1,049","109,475","1,798","151,204,954","2,309,680"
Iran,"5,924,638","+8,427","126,303",+177,"5,508,815","289,520","3,888","69,357","1,479","35,516,399","415,774"
Argentina,"5,288,807",+548,"115,950",+8,"5,155,184","17,673",606,"115,609","2,535","25,110,230","548,888"
Spain,"5,011,148",0,"87,368",0,"4,864,318","59,462",411,"107,124","1,868","66,213,858","1,415,465"
Colombia,"5,002,387","+1,710","127,281",+23,"4,845,554","29,552",342,"96,938","2,466","26,809,122","519,515"
Italy,"4,771,964","+4,526","132,100",+26,"4,557,417","82,447",342,"79,080","2,189","104,251,958","1,727,643"
Germany,"4,607,958","+13,912","96,259",+25,"4,275,500","236,199","1,336","54,765","1,144","77,993,513","926,944"
Indonesia,"4,244,358",+523,"143,405",+17,"4,088,635","12,318",0,"15,302",517,"46,747,475","168,538"
Mexico,"3,805,765","+3,478","288,276",+325,"3,166,103","351,386","4,798","29,111","2,205","11,343,255","86,766"
Poland,"3,025,247","+7,145","76,999",+9,"2,706,968","241,280",580,"80,051","2,037","22,102,885","584,865"
Ukraine,"2,922,302","+17,430","67,729",+336,"2,436,213","418,360",177,"67,359","1,561","14,426,626","332,535"
South Africa,"2,922,116",+230,"89,177",+14,"2,814,264","18,675",546,"48,457","1,479","18,544,880","307,529"
Philippines,"2,787,258","+3,392","43,172",+128,"2,698,790","45,296","2,047","24,993",387,"23,003,537","206,273"
Malaysia,"2,471,642","+4,979","28,912",+36,"2,374,761","67,969",562,"75,086",878,"34,291,849","1,041,756"
Peru,"2,201,796",+888,"200,246",+29,0,0,857,"65,564","5,963","19,087,167","568,368"
Netherlands,"2,132,052","+8,172","18,411",+14,"1,986,366","127,275",213,"124,062","1,071","17,988,698","1,046,747"
Iraq,"2,055,248","+1,046","23,170",+32,"2,002,372","29,706",201,"49,619",559,"15,812,758","381,758"
Thailand,"1,912,024","+8,859","19,205",+47,"1,792,128","100,691","2,225","27,302",274,"14,913,135","212,944"
Czechia,"1,762,905","+5,058","30,765",+17,"1,676,253","55,887",192,"164,214","2,866","40,573,468","3,779,400"
Japan,"1,722,610",+287,"18,261",+8,"1,700,201","4,148",124,"13,676",145,"26,466,988","210,121"
Canada,"1,714,414","+1,109","28,968",+4,"1,659,368","26,078",765,"44,901",759,"46,092,312","1,207,163"
Chile,"1,695,048","+2,171","37,757",+14,"1,641,786","15,505",463,"87,670","1,953","23,575,066","1,219,327"
Romania,"1,648,031","+7,424","47,751",+394,"1,405,694","194,586","1,874","86,435","2,504","14,753,474","773,780"
Bangladesh,"1,569,539",+211,"27,868",+6,"1,533,423","8,248","1,383","9,406",167,"10,349,870","62,023"
Belgium,"1,360,650",0,"25,994",0,"1,214,256","120,400",258,"116,726","2,230","21,692,310","1,860,923"
Israel,"1,327,458",+271,"8,100",+9,"1,311,717","7,641",218,"142,339",869,"29,462,039","3,159,129"
Pakistan,"1,273,078",+733,"28,449",+10,"1,221,535","23,094","1,402","5,618",126,"20,799,170","91,792"
Sweden,"1,171,512",0,"14,991",0,"1,138,517","18,004",24,"115,045","1,472","13,154,558","1,291,808"
Serbia,"1,142,749","+4,929","9,955",+65,"1,001,042","131,752",281,"131,494","1,146","6,312,619","726,381"
Portugal,"1,090,651",+763,"18,157",+1,"1,040,604","31,890",59,"107,378","1,788","19,855,030","1,954,790"
Cuba,"952,001",+676,"8,236",+6,"939,816","3,949",97,"84,118",728,"10,521,065","929,635"
Morocco,"946,145",+185,"14,668",+1,"926,433","5,044",347,"25,236",391,"10,098,826","269,357"
Kazakhstan,"939,217","+1,526","12,096",+17,"885,975","41,146",221,"49,237",634,"11,575,012","606,805"
Vietnam,"921,122","+5,519","22,083",+53,"820,334","78,705",0,"9,351",224,"42,517,091","431,630"
Switzerland,"872,556",0,"11,247",0,"828,031","33,278",91,"99,848","1,287","11,648,887","1,333,003"
Hungary,"863,419",0,"30,729",0,"797,910","34,780",230,"89,681","3,192","7,371,187","765,624"
Jordan,"862,541","+1,723","11,038",+10,"830,451","21,052",590,"83,435","1,068","10,968,136","1,060,968"
Austria,"830,981","+5,684","11,357",+12,"774,316","45,308",280,"91,570","1,251","97,254,602","10,717,022"
Nepal,"812,570",+376,"11,407",+8,"791,787","9,376",0,"27,237",382,"4,420,774","148,184"
Greece,"742,170","+2,722","15,938",+44,"685,065","41,167",421,"71,671","1,539","26,007,643","2,511,543"
UAE,"739,905",+81,"2,136",0,"734,132","3,637",0,"73,628",213,"93,369,178","9,291,115"
Georgia,"719,247","+3,382","10,045",+42,"660,518","48,684",0,"180,762","2,525","10,232,119","2,571,549"
Tunisia,"712,747",+166,"25,241",+3,"686,023","1,483",68,"59,479","2,106","3,074,708","256,587"
Lebanon,"642,024",+685,"8,502",+7,"615,735","17,787",200,"94,628","1,253","4,780,275","704,563"
Bulgaria,"602,492","+1,457","23,999",+81,"478,769","99,724",680,"87,587","3,489","5,572,026","810,032"
Guatemala,"601,572",+170,"15,094",+44,"580,691","5,787",5,"32,773",822,"2,909,198","158,489"
Belarus,"600,168","+1,985","4,631",+17,"573,994","21,543",0,"63,542",490,"9,631,444","1,019,720"
Costa Rica,"559,698",0,"7,029",0,"500,425","52,244",269,"108,553","1,363","2,544,016","493,409"
Saudi Arabia,"548,617",+46,"8,794",+1,"537,570","2,253",61,"15,439",247,"30,349,713","854,092"
Sri Lanka,"541,073","+1,092","13,743",+18,"512,798","14,532",0,"25,128",638,"5,381,256","249,910"
Azerbaijan,"531,370","+2,261","7,074",+25,"494,179","30,117",0,"51,787",689,"5,195,536","506,351"
Ecuador,"515,859",0,"32,958",0,"443,880","39,021",759,"28,660","1,831","1,917,796","106,549"
Bolivia,"513,584",+472,"18,925",+1,"475,454","19,205",220,"43,214","1,592","2,542,450","213,926"
Myanmar,"500,073",+752,"18,697",+33,"467,689","13,687",0,"9,110",341,"4,866,791","88,656"
Slovakia,"483,773","+4,036","13,034",+16,"424,367","46,372",272,"88,552","2,386","3,961,533","725,135"
Panama,"472,664",+130,"7,315",0,"463,045","2,304",49,"107,301","1,661","4,075,012","925,080"
Croatia,"470,348","+3,319","9,220",+22,"435,990","25,138",170,"115,521","2,264","3,106,745","763,038"
Paraguay,"461,041",+35,"16,247",+1,"444,558",236,17,"63,600","2,241","1,895,324","261,459"
Ireland,"445,594","+1,963","5,436",0,"385,553","54,605",93,"88,921","1,085","8,019,575","1,600,351"
Palestine,"423,426",+235,"4,413",+5,"413,749","5,264",52,"80,517",839,"2,637,265","501,490"
Kuwait,"412,678",+25,"2,461",0,"409,857",360,7,"94,770",565,"4,825,251","1,108,101"
Lithuania,"408,727","+3,243","5,880",+28,"363,418","39,429",228,"152,985","2,201","5,607,731","2,098,959"
Venezuela,"407,151",+912,"4,891",+7,"390,657","11,603",681,"14,372",173,"3,359,014","118,573"
Uruguay,"393,899",+181,"6,078",+1,"385,529","2,292",23,"112,873","1,742","3,834,493","1,098,786"
Denmark,"387,783","+1,532","2,714",+1,"366,021","19,048",24,"66,637",466,"85,994,712","14,777,374"
Dominican Republic,"381,667",+693,"4,130",+1,"371,100","6,437",255,"34,720",376,"2,216,354","201,622"
Honduras,"375,381",0,"10,240",0,"115,886","249,255",119,"37,115","1,012","1,089,253","107,698"
Ethiopia,"365,167",+207,"6,459",+8,"339,742","18,966",432,"3,075",54,"3,696,597","31,131"
S. Korea,"364,700","+2,061","2,849",+19,"336,548","25,303",339,"7,105",56,"15,804,065","307,904"
Mongolia,"359,396","+1,188","1,734",+12,"313,256","44,406",192,"107,332",518,"4,030,048","1,203,556"
Libya,"357,338",+683,"5,099",+21,"296,995","55,244",0,"51,081",729,"1,789,594","255,820"
Moldova,"337,768",+653,"7,790",+39,"314,825","15,153",278,"83,991","1,937","2,019,928","502,285"
Slovenia,"335,851","+1,663","4,745",+6,"303,396","27,710",98,"161,520","2,282","1,732,042","832,986"
Egypt,"331,017",+933,"18,651",+59,"278,267","34,099",90,"3,156",178,"3,693,367","35,209"
Armenia,"308,326","+1,587","6,328",+44,"269,100","32,898",0,"103,792","2,130","2,097,421","706,056"
Oman,"304,291",+10,"4,111",0,"299,632",548,3,"57,642",779,"25,000,000","4,735,751"
Bahrain,"276,829",+35,"1,393",0,"275,001",435,2,"155,525",783,"6,922,283","3,888,995"
Kenya,"253,310",+17,"5,281",+5,"246,829","1,200",25,"4,577",95,"2,704,816","48,873"
Bosnia and Herzegovina,"252,758",0,"11,495",0,"192,218","49,045",0,"77,685","3,533","1,301,987","400,164"
Qatar,"239,247",+104,610,0,"237,454","1,183",11,"85,208",217,"2,831,654","1,008,494"
Latvia,"219,139","+1,800","3,253",+16,"180,358","35,528",192,"117,917","1,750","4,956,437","2,667,027"
