Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"54,806,356","+491,445","1,324,094","+6,682","38,131,905","15,350,357","98,810","7,031",169.9,0,0
China,"86,338",+13,"4,634",0,"81,319",385,3,60,3,"160,000,000","111,163"
USA,"11,367,214","+139,084","251,901",+648,"6,937,236","4,178,077","20,703","34,266",759,"168,156,190","506,903"
India,"8,845,617","+30,715","130,109",+435,"8,247,950","467,558","8,944","6,386",94,"124,836,819","90,129"
Brazil,"5,863,093","+14,134","165,811",+138,"5,291,511","405,771","8,318","27,510",778,"21,900,000","102,756"
France,"1,981,827","+27,228","44,548",+302,"139,810","1,797,469","4,896","30,337",682,"19,005,625","290,926"
Russia,"1,925,825","+22,572","33,186",+352,"1,439,985","452,654","2,300","13,194",227,"68,577,003","469,840"
Spain,"1,492,608",0,"40,769",0,0,0,"3,125","31,920",872,"19,394,289","414,748"
UK,"1,369,318","+24,962","51,934",+168,0,0,"1,355","20,131",764,"37,918,526","557,459"
Argentina,"1,310,491","+5,645","35,436",+129,"1,129,102","145,953","4,365","28,896",781,"3,452,519","76,128"
Colombia,"1,198,746","+7,742","34,031",+202,"1,104,956","59,759","2,376","23,465",666,"5,735,021","112,262"
Italy,"1,178,529","+33,979","45,229",+546,"420,810","712,490","3,422","19,503",748,"18,878,386","312,411"
Mexico,"1,003,253","+5,860","98,259",+635,"745,361","159,633","2,941","7,751",759,"2,604,659","20,123"
Peru,"937,011","+2,112","35,231",+54,"863,120","38,660",997,"28,272","1,063","4,802,591","144,905"
Germany,"802,944","+14,045","12,692",+73,"502,300","287,952","3,385","9,572",151,"25,010,416","298,151"
Iran,"762,068","+12,543","41,493",+459,"558,818","161,757","5,666","9,030",492,"5,505,070","65,230"
South Africa,"751,024","+1,842","20,241",+35,"693,467","37,316",546,"12,604",340,"5,110,384","85,762"
Poland,"712,972","+21,854","10,348",+303,"294,783","407,841","2,114","18,846",274,"5,563,521","147,063"
Ukraine,"535,857","+10,681","9,603",+95,"241,444","284,810",177,"12,281",220,"3,876,966","88,852"
Belgium,"531,280","+6,268","14,303",+197,"32,706","484,271","1,423","45,766","1,232","5,458,422","470,204"
Chile,"531,273","+1,597","14,819",+42,"506,700","9,754",721,"27,703",773,"4,822,677","251,473"
Iraq,"519,152","+2,237","11,670",+47,"447,039","60,443",357,"12,801",288,"3,128,402","77,138"
Indonesia,"467,113","+4,106","15,211",+63,"391,991","59,911",0,"1,701",55,"5,055,488","18,410"
Czechia,"460,116","+1,887","6,208",+150,"327,306","126,602","1,110","42,935",579,"2,776,953","259,129"
Netherlands,"447,871","+5,413","8,486",+43,0,0,604,"26,116",495,"3,711,716","216,437"
Bangladesh,"432,333","+1,837","6,194",+21,"349,542","76,597",0,"2,615",37,"2,541,194","15,373"
Turkey,"414,278","+3,223","11,507",+89,"353,663","49,108","3,439","4,892",136,"16,156,470","190,797"
Philippines,"407,838","+1,530","7,832",+41,"374,329","25,677","1,455","3,703",71,"5,268,410","47,840"
Romania,"360,281","+7,096","8,926",+113,"243,832","107,523","1,169","18,776",465,"3,691,062","192,355"
Pakistan,"356,904","+2,443","7,141",+32,"323,225","26,538","1,377","1,604",32,"4,921,050","22,119"
Saudi Arabia,"353,255",+305,"5,657",+16,"340,304","7,294",810,"10,088",162,"8,884,878","253,740"
Israel,"323,741",+402,"2,732",+11,"313,380","7,629",304,"35,198",297,"5,051,016","549,167"
Canada,"296,077","+4,146","10,953",+62,"235,401","49,723",334,"7,819",289,"10,348,040","273,279"
Morocco,"293,177","+4,966","4,779",+82,"238,598","49,800","1,051","7,908",129,"3,646,330","98,353"
Switzerland,"257,135",0,"3,369",+18,"141,000","112,766",485,"29,629",388,"2,351,453","270,955"
Portugal,"217,301","+6,035","3,381",+76,"125,066","88,854",415,"21,335",332,"3,853,501","378,335"
Nepal,"209,776","+1,477","1,221",+6,"173,430","35,125",0,"7,152",42,"1,609,079","54,859"
Austria,"203,956","+5,665","1,829",+83,"125,674","76,453",599,"22,597",203,"2,667,880","295,586"
Ecuador,"180,295",+668,"13,008",+11,"160,639","6,648",354,"10,162",733,"596,203","33,603"
Sweden,"177,355",0,"6,164",0,0,0,149,"17,520",609,"2,659,793","262,749"
UAE,"150,345","+1,210",530,+2,"143,252","6,563",0,"15,133",53,"14,979,407","1,507,734"
Panama,"146,653","+1,344","2,873",+6,"125,370","18,410",153,"33,791",662,"765,482","176,377"
Jordan,"143,678","+2,373","1,772",+68,"10,067","131,839",447,"14,030",173,"2,184,026","213,262"
Bolivia,"143,181",+112,"8,841",+6,"116,828","17,512",71,"12,204",754,"345,343","29,435"
Hungary,"140,961","+4,238","3,097",+107,"31,599","106,265",569,"14,606",321,"1,354,742","140,373"
Kuwait,"136,840",+499,838,+3,"127,585","8,417",109,"31,867",195,"1,011,566","235,571"
Qatar,"135,785",+215,234,0,"132,784","2,767",37,"48,360",83,"1,048,828","373,540"
Dominican Republic,"133,724",+499,"2,285",+3,"109,981","21,458",189,"12,281",210,"648,559","59,563"
Costa Rica,"123,223",0,"1,546",0,"75,341","46,336",203,"24,107",302,"341,594","66,828"
Kazakhstan,"120,463",+630,"1,899",0,"109,643","8,921",221,"6,387",101,"3,645,655","193,294"
Oman,"120,389",+947,"1,338",+12,"111,096","7,955",138,"23,357",260,"571,472","110,871"
Armenia,"117,337","+1,482","1,763",+25,"74,984","40,590",0,"39,570",595,"464,001","156,475"
Japan,"116,677","+1,694","1,883",+3,"102,837","11,957",243,924,15,"3,035,324","24,027"
Guatemala,"114,885",+166,"3,932",+12,"104,438","6,515",5,"6,369",218,"482,294","26,737"
