Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"30,342,019","+314,732","950,278","+5,577","22,032,777","7,358,964","61,349","3,893",121.9,0,0
China,"85,223",+9,"4,634",0,"80,448",141,2,59,3,"160,000,000","111,163"
USA,"6,874,596","+46,295","202,213",+879,"4,155,039","2,517,344","14,227","20,743",610,"95,235,022","287,354"
India,"5,212,686","+96,793","84,404","+1,174","4,109,828","1,018,454","8,944","3,769",61,"60,565,728","43,796"
Brazil,"4,457,443","+35,757","135,031",+857,"3,753,082","569,330","8,318","20,938",634,"14,617,980","68,666"
Russia,"1,085,281","+5,762","19,061",+144,"895,868","170,352","2,300","7,436",131,"41,748,928","286,053"
Peru,"750,098","+5,698","31,146",+95,"594,513","124,439","1,439","22,683",942,"3,614,738","109,309"
Colombia,"743,945","+7,568","23,665",+187,"615,457","104,823",863,"14,588",464,"3,298,415","64,677"
Mexico,"680,931","+4,444","71,978",+300,"485,024","123,929","2,747","5,269",557,"1,545,572","11,961"
South Africa,"655,572","+2,128","15,772",+67,"585,303","54,497",539,"11,024",265,"3,983,533","66,987"
Spain,"625,651","+11,291","30,405",+162,0,0,"1,331","13,380",650,"10,756,835","230,050"
Argentina,"601,713","+12,701","12,460",+344,"456,347","132,906","3,108","13,287",275,"1,653,616","36,516"
Chile,"441,150","+1,863","12,142",+84,"413,928","15,080",895,"23,035",634,"2,942,651","153,653"
France,"415,481","+10,593","31,095",+50,"90,840","293,546",800,"6,362",476,"10,000,000","153,128"
Iran,"413,149","+2,815","23,808",+176,"353,848","35,493","3,848","4,906",283,"3,667,551","43,547"
UK,"381,614","+3,395","41,705",+21,0,0,124,"5,615",614,"20,521,243","301,948"
Bangladesh,"344,264","+1,593","4,859",+36,"250,412","88,993",0,"2,086",29,"1,783,779","10,808"
Saudi Arabia,"328,144",+593,"4,399",+30,"307,207","16,538","1,180","9,395",126,"5,917,184","169,410"
Iraq,"307,385","+4,326","8,332",+84,"241,100","57,953",586,"7,607",206,"1,998,295","49,451"
Pakistan,"303,634",+545,"6,399",+6,"291,169","6,066",593,"1,369",29,"3,056,795","13,782"
Turkey,"298,039","+1,648","7,315",+66,"263,745","26,979","1,372","3,526",87,"8,965,165","106,056"
Italy,"293,025","+1,585","35,658",+13,"215,954","41,413",212,"4,848",590,"10,146,324","167,868"
Philippines,"276,269","+3,355","4,783",+51,"208,057","63,429","1,048","2,514",44,"3,234,856","29,437"
Germany,"269,042","+2,177","9,457",+8,"241,300","18,285",237,"3,209",113,"14,557,136","173,626"
Indonesia,"232,628","+3,635","9,222",+122,"166,686","56,720",0,849,34,"2,796,924","10,203"
Israel,"175,256","+4,791","1,169",+8,"126,329","47,758",573,"19,055",127,"2,931,763","318,753"
Ukraine,"166,244","+3,584","3,400",+60,"73,913","88,931",177,"3,806",78,"1,925,482","44,086"
Canada,"140,867","+1,120","9,200",+7,"123,109","8,558",76,"3,725",243,"6,422,063","169,838"
Bolivia,"128,872",+586,"7,478",+31,"87,031","34,363",71,"11,008",639,"280,523","23,963"
Qatar,"122,693",+244,208,0,"119,613","2,872",58,"43,697",74,"709,132","252,557"
Ecuador,"122,257",+732,"11,029",+33,"97,063","14,165",375,"6,907",623,"370,864","20,953"
Romania,"108,690","+1,679","4,312",+27,"43,244","61,134",460,"5,658",224,"2,160,669","112,480"
Kazakhstan,"107,056",+72,"1,671",0,"101,455","3,930",221,"5,687",89,"2,733,455","145,208"
Dominican Republic,"106,136",+615,"2,022",+13,"79,363","24,751",210,"9,763",186,"422,070","38,825"
Panama,"104,138",+672,"2,213",+15,"77,881","24,044",152,"24,055",511,"417,620","96,468"
Egypt,"101,641",+141,"5,715",+19,"87,158","8,768",41,989,56,"135,000","1,314"
Kuwait,"97,824",+825,575,+4,"87,911","9,338",94,"22,835",134,"695,556","162,365"
Belgium,"95,948","+1,153","9,935",+5,"18,810","67,203",74,"8,271",856,"2,711,919","233,776"
Morocco,"94,504","+2,488","1,714",+28,"74,930","17,860",261,"2,554",46,"2,295,811","62,043"
Oman,"91,753",+557,818,+13,"84,648","6,287",180,"17,874",159,"309,212","60,235"
Netherlands,"88,073","+1,753","6,266",+6,0,0,66,"5,138",366,"2,042,887","119,167"
Sweden,"87,885",0,"5,864",+5,0,0,15,"8,690",580,"1,393,161","137,762"
Guatemala,"83,664",+740,"3,036",+27,"73,260","7,368",5,"4,652",169,"283,578","15,767"
UAE,"82,568",+786,402,0,"72,117","10,049",0,"8,327",41,"8,464,974","853,686"
Japan,"77,009",+561,"1,473",+12,"69,253","6,283",167,609,12,"1,786,342","14,133"
Poland,"76,571",+837,"2,253",+16,"62,725","11,593",84,"2,024",60,"3,060,844","80,894"
Belarus,"74,987",+224,771,+4,"72,967","1,249",0,"7,936",82,"1,686,218","178,461"
Honduras,"69,660","+1,040","2,102",+15,"19,983","47,575",26,"7,010",212,"161,483","16,249"
Ethiopia,"66,913",+689,"1,060",+15,"27,085","38,768",300,579,9,"1,176,252","10,179"
Portugal,"66,396",+770,"1,888",+10,"44,794","19,714",59,"6,516",185,"2,345,680","230,190"
Venezuela,"64,284",+868,520,+9,"52,564","11,200",146,"2,262",18,"1,864,663","65,615"
Bahrain,"63,189",+705,217,+1,"56,087","6,885",40,"36,877",127,"1,301,170","759,366"
Costa Rica,"60,818","+1,302",666,+17,"22,662","37,490",245,"11,916",130,"190,570","37,337"
Nepal,"59,573","+1,246",383,+4,"42,949","16,241",0,"2,037",13,"882,915","30,189"
Singapore,"57,532",+18,27,0,"57,039",466,0,"9,817",5,"2,498,073","426,277"
Nigeria,"56,735",+131,"1,093",+2,"48,092","7,550",7,274,5,"482,321","2,328"
Uzbekistan,"49,627",+612,413,+6,"45,970","3,244",243,"1,478",12,"1,377,915","41,044"
Algeria,"49,194",+228,"1,654",+9,"34,675","12,865",31,"1,118",38,0,0
Switzerland,"48,795",+530,"2,042",+3,"39,900","6,853",27,"5,629",236,"1,237,621","142,777"
Armenia,"46,671",+295,925,+2,"42,231","3,515",0,"15,744",312,"252,158","85,061"
Ghana,"45,714",+59,294,0,"44,896",524,5,"1,465",9,"457,092","14,647"
Kyrgyzstan,"45,153",+81,"1,063",0,"41,317","2,773",24,"6,897",162,"267,718","40,893"
Moldova,"44,983",+622,"1,170",+11,"33,239","10,574",549,"11,157",290,"246,764","61,203"
Czechia,"44,155","+3,123",489,+7,"23,377","20,289",91,"4,122",46,"1,123,221","104,844"
Afghanistan,"38,872",+17,"1,436",0,"32,505","4,931",93,994,37,"107,858","2,758"
Azerbaijan,"38,777",+119,571,+2,"36,289","1,917",0,"3,817",56,"1,035,286","101,911"
Kenya,"36,576",+183,642,+5,"23,611","12,323",44,677,12,"504,988","9,349"
Austria,"35,853",+780,758,0,"28,044","7,051",55,"3,976",84,"1,395,111","154,712"
Palestine,"33,843",+837,244,+1,"23,060","10,539",0,"6,602",48,"359,873","70,206"
Serbia,"32,695",+82,738,+2,"31,512",445,21,"3,745",85,"1,056,256","120,996"
Ireland,"32,023",+224,"1,789",+1,"23,364","6,870",14,"6,470",361,"1,001,647","202,372"
