Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"208,667,226","+525,316","4,383,145","+7,736","187,039,674","17,244,407","107,151","26,770",562.3,0,0
China,"94,430",+51,"4,636",0,"87,856","1,938",70,66,3,"160,000,000","111,163"
USA,"37,736,986","+103,697","638,798",+308,"30,227,302","6,870,886","20,465","113,262","1,917","558,144,828","1,675,189"
India,"32,249,900","+24,725","432,112",+438,"31,441,260","376,528","8,944","23,114",310,"494,805,652","354,640"
Brazil,"20,378,986","+14,887","569,581",+363,"19,255,927","553,478","8,318","95,115","2,658","56,023,684","261,480"
Russia,"6,621,601","+20,765","171,305",+806,"5,899,917","550,379","2,300","45,352","1,173","172,500,000","1,181,468"
France,"6,476,864","+5,829","112,753",+97,"5,913,459","450,652","1,807","98,980","1,723","111,773,788","1,708,143"
UK,"6,295,613","+28,438","130,979",+26,"4,856,841","1,307,793",882,"92,194","1,918","257,623,937","3,772,683"
Turkey,"6,096,816","+18,163","53,324",+165,"5,621,646","421,846",633,"71,427",625,"72,091,836","844,585"
Argentina,"5,088,271","+3,636","109,105",+64,"4,758,128","221,038","3,528","111,435","2,389","20,794,247","455,401"
Colombia,"4,870,922","+3,161","123,580",+121,"4,694,808","52,534","8,155","94,596","2,400","23,444,709","455,311"
Spain,"4,719,266","+8,576","82,595",+41,"3,986,567","650,104","1,931","100,893","1,766","59,650,532","1,275,261"
Iran,"4,467,015","+41,194","98,483",+655,"3,757,157","611,375","7,379","52,430","1,156","27,177,565","318,989"
Italy,"4,444,338","+3,674","128,456",+24,"4,187,186","128,696",404,"73,628","2,128","80,680,924","1,336,621"
Indonesia,"3,871,738","+17,384","118,833","+1,245","3,381,884","371,021",0,"13,989",429,"29,476,878","106,503"
Germany,"3,831,806","+3,543","92,384",+11,"3,682,000","57,422",548,"45,571","1,099","67,658,074","804,639"
Mexico,"3,101,266","+9,295","248,380",+213,"2,436,810","416,076","4,798","23,773","1,904","9,099,012","69,749"
Poland,"2,885,461",+128,"75,299",0,"2,655,441","154,721",49,"76,335","1,992","19,206,941","508,120"
South Africa,"2,613,569","+7,983","77,440",+299,"2,382,809","153,320",546,"43,453","1,287","15,633,622","259,921"
Ukraine,"2,266,329",+417,"53,269",+14,"2,197,075","15,985",177,"52,174","1,226","11,677,835","268,839"
Peru,"2,134,365",+553,"197,487",+94,0,0,"1,545","63,737","5,897","16,145,785","482,150"
Netherlands,"1,904,128","+2,228","17,915",+6,"1,770,526","115,687",205,"110,850","1,043","16,254,958","946,294"
Iraq,"1,784,594","+8,830","19,740",+68,"1,605,296","159,558","1,037","43,281",479,"13,788,911","334,414"
Philippines,"1,755,846","+14,610","30,366",+27,"1,618,808","106,672","2,751","15,788",273,"17,685,200","159,015"
Czechia,"1,676,308",+77,"30,376",+1,"1,643,774","2,158",14,"156,207","2,831","34,589,960","3,223,273"
Chile,"1,629,932",+740,"36,420",+40,"1,585,995","7,517",966,"84,450","1,887","19,529,037","1,011,844"
Canada,"1,455,971","+4,002","26,704",+3,"1,410,095","19,172",212,"38,201",701,"39,453,066","1,035,141"
Bangladesh,"1,425,861","+6,959","24,349",+174,"1,301,966","99,546","1,399","8,562",146,"8,441,536","50,690"
Malaysia,"1,424,639","+19,740","12,784",+274,"1,162,578","249,277","1,047","43,393",389,"20,492,740","624,184"
Belgium,"1,153,459","+1,770","25,296",+4,"1,075,911","52,252",132,"99,041","2,172","17,901,281","1,537,079"
Japan,"1,144,546","+17,836","15,408",+8,"968,380","160,758","1,603","9,081",122,"19,857,663","157,549"
Sweden,"1,110,147",0,"14,621",0,"1,080,006","15,520",31,"109,159","1,438","11,448,153","1,125,678"
Pakistan,"1,102,079","+3,669","24,478",+72,"989,013","88,588","4,787","4,883",108,"16,902,015","74,888"
Romania,"1,087,509",+286,"34,353",+5,"1,049,958","3,198",121,"56,958","1,799","10,976,765","574,903"
Portugal,"1,004,470","+1,135","17,573",+11,"941,593","45,304",154,"98,833","1,729","16,203,074","1,594,279"
Israel,"948,058","+7,253","6,687",+19,"888,202","53,169",528,"101,658",717,"17,707,809","1,898,757"
Thailand,"928,314","+21,157","7,734",+182,"709,646","210,934","5,615","13,262",110,"8,129,670","116,143"
Hungary,"810,504",+188,"30,041",+3,"768,308","12,155",11,"84,140","3,119","6,445,084","669,080"
Jordan,"784,631","+1,183","10,222",+9,"762,521","11,888",649,"76,053",991,"8,840,941","856,943"
Morocco,"763,353","+3,897","11,119",+102,"673,116","79,118","1,425","20,410",297,"8,364,983","223,654"
Switzerland,"740,954","+5,579","10,925",+3,"697,064","32,965",85,"84,916","1,252","9,389,616","1,076,087"
Nepal,"734,838","+2,566","10,327",+35,"685,140","39,371",0,"24,722",347,"3,767,665","126,754"
Serbia,"733,332","+1,288","7,174",+7,"713,808","12,350",26,"84,313",825,"4,831,558","555,494"
UAE,"702,885","+1,109","2,003",+2,"681,265","19,617",0,"70,117",200,"70,094,386","6,992,315"
Kazakhstan,"694,476","+7,217","7,652",+98,"572,034","114,790",221,"36,496",402,"11,575,012","608,291"
Austria,"669,506",+774,"10,757",+1,"649,865","8,884",59,"73,863","1,187","71,867,850","7,928,820"
Tunisia,"625,688","+1,748","21,905",+78,"569,736","34,047",630,"52,326","1,832","2,404,667","201,102"
Lebanon,"583,718",+706,"7,982",+6,"542,510","33,226",54,"85,954","1,175","4,759,054","700,783"
Greece,"539,337","+2,212","13,204",+13,"490,694","35,439",250,"52,031","1,274","14,151,427","1,365,208"
Saudi Arabia,"539,129",+604,"8,419",+7,"524,061","6,649","1,332","15,220",238,"26,486,301","747,740"
Cuba,"526,837","+9,169","4,088",+65,"480,650","42,099",446,"46,545",361,"7,203,079","636,379"
Ecuador,"493,767",0,"31,870",0,"443,880","18,017",759,"27,518","1,776","1,719,064","95,804"
