Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"138,821,341","+804,360","2,984,984","+13,577","114,494,020","21,342,337","106,508","17,809",382.9,0,0
China,"90,447",+12,"4,636",0,"85,513",298,6,63,3,"160,000,000","111,163"
USA,"32,149,223","+78,439","578,092",+915,"24,696,161","6,874,970","9,676","96,682","1,738","423,439,379","1,273,399"
India,"14,070,890","+199,569","173,152","+1,037","12,426,146","1,471,592","8,944","10,118",125,"260,618,866","187,409"
Brazil,"13,677,564","+75,998","362,180","+3,462","12,170,771","1,144,613","8,318","63,990","1,694","28,600,000","133,804"
France,"5,149,834","+43,505","99,777",+297,"315,152","4,734,905","5,902","78,759","1,526","70,521,002","1,078,516"
Russia,"4,666,209","+8,326","104,000",+399,"4,291,223","270,986","2,300","31,964",712,"124,400,000","852,150"
UK,"4,378,305","+2,491","127,161",+38,"4,113,338","137,806",370,"64,230","1,865","138,606,631","2,033,366"
Turkey,"4,025,557","+62,797","34,734",+279,"3,480,146","510,677","3,018","47,331",408,"42,509,905","499,820"
Italy,"3,809,193","+16,168","115,557",+469,"3,178,976","514,660","3,490","63,075","1,913","53,885,257","892,261"
Spain,"3,387,022","+10,474","76,756",+131,"3,118,437","191,829","2,153","72,420","1,641","44,285,495","946,898"
Germany,"3,064,382","+32,546","79,813",+405,"2,718,700","265,869","4,662","36,483",950,"51,559,277","613,841"
Poland,"2,621,112","+21,279","59,930",+803,"2,229,801","331,381","3,457","69,316","1,585","13,243,930","350,239"
Argentina,"2,604,157","+25,157","58,542",+368,"2,278,486","267,129","3,879","57,208","1,286","9,833,106","216,012"
Colombia,"2,585,801","+16,487","66,819",+337,"2,419,265","99,717","4,299","50,398","1,302","13,526,900","263,641"
Mexico,"2,286,133","+4,293","210,294",+592,"1,815,237","260,602","4,798","17,586","1,618","6,305,194","48,504"
Iran,"2,143,794","+25,582","65,359",+304,"1,739,002","339,433","4,539","25,270",770,"13,964,570","164,609"
Ukraine,"1,887,338","+14,553","38,225",+467,"1,442,618","406,495",177,"43,361",878,"8,770,753","201,503"
Peru,"1,667,737","+8,030","55,812",+323,"1,592,937","18,988","2,615","50,035","1,674","10,158,843","304,783"
Czechia,"1,590,150","+5,050","28,184",+79,"1,483,301","78,665","1,097","148,271","2,628","14,872,167","1,386,734"
Indonesia,"1,583,182","+5,656","42,906",+124,"1,431,892","108,384",0,"5,741",156,"13,584,986","49,258"
South Africa,"1,561,559","+1,599","53,498",+75,"1,486,873","21,188",546,"26,072",893,"10,216,114","170,569"
Netherlands,"1,369,411","+5,386","16,848",+28,"1,150,715","201,848",776,"79,781",982,"11,292,587","657,897"
Chile,"1,094,267","+5,557","24,548",+30,"1,026,934","42,785","3,271","56,860","1,276","12,057,833","626,546"
Canada,"1,087,152","+8,590","23,445",+53,"983,506","80,201",928,"28,608",617,"29,363,293","772,683"
Romania,"1,016,449","+4,076","25,605",+164,"920,653","70,191","1,521","53,116","1,338","7,773,502","406,213"
Iraq,"949,050","+7,972","14,836",+40,"831,519","102,695",512,"23,189",363,"8,644,228","211,213"
Belgium,"930,603","+3,374","23,566",+63,"786,258","120,779",919,"80,023","2,026","11,767,945","1,011,926"
Philippines,"892,856","+8,098","15,446",+161,"704,308","173,102",750,"8,064",140,"10,917,317","98,600"
Sweden,"885,385",0,"13,720",+36,"718,285","153,380",391,"87,241","1,352","7,847,033","773,205"
Israel,"836,504",+170,"6,312",+3,"827,184","3,008",219,"90,948",686,"13,914,938","1,512,890"
Portugal,"828,857",+684,"16,931",+8,"786,469","25,457",116,"81,474","1,664","9,608,064","944,440"
Pakistan,"734,423","+4,503","15,754",+135,"641,912","76,757","4,216","3,275",70,"10,878,086","48,510"
Hungary,"731,675","+3,597","24,265",+285,"435,344","272,066","1,204","75,892","2,517","5,011,794","519,840"
