Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"111,953,388","+312,733","2,477,850","+6,347","87,320,639","22,154,899","93,934","14,363",317.9,0,0
China,"89,831",+7,"4,636",0,"84,772",423,2,62,3,"160,000,000","111,163"
USA,"28,765,423","+57,198","511,133","+1,245","18,973,190","9,281,100","16,953","86,577","1,538","348,096,201","1,047,689"
India,"11,005,071","+13,980","156,418",+79,"10,697,014","151,639","8,944","7,925",113,"210,931,530","151,890"
Brazil,"10,168,174","+29,026","246,560",+554,"9,095,483","826,131","8,318","47,619","1,155","28,600,000","133,938"
Russia,"4,164,726","+12,742","83,293",+417,"3,713,445","367,988","2,300","28,530",571,"109,000,000","746,704"
UK,"4,115,509","+9,834","120,580",+215,"2,494,218","1,500,711","2,469","60,420","1,770","84,710,387","1,243,628"
France,"3,605,181","+22,046","84,306",+159,"247,127","3,273,748","3,394","55,153","1,290","49,251,253","753,462"
Spain,"3,133,122",0,"67,101",0,"2,497,956","568,065","3,739","66,995","1,435","37,334,915","798,327"
Italy,"2,809,246","+13,452","95,718",+232,"2,324,633","388,895","2,094","46,507","1,585","38,058,939","630,069"
Turkey,"2,638,422","+6,546","28,060",+77,"2,523,760","86,602","1,185","31,069",330,"32,318,182","380,565"
Germany,"2,394,515","+6,098","68,443",+100,"2,190,600","135,472","3,177","28,521",815,"42,872,730","510,654"
Colombia,"2,226,262","+4,244","58,834",+149,"2,120,366","47,062","3,092","43,455","1,148","11,178,817","218,204"
Argentina,"2,064,334","+3,709","51,198",+76,"1,866,501","146,635","3,605","45,408","1,126","7,132,192","156,882"
Mexico,"2,038,276","+7,785","179,797",+832,"1,590,696","267,783","4,798","15,703","1,385","5,266,415","40,573"
Poland,"1,638,767","+7,038","42,171",+94,"1,378,414","218,182","1,340","43,331","1,115","9,490,578","250,942"
Iran,"1,574,012","+7,931","59,483",+74,"1,344,791","169,738","3,689","18,587",702,"10,444,695","123,340"
South Africa,"1,503,796","+1,429","49,053",+113,"1,412,015","42,728",546,"25,152",820,"8,892,515","148,734"
Ukraine,"1,304,456","+4,489","25,103",+58,"1,146,073","133,280",177,"29,944",576,"6,651,624","152,687"
Peru,"1,283,309","+7,410","45,097",+220,"1,183,238","54,974","2,080","38,577","1,356","7,259,287","218,219"
Indonesia,"1,278,653","+7,300","34,489",+173,"1,087,076","157,088",0,"4,643",125,"10,389,884","37,729"
Czechia,"1,153,178","+6,759","19,273",+121,"1,017,285","116,620","1,301","107,555","1,798","7,439,719","693,888"
Netherlands,"1,056,639","+4,674","15,217",+17,0,0,534,"61,578",887,"6,970,400","406,217"
Canada,"845,652","+2,351","21,674",+44,"792,603","31,375",581,"22,281",571,"23,703,735","624,526"
Chile,"799,460","+3,615","20,042",+68,"756,764","22,654","1,574","41,592","1,043","9,037,277","470,162"
Portugal,"797,525","+1,186","15,962",+65,"699,222","82,341",638,"78,362","1,568","7,977,384","783,826"
Romania,"779,695","+2,419","19,847",+52,"724,333","35,515",968,"40,705","1,036","5,874,883","306,708"
Belgium,"752,379","+2,640","21,887",+28,"51,516","678,976",313,"64,737","1,883","9,148,606","787,173"
Israel,"750,043","+5,530","5,577",+51,"704,018","40,448",834,"81,548",606,"11,590,243","1,260,139"
Iraq,"667,937","+3,187","13,272",+27,"618,509","36,156",329,"16,372",325,"6,553,904","160,643"
Sweden,"631,166",0,"12,649",0,0,0,207,"62,247","1,247","5,708,037","562,935"
Pakistan,"571,174","+1,328","12,601",+38,"534,107","24,466","1,616","2,554",56,"8,686,242","38,842"
Philippines,"561,168","+1,887","12,088",+20,"522,841","26,239",785,"5,078",109,"8,552,789","77,390"
Switzerland,"547,775",0,"9,887",+1,"499,532","38,356",187,"62,997","1,137","4,857,927","558,683"
Bangladesh,"543,351",+327,"8,349",+7,"491,367","43,635",0,"3,278",50,"3,947,673","23,818"
Morocco,"481,155",+207,"8,554",+6,"464,664","7,937",273,"12,937",230,"5,588,138","150,254"
Austria,"445,374","+1,838","8,386",+18,"420,509","16,479",257,"49,270",928,"5,103,166","564,543"
Serbia,"436,640","+2,518","4,337",+16,"400,347","31,956",151,"50,104",498,"2,846,122","326,592"
Japan,"424,507","+1,196","7,417",+84,"398,921","18,169",511,"3,363",59,"7,935,363","62,866"
Hungary,"403,023","+2,912","14,299",+47,"306,621","82,103",366,"41,788","1,483","3,503,611","363,275"
