Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"191,200,057","+445,277","4,105,555","+6,878","174,152,667","12,941,835","80,547","24,529",526.7,0,0
China,"92,246",+33,"4,636",0,"87,061",549,12,64,3,"160,000,000","111,163"
USA,"34,963,907","+9,513","624,746",+31,"29,376,590","4,962,571","5,886","104,987","1,876","516,487,579","1,550,876"
India,"31,143,595","+38,325","414,141",+501,"30,300,762","428,692","8,944","22,339",297,"443,958,663","318,441"
Brazil,"19,376,574","+34,126","542,262",+939,"18,023,512","810,800","8,318","90,487","2,532","54,204,686","253,131"
Russia,"5,958,133","+25,018","148,419",+764,"5,341,231","468,483","2,300","40,809","1,017","159,100,000","1,089,727"
France,"5,867,730","+12,532","111,472",+5,"5,659,063","97,195",891,"89,687","1,704","98,645,452","1,507,776"
Turkey,"5,529,719","+7,680","50,554",+66,"5,386,587","92,578",543,"64,838",593,"64,875,141","760,679"
UK,"5,433,939","+48,161","128,708",+25,"4,396,950","908,281",551,"79,608","1,886","230,446,661","3,376,089"
Argentina,"4,756,378","+6,935","101,549",+115,"4,394,695","260,134","4,783","104,241","2,226","18,256,320","400,107"
Colombia,"4,639,466","+18,206","116,307",+476,"4,389,277","133,882","8,155","90,177","2,261","21,612,085","420,071"
Italy,"4,287,458","+3,127","127,867",+3,"4,113,478","46,113",156,"71,021","2,118","74,792,563","1,238,926"
Spain,"4,100,222",0,"81,096",0,"3,660,683","358,443",872,"87,661","1,734","54,183,930","1,158,427"
Germany,"3,752,219",+985,"91,896",+2,"3,639,300","21,023",370,"44,635","1,093","65,845,568","783,280"
Iran,"3,523,263","+22,184","87,161",+195,"3,135,060","301,042","4,306","41,395","1,024","24,892,912","292,466"
Poland,"2,881,424",+69,"75,215",+3,"2,652,984","153,225",60,"76,222","1,990","18,114,809","479,186"
Indonesia,"2,877,476","+44,721","73,582","+1,093","2,261,658","542,236",0,"10,405",266,"23,346,777","84,424"
Mexico,"2,654,699","+12,631","236,240",+225,"2,080,483","337,976","4,798","20,367","1,812","7,937,949","60,899"
South Africa,"2,295,095","+11,215","66,859",+183,"2,050,164","178,072",546,"38,195","1,113","14,243,586","237,044"
Ukraine,"2,244,495",+299,"52,726",+8,"2,181,198","10,571",177,"51,647","1,213","11,151,481","256,599"
Peru,"2,093,754","+1,629","195,146",+99,0,0,"2,078","62,592","5,834","15,011,901","448,778"
Netherlands,"1,798,570","+10,135","17,776",+1,"1,659,821","120,973",83,"104,723","1,035","15,010,077","873,975"
Czechia,"1,671,029",+197,"30,338",0,"1,638,047","2,644",6,"155,738","2,827","31,533,564","2,938,892"
Chile,"1,599,879","+1,398","34,514",+111,"1,551,119","14,246","2,025","82,949","1,789","18,002,227","933,364"
Philippines,"1,507,755","+5,411","26,714",+117,"1,433,851","47,190","2,031","13,571",240,"15,994,483","143,963"
Iraq,"1,491,712","+8,698","17,830",+41,"1,356,267","117,615",651,"36,241",433,"12,506,968","303,852"
Canada,"1,423,177",+259,"26,499",+7,"1,392,062","4,616",264,"37,366",696,"37,798,244","992,405"
Bangladesh,"1,103,989","+11,578","17,894",+225,"932,008","154,087","1,261","6,634",108,"7,255,387","43,602"
Belgium,"1,103,413",0,"25,209",0,"1,051,372","26,832",86,"94,776","2,165","16,330,887","1,402,719"
Sweden,"1,094,287",0,"14,609",0,"1,072,204","7,474",23,"107,652","1,437","11,153,755","1,097,268"
Romania,"1,081,632",+44,"34,253",+1,"1,046,739",640,30,"56,620","1,793","10,215,744","534,761"
Pakistan,"989,275","+2,607","22,781",+21,"919,163","47,331","2,508","4,390",101,"15,393,974","68,309"
Portugal,"930,685","+3,261","17,207",+8,"861,707","51,771",176,"91,552","1,693","14,366,687","1,413,264"
Malaysia,"916,561","+10,710","7,019",+153,"784,949","124,593",909,"27,945",214,"16,396,212","499,909"
Israel,"851,723",+755,"6,449",+3,"838,564","6,710",61,"91,328",692,"15,777,821","1,691,810"
Japan,"838,432","+3,886","15,040",+13,"797,208","26,184",378,"6,650",119,"17,506,835","138,864"
Hungary,"808,725",0,"30,015",0,"742,632","36,078",10,"83,939","3,115","6,238,275","647,480"
Jordan,"761,225",+675,"9,896",+9,"743,296","8,033",504,"73,842",960,"8,228,212","798,172"
Serbia,"718,590",+125,"7,083",+3,"709,378","2,129",8,"82,591",814,"4,554,099","523,427"
Switzerland,"707,976",0,"10,902",0,"690,364","6,710",29,"81,183","1,250","8,735,091","1,001,650"
Nepal,"667,109","+1,223","9,550",+23,"632,074","25,485",0,"22,475",322,"3,469,685","116,893"
UAE,"660,978","+1,529","1,898",+2,"638,771","20,309",0,"65,999",190,"62,723,053","6,262,897"
Austria,"653,735",+323,"10,729",+1,"639,573","3,433",32,"72,156","1,184","61,897,934","6,831,953"
Morocco,"557,632","+2,144","9,450",+16,"531,649","16,533",297,"14,923",253,"7,195,174","192,555"
Lebanon,"550,942",+450,"7,885",+1,"535,216","7,841",54,"81,099","1,161","4,731,376","696,460"
Tunisia,"546,233","+5,435","17,527",+173,"432,241","96,465",630,"45,719","1,467","2,096,314","175,458"
Saudi Arabia,"509,576","+1,055","8,075",+12,"490,696","10,805","1,420","14,403",228,"23,738,413","670,978"
Kazakhstan,"488,905","+5,493","4,956",+47,"430,060","53,889",221,"25,717",261,"11,575,012","608,861"
Ecuador,"476,065",+850,"21,953",+20,"443,880","10,232",427,"26,563","1,225","1,608,595","89,754"
Bolivia,"461,714",+896,"17,443",+37,"389,170","55,101",200,"38,999","1,473","1,980,665","167,300"
Greece,"457,312","+1,558","12,826",+10,"414,538","29,948",124,"44,100","1,237","11,708,632","1,129,111"
Paraguay,"444,992",+565,"14,288",+58,"403,622","27,082",494,"61,600","1,978","1,627,843","225,341"
Belarus,"434,362",+953,"3,326",+10,"428,202","2,834",0,"45,983",352,"7,090,605","750,641"
Bulgaria,"422,965",+35,"18,174",+5,"397,174","7,617",88,"61,355","2,636","3,420,742","496,214"
Panama,"422,678",+721,"6,703",+6,"402,551","13,424",84,"96,380","1,528","3,221,334","734,535"
Thailand,"403,386","+11,397","3,341",+101,"283,910","116,135","3,464","5,764",48,"8,129,670","116,166"
Slovakia,"392,100",+29,"12,524",0,"379,193",383,9,"71,782","2,293","3,057,456","559,727"
Costa Rica,"389,798",0,"4,874",0,"313,223","71,701",366,"75,797",948,"1,619,389","314,893"
Georgia,"387,481","+1,286","5,551",+13,"365,019","16,911",0,"97,329","1,394","6,314,133","1,586,004"
Kuwait,"385,762","+1,189","2,221",+10,"366,935","16,606",328,"88,959",512,"3,238,986","746,931"
Uruguay,"378,875",+142,"5,883",+4,"368,458","4,534",113,"108,675","1,687","2,958,892","848,718"
Croatia,"361,595",+107,"8,238",+2,"352,613",744,12,"88,653","2,020","2,217,169","543,588"
Azerbaijan,"338,438",+255,"4,992",+1,"331,294","2,152",0,"33,068",488,"3,914,819","382,510"
Dominican Republic,"337,575",+428,"3,916",+1,"279,714","53,945",261,"30,797",357,"1,796,661","163,908"
Guatemala,"333,827",+701,"9,914",+16,"291,784","32,129",5,"18,281",543,"1,722,912","94,351"
Palestine,"315,641",0,"3,587",0,"310,525","1,529",9,"60,413",687,"1,947,669","372,778"
Denmark,"306,100",+641,"2,542",0,"292,825","10,733",10,"52,653",437,"73,564,323","12,654,022"
Venezuela,"292,779","+1,063","3,377",+15,"275,712","13,690",424,"10,327",119,"3,359,014","118,477"
Oman,"289,042",0,"3,498",0,"263,752","21,792",444,"55,144",667,"1,550,000","295,710"
Sri Lanka,"284,932","+1,420","3,779",+46,"256,676","24,477",0,"13,248",176,"4,136,675","192,340"
Ireland,"284,510","+1,179","5,018",0,"263,349","16,143",22,"56,955","1,005","4,729,538","946,794"
Egypt,"283,636",0,"16,439",0,"223,213","43,984",90,"2,718",158,"3,068,679","29,409"
Cuba,"281,887","+6,279","1,905",+62,"241,314","38,668",338,"24,903",168,"5,862,690","517,934"
Lithuania,"279,753",+83,"4,404",0,"268,314","7,035",13,"104,289","1,642","3,900,732","1,454,148"
Honduras,"277,974",0,"7,391",0,"95,311","175,272",677,"27,608",734,"834,947","82,925"
Ethiopia,"277,696",+81,"4,357",+3,"262,314","11,025",133,"2,355",37,"2,955,540","25,063"
Bahrain,"267,882",+86,"1,380",0,"265,638",864,14,"151,955",783,"5,272,695","2,990,918"
Slovenia,"258,190",+21,"4,425",0,"253,003",762,10,"124,175","2,128","1,373,522","660,589"
Moldova,"257,946",+43,"6,226",+2,"250,913",807,63,"64,099","1,547","1,344,862","334,197"
Myanmar,"229,521","+5,285","5,000",+231,"161,859","62,662",0,"4,189",91,"2,972,006","54,243"
Armenia,"227,430",+132,"4,566",+7,"218,331","4,533",0,"76,601","1,538","1,267,617","426,946"
Qatar,"224,278",+118,599,0,"222,105","1,574",31,"79,877",213,"2,264,026","806,333"
Libya,"221,495","+4,061","3,281",+28,"183,436","34,778",0,"31,784",471,"1,206,862","173,183"
Bosnia and Herzegovina,"205,285",0,"9,666",0,"187,213","8,406",0,"62,981","2,966","1,051,854","322,708"
Kenya,"192,758",+323,"3,775",+15,"182,326","6,657",120,"3,504",69,"2,053,912","37,342"
Zambia,"185,649",+977,"3,084",+32,"171,699","10,866",790,"9,813",163,"2,014,469","106,480"
S. Korea,"177,951","+1,451","2,057",+2,"158,953","16,941",187,"3,468",40,"11,175,981","217,790"
Nigeria,"169,532",+203,"2,127",+1,"164,699","2,706",11,802,10,"2,362,757","11,174"
North Macedonia,"155,922",+21,"5,487",0,"150,170",265,0,"74,844","2,634","930,540","446,670"
Algeria,"153,309","+1,099","3,938",+16,"105,604","43,767",45,"3,432",88,"230,861","5,167"
Kyrgyzstan,"149,029","+1,373","2,175",+10,"125,161","21,693",102,"22,457",328,"1,444,540","217,672"
Mongolia,"147,253","+1,466",734,+8,"130,612","15,907",192,"44,176",220,"3,404,824","1,021,460"
Afghanistan,"141,499",+887,"6,213",+66,"88,600","46,686","1,124","3,552",156,"679,622","17,059"
Latvia,"138,159",+33,"2,543",0,"135,103",513,14,"74,106","1,364","3,039,150","1,630,135"
Norway,"134,339",+109,796,0,"88,952","44,591",5,"24,579",146,"6,297,861","1,152,296"
Albania,"132,686",+21,"2,456",0,"130,074",156,3,"46,160",854,"916,777","318,933"
Estonia,"131,848",+41,"1,271",0,"128,110","2,467",5,"99,323",957,"1,585,697","1,194,527"
Uzbekistan,"119,388",+507,796,+3,"114,303","4,289",23,"3,514",23,"1,377,915","40,557"
Namibia,"112,160",+743,"2,506",+39,"87,313","22,341",114,"43,325",968,"587,323","226,869"
Montenegro,"100,662",+40,"1,623",0,"98,676",363,6,"160,252","2,584","477,627","760,372"
Finland,"100,156",+180,978,0,"46,000","53,178",10,"18,047",176,"5,667,343","1,021,195"
