Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"421,958,520","+1,938,839","5,892,208","+10,460","346,503,186","69,563,126","82,404","54,133",755.9,0,0
China,"107,375",+87,"4,636",0,"101,316","1,423",7,75,3,"160,000,000","111,163"
USA,"80,024,531","+108,480","958,300","+2,070","51,416,743","27,649,488","12,466","239,474","2,868","937,843,375","2,806,505"
India,"42,802,505","+22,270","511,262",+325,"42,037,536","253,707","8,944","30,527",365,"756,851,787","539,789"
Brazil,"28,064,224","+122,748","643,111","+1,114","24,826,457","2,594,656","8,318","130,517","2,991","63,776,166","296,601"
France,"22,151,188","+82,553","136,446",+304,"18,672,483","3,342,259","3,055","338,139","2,083","243,529,298","3,717,491"
UK,"18,545,839","+47,563","160,379",+158,"16,519,746","1,865,714",331,"270,871","2,342","474,976,532","6,937,254"
Russia,"15,020,573","+180,071","343,957",+784,"12,026,844","2,649,772","2,300","102,855","2,355","271,700,000","1,860,494"
Germany,"13,360,578","+206,037","121,693",+246,"9,484,400","3,754,485","2,494","158,637","1,445","104,701,826","1,243,182"
Turkey,"13,353,676","+87,411","91,910",+264,"12,473,470","788,296","1,128","155,604","1,071","139,384,191","1,624,172"
Italy,"12,377,239","+53,803","152,596",+314,"10,820,380","1,404,263",987,"205,204","2,530","183,281,687","3,038,649"
Spain,"10,809,222","+30,615","97,998",+288,"8,326,793","2,384,431","1,284","231,044","2,095","471,036,328","10,068,254"
Argentina,"8,815,247","+15,389","125,062",+138,"8,543,777","146,408","1,645","192,171","2,726","33,802,833","736,895"
Iran,"6,913,427","+19,317","134,607",+187,"6,427,388","351,432","3,842","80,627","1,570","46,144,867","538,161"
Colombia,"6,039,163","+4,020","137,869",+136,"5,857,040","44,254",342,"116,660","2,663","32,902,670","635,591"
Netherlands,"6,012,521","+49,283","21,465",+16,"3,677,637","2,313,419",172,"349,632","1,248","21,107,399","1,227,410"
Poland,"5,519,260","+23,968","109,509",+304,"4,786,838","622,913","1,024","146,093","2,899","32,858,524","869,756"
Mexico,"5,366,405","+21,565","314,598",+470,"4,612,278","439,529","4,798","40,921","2,399","14,796,374","112,828"
