Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"18,693,531","+256,144","703,388","+6,292","11,909,485","6,080,658","65,434","2,398",90.2,0,0
China,"84,464",+36,"4,634",0,"79,030",800,36,59,3,"90,410,000","62,814"
USA,"4,918,420","+54,504","160,290","+1,362","2,481,680","2,276,450","18,407","14,851",484,"61,619,037","186,055"
Brazil,"2,808,076","+56,411","96,096","+1,394","1,970,767","741,213","8,318","13,202",452,"13,196,132","62,040"
India,"1,906,613","+51,282","39,820",+849,"1,281,660","585,133","8,944","1,380",29,"20,864,750","15,105"
Russia,"861,423","+5,159","14,351",+144,"661,471","185,601","2,300","5,903",98,"29,201,862","200,094"
South Africa,"521,318","+4,456","8,884",+345,"363,751","148,683",539,"8,780",150,"3,078,202","51,841"
Mexico,"443,813","+4,767","48,012",+266,"295,677","100,124","3,883","3,439",372,"1,011,050","7,834"
Peru,"439,890","+6,790","20,007",+196,"302,457","117,426","1,419","13,324",606,"2,440,184","73,914"
Chile,"362,962","+1,469","9,745",+38,"336,330","16,887","1,405","18,972",509,"1,716,415","89,716"
Spain,"349,894","+5,760","28,498",+26,0,0,617,"7,483",609,"7,064,329","151,087"
Colombia,"334,979","+7,129","11,315",+298,"180,258","143,406","1,493","6,577",222,"1,723,508","33,839"
Iran,"314,786","+2,751","17,617",+212,"272,535","24,634","4,132","3,743",209,"2,560,374","30,447"
UK,"306,293",+670,"46,299",+89,0,0,77,"4,510",682,"16,942,992","249,455"
Saudi Arabia,"281,435","+1,342","2,984",+35,"243,688","34,763","1,983","8,073",86,"3,528,040","101,197"
Pakistan,"280,461",+432,"5,999",+15,"249,397","25,065","1,013","1,267",27,"2,031,955","9,183"
Italy,"248,419",+190,"35,171",+5,"200,766","12,482",41,"4,109",582,"6,984,589","115,537"
Bangladesh,"244,020","+1,918","3,234",+50,"139,860","100,926",0,"1,480",20,"1,201,256","7,287"
Turkey,"234,934","+1,083","5,765",+18,"218,491","10,678",583,"2,783",68,"4,973,466","58,911"
Argentina,"213,535","+6,792","3,979",+166,"94,129","115,427","1,150","4,721",88,"760,746","16,818"
Germany,"213,080",+760,"9,232",0,"194,700","9,148",270,"2,542",110,"8,006,135","95,527"
France,"192,334","+1,039","30,296",+2,"82,166","79,872",384,"2,946",464,"2,982,302","45,680"
Iraq,"134,722","+2,836","5,017",+83,"96,103","33,602",511,"3,343",124,"1,059,619","26,293"
Canada,"117,792",+761,"8,958",+11,"102,450","6,384","2,254","3,118",237,"4,236,521","112,157"
Indonesia,"115,056","+1,922","5,388",+86,"72,050","37,618",0,420,20,"1,575,043","5,753"
Philippines,"112,518","+6,277","2,114",+10,"66,048","44,356",239,"1,026",19,"1,616,738","14,736"
Qatar,"111,538",+216,177,0,"108,254","3,107",73,"39,724",63,"505,148","179,909"
Egypt,"94,752",+112,"4,912",+24,"45,569","44,271",41,924,48,"135,000","1,317"
Kazakhstan,"93,820","+1,158","1,058",0,"65,132","27,630",221,"4,991",56,"2,113,795","112,451"
Ecuador,"87,963",+922,"5,808",+41,"70,985","11,170",366,"4,979",329,"250,720","14,191"
Bolivia,"81,846","+1,693","3,228",+75,"24,510","54,108",71,"7,003",276,"175,283","14,997"
Sweden,"81,474",+331,"5,755",+1,0,0,38,"8,063",570,"810,356","80,192"
Oman,"79,159",0,421,0,"61,421","17,317",187,"15,468",82,"305,651","59,724"
Israel,"76,198","+1,768",561,+15,"49,834","25,803",341,"8,285",61,"1,794,889","195,148"
Dominican Republic,"74,295","+1,178","1,213",+30,"38,824","34,258",385,"6,842",112,"268,529","24,731"
Ukraine,"74,219","+1,061","1,764",+26,"40,613","31,842",132,"1,698",40,"1,081,146","24,736"
Belgium,"70,314",+465,"9,850",+5,"17,598","42,866",54,"6,064",850,"1,728,283","149,061"
Panama,"69,424",+968,"1,522",+25,"43,330","24,572",161,"16,067",352,"234,954","54,376"
Kuwait,"68,774",+475,465,+4,"60,326","7,983",131,"16,083",109,"514,051","120,209"
Belarus,"68,250",+84,574,+3,"63,163","4,513",0,"7,223",61,"1,325,776","140,308"
UAE,"61,352",+189,351,0,"55,090","5,911",0,"6,196",35,"5,219,289","527,125"
Netherlands,"55,955",+485,"6,150",+1,0,0,27,"3,265",359,"1,079,860","63,008"
Romania,"55,241","+1,232","2,480",+48,"28,006","24,755",436,"2,873",129,"1,268,899","66,004"
Singapore,"53,346",+295,27,0,"47,454","5,865",1,"9,112",5,"1,474,372","251,828"
Guatemala,"52,365",+823,"2,037",+24,"40,285","10,043",5,"2,918",114,"165,506","9,223"
Portugal,"51,681",+112,"1,739",+1,"37,318","12,624",44,"5,070",171,"1,671,422","163,965"
Poland,"48,149",+680,"1,738",+6,"35,056","11,355",65,"1,272",46,"2,341,039","61,863"
Nigeria,"44,433",+304,910,+14,"31,851","11,672",7,215,4,"289,133","1,400"
Honduras,"43,794",+597,"1,384",+7,"5,854","36,556",48,"4,415",140,"108,314","10,920"
Bahrain,"42,132",+297,151,+1,"39,335","2,646",43,"24,691",88,"858,249","502,975"
Japan,"39,858","+1,171","1,016",+4,"27,197","11,645",88,315,8,"877,134","6,937"
Armenia,"39,298",+196,768,+6,"30,372","8,158",10,"13,259",259,"168,164","56,740"
Ghana,"37,812",0,191,0,"34,313","3,308",8,"1,215",6,"399,446","12,832"
Kyrgyzstan,"37,541",+412,"1,427",+7,"28,743","7,371",24,"5,746",218,"267,718","40,974"
Afghanistan,"36,782",+35,"1,288",0,"25,669","9,825",31,943,33,"89,377","2,291"
Switzerland,"35,746",+130,"1,981",0,"31,600","2,165",24,"4,127",229,"808,031","93,300"
Azerbaijan,"32,910",+226,473,+5,"28,348","4,089",66,"3,243",47,"751,246","74,031"
Algeria,"32,504",+532,"1,248",+9,"22,375","8,881",57,740,28,0,0
Morocco,"27,217","+1,021",417,+16,"19,629","7,171",31,737,11,"1,338,989","36,237"
Uzbekistan,"27,047",+981,165,+8,"18,051","8,831",224,807,5,"1,377,915","41,115"
Serbia,"26,738",+287,605,+7,"14,047","12,086",143,"3,061",69,"703,246","80,520"
Ireland,"26,253",+45,"1,763",0,"23,364","1,126",5,"5,311",357,"644,227","130,334"
Moldova,"25,814",+332,810,+10,"18,167","6,837",362,"6,401",201,"128,076","31,757"
Kenya,"23,202",+605,388,+6,"9,327","13,487",44,431,7,"322,923","5,994"
Austria,"21,481",+96,719,+1,"19,336","1,426",23,"2,384",80,"916,778","101,737"
Venezuela,"21,438",+684,187,+7,"11,875","9,376",25,754,7,"1,561,272","54,920"
Nepal,"21,009",+259,58,+1,"15,026","5,925",0,720,2,"718,896","24,634"
Ethiopia,"19,877",+588,343,+7,"8,240","11,294",153,173,3,"452,427","3,927"
Costa Rica,"19,837",+435,181,+10,"6,590","13,066",98,"3,891",36,"96,110","18,851"
Australia,"18,730",+412,232,+11,"10,622","7,876",44,734,9,"4,476,021","175,343"
El Salvador,"18,262",+419,486,+9,"8,954","8,822",503,"2,814",75,"248,791","38,338"
Cameroon,"17,718",+463,391,0,"15,320","2,007",30,666,15,"149,000","5,601"
Czechia,"17,286",+278,383,0,"11,812","5,091",19,"1,614",36,"713,760","66,639"
Ivory Coast,"16,293",+73,103,+1,"11,955","4,235",0,616,4,"103,624","3,920"
S. Korea,"14,423",+34,301,0,"13,352",770,13,281,6,"1,589,780","31,006"
Denmark,"14,073",+77,616,0,"12,715",742,3,"2,429",106,"1,605,991","277,174"
Bosnia and Herzegovina,"12,856",+394,373,+11,"6,592","5,891",0,"3,921",114,"143,973","43,911"
Palestine,"12,770",+229,86,+2,"6,419","6,265",0,"2,498",17,"200,280","39,181"
Bulgaria,"12,414",+255,415,+11,"6,964","5,035",41,"1,788",60,"281,953","40,609"
Madagascar,"11,895",+235,123,+5,"9,286","2,486",79,429,4,"44,805","1,614"
Sudan,"11,780",+42,763,+11,"6,194","4,823",0,268,17,401,9
North Macedonia,"11,202",+74,505,+5,"7,108","3,589",4,"5,377",242,"106,877","51,300"
Senegal,"10,432",+46,214,+3,"6,920","3,298",41,622,13,"111,603","6,650"
Norway,"9,362",+28,256,0,"8,752",354,1,"1,726",47,"455,059","83,878"
DRC,"9,178",+45,215,0,"7,727","1,236",0,102,2,0,0
Malaysia,"9,002",+1,125,0,"8,684",193,1,278,4,"991,333","30,593"
French Guiana,"7,998",+50,45,+1,"6,873","1,080",26,"26,719",150,"40,614","135,678"
Gabon,"7,646",0,51,0,"5,408","2,187",11,"3,428",23,"79,255","35,536"
Tajikistan,"7,583",+45,61,0,"6,356","1,166",0,794,6,0,0
Haiti,"7,511",+35,166,+1,"4,832","2,513",0,658,15,"18,300","1,603"
