Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"463,697,038","+1,860,226","6,080,564","+5,579","396,411,905","61,204,569","63,893","59,488",780.1,0,0
China,"122,456","+1,952","4,636",0,"104,040","13,780",11,85,3,"160,000,000","111,163"
USA,"81,289,602","+30,508","994,739",+982,"56,631,117","23,663,746","3,583","243,160","2,976","968,708,197","2,897,675"
India,"43,001,477","+2,539","516,162",+59,"42,454,546","30,769","8,944","30,648",368,"780,506,974","556,278"
Brazil,"29,478,039","+45,765","656,003",+354,"28,063,760","758,276","8,318","137,024","3,049","63,776,166","296,454"
France,"23,758,447","+108,832","140,613",+173,"22,394,531","1,223,303","1,783","362,618","2,146","246,629,975","3,764,235"
UK,"19,911,910","+92,100","163,248",+153,"18,473,970","1,274,692",281,"290,715","2,383","493,513,171","7,205,330"
Germany,"17,843,545","+275,807","126,830",+298,"13,931,900","3,784,815","2,494","211,818","1,506","104,701,826","1,242,902"
Russia,"17,449,438","+36,519","362,478",+576,"15,822,031","1,264,929","2,300","119,483","2,482","273,400,000","1,872,078"
Turkey,"14,623,028","+22,345","96,853",+118,"14,245,809","280,366",975,"170,267","1,128","149,492,705","1,740,655"
Italy,"13,565,939","+75,041","157,314",+137,"12,351,985","1,056,640",477,"224,935","2,608","193,843,219","3,214,085"
Spain,"11,260,040",0,"101,416",0,"10,502,784","655,840",682,"240,673","2,168","471,036,328","10,067,978"
Argentina,"8,985,836","+4,681","127,334",+39,"8,791,259","67,243",741,"195,764","2,774","34,925,083","760,872"
S. Korea,"7,629,264","+400,714","11,052",+164,0,0,"1,244","148,590",215,"15,804,065","307,806"
Netherlands,"7,327,235","+60,263","21,736",+11,"5,767,758","1,537,741",162,"426,017","1,264","21,107,399","1,227,218"
Iran,"7,133,139","+3,010","139,289",+109,"6,798,350","195,500","2,360","83,116","1,623","48,393,373","563,882"
Vietnam,"6,820,458","+180,558","41,607",+62,"3,547,488","3,231,363","4,210","69,013",421,"81,949,741","829,210"
Colombia,"6,078,487",+626,"139,361",+26,"5,910,525","28,601",342,"117,333","2,690","33,595,864","648,499"
Indonesia,"5,927,550","+13,018","152,975",+230,"5,494,606","279,969","2,771","21,288",549,"89,786,073","322,456"
Japan,"5,855,240","+50,781","26,442",+180,"5,284,834","543,964","1,140","46,538",210,"41,334,038","328,523"
Poland,"5,851,140","+14,473","113,773",+151,"5,207,943","529,424",464,"154,890","3,012","34,766,669","920,336"
Mexico,"5,613,870","+6,025","321,375",+260,"4,906,809","385,686","4,798","42,776","2,449","15,376,547","117,166"
Ukraine,"4,917,757","+5,229","107,340",+71,0,0,177,"113,609","2,480","19,521,252","450,976"
Malaysia,"3,900,433","+28,298","34,099",+105,"3,567,003","299,331",374,"117,940","1,031","52,837,322","1,597,672"
Israel,"3,737,352","+4,766","10,405",+6,"3,686,283","40,664",308,"400,745","1,116","41,373,364","4,436,346"
Australia,"3,715,615","+58,684","5,639",+23,"3,411,134","298,842",101,"142,891",217,"64,885,144","2,495,273"
Czechia,"3,707,622","+10,715","39,259",+19,"3,592,325","76,038",121,"345,127","3,654","53,164,828","4,948,886"
South Africa,"3,698,803","+1,980","99,767",+40,"3,584,293","14,743",546,"61,056","1,647","23,485,052","387,665"
Philippines,"3,672,063",+770,"57,735",+110,"3,568,887","45,441",289,"32,768",515,"28,594,488","255,166"
Belgium,"3,669,964","+11,880","30,472",+27,"3,409,783","229,709",177,"314,332","2,610","32,234,060","2,760,841"
Peru,"3,537,488",0,"211,619",0,0,0,658,"104,805","6,270","28,001,696","829,602"
Portugal,"3,380,263",0,"21,285",0,"2,876,177","482,801",70,"333,158","2,098","37,805,639","3,726,119"
Canada,"3,379,712","+5,936","37,035",+42,"3,227,286","115,391",510,"88,231",967,"58,845,250","1,536,222"
Chile,"3,337,524","+14,200","44,062",+23,"2,610,808","682,654",896,"172,078","2,272","34,301,341","1,768,531"
Austria,"3,283,855","+58,583","15,289",+28,"2,851,667","416,899",221,"361,108","1,681","168,325,419","18,509,833"
Thailand,"3,250,642","+23,945","23,921",+70,"3,004,752","221,969",687,"46,373",341,"17,270,775","246,380"
Switzerland,"3,192,119","+18,268","13,441",+3,"2,566,023","612,655",144,"364,301","1,534","19,553,805","2,231,581"
