Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"47,839,333","+484,498","1,219,719","+8,201","34,346,280","12,273,334","88,125","6,137",156.5,0,0
China,"86,070",+49,"4,634",0,"81,045",391,9,60,3,"160,000,000","111,163"
USA,"9,692,528","+94,463","238,641","+1,199","6,236,170","3,217,717","17,816","29,223",720,"150,849,009","454,818"
India,"8,312,947","+46,033","123,650",+511,"7,654,757","534,540","8,944","6,004",89,"111,789,350","80,735"
Brazil,"5,567,126","+12,920","160,548",+276,"5,028,216","378,362","8,318","26,127",753,"21,900,000","102,779"
Russia,"1,673,686","+18,648","28,828",+355,"1,251,364","393,494","2,300","11,467",198,"61,954,566","424,474"
France,"1,502,763","+36,330","38,289",+854,"120,714","1,343,760","3,878","23,005",586,"16,718,098","255,928"
Spain,"1,331,756","+18,669","36,495",+238,0,0,"2,754","28,480",780,"18,072,174","386,479"
Argentina,"1,195,276","+12,145","32,052",+429,"1,009,278","153,946","4,854","26,364",707,"3,078,312","67,897"
Colombia,"1,099,392","+6,136","31,847",+177,"993,877","73,668","2,376","21,528",624,"5,164,329","101,126"
UK,"1,073,882","+20,018","47,250",+397,0,0,"1,075","15,790",695,"34,634,393","509,265"
Mexico,"933,155","+3,763","92,100",+205,"687,420","153,635","2,838","7,212",712,"2,414,882","18,663"
Peru,"908,902","+2,357","34,623",+38,"832,929","41,350","1,023","27,436","1,045","4,568,349","137,900"
Italy,"759,829","+28,244","39,412",+353,"302,275","418,142","2,225","12,573",652,"16,285,936","269,496"
South Africa,"728,836","+1,241","19,539",+74,"659,259","50,038",546,"12,236",328,"4,868,610","81,738"
Iran,"637,712","+8,932","36,160",+422,"495,473","106,079","5,378","7,559",429,"5,036,633","59,705"
Germany,"577,131","+16,545","10,883",+149,"371,500","194,748","2,388","6,881",130,"21,882,967","260,896"
Chile,"514,202","+1,014","14,319",+17,"490,820","9,063",727,"26,820",747,"4,409,827","230,009"
Iraq,"482,296","+3,595","11,068",+51,"408,756","62,472",445,"11,901",273,"2,912,818","71,875"
Belgium,"447,355","+6,337","11,858",+121,"25,999","409,498","1,302","38,542","1,022","5,041,257","434,330"
Indonesia,"418,375","+2,973","14,146",+102,"349,497","54,732",0,"1,524",52,"4,567,608","16,639"
Poland,"414,844","+19,364","6,102",+227,"159,986","248,756","1,550","10,965",161,"4,894,181","129,365"
Bangladesh,"412,647","+1,659","5,983",+17,"329,787","76,877",0,"2,497",36,"2,375,763","14,377"
Ukraine,"411,093","+8,899","7,532",+157,"168,868","234,693",177,"9,420",173,"3,312,549","75,902"
Philippines,"387,150","+1,761","7,318",+49,"348,951","30,881","1,483","3,517",66,"4,867,879","44,222"
