Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"87,633,042","+786,764","1,890,750","+14,581","63,133,302","22,608,990","108,043","11,243",242.6,0,0
China,"87,215",+32,"4,634",0,"82,138",443,14,61,3,"160,000,000","111,163"
USA,"21,857,616","+260,973","369,990","+4,100","13,024,142","8,463,484","29,035","65,835","1,114","263,536,018","793,764"
India,"10,395,938","+20,460","150,372",+221,"10,016,163","229,403","8,944","7,495",108,"177,463,405","127,947"
Brazil,"7,874,539","+62,532","199,043","+1,266","7,036,530","638,966","8,318","36,911",933,"28,600,000","134,057"
Russia,"3,308,601","+24,217","59,951",+445,"2,685,723","562,927","2,300","22,667",411,"92,300,000","632,335"
UK,"2,836,801","+62,322","77,346","+1,041","1,345,824","1,413,631","2,645","41,674","1,136","57,652,433","846,948"
France,"2,705,618","+25,379","66,565",+283,"198,756","2,440,297","2,616","41,403","1,019","36,457,261","557,890"
Turkey,"2,283,931","+13,830","22,070",+191,"2,164,040","97,821","3,303","26,931",260,"25,498,210","300,660"
Italy,"2,201,945","+20,331","76,877",+548,"1,556,356","568,712","2,571","36,447","1,272","27,317,974","452,168"
Spain,"1,982,544",0,"51,430",0,0,0,"2,220","42,394","1,100","27,839,319","595,313"
Germany,"1,841,228","+26,651","38,199","+1,019","1,450,900","352,129","5,569","21,940",455,"34,801,593","414,685"
Colombia,"1,719,771","+16,805","44,723",+297,"1,569,578","105,470","3,482","33,614",874,"8,420,350","164,579"
Argentina,"1,676,171","+13,441","43,976",+191,"1,474,048","158,147","3,521","36,912",968,"5,050,350","111,216"
Mexico,"1,466,490","+11,271","128,822","+1,065","1,113,137","224,531","3,913","11,313",994,"3,711,777","28,633"
Poland,"1,344,828","+14,216","30,055",+553,"1,087,744","227,029","1,606","35,554",795,"7,443,579","196,790"
Iran,"1,261,903","+6,283","55,830",+82,"1,040,521","165,552","4,780","14,925",660,"7,939,633","93,908"
South Africa,"1,149,591","+21,832","31,368",+392,"929,239","188,984",546,"19,258",525,"6,898,207","115,559"
Ukraine,"1,090,496","+6,911","19,357",+228,"761,898","309,241",177,"25,013",444,"5,645,178","129,487"
Peru,"1,024,432","+2,414","37,991",+66,"962,566","23,875","1,321","30,849","1,144","5,601,619","168,681"
Netherlands,"841,163","+7,099","11,999",+173,0,0,704,"49,034",699,"6,001,738","349,863"
Indonesia,"788,402","+8,854","23,296",+187,"652,513","112,593",0,"2,867",85,"7,645,288","27,799"
Czechia,"777,072","+17,358","12,537",+152,"649,031","115,504","1,004","72,493","1,170","3,880,950","362,053"
Romania,"654,007","+5,719","16,299",+121,"586,764","50,944","1,070","34,115",850,"4,902,726","255,741"
Belgium,"652,735","+1,848","19,827",+77,"45,536","587,372",430,"56,194","1,707","7,052,844","607,178"
Canada,"626,800","+8,154","16,369",+136,"531,227","79,204",847,"16,532",432,"14,243,625","375,690"
Chile,"625,483","+2,382","16,816",+28,"591,081","17,586",820,"32,575",876,"6,661,323","346,925"
Iraq,"599,965",+839,"12,865",+9,"549,346","37,754",140,"14,747",316,"4,740,864","116,528"
Bangladesh,"518,898",+978,"7,687",+17,"463,480","47,731",0,"3,135",46,"3,302,429","19,950"
Pakistan,"492,594","+2,118","10,461",+52,"448,393","33,740","2,243","2,208",47,"6,923,857","31,036"
Sweden,"482,284","+4,931","9,230",+2,0,0,377,"47,601",911,"4,516,665","445,788"
Philippines,"480,730","+1,040","9,347",+26,"448,692","22,691",727,"4,357",85,"6,894,499","62,488"
Switzerland,"470,789","+4,808","8,109",+91,"317,600","145,080",410,"54,192",933,"3,765,936","433,495"
Israel,"463,448","+7,309","3,527",+32,"398,368","61,553",890,"50,388",383,"8,488,069","922,858"
Morocco,"447,081","+1,642","7,618",+37,"418,744","20,719",701,"12,039",205,"4,541,376","122,290"
Portugal,"446,606","+10,027","7,377",+91,"352,225","87,004",513,"43,866",725,"5,845,618","574,157"
Austria,"372,190","+2,469","6,525",+68,"344,974","20,691",361,"41,203",722,"3,857,382","427,031"
Saudi Arabia,"363,377",+118,"6,272",+7,"354,899","2,206",351,"10,355",179,"11,214,105","319,556"
Serbia,"352,120","+2,882","3,444",+39,"31,536","317,140",234,"40,385",395,"2,358,102","270,455"
Hungary,"331,768","+2,047","10,198",+118,"179,541","142,029",396,"34,389","1,057","2,750,625","285,111"
Jordan,"302,856","+1,553","3,955",+15,"282,727","16,174",210,"29,531",386,"3,316,615","323,400"
Panama,"264,956","+5,186","4,283",+45,"208,620","52,053",229,"60,914",985,"1,375,143","316,147"
Nepal,"263,193",+409,"1,899",+6,"256,161","5,133",0,"8,950",65,"1,964,160","66,795"
Japan,"252,317","+4,357","3,719",+64,"207,039","41,559",784,"1,998",29,"5,129,612","40,623"
Georgia,"233,879","+1,800","2,666",+20,"223,276","7,937",0,"58,687",669,"1,918,428","481,391"
Azerbaijan,"222,200",+799,"2,818",+26,"201,596","17,786",0,"21,813",277,"2,231,993","219,115"
UAE,"218,766","+2,067",689,+4,"195,520","22,557",0,"21,982",69,"21,740,209","2,184,502"
Ecuador,"217,377","+1,294","14,146",+43,"190,350","12,881",390,"12,225",796,"762,739","42,897"
Croatia,"216,286","+1,896","4,223",+44,"205,078","6,985",209,"52,855","1,032","1,051,597","256,985"
Bulgaria,"206,392","+1,002","7,961",+59,"128,789","69,642",379,"29,821","1,150","1,195,226","172,693"
Belarus,"204,958","+1,855","1,480",+9,"186,394","17,084",0,"21,694",157,"4,068,847","430,670"
Lebanon,"199,925","+4,166","1,550",+21,"136,566","61,809",503,"29,360",228,"2,110,659","309,958"
Slovakia,"196,047","+4,959","2,657",+54,"135,760","57,630",457,"35,899",487,"1,488,057","272,487"
Dominican Republic,"176,378",+529,"2,419",0,"134,932","39,027",282,"16,175",222,"889,180","81,546"
Costa Rica,"175,038","+1,447","2,267",+19,"134,911","37,860",245,"34,199",443,"513,929","100,413"
Denmark,"174,995","+2,216","1,450",+30,"144,855","28,690",137,"30,157",250,"10,994,946","1,894,771"
Bolivia,"165,268","+1,597","9,241",+22,"134,503","21,524",71,"14,059",786,"429,076","36,501"
Armenia,"160,853",+309,"2,890",+12,"146,576","11,387",0,"54,230",974,"601,768","202,881"
Kazakhstan,"159,044",+742,"2,262",0,"145,979","10,803",221,"8,418",120,"5,250,104","277,893"
Kuwait,"152,438",+411,938,0,"148,015","3,485",56,"35,425",218,"1,287,755","299,264"
Lithuania,"152,219","+2,721","2,036",+40,"83,837","66,346",206,"56,328",753,"1,685,772","623,814"
Tunisia,"149,881","+2,820","5,004",+70,"111,599","33,278",355,"12,614",421,"650,964","54,784"
Moldova,"147,871",+950,"3,088",+18,"135,911","8,872",268,"36,701",766,"569,762","141,412"
Egypt,"145,590","+1,007","7,975",+57,"115,975","21,640",90,"1,409",77,"1,000,000","9,678"
Qatar,"145,061",+209,245,0,"142,182","2,634",32,"51,663",87,"1,266,662","451,122"
Palestine,"144,257","+1,088","1,519",+14,"126,110","16,628",115,"27,946",294,"914,804","177,217"
Greece,"142,267",+814,"5,099",+48,"9,989","127,179",399,"13,684",490,"3,494,993","336,170"
Guatemala,"140,202",+783,"4,899",+40,"128,952","6,351",5,"7,752",271,"653,058","36,109"
Slovenia,"131,882","+3,512","2,899",+31,"107,103","21,880",183,"63,433","1,394","697,182","335,331"
Oman,"129,888",+114,"1,504",+2,"122,456","5,928",26,"25,109",291,"571,472","110,474"
Myanmar,"128,178",+594,"2,785",+19,"111,401","13,992",0,"2,348",51,"1,921,668","35,196"
Ethiopia,"126,786",+545,"1,965",+2,"112,974","11,847",230,"1,089",17,"1,831,857","15,735"
Malaysia,"125,438","+2,593",513,+4,"100,578","24,347",141,"3,850",16,"3,492,902","107,211"
Honduras,"123,822",+424,"3,186",+5,"57,348","63,288",223,"12,400",319,"309,827","31,027"
Ireland,"121,154","+7,832","2,299",+17,"23,364","95,491",88,"24,395",463,"2,520,382","507,502"
Venezuela,"114,908",+246,"1,047",+5,"108,966","4,895",83,"4,047",37,"2,430,062","85,584"
Bosnia and Herzegovina,"113,392",0,"4,211",0,"79,465","29,716",0,"34,675","1,288","524,907","160,514"
Paraguay,"111,694",+898,"2,337",+16,"87,747","21,610",170,"15,561",326,"574,226","80,001"
Libya,"102,880",+424,"1,546",+10,"77,435","23,899",0,"14,868",223,"563,239","81,400"
Algeria,"101,120",+247,"2,786",+4,"68,383","29,951",42,"2,285",63,0,0
Kenya,"97,398",+271,"1,694",+4,"79,966","15,738",27,"1,791",31,"1,070,249","19,682"
Nigeria,"94,369","+1,664","1,324",+5,"77,299","15,746",10,452,6,"980,046","4,695"
Bahrain,"94,284",+289,353,+1,"91,431","2,500",12,"54,451",204,"2,428,216","1,402,349"
North Macedonia,"85,328",+619,"2,571",+12,"65,793","16,964",138,"40,958","1,234","409,991","196,796"
