Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"16,635,972","+218,352","656,085","+4,202","10,226,484","5,753,403","66,564","2,134",84.2,0,0
China,"83,891",+61,"4,634",0,"78,918",339,6,58,3,"90,410,000","62,814"
USA,"4,433,410","+61,571","150,444",+596,"2,136,603","2,146,363","19,100","13,388",454,"55,018,236","166,145"
Brazil,"2,443,480","+23,579","87,679",+627,"1,667,667","688,134","8,318","11,490",412,"12,601,096","59,252"
India,"1,482,503","+46,484","33,448",+636,"953,189","495,866","8,944","1,074",24,"16,806,803","12,170"
Russia,"818,120","+5,635","13,354",+85,"603,329","201,437","2,300","5,606",92,"27,141,966","185,981"
South Africa,"452,529","+7,096","7,067",+298,"274,925","170,537",539,"7,623",119,"2,802,211","47,206"
Mexico,"390,516","+5,480","43,680",+306,"251,505","95,331","3,922","3,027",339,"918,381","7,118"
Peru,"389,717","+4,920","18,418",+189,"272,547","98,752","1,439","11,808",558,"2,250,256","68,182"
Chile,"347,923","+2,133","9,187",+75,"319,954","18,782","1,555","18,189",480,"1,546,097","80,829"
Spain,"325,862","+2,120","28,434",0,0,0,617,"6,969",608,"6,320,836","135,187"
UK,"300,111",+685,"45,759",+7,0,0,104,"4,419",674,"14,981,525","220,601"
Iran,"293,606","+2,434","15,912",+212,"255,144","22,550","3,819","3,492",189,"2,353,532","27,995"
Pakistan,"274,289","+1,176","5,842",+20,"241,026","27,421","1,229","1,240",26,"1,890,236","8,546"
Saudi Arabia,"268,934","+1,993","2,760",+27,"222,936","43,238","2,126","7,717",79,"3,056,956","87,715"
Colombia,"257,101","+8,125","8,777",+252,"131,161","117,163","1,493","5,049",172,"1,439,436","28,268"
Italy,"246,286",+170,"35,112",+5,"198,593","12,581",45,"4,074",581,"6,586,123","108,943"
Turkey,"227,019",+919,"5,630",+17,"210,469","10,920","1,263","2,690",67,"4,617,971","54,713"
Bangladesh,"226,225","+2,772","2,965",+37,"125,683","97,577",1,"1,373",18,"1,124,417","6,823"
Germany,"207,379",+638,"9,205",+2,"191,400","6,774",261,"2,475",110,"7,418,812","88,526"
France,"183,079",+514,"30,209",+9,"81,082","71,788",398,"2,804",463,"2,982,302","45,682"
Argentina,"167,416","+4,890","3,059",+120,"72,575","91,782","1,002","3,702",68,"647,714","14,322"
Canada,"114,597",+686,"8,901",+11,"99,860","5,836","2,225","3,034",236,"3,863,830","102,310"
Iraq,"112,585","+2,553","4,458",+96,"77,144","30,983",415,"2,795",111,"929,839","23,084"
Qatar,"109,597",+292,165,0,"106,328","3,104",92,"39,033",59,"477,194","169,953"
Indonesia,"100,303","+1,525","4,838",+57,"58,173","37,292",0,366,18,"1,394,759","5,095"
Egypt,"92,482",+420,"4,652",+46,"34,838","52,992",41,903,45,"135,000","1,318"
Kazakhstan,"83,122","+1,402",585,0,"52,571","29,966",221,"4,423",31,"2,064,778","109,872"
Philippines,"82,040","+1,657","1,945",+16,"26,446","53,649",351,748,18,"1,359,829","12,398"
Ecuador,"81,161",+467,"5,532",+17,"34,896","40,733",350,"4,595",313,"225,293","12,756"
Sweden,"79,395",+12,"5,700",+11,0,0,49,"7,858",564,"820,606","81,217"
Oman,"77,058","+1,053",393,+9,"57,028","19,637",177,"15,065",77,"300,493","58,749"
Bolivia,"69,429","+1,148","2,583",+48,"21,169","45,677",71,"5,942",221,"148,857","12,740"
Belarus,"67,251",+119,538,+4,"60,492","6,221",89,"7,117",57,"1,257,399","133,071"
Belgium,"66,026",+299,"9,821",0,"17,439","38,766",47,"5,695",847,"1,562,934","134,813"
Ukraine,"65,656",+807,"1,616",+11,"36,112","27,928",82,"1,502",37,"970,705","22,206"
Kuwait,"64,379",+606,438,+5,"55,057","8,884",121,"15,060",102,"489,566","114,520"
Dominican Republic,"64,156","+1,248","1,083",+20,"30,204","32,869",268,"5,910",100,"244,643","22,536"
Israel,"63,985","+2,029",474,+4,"27,133","36,378",311,"6,957",52,"1,651,766","179,587"
Panama,"61,442","+1,146","1,322",+28,"35,086","25,034",158,"14,225",306,"211,373","48,935"
UAE,"59,177",+264,345,+1,"52,510","6,322",0,"5,978",35,"4,875,295","492,513"
Netherlands,"53,151",+205,"6,141",+1,0,0,16,"3,101",358,"851,885","49,708"
Singapore,"50,838",+469,27,0,"45,692","5,119",0,"8,685",5,"1,170,049","199,883"
Portugal,"50,299",+135,"1,719",+2,"35,375","13,205",45,"4,934",169,"1,528,600","149,945"
Romania,"45,902","+1,104","2,206",+19,"25,794","17,902",353,"2,387",115,"1,110,534","57,758"
Guatemala,"45,309",+256,"1,761",+27,"32,455","11,093",5,"2,526",98,"140,925","7,856"
Poland,"43,402",+337,"1,676",+5,"32,856","8,870",69,"1,147",44,"2,134,334","56,399"
Nigeria,"41,180",+648,860,+2,"18,203","22,117",7,199,4,"266,323","1,290"
Bahrain,"39,482",+351,141,+1,"36,110","3,231",44,"23,156",83,"798,799","468,492"
