Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"240,805,637","+437,994","4,904,146","+7,001","218,062,787","17,838,704","79,494","30,893",629.2,0,0
China,"96,488",+10,"4,636",0,"91,296",556,0,67,3,"160,000,000","111,163"
USA,"45,738,585","+92,966","743,880","+1,705","35,304,097","9,690,608","15,562","137,147","2,231","667,831,767","2,002,490"
India,"34,052,687","+16,003","452,010",+163,"33,392,353","208,324","8,944","24,368",323,"588,844,673","421,369"
Brazil,"21,627,476","+15,239","602,727",+526,"20,773,826","250,923","8,318","100,826","2,810","63,776,166","297,320"
UK,"8,361,651","+44,932","138,379",+145,"6,839,129","1,384,143",783,"122,345","2,025","318,440,917","4,659,315"
Russia,"7,925,176","+32,196","221,313",+998,"6,960,024","743,839","2,300","54,276","1,516","199,300,000","1,364,928"
Turkey,"7,601,626","+30,694","67,225",+181,"7,039,752","494,649",633,"88,901",786,"91,316,035","1,067,944"
France,"7,080,375","+6,099","117,245",+34,"6,872,402","90,728","1,200","108,164","1,791","146,046,715","2,231,101"
Iran,"5,765,904","+11,857","123,695",+197,"5,294,981","347,228","4,924","67,536","1,449","32,619,228","382,069"
Argentina,"5,271,361","+1,358","115,660",+27,"5,137,618","18,083",808,"115,273","2,529","24,442,563","534,505"
Spain,"4,984,386","+2,248","86,974",+57,"4,825,794","71,618",454,"106,554","1,859","66,213,858","1,415,488"
Colombia,"4,978,689","+1,646","126,796",+37,"4,822,045","29,848",342,"96,523","2,458","26,194,414","507,836"
Italy,"4,712,482","+2,732","131,503",+42,"4,502,457","78,522",357,"78,089","2,179","96,870,834","1,605,222"
Germany,"4,377,899","+11,656","95,416",+82,"4,134,100","148,383","1,336","52,038","1,134","73,348,901","871,864"
Indonesia,"4,233,014",+915,"142,889",+41,"4,070,807","19,318",0,"15,268",515,"42,913,866","154,787"
Mexico,"3,744,574","+5,825","283,574",+381,"3,103,138","357,862","4,798","28,656","2,170","11,007,297","84,234"
Poland,"2,933,834","+2,771","76,067",+49,"2,672,656","185,111",257,"77,629","2,013","21,463,748","567,926"
South Africa,"2,915,560",+733,"88,562",+56,"2,804,065","22,933",546,"48,375","1,469","18,122,698","300,691"
Philippines,"2,705,792","+7,625","40,424",+203,"2,586,369","78,999","3,194","24,277",363,"22,006,039","197,441"
Ukraine,"2,610,899","+13,624","60,137",+202,"2,316,582","234,180",177,"60,166","1,386","13,482,871","310,699"
Malaysia,"2,377,033","+7,420","27,770",+89,"2,251,758","97,505",703,"72,252",844,"32,254,056","980,390"
Peru,"2,188,351",+983,"199,792",+17,0,0,922,"65,203","5,953","18,458,015","549,962"
Netherlands,"2,040,337","+3,709","18,237",+6,"1,958,785","63,315",138,"118,737","1,061","17,632,552","1,026,122"
Iraq,"2,032,660","+2,162","22,713",+32,"1,961,666","48,281",272,"49,120",549,"15,504,972","374,685"
Thailand,"1,762,190","+10,486","18,123",+94,"1,636,461","107,606","3,324","25,165",259,"9,201,621","131,404"
Japan,"1,713,268",+619,"18,051",+31,"1,686,214","9,003",357,"13,600",143,"25,658,563","203,675"
Czechia,"1,705,975","+1,535","30,534",+6,"1,660,777","14,664",88,"158,924","2,844","39,141,939","3,646,347"
Canada,"1,676,873","+3,476","28,468",+47,"1,613,623","34,782",752,"43,934",746,"44,836,340","1,174,713"
Chile,"1,667,547","+1,631","37,594",+11,"1,620,240","9,713",381,"86,279","1,945","22,607,856","1,169,736"
Bangladesh,"1,564,881",+396,"27,746",+9,"1,526,891","10,244","1,405","9,382",166,"10,061,245","60,319"
Romania,"1,430,475","+15,828","41,130",+363,"1,220,953","168,392","1,729","75,003","2,157","13,789,007","722,985"
Israel,"1,314,213","+1,002","7,976",+2,"1,286,112","20,125",392,"140,919",855,"28,158,919","3,019,399"
Belgium,"1,276,221","+3,552","25,732",+6,"1,184,655","65,834",201,"109,504","2,208","20,677,012","1,774,158"
Pakistan,"1,262,771","+1,086","28,228",+27,"1,194,590","39,953","2,131","5,578",125,"20,098,599","88,774"
Sweden,"1,161,933",0,"14,916",0,"1,129,024","17,993",26,"114,135","1,465","12,879,376","1,265,126"
Portugal,"1,078,729",+766,"18,078",+7,"1,030,439","30,212",55,"106,191","1,780","19,249,013","1,894,884"
Serbia,"1,037,707","+6,424","8,996",+50,"902,120","126,591",289,"119,386","1,035","5,964,658","686,221"
Morocco,"941,446",+437,"14,533",+13,"921,048","5,865",347,"25,123",388,"9,906,472","264,362"
Cuba,"930,822","+2,138","8,018",+24,"912,470","10,334",287,"82,245",708,"10,111,292","893,404"
Kazakhstan,"912,799","+1,967","11,672",+28,"854,976","46,151",221,"47,877",612,"11,575,012","607,117"
Vietnam,"857,639","+3,797","21,043",+93,"788,923","47,673",0,"8,710",214,"42,517,091","431,798"
Switzerland,"854,590",+952,"11,171",+1,"807,592","35,827",117,"97,823","1,279","11,314,175","1,295,111"
Jordan,"839,544","+1,021","10,859",+12,"813,838","14,847",482,"81,245","1,051","10,500,766","1,016,194"
Hungary,"833,115","+1,249","30,351",+10,"790,646","12,118",124,"86,524","3,152","7,127,710","740,253"
