Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"163,170,913","+634,072","3,383,369","+12,153","142,567,670","17,219,874","102,944","20,933",434.1,0,0
China,"90,829",+14,"4,636",0,"85,914",279,1,63,3,"160,000,000","111,163"
USA,"33,695,916","+25,642","599,863",+499,"27,098,620","5,997,433","8,016","101,283","1,803","465,224,944","1,398,370"
India,"24,683,065","+310,822","270,319","+4,090","20,789,038","3,623,708","8,944","17,735",194,"313,017,193","224,903"
Brazil,"15,590,613","+69,300","434,852","+2,067","14,062,396","1,093,365","8,318","72,897","2,033","46,970,130","219,617"
France,"5,863,839","+15,685","107,535",+112,"5,080,456","675,848","4,271","89,662","1,644","81,156,099","1,240,933"
Turkey,"5,106,862","+11,472","44,537",+236,"4,932,838","129,487","2,563","59,991",523,"50,667,653","595,199"
Russia,"4,931,691","+8,790","115,480",+364,"4,547,500","268,711","2,300","33,781",791,"133,100,000","911,713"
UK,"4,448,851","+2,027","127,675",+7,"4,275,502","45,674",129,"65,236","1,872","169,007,195","2,478,248"
Italy,"4,153,369","+6,654","124,063",+136,"3,696,481","332,825","1,805","68,782","2,055","62,700,094","1,038,350"
Spain,"3,604,799",0,"79,339",0,"3,297,340","228,120","1,899","77,074","1,696","47,213,067","1,009,461"
Germany,"3,595,872","+9,981","86,669",+188,"3,275,500","233,703","4,376","42,799","1,032","58,093,759","691,451"
Argentina,"3,290,935","+21,469","70,253",+400,"2,933,946","286,736","5,517","72,239","1,542","12,331,859","270,696"
Colombia,"3,103,333","+18,873","80,780",+530,"2,902,646","119,907","6,582","60,430","1,573","15,863,467","308,905"
Poland,"2,851,912","+2,897","71,609",+298,"2,595,635","184,668","1,627","75,426","1,894","15,135,124","400,289"
Iran,"2,739,875","+7,723","76,633",+200,"2,210,851","452,391","5,396","32,262",902,"17,882,461","210,565"
Mexico,"2,377,995","+2,880","220,159",+258,"1,897,587","260,249","4,798","18,277","1,692","6,829,477","52,490"
Ukraine,"2,150,244","+6,796","47,942",+322,"1,849,803","252,499",177,"49,426","1,102","9,824,399","225,825"
Peru,"1,884,596","+5,547","65,911",+303,"1,720,665","98,020","2,676","56,475","1,975","12,034,432","360,633"
Indonesia,"1,736,670","+2,385","47,967",+144,"1,597,067","91,636",0,"6,291",174,"15,481,111","56,084"
Czechia,"1,652,244","+1,054","29,893",+13,"1,592,236","30,115",293,"154,037","2,787","21,214,900","1,977,843"
South Africa,"1,611,143","+2,750","55,183",+59,"1,523,243","32,717",546,"26,871",920,"11,087,505","184,922"
Netherlands,"1,593,728","+4,446","17,436",+13,"1,360,722","215,570",704,"92,832","1,016","13,171,698","767,229"
Canada,"1,323,681","+5,276","24,908",+39,"1,226,870","71,903","1,344","34,806",655,"33,383,698","877,832"
Chile,"1,280,252","+6,736","27,734",+87,"1,214,817","37,701","2,953","66,476","1,440","13,881,510","720,788"
Philippines,"1,138,173","+6,725","19,051",+93,"1,062,327","56,795","1,819","10,268",172,"12,570,563","113,405"
Iraq,"1,136,917","+2,058","15,930",+20,"1,039,616","81,371",465,"27,728",389,"9,855,685","240,364"
Romania,"1,071,334",+729,"29,485",+72,"1,023,822","18,027",784,"56,015","1,542","8,659,474","452,767"
Sweden,"1,037,126",0,"14,275",0,"878,153","144,698",341,"102,139","1,406","9,134,521","899,596"
Belgium,"1,028,104","+1,631","24,664",+19,"905,973","97,467",644,"88,374","2,120","13,210,753","1,135,577"
Pakistan,"874,751","+1,531","19,467",+83,"783,480","71,804","4,387","3,895",87,"12,410,924","55,256"
Portugal,"841,848",+469,"17,006",+7,"802,671","22,171",71,"82,771","1,672","11,133,009","1,094,607"
Israel,"839,117",+38,"6,381",+1,"831,981",755,66,"91,232",694,"14,487,253","1,575,114"
Hungary,"797,429","+1,039","29,114",+73,"618,608","149,707",308,"82,730","3,020","5,622,836","583,344"
Bangladesh,"779,796",+261,"12,124",+22,"721,435","46,237","1,149","4,694",73,"5,702,286","34,327"
Jordan,"723,345",+276,"9,243",+19,"710,445","3,657",729,"70,288",898,"6,921,815","672,601"
Serbia,"705,890",+705,"6,664",+18,"675,008","24,218",97,"81,075",765,"4,001,180","459,553"
Switzerland,"679,510",0,"10,730",0,"617,283","51,497",179,"78,018","1,232","7,273,942","835,159"
Japan,"671,563","+5,994","11,365",+110,"584,770","75,428","1,231","5,324",90,"13,015,244","103,182"
Austria,"636,424",+644,"10,470",+15,"614,803","11,151",321,"70,315","1,157","36,217,595","4,001,460"
UAE,"544,931","+1,321","1,629",+3,"525,080","18,222",0,"54,525",163,"46,815,989","4,684,348"
Lebanon,"535,446",+265,"7,602",+16,"497,198","30,646",333,"78,756","1,118","4,163,257","612,353"
Morocco,"514,817",+112,"9,098",+6,"502,884","2,835",98,"13,806",244,"6,374,419","170,940"
Malaysia,"466,330","+4,140","1,866",+44,"422,329","42,135",503,"14,250",57,"10,445,009","319,167"
Nepal,"447,704","+8,046","4,856",+187,"333,108","109,740",0,"15,130",164,"2,751,481","92,984"
Saudi Arabia,"432,269",+837,"7,147",+13,"416,759","8,363","1,331","12,251",203,"17,916,457","507,779"
Bulgaria,"414,041",+203,"17,250",+7,"362,327","34,464",501,"59,982","2,499","2,663,903","385,917"
Ecuador,"409,520","+2,518","19,692",+178,"342,878","46,950",593,"22,910","1,102","1,366,625","76,453"
Slovakia,"387,420",+258,"12,203",+35,"370,552","4,665",204,"70,931","2,234","2,759,676","505,255"
Greece,"375,831","+1,950","11,365",+43,"335,156","29,310",661,"36,212","1,095","8,832,737","851,050"
Belarus,"374,714","+1,363","2,691",+10,"365,255","6,768",0,"39,666",285,"6,070,189","642,578"
Panama,"370,533",+490,"6,296",+4,"358,938","5,299",105,"84,719","1,440","2,516,022","575,268"
Kazakhstan,"355,645","+2,505","4,039",+22,"312,837","38,769",221,"18,746",213,"10,749,824","566,625"
Croatia,"349,910",+826,"7,687",+23,"335,337","6,886",185,"85,696","1,883","1,920,316","470,300"
Bolivia,"329,733","+2,509","13,451",+42,"269,288","46,994",200,"27,917","1,139","1,299,971","110,063"
Georgia,"329,407","+1,576","4,426",+29,"307,918","17,063",0,"82,714","1,111","4,555,909","1,143,984"
Azerbaijan,"329,371",+377,"4,768",+14,"313,778","10,825",0,"32,233",467,"3,375,679","330,347"
Tunisia,"325,832",+552,"11,779",+52,"286,940","27,113",445,"27,321",988,"1,383,545","116,011"
Paraguay,"311,746","+2,108","7,534",+52,"258,338","45,874",584,"43,246","1,045","1,188,141","164,823"
Palestine,"303,658",+114,"3,423",+8,"291,191","9,044",78,"58,351",658,"1,787,484","343,486"
Kuwait,"290,801",+795,"1,687",+6,"276,792","12,322",194,"67,232",390,"2,453,107","567,147"
Costa Rica,"282,741",0,"3,547",0,"221,903","57,291",489,"55,067",691,"1,093,074","212,887"
Dominican Republic,"276,272",+894,"3,569",+4,"233,431","39,272",283,"25,248",326,"1,473,359","134,647"
Ethiopia,"265,832",+419,"3,976",+12,"218,866","42,990",596,"2,264",34,"2,648,487","22,555"
Denmark,"265,539","+1,074","2,502",+3,"250,257","12,780",33,"45,704",431,"46,271,866","7,964,238"
Lithuania,"264,796","+1,213","4,089",+3,"239,702","21,005",169,"98,471","1,521","3,093,727","1,150,479"
Ireland,"254,870",0,"4,941",0,"237,164","12,765",39,"51,120",991,"4,729,538","948,625"
Moldova,"253,736",+169,"6,016",+10,"244,664","3,056",148,"63,028","1,494","1,045,418","259,680"
Slovenia,"249,018",+498,"4,320",+6,"237,061","7,637",121,"119,767","2,078","1,228,272","590,746"
Egypt,"244,520","+1,203","14,269",+63,"180,577","49,674",90,"2,351",137,"2,715,258","26,107"
Guatemala,"241,117",+947,"7,872",+27,"220,536","12,709",5,"13,246",432,"1,342,689","73,764"
Uruguay,"238,079","+2,873","3,419",+50,"206,670","27,990",496,"68,331",981,"1,993,646","572,195"
Honduras,"225,256","+1,334","5,937",+39,"82,549","136,770",536,"22,433",591,"673,368","67,061"
Armenia,"220,729",+282,"4,314",+13,"208,100","8,315",0,"74,368","1,453","1,033,513","348,211"
Venezuela,"214,231","+1,233","2,382",+16,"198,033","13,816",316,"7,552",84,"3,359,014","118,418"
Qatar,"212,927",+260,526,+2,"206,307","6,094",208,"75,834",187,"1,967,354","700,673"
Oman,"204,923",+283,"2,184",+4,"186,391","16,348",255,"39,266",418,"1,550,000","297,001"
Bosnia and Herzegovina,"202,143",0,"8,981",0,"168,549","24,613",0,"61,950","2,752","937,964","287,454"
Bahrain,"199,093","+1,619",737,+5,"182,535","15,821",160,"113,605",421,"4,336,159","2,474,270"
