Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"447,839,847","+1,216,094","6,026,994","+4,912","381,928,898","59,883,955","70,224","57,454",773.2,0,0
China,"111,195",+327,"4,636",0,"102,722","3,837",11,77,3,"160,000,000","111,163"
USA,"80,979,977","+25,751","985,914",+508,"55,013,011","24,981,052","5,705","242,268","2,950","958,318,603","2,867,006"
India,"42,971,308","+3,993","515,241",+108,"42,406,150","49,917","8,944","30,634",367,"773,437,172","551,370"
Brazil,"29,069,469","+20,456","652,418",+211,"27,179,192","1,237,859","8,318","135,148","3,033","63,776,166","296,505"
France,"23,071,822","+14,496","139,451",+176,"21,738,280","1,194,091","2,484","352,157","2,129","246,629,975","3,764,438"
UK,"19,245,301","+42,040","162,147",+47,"18,022,989","1,060,165",264,"281,019","2,368","485,037,295","7,082,486"
Russia,"17,014,818","+73,162","356,949",+668,"14,690,595","1,967,274","2,300","116,508","2,444","273,400,000","1,872,097"
Germany,"15,951,350","+122,895","124,716",0,"12,287,900","3,538,734","2,494","189,371","1,481","104,701,826","1,242,999"
Turkey,"14,388,231","+34,343","95,681",+132,"13,813,131","479,419","1,011","167,576","1,114","146,465,952","1,705,855"
Italy,"13,048,774","+22,083","156,017",+130,"11,884,397","1,008,360",610,"216,352","2,587","189,968,677","3,149,728"
Spain,"11,136,425","+11,999","100,574",+47,"10,099,142","936,709",810,"238,033","2,150","471,036,328","10,068,073"
Argentina,"8,942,888","+6,286","126,842",+74,"8,744,742","71,304",966,"194,872","2,764","34,536,410","752,572"
Iran,"7,096,318","+6,426","138,116",+168,"6,739,811","218,391","3,572","82,712","1,610","47,808,284","557,236"
Netherlands,"6,771,643","+64,441","21,612",0,"4,948,353","1,801,678",163,"393,735","1,257","21,107,399","1,227,284"
Colombia,"6,072,656",+952,"139,120",+29,"5,901,731","31,805",342,"117,250","2,686","33,374,605","644,394"
Indonesia,"5,770,105","+21,380","150,430",+258,"5,171,402","448,273","2,771","20,728",540,"87,548,938","314,502"
Poland,"5,747,346","+5,609","112,551",+6,"5,132,682","502,113",620,"152,138","2,979","34,117,684","903,132"
Mexico,"5,564,985","+1,905","319,859",+35,"4,848,072","397,054","4,798","42,415","2,438","15,232,625","116,099"
Japan,"5,393,533","+55,417","24,935",+146,"4,712,167","656,431","1,354","42,865",198,"39,948,387","317,486"
Ukraine,"4,875,007","+3,919","106,679",+49,0,0,177,"112,605","2,464","19,521,252","450,909"
S. Korea,"4,666,977","+210,713","9,096",+139,"969,524","3,688,357",955,"90,898",177,"15,804,065","307,812"
Vietnam,"4,582,058","+147,358","40,891",+78,"2,718,440","1,822,727","4,104","46,374",414,"80,329,853","812,996"
South Africa,"3,685,120",+801,"99,609",+66,"3,564,491","21,020",546,"60,848","1,645","23,245,373","383,825"
Israel,"3,680,639","+7,529","10,317",+35,"3,609,010","61,312",437,"394,664","1,106","41,373,364","4,436,346"
Philippines,"3,668,268",+733,"57,066",+43,"3,562,765","48,437",289,"32,745",509,"28,362,486","253,177"
Malaysia,"3,649,463","+26,856","33,305",+77,"3,311,854","304,304",368,"110,385","1,007","50,942,409","1,540,850"
Czechia,"3,632,127","+2,572","38,975",+31,"3,523,648","69,504",163,"338,114","3,628","52,856,368","4,920,395"
Belgium,"3,597,937","+5,713","30,285",+11,"3,237,397","330,255",227,"308,195","2,594","31,867,095","2,729,700"
Peru,"3,528,038",+489,"211,155",+47,0,0,779,"104,560","6,258","27,665,850","819,927"
Australia,"3,385,982","+21,804","5,448",+32,"3,157,417","223,117",115,"130,250",210,"64,070,299","2,464,626"
Portugal,"3,337,806","+5,606","21,216",+17,"2,843,809","472,781",81,"328,950","2,091","37,805,639","3,725,851"
Canada,"3,331,820","+6,366","37,039",+53,"3,183,582","111,199",552,"86,999",967,"58,446,801","1,526,144"
Chile,"3,202,562","+14,114","43,226",+149,"2,294,428","864,908","1,051","165,154","2,229","33,587,775","1,732,100"
Thailand,"3,047,857","+21,162","23,303",+65,"2,794,098","230,456",687,"43,483",332,"17,270,775","246,395"
Switzerland,"2,935,441","+7,571","13,300",0,"2,384,339","537,802",139,"335,067","1,518","18,999,657","2,168,723"
