Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"161,076,761","+750,247","3,344,809","+13,880","139,849,270","17,882,682","105,224","20,665",429.1,0,0
China,"90,799",+16,"4,636",0,"85,861",302,0,63,3,"160,000,000","111,163"
USA,"33,586,136","+35,816","597,785",+841,"26,620,229","6,368,122","8,707","100,958","1,797","461,476,543","1,387,169"
India,"23,702,832","+362,406","258,351","+4,126","19,728,436","3,716,045","8,944","17,032",186,"307,583,991","221,016"
Brazil,"15,361,686","+76,638","428,256","+2,545","13,924,217","1,009,213","8,318","71,830","2,002","46,970,130","219,630"
France,"5,821,668","+21,498","107,119",+184,"4,960,281","754,268","4,583","89,019","1,638","79,684,856","1,218,458"
Turkey,"5,072,462","+13,029","43,821",+232,"4,801,291","227,350","2,827","59,592",515,"50,058,648","588,097"
Russia,"4,905,059","+8,217","114,331",+355,"4,518,529","272,199","2,300","33,599",783,"132,100,000","904,866"
UK,"4,441,974","+2,283","127,640",+11,"4,256,103","58,231",138,"65,138","1,872","167,749,070","2,459,905"
Italy,"4,131,075","+7,849","123,544",+262,"3,655,112","352,419","1,992","68,412","2,046","61,820,196","1,023,766"
Spain,"3,592,751","+6,418","79,208",+108,"3,291,156","222,387","1,991","76,817","1,694","47,213,067","1,009,465"
Germany,"3,558,148","+13,833","86,009",+252,"3,220,300","251,839","5,049","42,351","1,024","56,836,969","676,510"
Argentina,"3,215,572","+24,475","68,807",+496,"2,869,341","277,424","5,394","70,590","1,510","12,066,534","264,892"
Colombia,"3,048,719","+16,993","79,261",+490,"2,859,627","109,831","6,582","59,372","1,544","15,639,108","304,562"
Poland,"2,842,032","+3,948","70,679",+343,"2,582,519","188,834","1,859","75,165","1,869","14,960,240","395,660"
Iran,"2,707,761","+16,409","75,934",+366,"2,162,087","469,740","5,501","31,887",894,"17,480,333","205,852"
Mexico,"2,368,393","+1,897","219,323",+234,"1,891,052","258,018","4,798","18,205","1,686","6,774,089","52,069"
Ukraine,"2,129,073","+4,538","46,987",+356,"1,797,136","284,950",177,"48,937","1,080","9,721,036","223,438"
Peru,"1,865,639","+7,400","64,898",+207,"1,720,665","80,076","2,670","55,913","1,945","11,832,582","354,624"
Indonesia,"1,728,204","+4,608","47,617",+152,"1,584,878","95,709",0,"6,261",173,"15,410,887","55,834"
Czechia,"1,648,686","+1,688","29,812",+29,"1,587,374","31,500",345,"153,708","2,779","20,529,829","1,914,003"
South Africa,"1,602,031","+2,759","54,968",+72,"1,519,734","27,329",546,"26,722",917,"10,968,926","182,963"
Netherlands,"1,577,754","+6,356","17,399",+16,"1,339,957","220,398",726,"91,903","1,013","13,171,698","767,243"
Canada,"1,305,770","+6,198","24,766",+52,"1,204,328","76,676","1,327","34,338",651,"33,001,128","867,834"
Chile,"1,260,448","+3,902","27,384",+28,"1,199,432","33,632","3,036","65,452","1,422","13,689,304","710,857"
Iraq,"1,127,580","+4,666","15,855",+21,"1,023,584","88,141",488,"27,505",387,"9,781,666","238,602"
Philippines,"1,118,339","+4,822","18,714",+94,"1,046,354","53,271",750,"10,090",169,"12,416,105","112,024"
Romania,"1,068,817",+930,"29,233",+98,"1,018,642","20,942",874,"55,881","1,528","8,558,927","447,485"
Sweden,"1,027,934",0,"14,267",+36,"862,235","151,432",373,"101,239","1,405","8,798,383","866,536"
Belgium,"1,020,332","+2,456","24,609",+26,"897,904","97,819",710,"87,709","2,115","13,061,760","1,122,810"
Pakistan,"867,438","+2,881","19,210",+104,"771,692","76,536","4,707","3,863",86,"12,310,875","54,820"
Portugal,"840,493",+485,"16,998",+4,"801,621","21,874",71,"82,636","1,671","11,011,029","1,082,588"
Israel,"839,030",+30,"6,379",+1,"831,826",825,71,"91,223",694,"14,434,897","1,569,422"
Hungary,"793,784",+905,"28,888",+96,"592,440","172,456",361,"82,350","2,997","5,560,617","576,877"
Bangladesh,"777,397","+1,140","12,045",+40,"718,249","47,103","1,120","4,680",73,"5,677,222","34,179"
Jordan,"722,336",+483,"9,180",+29,"708,854","4,302",729,"70,196",892,"6,893,261","669,880"
Serbia,"703,497","+1,046","6,611",+17,"669,310","27,576",104,"80,797",759,"3,964,964","455,379"
Switzerland,"677,210","+1,539","10,725",+4,"612,471","54,014",190,"77,759","1,231","7,216,520","828,616"
Japan,"651,571","+6,111","11,064",+123,"568,558","71,949","1,189","5,165",88,"12,700,938","100,688"
Austria,"633,960","+1,194","10,428",+15,"609,666","13,866",344,"70,046","1,152","35,383,018","3,909,434"
UAE,"540,646","+1,508","1,619",+2,"520,882","18,145",0,"54,102",162,"46,401,225","4,643,302"
Lebanon,"534,388",+703,"7,549",+22,"490,305","36,534",352,"78,598","1,110","4,151,385","610,585"
Morocco,"514,432",+268,"9,088",+5,"501,692","3,652",108,"13,797",244,"6,348,840","170,271"
Malaysia,"453,222","+4,765","1,761",+39,"411,360","40,101",469,"13,850",54,"10,257,115","313,458"
Saudi Arabia,"429,389","+1,020","7,111",+13,"413,010","9,268","1,352","12,171",202,"17,740,919","502,868"
Nepal,"422,349","+9,238","4,252",+168,"316,463","101,634",0,"14,275",144,"2,693,088","91,024"
Bulgaria,"412,814",+657,"17,150",+46,"357,149","38,515",526,"59,800","2,484","2,631,255","381,164"
Ecuador,"404,632","+2,037","19,349",+63,"342,878","42,405",607,"22,639","1,083","1,350,957","75,586"
Slovakia,"386,540",+404,"12,096",+19,"369,103","5,341",242,"70,770","2,215","2,740,888","501,817"
Belarus,"371,405",+896,"2,661",+9,"362,112","6,632",0,"39,316",282,"6,028,936","638,210"
Greece,"369,554","+2,478","11,211",+70,"333,892","24,451",707,"35,606","1,080","8,645,362","832,962"
Panama,"368,930",+562,"6,285",+3,"358,044","4,601",105,"84,364","1,437","2,487,010","568,707"
Kazakhstan,"348,308","+1,811","3,964",+16,"304,673","39,671",221,"18,361",209,"10,535,853","555,400"
Croatia,"347,094","+1,471","7,589",+40,"331,388","8,117",215,"85,002","1,859","1,898,906","465,033"
Azerbaijan,"328,159",+558,"4,726",+13,"309,771","13,662",0,"32,116",463,"3,353,167","328,168"
