Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"217,177,661","+452,679","4,514,346","+7,443","194,064,593","18,598,722","113,537","27,862",579.1,0,0
China,"94,819",+33,"4,636",0,"88,924","1,259",9,66,3,"160,000,000","111,163"
USA,"39,665,515","+37,262","654,689",+284,"30,826,478","8,184,348","25,452","119,026","1,965","579,364,654","1,738,518"
India,"32,737,569","+43,381","438,387",+527,"31,915,969","383,213","8,944","23,456",314,"518,642,929","371,596"
Brazil,"20,741,815","+13,210","579,330",+278,"19,663,748","498,737","8,318","96,784","2,703","56,897,224","265,490"
Russia,"6,882,827","+19,286","181,637",+797,"6,148,250","552,940","2,300","47,140","1,244","178,100,000","1,219,804"
France,"6,742,488","+13,630","114,210",+53,"6,196,776","431,502","2,270","103,032","1,745","121,518,857","1,856,923"
UK,"6,731,423","+33,196","132,437",+61,"5,383,649","1,215,337",982,"98,558","1,939","266,714,771","3,905,088"
Turkey,"6,346,881","+17,332","56,213",+255,"5,809,710","480,958",633,"74,328",658,"75,857,048","888,361"
Argentina,"5,173,531","+2,073","111,383",+59,"4,862,284","199,864","2,747","113,266","2,439","21,946,074","480,472"
Iran,"4,926,964","+31,516","106,482",+581,"4,146,742","673,740","7,877","57,803","1,249","28,213,229","330,996"
Colombia,"4,905,258","+1,954","124,811",+68,"4,736,032","44,415","8,155","95,228","2,423","24,092,793","467,723"
Spain,"4,831,809",0,"84,000",0,"4,258,193","489,616","1,685","103,297","1,796","60,618,810","1,295,944"
Italy,"4,530,246","+5,959","129,093",+37,"4,260,106","141,047",525,"75,055","2,139","83,618,273","1,385,356"
Indonesia,"4,073,831","+7,427","131,923",+551,"3,724,318","217,590",0,"14,714",476,"31,866,410","115,094"
Germany,"3,940,211","+6,642","92,643",+12,"3,726,700","120,868","1,008","46,855","1,102","68,329,706","812,535"
Mexico,"3,328,863","+17,546","257,906",+756,"2,655,396","415,561","4,798","25,508","1,976","9,698,652","74,318"
Poland,"2,888,231",+204,"75,340",0,"2,656,855","156,036",57,"76,411","1,993","19,711,583","521,491"
South Africa,"2,764,931","+7,740","81,595",+134,"2,526,199","157,137",546,"45,949","1,356","16,393,971","272,442"
Ukraine,"2,284,191","+1,906","53,720",+34,"2,206,392","24,079",177,"52,596","1,237","11,949,470","275,151"
Peru,"2,148,419",0,"198,167",0,0,0,"1,344","64,125","5,915","16,682,090","497,923"
Philippines,"1,954,023","+18,528","33,109",+101,"1,777,693","143,221","3,055","17,561",298,"18,536,715","166,594"
Netherlands,"1,936,572","+2,289","17,996",+2,"1,844,592","73,984",220,"112,730","1,048","16,593,808","965,945"
Iraq,"1,874,435","+6,083","20,699",+67,"1,719,557","134,179",907,"45,424",502,"14,272,791","345,880"
Malaysia,"1,706,089","+20,579","16,087",+285,"1,422,005","267,997","1,009","51,942",490,"22,461,139","683,832"
Czechia,"1,678,862",+132,"30,402",+1,"1,646,369","2,091",11,"156,435","2,833","35,792,034","3,335,070"
Chile,"1,637,829",+595,"36,885",+44,"1,594,585","6,359",724,"84,834","1,911","20,201,705","1,046,380"
Bangladesh,"1,493,537","+3,948","26,015",+89,"1,415,697","51,825","1,416","8,965",156,"8,869,393","53,241"
Canada,"1,489,813","+1,577","26,901",+3,"1,433,095","29,817",274,"39,077",706,"40,235,533","1,055,346"
Japan,"1,434,370","+22,748","15,896",+45,"1,173,112","245,362","2,070","11,381",126,"21,539,189","170,909"
