Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"141,286,944","+784,527","3,023,317","+11,596","120,029,569","18,234,058","106,891","18,126",387.9,0,0
China,"90,483",+15,"4,636",0,"85,538",309,4,63,3,"160,000,000","111,163"
USA,"32,361,280","+63,625","580,756",+738,"24,909,770","6,870,754","9,824","97,315","1,746","428,132,055","1,287,450"
India,"14,782,461","+260,778","177,168","+1,495","12,805,094","1,800,199","8,944","10,629",127,"264,972,022","190,524"
Brazil,"13,900,134","+65,792","371,889","+2,865","12,344,861","1,183,384","8,318","65,028","1,740","28,600,000","133,796"
France,"5,260,182","+35,861","100,593",+189,"4,081,203","1,078,386","5,877","80,445","1,538","71,808,202","1,098,182"
Russia,"4,693,469","+9,321","105,193",+398,"4,319,389","268,887","2,300","32,151",721,"125,100,000","856,942"
UK,"4,385,938","+2,206","127,260",+35,"4,145,810","112,868",332,"64,339","1,867","140,944,028","2,067,568"
Turkey,"4,212,645","+62,606","35,608",+288,"3,643,734","533,303","3,240","49,527",419,"43,467,516","511,035"
Italy,"3,857,443","+15,370","116,676",+310,"3,235,459","505,308","3,340","63,874","1,932","54,864,328","908,484"
Spain,"3,407,283",0,"76,981",0,"3,129,234","201,068","2,180","72,853","1,646","44,285,495","946,895"
Germany,"3,137,907","+20,957","80,526",+139,"2,765,100","292,281","4,740","37,358",959,"52,737,238","627,849"
Argentina,"2,677,747","+19,119","59,164",+80,"2,343,808","274,775","3,977","58,820","1,300","10,090,767","221,656"
Poland,"2,675,872","+15,761","61,825",+616,"2,285,221","328,826","3,372","70,765","1,635","13,503,602","357,109"
Colombia,"2,636,076","+16,654","67,931",+367,"2,457,888","110,257","4,299","51,373","1,324","13,774,899","268,452"
Mexico,"2,299,939","+4,504","211,693",+480,"1,823,732","264,514","4,798","17,691","1,628","6,378,763","49,065"
Iran,"2,215,445","+21,312","66,327",+319,"1,772,688","376,430","4,694","26,112",782,"14,277,782","168,283"
Ukraine,"1,936,228","+14,984","39,536",+440,"1,475,556","421,136",177,"44,486",908,"8,915,393","204,836"
Peru,"1,697,626","+8,575","56,797",+343,"1,619,680","21,149","2,616","50,926","1,704","10,374,315","311,212"
Czechia,"1,600,347","+3,210","28,413",+42,"1,495,596","76,338",971,"149,220","2,649","15,507,408","1,445,944"
Indonesia,"1,599,763","+5,041","43,328",+132,"1,450,192","106,243",0,"5,800",157,"13,797,813","50,026"
South Africa,"1,565,680","+1,325","53,711",+48,"1,489,457","22,512",546,"26,138",897,"10,305,641","172,046"
Netherlands,"1,395,328","+8,285","16,904",+31,"1,162,739","215,685",795,"81,289",985,"11,292,587","657,885"
Chile,"1,117,348","+8,037","25,055",+132,"1,045,807","46,486","3,277","58,055","1,302","12,206,029","634,203"
