Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"167,037,585","+571,160","3,468,323","+10,814","147,986,285","15,582,977","97,450","21,429",445.0,0,0
China,"90,954",+10,"4,636",0,"86,017",301,4,63,3,"160,000,000","111,163"
USA,"33,882,333","+19,639","603,860",+452,"27,471,242","5,807,231","7,056","101,832","1,815","472,538,611","1,420,195"
India,"26,528,846","+243,777","299,296","+3,788","23,418,523","2,811,027","8,944","19,057",215,"326,484,155","234,535"
Brazil,"16,047,439","+71,283","448,291","+1,764","14,462,432","1,136,716","8,318","75,022","2,096","49,013,934","229,142"
France,"5,593,962","+12,611","108,526",+89,"5,195,870","289,566","3,544","85,532","1,659","82,263,511","1,257,813"
Turkey,"5,178,648","+8,697","46,071",+231,"5,013,111","119,466","1,876","60,822",541,"52,167,387","612,692"
Russia,"4,992,554","+8,709","118,125",+386,"4,610,465","263,964","2,300","34,198",809,"135,300,000","926,775"
UK,"4,460,303","+2,694","127,716",+6,"4,299,889","32,698",123,"65,397","1,873","174,655,862","2,560,822"
Italy,"4,188,188","+4,715","125,153",+125,"3,779,293","283,742","1,430","69,361","2,073","64,379,095","1,066,185"
Germany,"3,653,019","+6,419","87,960",+108,"3,387,800","177,259","3,477","43,477","1,047","59,197,639","704,547"
Spain,"3,636,453",0,"79,620",0,"3,356,272","200,561","1,655","77,750","1,702","48,928,535","1,046,132"
Argentina,"3,514,683","+32,171","73,688",+297,"3,083,298","357,697","6,138","77,137","1,617","13,104,928","287,616"
Colombia,"3,210,787","+18,737","84,228",+509,"3,011,234","115,325","6,582","62,510","1,640","16,311,464","317,565"
Poland,"2,864,547","+1,517","72,882",+191,"2,621,686","169,979","1,183","75,762","1,928","15,506,202","410,112"
Iran,"2,823,887","+8,005","78,381",+187,"2,319,746","425,760","4,945","33,243",923,"18,810,335","221,437"
Mexico,"2,392,744","+2,604","221,256",+176,"1,909,187","262,301","4,798","18,387","1,700","6,920,902","53,182"
Ukraine,"2,179,988","+4,606","49,279",+178,"1,941,625","189,084",177,"50,115","1,133","9,997,488","229,830"
Peru,"1,920,851","+5,285","67,807",+238,"1,720,665","132,379","2,664","57,547","2,031","12,432,321","372,458"
Indonesia,"1,769,940","+5,296","49,205",+132,"1,629,495","91,240",0,"6,411",178,"16,007,720","57,980"
Czechia,"1,657,559",+672,"30,015",+11,"1,607,691","19,853",171,"154,527","2,798","22,782,230","2,123,889"
South Africa,"1,632,571","+4,236","55,772",+53,"1,537,430","39,369",546,"27,222",930,"11,325,572","188,848"
Netherlands,"1,622,810","+3,162","17,536",+18,"1,418,336","186,938",588,"94,522","1,021","13,524,699","787,758"
Canada,"1,355,765","+3,644","25,203",+41,"1,274,664","55,898","1,344","35,644",663,"33,979,043","893,338"
Chile,"1,323,413","+7,500","28,386",+96,"1,252,970","42,057","2,974","68,706","1,474","14,283,626","741,547"
Philippines,"1,176,729","+5,343","19,913",+150,"1,102,470","54,346","1,819","10,613",180,"12,950,682","116,805"
Iraq,"1,164,149","+3,655","16,158",+21,"1,076,804","71,187",460,"28,380",394,"10,088,740","245,944"
Romania,"1,075,236",+455,"29,885",+59,"1,031,605","13,746",623,"56,227","1,563","8,847,502","462,657"
Sweden,"1,058,341",0,"14,366",0,"917,616","126,359",253,"104,216","1,415","9,481,745","933,681"
Belgium,"1,044,612","+2,906","24,809",+15,"926,877","92,926",562,"89,786","2,132","13,543,295","1,164,066"
Pakistan,"897,468","+4,007","20,177",+88,"813,855","63,436","4,412","3,994",90,"12,717,235","56,599"
Portugal,"844,811",+523,"17,017",0,"805,466","22,328",59,"83,067","1,673","11,316,046","1,112,665"
Israel,"839,308",+18,"6,397",0,"832,351",560,59,"89,997",686,"14,522,643","1,557,221"
Hungary,"801,672",+647,"29,475",+48,"665,552","106,645",183,"83,174","3,058","5,720,398","593,495"
Bangladesh,"787,726","+1,028","12,348",+38,"729,798","45,580","1,213","4,741",74,"5,805,407","34,942"
Jordan,"729,706",+521,"9,357",+15,"710,445","9,904",729,"70,893",909,"7,096,837","689,478"
Serbia,"709,673",+404,"6,766",+14,"686,417","16,490",65,"81,515",777,"4,070,548","467,556"
Japan,"709,233","+4,960","12,152",+106,"628,522","68,559","1,303","5,623",96,"13,675,634","108,424"
Switzerland,"687,353",0,"10,775",+5,"631,406","45,172",153,"78,908","1,237","7,460,843","856,500"
Austria,"640,876",+583,"10,541",+7,"621,998","8,337",242,"70,799","1,164","38,050,186","4,203,476"
UAE,"554,516","+1,596","1,648",+4,"534,481","18,387",0,"55,471",165,"48,225,282","4,824,257"
Lebanon,"538,218",+331,"7,670",+6,"508,930","21,618",238,"79,171","1,128","4,291,414","631,257"
Morocco,"516,812",+363,"9,119",+4,"505,050","2,643",95,"13,856",244,"6,439,348","172,643"
Nepal,"505,643","+8,591","6,153",+129,"383,684","115,806",0,"17,082",208,"2,897,503","97,886"
Malaysia,"505,115","+6,320","2,199",+50,"449,234","53,682",652,"15,431",67,"11,100,126","339,103"
Saudi Arabia,"439,847","+1,142","7,237",+13,"423,795","8,815","1,329","12,462",205,"18,449,145","522,723"
Ecuador,"417,840","+1,219","20,180",+73,"354,499","43,161",574,"23,368","1,129","1,394,791","78,006"
Bulgaria,"416,565",+148,"17,487",+13,"373,202","25,876",410,"60,356","2,534","2,743,168","397,458"
Greece,"388,929","+1,503","11,734",+37,"352,207","24,988",586,"37,477","1,131","9,167,566","883,393"
Slovakia,"388,719",+190,"12,286",+6,"373,115","3,318",144,"71,168","2,249","2,793,952","511,526"
Belarus,"384,773","+1,471","2,761",+9,"374,854","7,158",0,"40,732",292,"6,192,860","655,568"
