Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"35,390,111","+249,963","1,041,549","+4,019","26,614,834","7,733,728","66,424","4,540",133.6,0,0
China,"85,450",+16,"4,634",0,"80,621",195,2,59,3,"160,000,000","111,163"
USA,"7,636,912","+34,066","214,611",+332,"4,849,038","2,573,263","14,198","23,037",647,"111,470,266","336,250"
India,"6,622,180","+74,767","102,714",+902,"5,583,453","936,013","8,944","4,786",74,"78,992,534","57,095"
Brazil,"4,915,289","+8,456","146,375",+364,"4,263,208","505,706","8,318","23,081",687,"17,900,000","84,056"
Russia,"1,215,001","+10,499","21,358",+107,"979,143","214,500","2,300","8,325",146,"47,683,832","326,711"
Colombia,"855,052","+6,905","26,712",+156,"761,674","66,666","2,220","16,758",524,"3,894,289","76,323"
Peru,"828,169","+3,184","32,742",+77,"706,223","89,204","1,287","25,027",989,"3,952,298","119,439"
Spain,"810,807",0,"32,086",0,0,0,"1,566","17,340",686,"12,723,989","272,115"
Argentina,"798,486","+7,668","21,018",+223,"636,672","140,796","3,950","17,625",464,"2,064,250","45,565"
Mexico,"757,953","+4,863","78,880",+388,"545,530","133,543","2,324","5,863",610,"1,997,375","15,449"
South Africa,"681,289","+1,573","16,976",+38,"614,781","49,532",539,"11,450",285,"4,269,626","71,756"
France,"619,190","+12,565","32,230",+32,"97,778","489,182","1,276","9,481",493,"11,469,737","175,616"
UK,"502,978","+7,982","42,350",+33,0,0,368,"7,399",623,"25,048,460","368,471"
Iran,"471,772","+3,653","26,957",+211,"389,966","54,849","4,154","5,598",320,"4,123,173","48,928"
Chile,"470,179","+1,708","12,979",+60,"442,070","15,130",856,"24,541",677,"3,466,553","180,937"
Iraq,"379,141","+3,210","9,399",+52,"307,482","62,260",523,"9,373",232,"2,349,433","58,080"
Bangladesh,"368,690","+1,125","5,348",+23,"281,656","81,686",0,"2,233",32,"1,989,664","12,050"
Saudi Arabia,"336,387",+390,"4,875",+25,"321,485","10,027",955,"9,624",139,"6,678,019","191,055"
Italy,"325,329","+2,578","35,986",+18,"231,914","57,429",303,"5,383",595,"11,784,105","194,977"
Turkey,"324,443","+1,429","8,441",+57,"285,050","30,952","1,475","3,836",100,"10,806,285","127,772"
Philippines,"322,471","+3,164","5,776",+100,"273,036","43,659","1,758","2,933",53,"3,873,843","35,230"
Pakistan,"314,616",+632,"6,513",+6,"298,968","9,135",513,"1,417",29,"3,644,762","16,419"
Indonesia,"303,498","+3,992","11,151",+96,"228,453","63,894",0,"1,107",41,"3,488,141","12,718"
Germany,"301,571","+1,543","9,602",+5,"261,900","30,069",373,"3,596",115,"16,999,253","202,724"
Israel,"266,775","+2,332","1,719",+37,"195,629","69,427",900,"29,005",187,"3,703,125","402,619"
Ukraine,"226,462","+4,140","4,397",+44,"100,107","121,958",177,"5,187",101,"2,382,259","54,559"
Canada,"166,156","+1,685","9,481",+19,"140,243","16,432",126,"4,392",251,"7,625,793","201,590"
Ecuador,"141,034",+683,"11,647",+50,"120,511","8,876",354,"7,963",658,"453,823","25,622"
Bolivia,"136,569",+350,"8,073",+28,"97,105","31,391",71,"11,658",689,"306,481","26,163"
Romania,"135,900","+1,835","5,003",+56,"108,135","22,762",598,"7,077",261,"2,510,209","130,717"
Netherlands,"135,892","+4,003","6,454",+5,0,0,174,"7,926",376,"2,449,577","142,875"
Morocco,"133,272","+2,044","2,330",+37,"111,036","19,906",461,"3,600",63,"2,711,203","73,229"
Belgium,"127,623","+3,389","10,044",+7,"19,645","97,934",184,"10,999",866,"3,368,218","290,292"
Qatar,"126,498",+159,216,0,"123,475","2,807",58,"45,052",77,"795,768","283,413"
Panama,"115,286",+633,"2,423",+9,"91,809","21,054",110,"26,611",559,"504,299","116,406"
Dominican Republic,"114,480",+554,"2,134",+6,"90,366","21,980",170,"10,526",196,"493,091","45,337"
Kazakhstan,"108,177",+71,"1,725",0,"103,205","3,247",221,"5,743",92,"2,964,281","157,383"
Kuwait,"107,025",+567,624,+4,"99,040","7,361",142,"24,966",146,"757,815","176,777"
Egypt,"103,683",+108,"5,981",+11,"97,355",347,41,"1,008",58,"135,000","1,313"
Oman,"101,270","+2,685",977,+42,"90,296","9,997",210,"19,704",190,"376,700","73,296"
Poland,"100,074","+1,934","2,630",+26,"73,003","24,441",191,"2,645",70,"3,447,281","91,112"
UAE,"98,801","+1,041",426,0,"88,123","10,252",0,"9,958",43,"10,132,865","1,021,320"
Sweden,"94,283",0,"5,895",0,0,0,20,"9,320",583,"1,661,484","164,248"
Guatemala,"93,963",+215,"3,293",+8,"82,454","8,216",5,"5,220",183,"337,896","18,772"
Nepal,"86,823","+2,253",535,+7,"64,069","22,219",0,"2,966",18,"1,074,448","36,707"
Japan,"85,339",+571,"1,597",+7,"78,315","5,427",133,675,13,"2,166,131","17,141"
Czechia,"82,446","+1,841",727,+16,"44,149","37,570",245,"7,695",68,"1,449,352","135,274"
Belarus,"80,295",+443,857,+6,"75,148","4,290",0,"8,498",91,"1,936,540","204,957"
Costa Rica,"79,182",0,950,0,"45,007","33,225",213,"15,507",186,"238,248","46,658"
Portugal,"79,151",+904,"2,005",+10,"50,207","26,939",105,"7,768",197,"2,647,756","259,869"
Ethiopia,"78,819",+959,"1,222",+8,"33,060","44,537",285,681,11,"1,301,570","11,251"
