Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"182,187,174","+316,818","3,945,469","+6,286","166,740,393","11,501,312","80,411","23,373",506.2,0,0
China,"91,753",+21,"4,636",0,"86,655",462,12,64,3,"160,000,000","111,163"
USA,"34,511,636","+10,754","619,595",+137,"28,962,849","4,929,192","3,836","103,662","1,861","504,736,834","1,516,073"
India,"30,316,000","+37,037","397,668",+907,"29,359,208","559,124","8,944","21,757",285,"406,371,279","291,636"
Brazil,"18,448,402","+27,804","514,202",+658,"16,673,329","1,260,871","8,318","86,186","2,402","53,209,627","248,580"
France,"5,770,530",+509,"111,012",+44,"5,608,967","50,551","1,304","88,212","1,697","92,869,326","1,419,660"
Russia,"5,472,941","+21,650","133,893",+611,"4,969,340","369,708","2,300","37,487",917,"148,900,000","1,019,888"
Turkey,"5,414,310","+5,283","49,634",+58,"5,280,558","84,118",751,"63,521",582,"60,328,966","707,786"
UK,"4,755,078","+22,868","128,103",+3,"4,319,199","307,776",257,"69,683","1,877","209,994,920","3,077,344"
Argentina,"4,423,636","+18,389","93,142",+574,"4,046,308","284,186","6,869","96,997","2,042","16,502,856","361,858"
Italy,"4,258,456",+389,"127,500",+14,"4,076,274","54,682",289,"70,535","2,112","71,207,555","1,179,447"
Colombia,"4,187,194","+28,478","105,326",+648,"3,880,261","201,607","8,155","81,433","2,048","19,695,665","383,042"
Spain,"3,792,642","+3,332","80,789",+4,"3,591,599","120,254",644,"81,087","1,727","52,691,812","1,126,550"
Germany,"3,734,812",+340,"91,336",+23,"3,620,800","22,676",736,"44,436","1,087","63,813,168","759,235"
Iran,"3,180,092","+12,351","83,985",+140,"2,848,042","248,065","3,185","37,389",987,"23,308,926","274,045"
Poland,"2,879,689",+52,"74,979",0,"2,651,681","153,029",163,"76,171","1,983","17,280,059","457,078"
Mexico,"2,505,792","+2,384","232,564",+43,"1,990,610","282,618","4,798","19,235","1,785","7,454,371","57,222"
Ukraine,"2,234,281",+285,"52,295",+9,"2,163,792","18,194",177,"51,395","1,203","10,806,892","248,588"
Indonesia,"2,135,998","+20,694","57,561",+423,"1,859,961","218,476",0,"7,728",208,"19,637,392","71,051"
Peru,"2,049,567","+1,452","192,163",+264,0,0,"2,422","61,317","5,749","14,102,037","421,894"
South Africa,"1,941,119","+12,222","60,038",+138,"1,723,882","157,199",546,"32,326","1,000","13,011,903","216,693"
Netherlands,"1,683,828",+557,"17,741",0,"1,626,958","39,129",153,"98,054","1,033","14,730,069","857,774"
Czechia,"1,666,958",+56,"30,298",0,"1,635,391","1,269",7,"155,374","2,824","28,906,706","2,694,344"
Chile,"1,551,137","+4,034","32,454",+156,"1,489,537","29,146","3,050","80,459","1,683","16,908,987","877,090"
Canada,"1,414,134",+931,"26,238",+11,"1,380,108","7,788",466,"37,146",689,"36,643,986","962,556"
