Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"303,664,343","+2,718,636","5,497,160","+6,721","258,276,770","39,890,413","93,207","38,957",705.2,0,0
China,"103,295",+174,"4,636",0,"95,300","3,359",30,72,3,"160,000,000","111,163"
USA,"60,464,426","+849,181","858,346","+2,025","42,172,251","17,433,829","21,945","181,061","2,570","832,579,526","2,493,161"
India,"35,368,372","+141,986","483,463",+285,"34,412,740","472,169","8,944","25,253",345,"686,819,128","490,386"
Brazil,"22,450,222","+54,900","619,878",+148,"21,567,845","262,499","8,318","104,493","2,885","63,776,166","296,840"
UK,"14,193,228","+178,250","149,744",+229,"10,668,648","3,374,836",868,"207,422","2,188","418,708,539","6,119,083"
France,"11,511,452","+328,214","125,206",+193,"8,452,363","2,933,883","3,333","175,767","1,912","188,795,159","2,882,698"
Russia,"10,618,035","+16,735","314,604",+787,"9,645,712","657,719","2,300","72,712","2,154","242,600,000","1,661,310"
Turkey,"9,850,488","+63,214","83,388",+157,"9,246,866","520,234","1,128","114,922",973,"121,420,713","1,416,571"
Germany,"7,458,396","+59,393","114,491",+284,"6,664,800","679,105","4,636","88,590","1,360","89,622,218","1,064,521"
Spain,"7,164,906","+115,900","89,934",+15,"5,145,880","1,929,092","2,005","153,154","1,922","66,213,858","1,415,363"
Italy,"7,083,762","+108,304","138,697",+223,"5,270,994","1,674,071","1,499","117,423","2,299","145,945,664","2,419,243"
Iran,"6,204,224","+1,178","131,821",+19,"6,048,957","23,446","2,060","72,461","1,540","42,484,271","496,184"
Argentina,"6,135,836","+110,533","117,428",+42,"5,470,724","547,684","1,680","133,899","2,563","29,033,460","633,581"
Colombia,"5,268,862","+26,190","130,250",+59,"5,016,760","121,852",342,"101,903","2,519","30,199,691","584,078"
Indonesia,"4,265,187",+518,"144,121",+5,"4,115,572","5,494",0,"15,348",519,"64,980,357","233,820"
Poland,"4,191,193","+11,902","99,428",+117,"3,697,523","394,242","1,858","110,926","2,632","27,770,183","734,977"
