Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"187,246,612","+425,928","4,042,597","+7,514","171,226,005","11,978,010","78,316","24,022",518.6,0,0
China,"92,015",+26,"4,636",0,"86,918",461,4,64,3,"160,000,000","111,163"
USA,"34,726,111","+14,535","622,821",+118,"29,234,930","4,868,360","4,340","104,287","1,870","511,670,665","1,536,607"
India,"30,836,231","+41,475","408,072",+899,"29,967,478","460,681","8,944","22,123",293,"429,041,970","307,807"
Brazil,"19,069,003","+48,504","532,949","+1,172","17,530,369","1,005,685","8,318","89,064","2,489","54,204,686","253,170"
France,"5,808,383","+4,696","111,321",+19,"5,646,009","51,053",947,"88,784","1,702","96,032,030","1,467,901"
Russia,"5,758,300","+25,082","142,253",+752,"5,182,837","433,210","2,300","39,441",974,"154,900,000","1,060,970"
Turkey,"5,476,294","+5,530","50,192",+37,"5,344,102","82,000",684,"64,226",589,"63,022,548","739,129"
UK,"5,089,473","+32,227","128,399",+34,"4,355,423","605,651",417,"74,570","1,881","222,632,706","3,261,985"
Argentina,"4,639,098","+11,561","98,501",+353,"4,264,937","275,660","5,427","101,691","2,159","17,573,118","385,211"
Colombia,"4,492,537","+20,915","112,298",+567,"4,228,198","152,041","8,155","87,341","2,183","20,915,420","406,624"
Italy,"4,269,885","+1,400","127,768",+12,"4,101,102","41,015",161,"70,728","2,116","73,365,928","1,215,255"
Spain,"3,937,192",0,"81,003",0,"3,635,907","220,282",627,"84,176","1,732","53,392,296","1,141,512"
Germany,"3,743,138",+803,"91,759",+19,"3,634,000","17,379",436,"44,530","1,092","65,247,345","776,218"
Iran,"3,355,786","+11,664","85,694",+151,"3,010,090","260,002","3,602","39,438","1,007","24,437,503","287,195"
Poland,"2,880,755",+86,"75,159",+7,"2,652,458","153,138",70,"76,202","1,988","17,810,165","471,116"
Mexico,"2,577,140","+9,319","234,675",+217,"2,036,776","305,689","4,798","19,776","1,801","7,702,229","59,104"
Indonesia,"2,491,006","+35,094","65,457",+826,"2,052,109","373,440",0,"9,010",237,"21,618,106","78,191"
Ukraine,"2,240,753",+507,"52,592",+20,"2,176,919","11,242",177,"51,554","1,210","11,020,262","253,546"
South Africa,"2,179,297","+21,610","64,138",+265,"1,904,107","211,052",546,"36,278","1,068","13,848,194","230,526"
Peru,"2,078,815","+2,285","194,249",+165,0,0,"2,191","62,164","5,809","14,642,569","437,868"
Netherlands,"1,719,120","+10,283","17,765",+1,"1,651,357","49,998",86,"100,102","1,034","14,855,973","865,044"
Czechia,"1,669,192",+286,"30,331",0,"1,637,007","1,854",4,"155,573","2,827","30,721,451","2,863,320"
Chile,"1,585,160","+2,769","33,767",+131,"1,532,078","19,315","2,447","82,201","1,751","17,567,509","910,995"
Philippines,"1,467,109","+5,665","25,816",+96,"1,391,276","50,017","2,031","13,209",232,"15,477,991","139,354"
Iraq,"1,421,746","+6,821","17,515",+39,"1,300,517","103,714",650,"34,557",426,"12,170,342","295,816"
Canada,"1,420,278",+314,"26,428",+9,"1,388,437","5,413",345,"37,297",694,"37,328,076","980,247"
Belgium,"1,093,700","+1,223","25,198",+2,"1,048,162","20,340",96,"93,951","2,165","15,864,767","1,362,811"
Sweden,"1,092,540",0,"14,604",0,"1,068,085","9,851",27,"107,495","1,437","11,051,292","1,087,335"
Romania,"1,081,210",+36,"34,216",+1,"1,045,351","1,643",54,"56,590","1,791","10,038,343","525,398"
Bangladesh,"1,009,315","+8,772","16,189",+185,"868,139","124,987","1,175","6,067",97,"6,931,152","41,662"
Pakistan,"971,304","+1,828","22,555",+35,"912,295","36,454","2,049","4,312",100,"15,008,355","66,626"
Portugal,"905,651","+3,162","17,148",+6,"844,497","44,006",144,"89,084","1,687","13,854,788","1,362,821"
Israel,"845,811",+432,"6,435",+1,"835,268","4,108",43,"90,694",690,"15,418,324","1,653,262"
Malaysia,"827,191","+9,353","6,067",+87,"737,103","84,021",959,"25,227",185,"15,325,734","467,400"
Japan,"816,232","+2,268","14,933",+16,"783,429","17,870",428,"6,474",118,"16,984,404","134,711"
Hungary,"808,437",0,"30,004",0,"741,083","37,350",13,"83,904","3,114","6,192,388","642,682"
Jordan,"756,354",+406,"9,826",+8,"739,493","7,035",501,"73,385",953,"8,065,837","782,589"
Serbia,"717,480",+77,"7,070",+3,"708,774","1,636",6,"82,456",813,"4,492,111","516,257"
Switzerland,"704,943",0,"10,898",0,"688,448","5,597",27,"80,848","1,250","8,540,340","979,474"
Nepal,"654,212","+1,353","9,362",+22,"618,361","26,489",0,"22,049",316,"3,409,940","114,925"
Austria,"651,453",+133,"10,723",+1,"638,814","1,916",43,"71,913","1,184","58,731,933","6,483,309"
UAE,"648,702","+1,520","1,860",+7,"626,800","20,042",0,"64,790",186,"60,515,281","6,044,027"
Lebanon,"547,497",+327,"7,873",+2,"534,296","5,328",54,"80,584","1,159","4,731,376","696,392"
Morocco,"541,405","+1,566","9,360",+9,"523,998","8,047",151,"14,493",251,"7,024,686","188,041"
Saudi Arabia,"500,083","+1,177","7,963",+16,"481,225","10,895","1,395","14,140",225,"22,896,457","647,397"
Tunisia,"491,021","+9,286","16,244",+194,"388,017","86,760",526,"41,107","1,360","1,922,854","160,977"
Ecuador,"467,976",+903,"21,814",+11,"431,404","14,758",427,"26,120","1,218","1,581,643","88,279"
Bolivia,"452,676","+1,452","17,173",+47,"377,313","58,190",200,"38,247","1,451","1,914,990","161,800"
Kazakhstan,"451,130","+3,130","4,647",+53,"410,150","36,333",221,"23,736",245,"11,575,012","609,018"
Greece,"437,345","+2,327","12,763",+2,"408,505","16,077",142,"42,170","1,231","11,152,447","1,075,361"
Paraguay,"436,624","+1,102","13,867",+61,"391,681","31,076",615,"60,458","1,920","1,585,308","219,511"
Belarus,"426,886","+1,082","3,247",+11,"420,085","3,554",0,"45,192",344,"6,958,857","736,688"
Bulgaria,"422,446",+32,"18,140",+2,"396,315","7,991",104,"61,270","2,631","3,321,719","481,770"
Panama,"414,647","+1,021","6,627",+13,"394,465","13,555",84,"94,581","1,512","3,127,128","713,296"
Slovakia,"391,893",+41,"12,519",+2,"379,014",360,17,"71,744","2,292","3,012,777","551,553"
Costa Rica,"380,482",0,"4,773",0,"305,426","70,283",386,"74,000",928,"1,561,442","303,685"
Uruguay,"376,281",+379,"5,807",+17,"362,682","7,792",164,"107,939","1,666","2,899,003","831,602"
Georgia,"376,200","+1,364","5,443",+22,"358,227","12,530",0,"94,491","1,367","6,083,884","1,528,105"
Kuwait,"374,104","+1,555","2,100",+11,"353,936","18,068",326,"86,298",484,"3,123,626","720,558"
Croatia,"360,768",+88,"8,227",+1,"351,936",605,5,"88,438","2,017","2,188,288","536,434"
Azerbaijan,"337,098",+136,"4,984",+2,"330,725","1,389",0,"32,944",487,"3,842,136","375,482"
Dominican Republic,"333,053",+669,"3,889",+10,"273,391","55,773",318,"30,391",355,"1,760,816","160,673"
Thailand,"326,832","+9,326","2,625",+91,"243,918","80,289","2,738","4,670",38,"8,129,670","116,173"
Guatemala,"317,311","+3,009","9,688",+45,"277,992","29,631",5,"17,384",531,"1,662,999","91,106"
Palestine,"315,107",+60,"3,580",+1,"309,689","1,838",6,"60,341",686,"1,924,547","368,536"
Denmark,"298,614",+520,"2,539",+1,"290,228","5,847",9,"51,369",437,"71,630,465","12,322,317"
Oman,"283,985","+1,082","3,405",+15,"250,564","30,016",494,"54,208",650,"1,550,000","295,871"
Venezuela,"283,742",+802,"3,278",+14,"266,231","14,233",404,"10,007",116,"3,359,014","118,469"
Egypt,"282,985",+121,"16,383",+15,"217,756","48,846",90,"2,713",157,"3,068,679","29,421"
Lithuania,"279,167",+74,"4,398",+1,"268,138","6,631",25,"104,038","1,639","3,840,706","1,431,331"
Ireland,"277,316",+581,"5,006",0,"260,748","11,562",16,"55,529","1,002","4,729,538","947,022"
Ethiopia,"276,984",+113,"4,343",+1,"261,979","10,662",121,"2,350",37,"2,915,994","24,741"
Sri Lanka,"273,031","+1,548","3,467",+33,"242,839","26,725",0,"12,696",161,"4,136,675","192,358"
Honduras,"272,730","+1,111","7,221",+29,"94,054","171,455",646,"27,096",717,"819,889","81,457"
Bahrain,"267,112",+74,"1,376",+2,"264,488","1,248",44,"151,630",781,"5,159,425","2,928,826"
Slovenia,"257,838",+82,"4,423",0,"252,856",559,10,"124,006","2,127","1,362,606","655,341"
Moldova,"257,419",+76,"6,208",+1,"250,384",827,72,"63,965","1,543","1,309,030","325,276"
Cuba,"231,568","+6,750","1,490",+39,"201,817","28,261",194,"20,457",132,"5,501,862","486,050"
Armenia,"226,285",+150,"4,542",+2,"217,587","4,156",0,"76,218","1,530","1,230,065","414,315"
Qatar,"223,272",+97,599,+1,"221,160","1,513",37,"79,518",213,"2,217,530","789,774"
Bosnia and Herzegovina,"205,145",0,"9,656",0,"184,999","10,490",0,"62,930","2,962","1,042,739","319,868"
Libya,"201,236",0,"3,232",0,"180,484","17,520",0,"28,886",464,"1,153,445","165,566"
Myanmar,"188,752","+4,377","3,756",+71,"144,809","40,187",0,"3,445",69,"2,856,697","52,146"
Kenya,"188,513",+536,"3,721",+3,"178,119","6,673",120,"3,429",68,"2,012,698","36,609"
Zambia,"174,789","+2,384","2,775",+39,"157,489","14,525","1,110","9,244",147,"1,958,152","103,565"
Nigeria,"168,540",+98,"2,122",0,"164,431","1,987",11,797,10,"2,331,734","11,033"
S. Korea,"166,722","+1,378","2,038",+2,"153,153","11,531",148,"3,249",40,"10,881,640","212,058"
North Macedonia,"155,783",+13,"5,487",0,"150,124",172,0,"74,778","2,634","906,529","435,144"
Algeria,"145,296",+813,"3,824",+13,"100,911","40,561",49,"3,254",86,"230,861","5,169"
Kyrgyzstan,"138,353","+1,295","2,093",+10,"117,250","19,010",102,"20,855",315,"1,379,919","208,008"
Latvia,"137,863",+32,"2,536",0,"134,629",698,16,"73,929","1,360","2,981,607","1,598,881"
Mongolia,"136,053","+1,783",673,+13,"99,910","35,470",126,"40,831",202,"3,354,200","1,006,621"
Afghanistan,"133,578",+813,"5,724",+86,"80,226","47,628","1,124","3,354",144,"653,590","16,413"
Norway,"133,100",+134,796,0,"88,952","43,352",6,"24,357",146,"6,166,657","1,128,481"
Albania,"132,587",+7,"2,456",0,"130,047",84,3,"46,124",854,"832,475","289,599"
Estonia,"131,460",+64,"1,270",0,"127,841","2,349",5,"99,032",957,"1,555,040","1,171,451"
Uzbekistan,"115,478",+467,767,+3,"110,759","3,952",23,"3,400",23,"1,377,915","40,570"
Namibia,"104,099","+1,726","1,911",+28,"76,871","25,317",104,"40,227",738,"564,118","217,990"
Montenegro,"100,459",+29,"1,620",0,"98,514",325,6,"159,929","2,579","464,863","740,054"
Finland,"97,944",+293,976,0,"46,000","50,968",8,"17,649",176,"5,579,280","1,005,361"
Ghana,"97,130",+159,799,+2,"94,349","1,982",11,"3,061",25,"1,318,104","41,536"
Mozambique,"87,935","+1,686",962,+15,"72,899","14,074",32,"2,736",30,"635,898","19,782"
Uganda,"86,755",+615,"2,090",+28,"60,392","24,273",996,"1,838",44,"1,384,388","29,325"
Cyprus,"83,423",+960,380,0,"73,202","9,841",32,"68,585",312,"8,328,927","6,847,515"
El Salvador,"80,932",0,"2,439",+6,"73,961","4,532",67,"12,414",374,"1,086,688","166,678"
Cameroon,"80,858",0,"1,324",0,"78,224","1,310",152,"2,971",49,"1,751,774","64,360"
Botswana,"75,388",0,"1,202",0,"69,914","4,272",1,"31,412",501,"1,351,857","563,272"
Maldives,"74,993",+90,213,0,"72,118","2,662",21,"136,289",387,"1,056,566","1,920,153"
Luxembourg,"72,010",0,819,0,"69,836","1,355",1,"113,158","1,287","3,136,704","4,929,096"
Zimbabwe,"66,853","+1,787","2,126",+42,"44,580","20,147",33,"4,432",141,"871,009","57,745"
Singapore,"62,684",+6,36,0,"62,397",251,2,"10,629",6,"14,116,339","2,393,668"
Cambodia,"59,978",+933,881,+26,"51,660","7,437",0,"3,537",52,"1,564,106","92,250"
Jamaica,"50,629",+61,"1,114",+3,"37,918","11,597",14,"17,022",375,"455,747","153,224"
Ivory Coast,"48,776",0,318,0,"48,085",373,0,"1,804",12,"730,536","27,014"
Rwanda,"47,667",+830,551,+17,"32,006","15,110",63,"3,590",41,"1,716,306","129,250"
Senegal,"45,646",+380,"1,190",+3,"42,202","2,254",16,"2,655",69,"585,649","34,064"
DRC,"43,970",+276,980,+1,"28,630","14,360",0,476,11,"226,271","2,451"
Madagascar,"42,392",0,928,0,"40,798",666,46,"1,492",33,"217,306","7,648"
Angola,"39,881",+90,929,+1,"34,298","4,654",12,"1,176",27,"669,500","19,746"
Malawi,"38,946",+512,"1,242",+8,"33,838","3,866",150,"1,984",63,"283,536","14,442"
Sudan,"36,805",0,"2,760",0,"30,647","3,398",0,820,61,"234,414","5,222"
Trinidad and Tobago,"34,577",+175,935,+5,"27,549","6,093",22,"24,625",666,"241,044","171,669"
Cabo Verde,"32,969",+41,289,0,"32,141",539,23,"58,648",514,"183,545","326,503"
Réunion,"31,845",0,244,0,"29,597","2,004",32,"35,311",271,"103,924","115,235"
Australia,"31,015",+64,910,0,"29,466",639,13,"1,202",35,"21,754,501","843,132"
Malta,"30,960",+109,420,0,"30,181",359,0,"69,927",949,"1,012,577","2,287,038"
French Guiana,"28,281",0,157,0,"9,995","18,129",26,"92,253",512,"298,165","972,622"
Vietnam,"27,863","+1,853",112,+2,"9,204","18,547",0,284,1,"8,434,266","85,859"
Syria,"25,766",0,"1,896",0,"21,876","1,994",0,"1,437",106,"103,566","5,775"
Gabon,"25,164",0,162,0,"24,898",104,11,"11,041",71,"913,809","400,935"
Guinea,"24,065",+45,176,+1,"23,358",531,24,"1,783",13,"475,474","35,233"
Suriname,"23,293",+124,575,+7,"19,280","3,438",37,"39,346",971,"83,800","141,553"
Mauritania,"21,590",+91,494,+1,"20,185",911,16,"4,522",103,"323,784","67,823"
Guyana,"20,924",+90,492,+3,"18,998","1,434",12,"26,472",622,"200,230","253,317"
Eswatini,"19,870",+91,687,+1,"18,455",728,10,"16,948",586,"229,797","196,000"
Mayotte,"19,425",0,174,0,"2,964","16,287",0,"69,495",623,"176,919","632,950"
Haiti,"19,220",0,471,0,"12,961","5,788",0,"1,665",41,"93,027","8,058"
French Polynesia,"19,026",0,144,0,"18,867",15,0,"67,332",510,"26,355","93,270"
Papua New Guinea,"17,292",0,177,0,"16,518",597,7,"1,896",19,"134,869","14,789"
Guadeloupe,"17,218",0,233,0,"2,250","14,735",23,"43,024",582,"232,770","581,643"
Seychelles,"16,679",0,74,0,"15,541","1,064",0,"168,526",748,"21,504","217,278"
Taiwan,"15,218",+33,736,+6,"12,838","1,644",0,638,31,"2,811,391","117,824"
Somalia,"14,995",0,775,0,"7,252","6,968",0,917,47,"153,900","9,416"
Mali,"14,461",+4,528,0,"10,100","3,833",0,694,25,"326,810","15,679"
Togo,"14,232",+56,133,0,"13,646",453,0,"1,679",16,"375,558","44,307"
Andorra,"14,075",0,127,0,"13,770",178,0,"181,866","1,641","193,595","2,501,486"
Tajikistan,"13,796",+43,102,+2,"13,514",180,0,"1,414",10,0,0
Belize,"13,518",0,330,0,"12,848",340,2,"33,379",815,"164,840","407,025"
Burkina Faso,"13,506",0,168,0,"13,317",21,0,629,8,"198,959","9,260"
Bahamas,"13,024",0,252,0,"11,855",917,2,"32,799",635,"110,140","277,373"
Congo,"12,790",0,167,0,"11,759",864,0,"2,261",30,"158,304","27,987"
Curaçao,"12,380",+9,126,0,"12,218",36,4,"75,131",765,"148,000","898,173"
