Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"391,314,752","+2,937,651","5,743,431","+11,552","310,202,914","75,368,407","90,667","50,202",736.8,0,0
China,"106,270",+29,"4,636",0,"99,961","1,673",6,74,3,"160,000,000","111,163"
USA,"77,496,860","+281,469","924,530","+2,619","47,573,586","28,998,744","21,021","231,962","2,767","912,844,545","2,732,302"
India,"42,080,664","+127,952","501,143","+1,056","40,247,902","1,331,619","8,944","30,023",358,"735,804,280","524,972"
Brazil,"26,319,033","+219,298","631,069","+1,068","22,617,665","3,070,299","8,318","122,434","2,936","63,776,166","296,681"
France,"20,388,390","+241,049","132,207",+355,"13,762,403","6,493,780","3,641","311,256","2,018","231,648,947","3,536,434"
UK,"17,689,885","+84,053","157,984",+254,"14,977,096","2,554,805",478,"258,420","2,308","458,465,073","6,697,428"
Russia,"12,452,765","+168,201","334,039",+682,"10,449,181","1,669,545","2,300","85,273","2,287","247,600,000","1,695,494"
Turkey,"12,051,852","+111,157","88,312",+248,"11,256,942","706,598","1,128","140,491","1,029","133,140,413","1,552,044"
Italy,"11,449,601","+99,522","148,167",+433,"9,083,090","2,218,344","1,440","189,814","2,456","174,643,465","2,895,272"
Germany,"10,778,829","+235,511","119,234",+165,"7,953,200","2,706,395","2,274","127,998","1,416","89,622,218","1,064,263"
Spain,"10,274,653","+74,937","94,235",+195,"6,573,471","3,606,947","1,880","219,621","2,014","66,213,858","1,415,321"
Argentina,"8,555,379","+40,094","122,439",+287,"8,035,415","397,525","2,692","186,570","2,670","32,925,559","718,019"
Iran,"6,520,707","+36,908","132,681",+57,"6,130,566","257,460","2,085","76,084","1,548","44,694,344","521,495"
Colombia,"5,943,783","+13,390","135,282",+239,"5,727,705","80,796",342,"114,864","2,614","32,389,527","625,929"
Poland,"5,083,332","+47,534","106,306",+246,"4,152,725","824,301","1,095","134,549","2,814","31,197,805","825,763"
Mexico,"5,068,985","+41,115","308,141",+648,"4,209,605","551,239","4,798","38,668","2,351","14,286,258","108,981"
Netherlands,"4,757,035","+68,916","21,313",+3,"3,202,015","1,533,707",228,"276,648","1,239","21,107,399","1,227,513"
Indonesia,"4,446,694","+32,211","144,453",+42,"4,161,987","140,254",748,"15,988",519,"73,660,662","264,844"
Ukraine,"4,213,675","+43,778","100,983",+174,"3,660,351","452,341",177,"97,279","2,331","18,404,417","424,895"
South Africa,"3,618,853","+2,778","95,766",+221,"3,473,120","49,967",546,"59,817","1,583","22,405,373","370,343"
Philippines,"3,594,002","+8,564","54,214",+46,"3,388,399","151,389",320,"32,117",484,"27,345,917","244,372"
Peru,"3,331,290","+22,597","206,646",+240,0,0,"1,380","98,843","6,131","25,759,330","764,305"
Belgium,"3,267,656","+38,027","29,185",+53,"2,104,152","1,134,319",432,"280,006","2,501","30,533,656","2,616,434"
Czechia,"3,181,830","+37,675","37,394",+35,"2,790,730","353,706",196,"296,243","3,482","50,763,494","4,726,308"
Israel,"3,111,307","+62,302","9,111",+98,"2,510,076","592,120","1,134","333,616",977,"41,373,364","4,436,346"
Canada,"3,110,452","+14,235","34,538",+157,"2,899,123","176,791","1,140","81,279",903,"56,795,249","1,484,104"
Japan,"3,007,476","+103,038","19,039",+90,"2,246,184","742,253","1,042","23,895",151,"34,431,344","273,569"
Malaysia,"2,895,014","+7,234","32,011",+11,"2,799,608","63,395",118,"87,658",969,"44,851,863","1,358,073"
Portugal,"2,843,029","+47,199","20,127",+50,"2,180,109","642,793",174,"280,119","1,983","33,409,187","3,291,755"
Australia,"2,677,761","+31,936","4,073",+84,"2,379,508","294,180",319,"103,106",157,"61,488,681","2,367,599"
Thailand,"2,475,632","+9,909","22,253",+22,"2,366,909","86,470",542,"35,326",318,"17,270,775","246,447"
Romania,"2,356,792","+31,776","60,450",+96,"1,972,402","323,940","1,036","123,825","3,176","19,544,993","1,026,885"
Switzerland,"2,354,832","+17,006","12,895",0,"1,425,936","916,001",194,"268,958","1,473","17,353,304","1,982,010"
Vietnam,"2,315,689","+11,594","38,147",+84,"2,102,456","175,086","2,213","23,454",386,"77,273,570","782,651"
Chile,"2,296,712","+37,468","39,867",+43,"1,774,364","482,481",545,"118,525","2,057","30,422,814","1,570,009"
Sweden,"2,287,785",0,"16,143",0,"1,383,268","888,374",106,"224,303","1,583","17,101,699","1,676,712"
Iraq,"2,240,294","+6,569","24,476",+21,"2,137,200","78,618",175,"53,778",588,"17,534,658","420,917"
Greece,"2,020,846","+18,640","23,927",+94,"1,769,478","227,441",564,"195,403","2,314","58,404,821","5,647,365"
Austria,"1,995,346","+36,329","14,192",+25,"1,642,027","339,127",199,"219,553","1,562","145,771,011","16,039,535"
Bangladesh,"1,844,828","+9,052","28,524",+30,"1,587,374","228,930","1,516","11,027",170,"12,652,514","75,627"
Denmark,"1,842,278","+37,938","3,828",+17,"1,266,755","571,695",33,"316,288",657,"120,933,942","20,762,307"
Serbia,"1,745,005","+14,519","13,868",+61,"1,435,385","295,752",151,"201,007","1,597","8,273,974","953,079"
Hungary,"1,616,846","+16,435","41,741",+105,"1,347,698","227,407",168,"168,049","4,338","10,207,444","1,060,924"
Pakistan,"1,448,663","+6,400","29,420",+48,"1,317,385","101,858","1,618","6,362",129,"25,258,723","110,922"
Jordan,"1,301,492","+21,386","13,288",+17,"1,160,624","127,580","1,101","125,573","1,282","14,963,667","1,443,756"
Georgia,"1,272,371","+22,263","15,141",+39,"1,053,966","203,264",0,"319,935","3,807","14,776,529","3,715,523"
Kazakhstan,"1,260,407","+6,648","13,320",+25,"1,128,207","118,880",528,"65,872",696,"11,575,012","604,937"
Ireland,"1,205,914","+6,697","6,228",0,"878,627","321,059",63,"239,954","1,239","11,015,471","2,191,873"
Morocco,"1,143,974","+2,266","15,540",+25,"1,095,688","32,746",293,"30,419",413,"11,237,010","298,801"
Slovakia,"1,081,929","+19,533","17,921",+25,"885,937","178,071",268,"198,016","3,280","5,720,789","1,047,024"
Cuba,"1,050,840","+1,434","8,427",+7,"1,033,955","8,458",54,"92,866",745,"12,751,995","1,126,939"
Bulgaria,"988,518","+8,116","33,688",+100,"696,114","258,716",586,"143,991","4,907","8,635,902","1,257,938"
Croatia,"971,464","+8,094","14,035",+46,"899,743","57,686",185,"238,986","3,453","4,301,921","1,058,299"
Nepal,"964,119","+1,602","11,794",+16,"895,868","56,457",100,"32,169",394,"5,263,830","175,632"
Lebanon,"957,155","+8,427","9,675",+18,"682,977","264,503",186,"141,241","1,428","4,795,578","707,651"
Tunisia,"934,712","+4,622","26,548",+52,"821,244","86,920",200,"77,792","2,209","4,104,319","341,585"
S. Korea,"934,656","+27,442","6,836",+24,"642,045","285,775",257,"18,205",133,"15,804,065","307,835"
Norway,"870,245","+20,856","1,467",0,"88,952","779,826",46,"158,551",267,"9,852,076","1,794,961"
Bolivia,"867,071","+3,396","21,073",+28,"709,082","136,916",220,"72,701","1,767","2,653,186","222,462"
UAE,"853,651","+2,114","2,258",+5,"781,970","69,423",0,"84,682",224,"127,157,821","12,614,070"
Slovenia,"774,584","+11,656","5,933",+21,"573,621","195,030",133,"372,505","2,853","2,520,743","1,212,249"
Belarus,"760,845","+7,350","6,116",+17,"749,595","5,134",0,"80,561",648,"11,870,801","1,256,918"
Ecuador,"739,297",0,"34,572",0,0,0,759,"40,914","1,913","2,470,170","136,704"
Lithuania,"727,169","+12,294","7,952",+13,"617,747","101,470",92,"273,189","2,987","7,357,070","2,763,962"
Costa Rica,"721,971","+6,222","7,641",+20,"580,204","134,126",128,"139,695","1,478","3,324,431","643,249"
Panama,"721,479","+4,308","7,813",+25,"662,866","50,800",35,"163,125","1,767","5,284,883","1,194,900"
Uruguay,"710,874","+10,363","6,606",+27,"637,482","66,786",165,"203,520","1,891","5,329,521","1,525,814"
Guatemala,"705,614","+3,304","16,470",+24,"645,574","43,570",5,"38,259",893,"3,644,483","197,609"
Saudi Arabia,"702,624","+3,555","8,950",+3,"657,995","35,679","1,042","19,694",251,"38,442,632","1,077,526"
Azerbaijan,"683,476","+7,050","8,823",+26,"637,429","37,224",0,"66,456",858,"6,227,883","605,549"
Sri Lanka,"615,902","+1,243","15,544",+29,"580,220","20,138",0,"28,572",721,"6,155,804","285,570"
Paraguay,"601,816","+3,646","17,515",+39,"521,948","62,353",210,"82,758","2,409","2,404,509","330,653"
