Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"474,084,473","+1,686,399","6,121,968","+4,982","410,119,112","57,843,393","60,703","60,821",785.4,0,0
China,"134,564","+2,338","4,638",0,"106,788","23,138",42,93,3,"160,000,000","111,163"
USA,"81,476,269","+23,607","999,792",+817,"63,450,626","17,025,851","2,934","243,695","2,990","974,440,926","2,914,546"
India,"43,012,749","+1,778","516,636",+62,"42,473,057","23,056","8,944","30,651",368,"784,290,846","558,886"
Brazil,"29,683,686","+41,838","657,773",+410,"28,286,808","739,105","8,318","137,964","3,057","63,776,166","296,420"
France,"24,342,116","+180,777","141,218",+133,"22,699,221","1,501,677","1,632","371,513","2,155","246,629,975","3,764,099"
UK,"20,413,731","+56,268","163,929",+250,"18,700,082","1,549,720",299,"298,017","2,393","498,139,550","7,272,256"
Germany,"19,134,583","+268,357","127,865",+324,"14,904,100","4,102,618","2,494","227,132","1,518","104,701,826","1,242,837"
Russia,"17,637,795","+26,394","365,373",+472,"16,346,800","925,622","2,300","120,772","2,502","273,400,000","1,872,065"
Turkey,"14,726,276","+17,426","97,437",+90,"14,364,955","263,884",975,"171,439","1,134","151,259,310","1,760,920"
Italy,"13,992,092","+96,365","158,101",+197,"12,633,384","1,200,607",455,"232,006","2,622","196,572,613","3,259,419"
Spain,"11,378,784","+13,536","102,053",+86,"10,707,169","569,562",682,"243,210","2,181","471,036,328","10,067,914"
S. Korea,"9,936,540","+353,725","13,141",+384,0,0,"1,104","193,525",256,"15,804,065","307,802"
Argentina,"9,016,057","+4,690","127,675",+76,"8,821,024","67,358",632,"196,393","2,781","35,142,143","765,488"
Vietnam,"8,338,914","+130,735","42,014",+65,"4,468,805","3,828,095","4,225","84,365",425,"83,048,614","840,207"
Netherlands,"7,583,852","+40,534","21,820",+24,"6,060,759","1,501,273",160,"440,921","1,269","21,107,399","1,227,174"
Iran,"7,143,409","+1,120","139,735",+73,"6,833,351","170,323","1,869","83,218","1,628","48,534,882","565,415"
Japan,"6,131,791","+29,657","27,176",+57,"5,619,681","484,934",937,"48,738",216,"42,063,276","334,336"
Colombia,"6,081,933",+294,"139,489",+18,"5,914,212","28,232",342,"117,379","2,692","33,716,878","650,723"
Indonesia,"5,974,646","+7,464","154,062",+170,"5,639,029","181,555","2,771","21,454",553,"90,709,336","325,716"
Poland,"5,905,463","+10,149","114,355",+133,"5,253,358","537,750",393,"156,331","3,027","35,137,885","930,179"
Mexico,"5,635,500",+671,"322,107",+15,"4,931,741","381,652","4,798","42,934","2,454","15,453,958","117,736"
Ukraine,"4,941,207","+4,442","107,660",+63,0,0,177,"114,162","2,487","19,521,252","451,021"
Malaysia,"4,032,435","+21,483","34,535",+72,"3,745,229","252,671",339,"121,906","1,044","53,883,913","1,628,984"
Australia,"3,996,983","+53,738","5,763",+27,"3,600,457","390,763",93,"153,682",222,"65,478,796","2,517,634"
Israel,"3,801,634","+15,821","10,449",+18,"3,725,515","65,670",316,"407,638","1,120","41,373,364","4,436,346"
Czechia,"3,750,666","+10,419","39,435",+33,"3,642,533","68,698",114,"349,123","3,671","54,422,005","5,065,758"
Belgium,"3,728,945","+7,477","30,575",+15,"3,471,165","227,205",175,"319,361","2,619","32,452,838","2,779,383"
South Africa,"3,705,696",+912,"99,893",+3,"3,591,573","14,230",546,"61,157","1,649","23,619,340","389,803"
Philippines,"3,674,983",+289,"58,281",+5,"3,571,938","44,764",289,"32,787",520,"28,731,699","256,336"
Peru,"3,542,602",+608,"211,944",+20,0,0,575,"104,933","6,278","28,300,965","838,282"
Austria,"3,532,415","+34,340","15,487",+55,"3,087,262","429,666",225,"388,405","1,703","171,415,925","18,847,936"
Portugal,"3,458,727",0,"21,408",0,0,0,66,"340,908","2,110","39,497,750","3,893,079"
Canada,"3,412,946","+8,164","37,240",+31,"3,252,912","122,794",409,"89,086",972,"59,075,587","1,542,017"
Chile,"3,406,540","+5,395","55,976",+11,"2,808,585","541,979",777,"175,612","2,886","34,771,541","1,792,525"
Thailand,"3,398,792","+21,382","24,420",+83,"3,137,561","236,811",687,"48,484",348,"17,270,775","246,370"
Switzerland,"3,338,144","+18,214","13,595",+1,"2,666,273","658,276",156,"380,921","1,551","19,887,676","2,269,415"
Denmark,"2,872,877","+6,992","5,460",+30,"2,748,459","118,958",27,"493,008",937,"126,594,468","21,724,587"
