Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"204,107,254","+527,691","4,315,628","+8,047","183,281,899","16,509,727","99,225","26,185",553.7,0,0
China,"93,826",+125,"4,636",0,"87,587","1,603",49,65,3,"160,000,000","111,163"
USA,"36,780,480","+102,375","633,799",+326,"29,923,320","6,223,361","16,217","110,403","1,902","546,622,139","1,640,788"
India,"31,997,017","+27,429","428,715",+376,"31,173,383","394,919","8,944","22,937",307,"481,767,232","345,359"
Brazil,"20,178,143","+12,471","563,707",+237,"18,939,051","675,385","8,318","94,190","2,631","55,034,721","256,898"
Russia,"6,469,910","+22,160","165,650",+769,"5,769,981","534,279","2,300","44,313","1,135","169,400,000","1,160,245"
France,"6,310,933","+5,775","112,288",+68,"5,777,842","420,803","1,667","96,449","1,716","110,018,641","1,681,391"
UK,"6,094,030","+25,090","130,357",+37,"4,667,785","1,295,888",870,"89,251","1,909","252,045,149","3,691,355"
Turkey,"5,942,271","+23,731","52,313",+117,"5,511,720","378,238",543,"69,630",613,"70,128,071","821,746"
Argentina,"5,029,075","+10,180","107,961",+502,"4,681,661","239,453","3,613","110,158","2,365","20,199,694","442,457"
Colombia,"4,843,007","+4,023","122,601",+143,"4,656,709","63,697","8,155","94,073","2,381","23,060,033","447,931"
Spain,"4,627,770","+13,212","82,125",+39,"3,833,188","712,457","2,031","98,937","1,756","58,466,967","1,249,967"
Italy,"4,400,605","+4,188","128,242",+22,"4,157,520","114,843",323,"72,902","2,124","79,277,767","1,313,339"
Iran,"4,199,537","+40,808","94,603",+588,"3,565,575","539,359","6,561","49,303","1,111","26,586,805","312,130"
Germany,"3,800,048","+2,212","92,291",+10,"3,667,400","40,357",455,"45,196","1,098","67,658,074","804,688"
Indonesia,"3,686,740","+20,709","108,571","+1,475","3,129,661","448,508",0,"13,323",392,"28,155,396","101,749"
Mexico,"2,971,817","+7,573","244,420",+172,"2,326,466","400,931","4,798","22,785","1,874","8,777,985","67,302"
Poland,"2,884,161",+63,"75,285",0,"2,654,624","154,252",50,"76,299","1,992","18,931,830","500,832"
South Africa,"2,540,222","+6,756","75,012",+199,"2,308,054","157,156",546,"42,243","1,247","15,288,559","254,244"
Ukraine,"2,259,451",+300,"53,100",+5,"2,191,202","15,149",177,"52,009","1,222","11,537,474","265,577"
Peru,"2,125,848",+503,"197,029",+79,0,0,"1,642","63,499","5,885","15,861,011","473,771"
