Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"44,742,592","+504,412","1,178,553","+7,106","32,719,594","10,844,445","81,180","5,740",151.2,0,0
China,"85,868",+42,"4,634",0,"80,936",298,4,60,3,"160,000,000","111,163"
USA,"9,120,751","+81,581","233,130","+1,030","5,933,212","2,954,409","16,866","27,502",703,"140,194,814","422,735"
India,"8,038,765","+49,912","120,563",+509,"7,314,951","603,251","8,944","5,807",87,"105,487,680","76,196"
Brazil,"5,469,755","+28,852","158,468",+487,"4,934,548","376,739","8,318","25,673",744,"21,900,000","102,791"
Russia,"1,563,976","+16,202","26,935",+346,"1,171,301","365,740","2,300","10,715",185,"58,730,811","402,390"
France,"1,235,132","+36,437","35,785",+244,"113,977","1,085,370","3,045","18,909",548,"15,315,055","234,458"
Spain,"1,194,681","+19,765","35,466",+168,0,0,"2,368","25,549",758,"16,690,076","356,925"
Argentina,"1,130,533","+13,924","30,071",+341,"931,147","169,315","5,037","24,940",663,"2,915,776","64,322"
Colombia,"1,041,935","+8,717","30,753",+188,"941,874","69,308","2,365","20,406",602,"4,887,294","95,718"
UK,"942,275","+24,701","45,675",+310,0,0,902,"13,856",672,"32,745,923","481,538"
Mexico,"901,268","+5,942","89,814",+643,"659,473","151,981","2,838","6,966",694,"2,323,014","17,956"
Peru,"894,928","+2,431","34,315",+58,"816,688","43,925","1,060","27,020","1,036","4,449,985","134,357"
South Africa,"719,714","+1,863","19,111",+58,"648,654","51,949",546,"12,086",321,"4,752,596","79,807"
Italy,"589,766","+24,991","37,905",+205,"275,404","276,457","1,536","9,759",627,"15,152,038","250,727"
Iran,"588,648","+6,824","33,714",+415,"467,917","87,017","5,012","6,979",400,"4,821,681","57,169"
Chile,"505,530","+1,005","14,032",+6,"482,906","8,592",745,"26,371",732,"4,199,217","219,055"
Germany,"479,621","+16,202","10,359",+96,"332,900","136,362","1,569","5,718",124,"20,380,376","242,994"
Iraq,"463,951","+4,043","10,770",+46,"391,010","62,171",420,"11,452",266,"2,814,495","69,474"
Bangladesh,"403,079","+1,493","5,861",+23,"319,733","77,485",0,"2,440",35,"2,296,321","13,898"
Indonesia,"400,483","+4,029","13,612",+100,"325,793","61,078",0,"1,459",50,"4,429,567","16,139"
Philippines,"375,174","+2,047","7,114",+61,"329,108","38,952","1,483","3,409",65,"4,687,646","42,594"
Turkey,"368,513","+2,305","10,027",+77,"319,181","39,305","1,836","4,354",118,"13,606,764","160,772"
Ukraine,"363,075","+7,474","6,755",+165,"148,642","207,678",177,"8,319",155,"3,025,148","69,310"
Belgium,"347,289","+13,571","11,038",+139,"23,504","312,747",911,"29,923",951,"4,672,833","402,617"
Saudi Arabia,"346,047",+416,"5,348",+19,"332,550","8,149",769,"9,890",153,"7,889,114","225,474"
Pakistan,"330,200",+825,"6,759",+14,"311,814","11,627",611,"1,486",30,"4,347,155","19,558"
Netherlands,"319,991","+8,102","7,202",+60,0,0,563,"18,661",420,"3,327,701","194,065"
Israel,"312,550",+826,"2,494",+11,"298,043","12,013",474,"33,982",271,"4,513,575","490,735"
Poland,"299,049","+18,820","4,849",+236,"123,504","170,696","1,150","7,904",128,"4,507,678","119,147"
Czechia,"297,013","+12,980","2,675",+128,"119,373","174,965",962,"27,718",250,"2,164,370","201,985"
Canada,"225,586","+2,699","10,032",+31,"188,867","26,687",232,"5,960",265,"9,753,158","257,679"
