Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"226,091,762","+444,430","4,652,466","+6,851","202,713,265","18,726,031","102,360","29,005",596.9,0,0
China,"95,248",+49,"4,636",0,"89,861",751,6,66,3,"160,000,000","111,163"
USA,"42,140,103","+109,432","680,274",+815,"32,062,905","9,396,924","25,466","126,421","2,041","609,706,717","1,829,131"
India,"33,288,021","+24,479","443,247",+340,"32,476,647","368,127","8,944","23,841",317,"543,014,076","388,903"
Brazil,"21,006,424","+6,645","587,138",+256,"20,076,733","342,553","8,318","97,991","2,739","57,095,219","266,337"
UK,"7,256,559","+30,825","134,261",+61,"5,817,795","1,304,503","1,055","106,224","1,965","285,297,210","4,176,270"
Russia,"7,158,248","+18,178","193,468",+719,"6,402,126","562,654","2,300","49,026","1,325","184,000,000","1,260,191"
France,"6,907,133","+2,062","115,603",+86,"6,534,113","257,417","2,151","105,538","1,766","132,182,518","2,019,692"
Turkey,"6,682,864","+24,613","60,117",+231,"6,172,714","450,033",633,"78,229",704,"80,404,154","941,203"
Iran,"5,318,327","+22,541","114,759",+448,"4,597,215","606,353","7,206","62,362","1,346","30,123,729","353,228"
Argentina,"5,226,831","+2,297","113,640",+238,"5,078,591","34,600","1,829","114,390","2,487","24,252,818","530,776"
Colombia,"4,931,563","+1,314","125,687",+40,"4,769,617","36,259",542,"95,697","2,439","24,769,016","480,643"
Spain,"4,915,265","+2,602","85,393",+35,"4,592,490","237,382","1,227","105,080","1,826","62,288,714","1,331,623"
Italy,"4,609,205","+2,800","129,955",+36,"4,353,346","125,904",563,"76,368","2,153","87,573,881","1,450,978"
Indonesia,"4,170,088","+2,577","139,165",+276,"3,931,227","99,696",0,"15,055",502,"34,947,154","126,167"
Germany,"4,095,371","+8,262","93,250",+122,"3,831,800","170,321","1,217","48,693","1,109","70,379,237","836,797"
Mexico,"3,511,882","+5,139","267,748",+224,"2,853,567","390,567","4,798","26,899","2,051","10,192,805","78,072"
Poland,"2,893,919",+269,"75,425",0,"2,658,685","159,809",80,"76,565","1,996","20,244,202","535,606"
South Africa,"2,860,835","+2,640","85,002",+125,"2,671,322","104,511",546,"47,518","1,412","17,098,529","284,006"
Ukraine,"2,317,824","+1,205","54,360",+18,"2,221,868","41,596",177,"53,384","1,252","12,279,748","282,826"
Philippines,"2,248,071","+20,745","35,307",+163,"2,032,471","180,293","3,170","20,193",317,"19,805,409","177,900"
Peru,"2,161,358",+272,"198,799",+35,0,0,"1,099","64,475","5,930","17,248,413","514,537"
Malaysia,"1,995,771","+16,073","21,124",+413,"1,746,523","228,124","1,301","60,730",643,"27,970,725","851,132"
Netherlands,"1,972,653","+1,739","18,073",+4,"1,881,578","73,002",211,"114,820","1,052","16,718,169","973,097"
Iraq,"1,954,969","+4,204","21,550",+54,"1,828,868","104,551",677,"47,333",522,"14,797,421","358,271"
Czechia,"1,683,309",+137,"30,416",+2,"1,649,356","3,537",16,"156,837","2,834","36,892,880","3,437,386"
Chile,"1,644,540",+469,"37,253",+21,"1,601,589","5,698",482,"85,152","1,929","20,953,994","1,084,969"
Japan,"1,639,545","+7,213","16,797",+55,"1,495,501","127,247","1,975","13,011",133,"23,306,327","184,954"
Canada,"1,551,072","+8,792","27,238",+40,"1,481,813","42,021",405,"40,669",714,"41,593,358","1,090,573"
Bangladesh,"1,532,366","+1,953","26,972",+41,"1,482,933","22,461","1,536","9,195",162,"9,272,121","55,636"
Thailand,"1,394,756","+12,583","14,485",+132,"1,248,158","132,113","4,387","19,922",207,"9,201,621","131,433"
Belgium,"1,208,566","+1,344","25,465",+4,"1,105,366","77,735",216,"103,738","2,186","19,107,102","1,640,073"
Pakistan,"1,207,508","+2,988","26,787",+67,"1,090,176","90,545","5,066","5,342",119,"18,521,728","81,945"
Israel,"1,184,053","+7,783","7,406",+23,"1,094,643","82,004",684,"126,963",794,"20,149,295","2,160,551"
Sweden,"1,138,017",0,"14,662",0,"1,096,481","26,874",58,"111,846","1,441","11,935,233","1,173,017"
Romania,"1,122,653","+1,849","35,036",+46,"1,065,989","21,628",633,"58,828","1,836","11,989,840","628,283"
Portugal,"1,056,042",+458,"17,866",+5,"1,000,811","37,365",119,"103,931","1,758","17,612,912","1,733,384"
Morocco,"905,564",+917,"13,618",+72,"862,106","29,840",917,"24,190",364,"9,364,888","250,164"
Kazakhstan,"842,587","+3,088","10,354",+57,"762,049","70,184",221,"44,240",544,"11,575,012","607,743"
Serbia,"823,161","+6,249","7,575",+27,"741,145","74,441",142,"94,670",871,"5,262,447","605,220"
Hungary,"815,605",+873,"30,098",+12,"779,005","6,502",34,"84,686","3,125","6,715,858","697,325"
Switzerland,"814,113","+6,060","11,010",0,"724,365","78,738",276,"93,249","1,261","10,200,523","1,168,373"
Jordan,"808,470","+1,086","10,557",+9,"785,702","12,211",507,"78,305","1,023","9,614,068","931,182"
Nepal,"778,312","+1,149","10,965",+16,"740,717","26,630",0,"26,149",368,"4,034,593","135,552"
Cuba,"753,544","+8,342","6,373",+74,"707,504","39,667",448,"66,577",563,"8,678,523","766,768"
UAE,"729,518",+632,"2,064",+2,"720,653","6,801",0,"72,707",206,"78,651,247","7,838,764"
Austria,"711,573","+1,543","10,840",+1,"679,480","21,253",191,"78,470","1,195","81,012,773","8,933,866"
Tunisia,"685,799",+780,"24,244",+39,"666,431","-4,876",454,"57,308","2,026","2,738,005","228,799"
Vietnam,"624,547","+11,172","15,660",+274,"385,778","223,109",0,"6,348",159,"42,517,091","432,133"
Greece,"616,765","+1,608","14,223",+54,"576,663","25,879",379,"59,522","1,373","16,720,566","1,613,660"
Lebanon,"613,982",+484,"8,202",+10,"573,295","32,485",200,"90,441","1,208","4,780,275","704,149"
Georgia,"581,815",+946,"8,233",+48,"545,961","27,621",0,"146,186","2,069","8,450,683","2,123,303"
Saudi Arabia,"546,067",+75,"8,628",+5,"535,144","2,295",481,"15,398",243,"28,096,897","792,281"
Guatemala,"511,457",+733,"12,754",+44,"455,856","42,847",5,"27,930",696,"2,333,195","127,411"
Ecuador,"505,278",0,"32,448",0,"443,880","28,950",759,"28,127","1,806","1,798,012","100,090"
Belarus,"504,961","+1,888","3,929",+12,"494,446","6,586",0,"53,460",416,"8,056,855","852,975"
Bolivia,"495,035",+141,"18,587",+5,"446,067","30,381",220,"41,726","1,567","2,336,847","196,973"
Costa Rica,"489,784",0,"5,754",0,"392,993","91,037",474,"95,106","1,117","2,156,767","418,798"
Sri Lanka,"488,482","+2,560","11,431",+135,"414,295","62,756",0,"22,698",531,"4,950,195","230,017"
Bulgaria,"473,270","+1,998","19,661",+139,"415,246","38,363",370,"68,733","2,855","4,492,720","652,482"
Panama,"462,447",+223,"7,141",+4,"450,441","4,865",108,"105,194","1,624","3,759,876","855,271"
Azerbaijan,"461,249","+1,157","6,134",+31,"412,469","42,646",0,"45,005",599,"4,661,119","454,798"
Paraguay,"459,340",+49,"16,109",+7,"440,557","2,674",48,"63,466","2,226","1,803,610","249,202"
Myanmar,"434,106","+2,273","16,617",+87,"383,440","34,049",0,"7,915",303,"3,978,024","72,529"
Kuwait,"410,842",+58,"2,432",+1,"407,262","1,148",32,"94,528",560,"3,959,053","910,916"
Slovakia,"398,744",+54,"12,560",+2,"382,233","3,951",37,"72,992","2,299","3,455,704","632,586"
Uruguay,"386,873",+172,"6,041",+1,"379,148","1,684",17,"110,910","1,732","3,452,954","989,902"
Croatia,"384,082",+167,"8,447",+7,"370,103","5,532",59,"94,257","2,073","2,662,848","653,484"
Palestine,"372,108","+2,347","3,831",+14,"336,459","31,818",73,"70,969",731,"2,325,806","443,580"
Ireland,"367,536",+877,"5,155",0,"315,422","46,959",58,"73,450","1,030","6,918,733","1,382,667"
Dominican Republic,"353,542",+239,"4,018",+4,"344,569","4,955",147,"32,204",366,"1,998,887","182,076"
Honduras,"352,973",+560,"9,340",+11,"107,998","235,635",606,"34,971",925,"1,008,878","99,955"
Denmark,"352,636",+263,"2,614",+3,"342,393","7,629",30,"60,625",449,"82,440,610","14,173,133"
Venezuela,"348,873","+1,226","4,214",+11,"332,808","11,851",681,"12,311",149,"3,359,014","118,529"
Libya,"325,221","+1,291","4,441",+14,"239,259","81,521",0,"46,572",636,"1,592,662","228,069"
