Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"183,401,124","+432,038","3,971,144","+8,317","167,909,901","11,520,079","78,708","23,529",509.5,0,0
China,"91,792",+12,"4,636",0,"86,718",438,8,64,3,"160,000,000","111,163"
USA,"34,561,403","+16,949","620,645",+315,"29,052,087","4,888,671","3,868","103,807","1,864","506,604,612","1,521,611"
India,"30,453,937","+43,360","400,271",+796,"29,536,087","517,579","8,944","21,854",287,"412,021,494","295,667"
Brazil,"18,622,304","+63,140","520,189","+1,943","16,931,272","1,170,843","8,318","86,993","2,430","53,209,627","248,565"
France,"5,777,965","+2,664","111,111",+29,"5,622,756","44,098","1,162","88,324","1,698","93,465,436","1,428,747"
Russia,"5,538,142","+23,543","135,886",+672,"5,017,321","384,935","2,300","37,933",931,"150,121,327","1,028,250"
Turkey,"5,430,940","+5,288","49,774",+42,"5,300,504","80,662",706,"63,711",584,"61,012,512","715,743"
UK,"4,828,463","+27,989","128,162",+22,"4,327,556","372,745",287,"70,755","1,878","213,530,473","3,129,022"
Argentina,"4,491,551","+21,177","94,772",+468,"4,092,053","304,726","6,046","98,479","2,078","16,798,807","368,320"
Colombia,"4,269,297","+28,315","107,137",+593,"3,964,074","198,086","8,155","83,022","2,083","20,060,182","390,098"
Italy,"4,260,788",+882,"127,587",+21,"4,083,843","49,358",229,"70,574","2,113","71,771,680","1,188,805"
Spain,"3,821,305","+12,345","80,883",+8,"3,603,584","136,838",584,"81,699","1,729","52,691,812","1,126,546"
Germany,"3,736,940",+717,"91,530",+71,"3,625,700","19,710",736,"44,460","1,089","63,813,168","759,216"
Iran,"3,218,860","+14,303","84,389",+125,"2,889,939","244,532","3,187","37,840",992,"23,308,926","274,016"
Poland,"2,880,010",+98,"75,044",+23,"2,651,906","153,060",130,"76,180","1,985","17,444,955","461,443"
Mexico,"2,519,269","+6,105","233,047",+244,"2,000,530","285,692","4,798","19,337","1,789","7,507,730","57,626"
Ukraine,"2,235,801",+705,"52,391",+51,"2,168,387","15,023",177,"51,432","1,205","10,861,246","249,851"
Indonesia,"2,203,108","+24,836","58,995",+504,"1,890,287","253,826",0,"7,971",213,"20,079,271","72,644"
Peru,"2,057,554","+3,079","192,687",+122,0,0,"2,346","61,549","5,764","14,224,136","425,499"
South Africa,"1,995,556","+21,584","61,029",+382,"1,754,793","179,734",546,"33,230","1,016","13,209,499","219,961"
Netherlands,"1,685,825",+825,"17,748",+3,"1,634,035","34,042",126,"98,169","1,033","14,730,069","857,759"
Czechia,"1,667,444",+137,"30,307",+1,"1,635,727","1,410",11,"155,417","2,825","29,875,529","2,784,604"
Chile,"1,558,557","+2,655","32,588",+43,"1,502,411","23,558","2,943","80,839","1,690","17,012,734","882,410"
Philippines,"1,418,337","+5,795","24,797",+135,"1,341,973","51,567","1,957","12,774",223,"14,988,187","134,987"
Canada,"1,415,310",+26,"26,295",0,"1,381,943","7,072",466,"37,174",691,"36,768,392","965,755"
Iraq,"1,353,458","+7,554","17,216",+30,"1,250,121","86,121",633,"32,915",419,"11,771,294","286,272"
Sweden,"1,090,553",0,"14,592",0,"1,061,185","14,776",41,"107,316","1,436","10,828,578","1,065,584"
Belgium,"1,085,131",+581,"25,173",+3,"1,036,831","23,127",143,"93,225","2,163","15,270,322","1,311,886"
Romania,"1,080,823",+31,"33,861",+5,"1,045,351","1,611",67,"56,560","1,772","9,831,916","514,510"
Pakistan,"958,408","+1,037","22,321",+40,"904,320","31,767","1,844","4,257",99,"14,590,230","64,800"
Bangladesh,"921,559","+8,301","14,646",+143,"820,913","86,000","1,192","5,541",88,"6,640,982","39,928"
Portugal,"882,006","+2,449","17,101",+5,"830,224","34,681",113,"86,752","1,682","13,332,860","1,311,388"
Israel,"842,067",+290,"6,429",0,"833,600","2,038",27,"90,292",689,"15,091,313","1,618,198"
Hungary,"808,160",+32,"29,992",0,"739,204","38,964",20,"83,870","3,113","6,138,529","637,053"
Japan,"799,978","+1,819","14,781",+41,"768,328","16,869",517,"6,345",117,"16,445,549","130,428"
Malaysia,"758,967","+6,988","5,254",+84,"688,260","65,453",917,"23,154",160,"14,645,806","446,803"
Jordan,"751,937",+533,"9,756",+6,"735,610","6,571",467,"72,974",947,"7,892,481","765,954"
Serbia,"716,643",+81,"7,047",0,"707,706","1,890",13,"82,352",810,"4,422,502","508,206"
Switzerland,"703,176",+172,"10,894",+3,"684,621","7,661",39,"80,660","1,250","8,329,750","955,492"
Austria,"650,474",+62,"10,706",+4,"637,909","1,859",52,"71,815","1,182","55,451,224","6,122,010"
Nepal,"640,662","+1,857","9,145",+33,"600,149","31,368",0,"21,602",308,"3,351,263","112,996"
UAE,"634,582","+1,675","1,819",+8,"612,998","19,765",0,"63,398",182,"58,026,680","5,797,176"
Lebanon,"545,016",+150,"7,854",+3,"532,776","4,386",54,"80,210","1,156","4,731,376","696,315"
Morocco,"532,150",+789,"9,298",+2,"518,101","4,751",154,"14,249",249,"6,854,680","183,543"
Saudi Arabia,"489,126","+1,534","7,832",+13,"469,120","12,174","1,389","13,835",222,"22,008,712","622,531"
Ecuador,"459,538","+1,034","21,605",+45,"423,688","14,245",421,"25,658","1,206","1,550,222","86,557"
Bolivia,"439,624","+2,001","16,767",+65,"360,926","61,931",200,"37,157","1,417","1,826,165","154,346"
Tunisia,"426,879","+6,776","15,065",+106,"356,321","55,493",526,"35,746","1,262","1,737,467","145,493"
Kazakhstan,"425,573","+2,436","4,375",+26,"396,396","24,802",221,"22,398",230,"11,575,012","609,195"
Paraguay,"424,998","+1,716","13,017",+122,"373,253","38,728",568,"58,865","1,803","1,537,487","212,953"
Greece,"423,185",+729,"12,691",+4,"405,408","5,086",189,"40,800","1,224","10,674,006","1,029,104"
Bulgaria,"421,902",+73,"18,067",+6,"394,930","8,905",163,"61,180","2,620","3,206,721","465,005"
Belarus,"418,212","+1,023","3,153",+10,"410,984","4,075",0,"44,273",334,"6,813,944","721,341"
Panama,"404,983","+1,205","6,552",+7,"385,671","12,760",84,"92,412","1,495","3,012,379","687,384"
Slovakia,"391,659",+17,"12,511",+1,"378,700",448,26,"71,702","2,290","2,964,856","542,787"
Uruguay,"370,600","+1,250","5,619",+26,"350,291","14,690",251,"106,319","1,612","2,815,347","807,673"
Costa Rica,"369,540","+1,602","4,674",+7,"294,872","69,994",398,"71,888",909,"1,489,540","289,765"
Georgia,"367,058",+980,"5,327",+11,"352,624","9,107",0,"92,191","1,338","5,847,116","1,468,566"
Croatia,"359,975",+103,"8,209",+3,"351,241",525,13,"88,230","2,012","2,153,014","527,707"
Kuwait,"358,511","+1,824","1,979",+10,"337,829","18,703",294,"82,731",457,"2,992,536","690,565"
Azerbaijan,"336,122",+75,"4,975",+1,"330,275",872,0,"32,856",486,"3,758,131","367,353"
