Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"228,379,137","+565,272","4,692,351","+8,516","204,949,888","18,736,898","100,473","29,299",602.0,0,0
China,"95,577",+84,"4,636",0,"90,025",916,5,66,3,"160,000,000","111,163"
USA,"42,799,907","+157,925","690,714","+1,938","32,434,166","9,675,027","25,156","128,392","2,072","617,825,327","1,853,369"
India,"33,415,889","+35,367","444,563",+285,"32,624,718","346,608","8,944","23,930",318,"547,701,729","392,218"
Brazil,"21,102,536","+33,519","589,744",+467,"20,180,106","332,686","8,318","98,431","2,751","57,095,219","266,317"
UK,"7,371,301","+32,651","134,983",+178,"5,934,018","1,302,300","1,020","107,897","1,976","289,860,893","4,242,833"
Russia,"7,234,425","+19,905","196,626",+791,"6,469,017","568,782","2,300","49,547","1,347","185,600,000","1,271,143"
France,"6,942,105","+7,373","115,960",+66,"6,612,964","213,181","2,000","106,070","1,772","134,787,318","2,059,442"
Turkey,"6,794,700","+27,692","61,140",+237,"6,285,887","447,673",633,"79,529",716,"81,764,689","957,018"
Iran,"5,396,013","+17,605","116,436",+364,"4,708,195","571,382","6,902","63,264","1,365","30,123,729","353,179"
Argentina,"5,237,159","+2,308","114,286",+185,"5,090,449","32,424","1,593","114,605","2,501","24,252,818","530,724"
Colombia,"4,937,596","+1,544","125,826",+44,"4,776,169","35,601",542,"95,803","2,441","24,970,556","484,498"
Spain,"4,929,546","+3,222","85,783",+44,"4,633,527","210,236","1,028","105,385","1,834","63,040,355","1,347,687"
Italy,"4,627,699","+4,552","130,233",+50,"4,383,195","114,271",525,"76,676","2,158","88,800,986","1,471,333"
Indonesia,"4,185,144","+3,835","140,138",+219,"3,976,064","68,942",0,"15,108",506,"35,945,697","129,757"
Germany,"4,139,009","+9,871","93,517",+63,"3,873,700","171,792","1,217","49,210","1,112","70,379,237","836,768"
Mexico,"3,549,229","+7,040","270,346",+434,"2,897,667","381,216","4,798","27,182","2,070","10,302,152","78,900"
Poland,"2,896,598",+651,"75,473",+8,"2,658,812","162,313",101,"76,637","1,997","20,373,472","539,032"
South Africa,"2,877,063","+3,648","85,952",+173,"2,714,565","76,546",546,"47,781","1,427","17,280,650","286,992"
